,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,998,20,vettel,6,1,1,Finished,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,1602.0,1005.0,657.0,771.0,1423.0,1003.0,719.0,596.0,753.0,687.0,644.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0
1,998,822,bottas,131,4,1,Finished,1932,3474.0,4018.0,4526.0,5188.0,5323.0,5711.0,5629.0,5838.0,6088.0,6087.0,5831.0,5846.0,6060.0,5837.0,5213.0,5231.0,4895.0,4403.0,4495.0,0.0,4475.0,3855.0,3397.0,3602.0,3584.0,2923.0,3175.0,2877.0,2414.0,2449.0,2069.0,7692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,3391.0,6258.0,7441.0,8229.0,8883.0
2,998,830,max_verstappen,9,15,23,Brakes,4074,5522.0,6750.0,7675.0,8778.0,9337.0,9807.0,10252.0,10693.0,11162.0,11299.0,11337.0,11696.0,12102.0,12213.0,11613.0,11026.0,29900.0,28944.0,28823.0,24404.0,11254.0,11890.0,12227.0,13251.0,13410.0,13384.0,13821.0,13775.0,14314.0,14587.0,14925.0,20312.0,11765.0,3513.0,3112.0,2110.0,4593.0,3600.0,3125.0,2324.0,2458.0,4770.0,3799.0,3680.0,19442.0,,,,,,
3,998,8,raikkonen,6,3,1,Finished,5133,6505.0,7517.0,8434.0,9748.0,10232.0,11125.0,11592.0,12178.0,12906.0,13485.0,13792.0,13883.0,42568.0,40655.0,39285.0,38275.0,36058.0,34278.0,33947.0,30159.0,15867.0,16136.0,16427.0,16905.0,16928.0,16666.0,16912.0,16598.0,17192.0,17382.0,17650.0,23904.0,16198.0,7026.0,4476.0,2402.0,5907.0,4627.0,3975.0,2875.0,3237.0,3149.0,2005.0,2018.0,2056.0,3115.0,4099.0,4282.0,4707.0,4081.0,3652.0
4,998,817,ricciardo,9,5,1,Finished,5897,7401.0,8654.0,9570.0,10782.0,11533.0,12114.0,12748.0,13650.0,14383.0,14831.0,14928.0,15460.0,15824.0,16025.0,15423.0,15551.0,14632.0,33364.0,33010.0,28292.0,14459.0,15347.0,15486.0,15772.0,15556.0,15037.0,15097.0,14905.0,14450.0,33202.0,32946.0,47735.0,25446.0,8151.0,5937.0,3135.0,8071.0,5602.0,5014.0,3457.0,4176.0,5395.0,4504.0,4597.0,4381.0,4625.0,4973.0,6828.0,8287.0,8811.0,9500.0
5,998,807,hulkenberg,4,6,1,Finished,6913,9427.0,11637.0,13617.0,15929.0,18178.0,20692.0,22807.0,25201.0,28469.0,30203.0,31663.0,33529.0,35267.0,36551.0,37163.0,39391.0,40339.0,41014.0,41541.0,59042.0,47295.0,49882.0,52382.0,55278.0,57073.0,59253.0,61555.0,63422.0,65151.0,67317.0,82635.0,96312.0,44954.0,9911.0,7762.0,3865.0,12085.0,6898.0,6028.0,3926.0,6482.0,9280.0,10320.0,11990.0,14148.0,16460.0,18107.0,20784.0,23570.0,26030.0,28220.0
6,998,844,leclerc,15,19,27,Tyre,7754,10561.0,13047.0,15200.0,17888.0,19887.0,22271.0,24348.0,27343.0,29900.0,31610.0,33163.0,34868.0,36428.0,37515.0,38403.0,40566.0,41483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,998,839,ocon,10,7,1,Finished,8323,11815.0,14500.0,16797.0,19496.0,21821.0,24015.0,26988.0,29602.0,31963.0,33812.0,35273.0,37020.0,38907.0,40103.0,41843.0,43030.0,43952.0,43966.0,64777.0,61913.0,49657.0,52030.0,53737.0,56226.0,58427.0,60464.0,62440.0,64413.0,66407.0,68510.0,84529.0,98892.0,46203.0,10712.0,8677.0,4361.0,13650.0,7890.0,7519.0,4349.0,7604.0,10671.0,11612.0,13480.0,15822.0,18043.0,19891.0,22673.0,25421.0,27645.0,29930.0
8,998,832,sainz,4,17,4,Collision,8853,12649.0,15292.0,17461.0,20498.0,23307.0,26618.0,28887.0,31408.0,33862.0,35739.0,37507.0,39431.0,41228.0,43527.0,44915.0,46391.0,67033.0,67403.0,68832.0,66293.0,54575.0,57005.0,58650.0,60507.0,62430.0,63765.0,65762.0,67526.0,69098.0,71450.0,85624.0,116302.0,68183.0,20392.0,12922.0,6125.0,,,,,,,,,,,,,,,
9,998,825,kevin_magnussen,210,9,1,Finished,9954,14027.0,17124.0,20855.0,23694.0,27134.0,29694.0,32146.0,34725.0,37397.0,39430.0,41178.0,42904.0,45386.0,46863.0,47499.0,48672.0,49366.0,49782.0,50812.0,47399.0,35181.0,36806.0,38492.0,39711.0,60756.0,62195.0,64025.0,66099.0,68009.0,70081.0,86752.0,101950.0,48041.0,11511.0,9117.0,4962.0,15163.0,8592.0,8624.0,5159.0,8624.0,11419.0,12416.0,14214.0,16637.0,18972.0,20818.0,23691.0,26391.0,28646.0,33188.0
10,998,4,alonso,1,8,1,Finished,10802,14784.0,17936.0,21302.0,25108.0,27833.0,30474.0,32954.0,35645.0,38426.0,40418.0,42351.0,43852.0,64177.0,64767.0,65124.0,66101.0,66390.0,66701.0,68074.0,65483.0,53207.0,54733.0,56174.0,58050.0,59897.0,61506.0,63470.0,65288.0,67161.0,69273.0,81669.0,110655.0,60801.0,18677.0,10813.0,5276.0,17034.0,10962.0,10041.0,4758.0,9345.0,12168.0,13135.0,14982.0,17447.0,19777.0,21588.0,24302.0,27126.0,29227.0,31115.0
11,998,842,gasly,5,13,1,Finished,11246,15484.0,18813.0,21814.0,25798.0,28557.0,31474.0,34151.0,37045.0,39834.0,41802.0,43826.0,45999.0,47812.0,49264.0,50424.0,52070.0,52881.0,53620.0,54337.0,71635.0,58872.0,60788.0,62754.0,65305.0,66947.0,68278.0,69979.0,71419.0,72836.0,74427.0,88707.0,121295.0,72083.0,22453.0,13727.0,6540.0,17762.0,11705.0,10750.0,5649.0,10477.0,13469.0,14255.0,16232.0,18544.0,21232.0,22939.0,25691.0,29167.0,31342.0,34129.0
12,998,154,grosjean,210,16,4,Collision,11608,16521.0,19854.0,23409.0,26585.0,29533.0,32429.0,35215.0,38307.0,41309.0,43511.0,45809.0,48233.0,50302.0,51358.0,52386.0,53402.0,54241.0,55178.0,56829.0,54139.0,42420.0,44471.0,46501.0,48730.0,50378.0,72175.0,73533.0,74959.0,76536.0,78156.0,100395.0,115409.0,65405.0,19314.0,11997.0,5932.0,,,,,,,,,,,,,,,
