,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,19,13,massa,6,19,20,Spun off,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,25392.0,17377.0,18884.0,15479.0,3527.0,3892.0,4130.0,4035.0,4240.0,4545.0,4789.0,4721.0,4940.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,8,raikkonen,6,1,1,Finished,1034,1189.0,1699.0,1590.0,1729.0,2012.0,1659.0,1461.0,1282.0,1663.0,1805.0,2037.0,1997.0,1908.0,1982.0,1960.0,0.0,0.0,16125.0,16706.0,12772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5760.0,5823.0,6247.0,6247.0,3105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,19,9,kubica,2,2,1,Finished,2521,3321.0,4544.0,5162.0,6255.0,7281.0,7710.0,8374.0,8798.0,9524.0,10124.0,10857.0,11392.0,12132.0,12794.0,13515.0,12134.0,9779.0,0.0,0.0,0.0,14277.0,14975.0,15747.0,16458.0,17008.0,17630.0,18499.0,19715.0,21019.0,22499.0,22367.0,22336.0,22890.0,23015.0,23184.0,24591.0,20946.0,0.0,0.0,0.0,0.0,0.0,20242.0,20039.0,19969.0,20177.0,20576.0,20972.0,20383.0,21201.0,21592.0,22237.0,22237.0,22229.0,19570.0
3,19,17,webber,9,7,1,Finished,3257,4663.0,6449.0,7706.0,9269.0,10632.0,11638.0,12945.0,13880.0,15349.0,16441.0,17837.0,18994.0,20290.0,21445.0,25816.0,54373.0,55273.0,48334.0,50909.0,49004.0,38449.0,40500.0,42582.0,44006.0,45431.0,46693.0,48170.0,49376.0,51010.0,52287.0,52583.0,52637.0,53258.0,53730.0,54423.0,56052.0,53025.0,36522.0,62126.0,64791.0,66384.0,64829.0,62758.0,63582.0,64437.0,65755.0,66968.0,68034.0,68005.0,69012.0,69516.0,70227.0,70576.0,70716.0,68130.0
4,19,1,hamilton,1,5,1,Finished,3871,5289.0,7090.0,8525.0,10622.0,12457.0,13713.0,14578.0,15290.0,16513.0,17537.0,18708.0,19606.0,20832.0,22032.0,23056.0,21568.0,19001.0,12353.0,51605.0,49429.0,39140.0,41221.0,43047.0,44932.0,46349.0,47468.0,48754.0,50438.0,51889.0,53217.0,53151.0,53451.0,54027.0,54399.0,55192.0,56691.0,53656.0,33937.0,34302.0,34815.0,34611.0,30833.0,29769.0,55119.0,54496.0,54067.0,53402.0,53235.0,52214.0,51785.0,51366.0,50843.0,50365.0,49659.0,46548.0
5,19,15,trulli,7,4,1,Finished,4660,6294.0,7914.0,9186.0,11210.0,12961.0,14644.0,16005.0,16626.0,17965.0,19000.0,20180.0,20994.0,22291.0,23086.0,24094.0,26523.0,52632.0,44553.0,46024.0,42989.0,31382.0,32416.0,33785.0,34670.0,35732.0,36664.0,37467.0,38442.0,39132.0,40422.0,40749.0,41456.0,41767.0,42494.0,42953.0,44261.0,40790.0,20676.0,25452.0,52421.0,53584.0,50896.0,47634.0,47796.0,48173.0,48806.0,48981.0,49635.0,48950.0,49183.0,49000.0,49083.0,49201.0,49058.0,45832.0
6,19,5,kovalainen,1,3,1,Finished,5739,7308.0,9259.0,11055.0,13486.0,15975.0,17781.0,19131.0,20100.0,21260.0,22064.0,23150.0,24037.0,24957.0,25734.0,26636.0,25397.0,23211.0,13251.0,15911.0,41368.0,29971.0,31467.0,32906.0,33838.0,34814.0,35541.0,36339.0,37078.0,38123.0,39763.0,40172.0,40690.0,41200.0,41578.0,41856.0,43044.0,39683.0,19625.0,20517.0,21064.0,21499.0,17936.0,13575.0,16135.0,40612.0,40554.0,40659.0,41049.0,40216.0,40380.0,40257.0,40795.0,41218.0,41109.0,38450.0
7,19,14,coulthard,9,9,1,Finished,6260,8722.0,11912.0,16309.0,21027.0,24922.0,27680.0,30539.0,33011.0,35673.0,37800.0,40076.0,41957.0,44408.0,46449.0,48570.0,48584.0,47658.0,39279.0,40349.0,37301.0,25482.0,29694.0,57761.0,59193.0,60937.0,62834.0,64786.0,66477.0,68464.0,70042.0,70714.0,71312.0,72247.0,72597.0,73686.0,75666.0,73035.0,53816.0,54406.0,55493.0,56285.0,53101.0,52788.0,77328.0,77665.0,78247.0,78444.0,79024.0,78943.0,79642.0,79544.0,80396.0,80250.0,79869.0,76220.0
8,19,4,alonso,4,8,1,Finished,6589,9384.0,12436.0,16281.0,19748.0,22417.0,24725.0,27283.0,28956.0,31217.0,33262.0,35368.0,37187.0,38814.0,40199.0,41766.0,41255.0,39847.0,30804.0,31368.0,27491.0,18779.0,46145.0,48209.0,50640.0,51915.0,52951.0,54374.0,55938.0,57432.0,59002.0,59506.0,59756.0,60339.0,60738.0,61346.0,62702.0,59327.0,39012.0,39004.0,43848.0,69483.0,67500.0,64551.0,65690.0,66280.0,67168.0,67893.0,68837.0,68701.0,69565.0,70602.0,71334.0,72006.0,71810.0,70041.0
9,19,2,heidfeld,2,6,1,Finished,7049,9809.0,12877.0,15739.0,17032.0,18295.0,19712.0,21353.0,22662.0,23743.0,24413.0,25356.0,26225.0,26858.0,27495.0,28491.0,31291.0,56720.0,49316.0,52381.0,50217.0,39724.0,41834.0,43775.0,45451.0,47100.0,48474.0,49628.0,51116.0,53503.0,55146.0,55351.0,55666.0,56281.0,56493.0,57030.0,58777.0,55334.0,35156.0,35136.0,39536.0,62960.0,60046.0,55938.0,56740.0,56887.0,57216.0,57087.0,56939.0,56003.0,56012.0,55290.0,55529.0,54782.0,53561.0,49833.0
