,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,990.0,20.0,vettel,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,19047.0,14399.0,5186.0,3801.0,2301.0,961.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,990.0,822.0,bottas,2.0,1.0,Finished,1467.0,2503.0,1127.0,1333.0,1941.0,2264.0,2499.0,2743.0,2813.0,3017.0,3315.0,3262.0,3236.0,3214.0,2927.0,2791.0,2282.0,0.0,0.0,0.0,12917.0,10611.0,9227.0,7440.0,4943.0,5030.0,5302.0,4991.0,4666.0,4175.0,4204.0,4345.0,4387.0,4284.0,5048.0,5221.0,5865.0,6484.0,6942.0,7527.0,7324.0,7525.0,8191.0,7596.0,6746.0,5800.0,5969.0,5436.0,5332.0,4646.0,3700.0,2887.0,1704.0,1354.0,1021.0,760.0,699.0
2,990.0,8.0,raikkonen,18.0,36.0,Wheel,2423.0,5504.0,2831.0,4245.0,4484.0,4870.0,5153.0,5486.0,5832.0,6192.0,6366.0,6352.0,6820.0,6892.0,6742.0,7068.0,7231.0,5565.0,8427.0,23877.0,14622.0,12913.0,11387.0,9720.0,7559.0,7375.0,7403.0,7151.0,6992.0,6194.0,5769.0,6177.0,6245.0,6305.0,9464.0,,,,,,,,,,,,,,,,,,,,,,
3,990.0,817.0,ricciardo,20.0,10.0,Electrical,3446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,990.0,842.0,gasly,4.0,1.0,Finished,5085.0,9065.0,7820.0,9259.0,11154.0,12742.0,14083.0,16323.0,18621.0,19929.0,20988.0,21922.0,22977.0,23765.0,26927.0,46943.0,46075.0,44647.0,44585.0,41609.0,33528.0,33455.0,33349.0,33199.0,32517.0,33742.0,35104.0,36226.0,37251.0,37854.0,38960.0,40354.0,41920.0,45908.0,67228.0,67707.0,68156.0,68682.0,69351.0,69603.0,69469.0,69505.0,69483.0,69282.0,68738.0,68164.0,68226.0,68288.0,68117.0,67684.0,67463.0,67160.0,66497.0,65725.0,65029.0,63717.0,62234.0
5,990.0,825.0,kevin_magnussen,5.0,1.0,Finished,5705.0,10254.0,8962.0,9961.0,12861.0,15553.0,17722.0,19627.0,21356.0,23099.0,24330.0,25398.0,29166.0,49218.0,50580.0,50277.0,50125.0,47994.0,48300.0,45791.0,39099.0,40377.0,40830.0,40784.0,40037.0,41835.0,46427.0,67573.0,66947.0,68553.0,69471.0,69372.0,69601.0,69827.0,70417.0,70964.0,71651.0,72126.0,72591.0,72976.0,73105.0,73294.0,73400.0,73396.0,72956.0,72746.0,72961.0,73104.0,73270.0,73415.0,74062.0,74510.0,74721.0,75033.0,75172.0,74264.0,75046.0
6,990.0,839.0,ocon,10.0,11.0,+1 Lap,6840.0,12917.0,11743.0,11394.0,15239.0,18292.0,20437.0,22657.0,24750.0,26819.0,28829.0,30601.0,32644.0,34852.0,39349.0,59595.0,59368.0,58616.0,60226.0,59565.0,52926.0,53766.0,54940.0,55734.0,56158.0,58792.0,61301.0,63848.0,65883.0,67563.0,69261.0,71969.0,74138.0,76267.0,82506.0,102828.0,103433.0,103879.0,104611.0,105525.0,106434.0,107522.0,108409.0,109581.0,110153.0,110650.0,111807.0,114264.0,115073.0,116138.0,117083.0,118184.0,119187.0,118884.0,118948.0,118778.0,
7,990.0,807.0,hulkenberg,6.0,1.0,Finished,7328.0,14471.0,12449.0,11338.0,13860.0,16164.0,18365.0,20269.0,22184.0,24091.0,25653.0,26950.0,28241.0,29262.0,32778.0,53107.0,52100.0,49551.0,49508.0,46917.0,39758.0,40882.0,43333.0,42721.0,41819.0,43255.0,45167.0,46370.0,47797.0,48702.0,49772.0,51552.0,53639.0,55427.0,57650.0,59744.0,62026.0,64120.0,68817.0,88655.0,89086.0,89539.0,89539.0,89606.0,89235.0,88918.0,88839.0,88381.0,88064.0,87397.0,86818.0,86268.0,85378.0,84557.0,83336.0,84906.0,99024.0
8,990.0,4.0,alonso,7.0,11.0,+1 Lap,7684.0,15991.0,13980.0,11728.0,14301.0,17014.0,19146.0,21195.0,23041.0,25316.0,26956.0,28588.0,29997.0,33868.0,53613.0,54083.0,54262.0,52562.0,53004.0,50532.0,43637.0,44363.0,45113.0,45426.0,45248.0,46794.0,48418.0,50042.0,51561.0,52441.0,53842.0,56000.0,57576.0,58912.0,60727.0,62925.0,64723.0,66488.0,71118.0,91381.0,91644.0,92354.0,92771.0,93369.0,93407.0,92585.0,91734.0,90782.0,89704.0,88745.0,88177.0,87332.0,86462.0,85521.0,84545.0,98643.0,
9,990.0,1.0,hamilton,3.0,1.0,Finished,8208.0,16921.0,14764.0,11850.0,13061.0,13605.0,14635.0,14376.0,14422.0,14954.0,14751.0,14438.0,14595.0,14649.0,14244.0,13866.0,13426.0,10907.0,10858.0,7492.0,0.0,0.0,0.0,0.0,0.0,5458.0,25278.0,24460.0,23781.0,22874.0,21980.0,21469.0,20962.0,20297.0,19877.0,19422.0,19915.0,19610.0,19239.0,18630.0,18231.0,17690.0,17152.0,16795.0,16253.0,17907.0,17961.0,17707.0,17790.0,17127.0,15674.0,14249.0,13273.0,12445.0,11056.0,8553.0,6512.0
