,0,1,2
0,20,6,1:27.958
1,8,6,1:28.101
2,822,131,1:28.124
3,1,131,1:28.220
4,817,9,1:28.398
5,842,5,1:29.329
6,825,210,1:29.358
7,807,4,1:29.187
8,839,10,1:29.874
9,832,4,1:29.802
10,843,5,1:30.105
11,815,10,1:30.156
12,4,1,1:30.212
13,838,1,1:30.479
14,830,9,1:29.374
15,154,210,1:30.530
16,828,15,1:31.063
17,845,3,1:31.414
18,844,15,1:31.420
19,840,3,1:31.503
