,0,1,2
0,102,3,1:10.218
1,30,22,1:10.440
2,71,3,1:10.771
3,57,1,1:11.683
4,77,6,1:11.744
5,84,1,1:12.351
6,78,6,1:12.372
7,22,17,1:12.409
8,104,29,1:12.444
9,50,22,1:12.554
10,49,15,1:12.686
11,87,25,1:12.751
12,81,29,1:12.866
13,79,25,1:13.013
14,105,18,1:13.016
15,100,33,1:13.111
16,94,18,1:13.529
17,103,27,1:13.613
18,91,15,1:13.855
19,88,17,1:13.932
20,106,33,1:14.101
21,44,27,1:14.106
22,65,32,1:14.424
23,83,32,1:14.657
24,101,31,1:14.748
25,107,31,1:16.536
