,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
15,53,30,michael_schumacher,6,2,1,Finished,96523,191263,285576,380154,474102,568088,661896,755538,849474,943388,1036946,1130499,1223918,1316716,1411559,1528660,1622450,1716127,1809867,1903709,1997673,2091257.0,2184688.0,2278357.0,2372205.0,2465586.0,2558837.0,2652651.0,2745920.0,2839254.0,2932297.0,3025371.0,3119403.0,3212489.0,3305077.0,3400118.0,3516412.0,3608935.0,3701692.0,3796656.0,3890250.0,3983951.0,4077530.0,4171253.0,4265048.0,4358950.0,4452601.0,4546098.0,4639441.0,4732937.0,4826685.0,4919901.0,5013803.0,5107142.0,5200636.0,5293997.0,5387451.0
2,53,4,alonso,4,1,1,Finished,97988,192721,287513,382191,476454,571041,665394,760097,854256,947816,1041516,1135557,1229172,1322952,1416437,1509630,1603070,1696585,1791659,1907671,2000205,2092983.0,2186064.0,2279500.0,2372910.0,2466297.0,2559721.0,2653342.0,2746762.0,2840235.0,2933483.0,3026686.0,3119994.0,3213379.0,3306312.0,3399430.0,3492146.0,3585066.0,3679501.0,3795449.0,3888963.0,3982644.0,4076234.0,4169934.0,4263692.0,4357678.0,4451311.0,4544813.0,4638314.0,4731783.0,4825593.0,4919420.0,5012739.0,5105818.0,5198827.0,5291988.0,5386205.0
5,53,13,massa,6,9,1,Finished,98772,193842,288303,382780,477136,571487,665879,774616,931881,1027138,1121811,1216011,1310207,1404076,1497669,1591810,1685560,1779858,1873282,1966698,2060165,2153330.0,2247113.0,2340654.0,2434040.0,2528242.0,2621434.0,2714173.0,2807113.0,2900215.0,2993086.0,3088661.0,3206984.0,3301194.0,3394613.0,3488329.0,3582959.0,3677046.0,3770521.0,3864181.0,3958197.0,4052356.0,4146104.0,4240120.0,4334199.0,4429351.0,4523277.0,4616946.0,4709785.0,4802766.0,4895956.0,4988919.0,5082520.0,5175524.0,5268753.0,5362158.0,5456112.0
16,53,31,montoya,1,5,1,Finished,99723,195454,290883,386662,481796,576662,671363,766263,860924,955445,1051359,1146039,1240286,1333981,1427996,1521561,1615189,1708854,1802153,1896447,1989218,2082312.0,2177059.0,2294615.0,2388628.0,2482814.0,2577341.0,2672174.0,2767784.0,2862636.0,2957564.0,3052648.0,3146823.0,3240879.0,3334867.0,3427723.0,3521096.0,3614731.0,3708203.0,3801550.0,3895017.0,3988266.0,4081578.0,4177251.0,4292566.0,4386499.0,4480563.0,4574493.0,4668440.0,4762484.0,4856759.0,4951173.0,5045257.0,5139462.0,5234064.0,5328267.0,5423253.0
11,53,22,barrichello,11,15,11,+1 Lap,100693,197507,293877,390828,486881,582865,678384,773430,868089,962931,1057964,1152498,1246588,1340428,1434390,1532125,1650282,1745163,1840329,1938462,2036726,2134888.0,2235325.0,2334847.0,2432034.0,2529483.0,2626432.0,2722858.0,2820506.0,2918576.0,3014238.0,3110051.0,3205805.0,3302087.0,3400675.0,3496169.0,3592119.0,3689651.0,3807449.0,3902877.0,3998107.0,4094513.0,4192931.0,4288924.0,4385639.0,4483477.0,4579816.0,4675805.0,4774010.0,4870289.0,4965877.0,5061402.0,5156454.0,5252870.0,5347868.0,5442588.0,
9,53,18,button,11,4,1,Finished,100966,197832,294164,388940,483173,577509,671710,766679,861400,955781,1050076,1144029,1237778,1331244,1424730,1518025,1611110,1706129,1823625,1917866,2012123,2106525.0,2201018.0,2295429.0,2389494.0,2483485.0,2577667.0,2672423.0,2766381.0,2860325.0,2954546.0,3048092.0,3141474.0,3234298.0,3327862.0,3420899.0,3513812.0,3606814.0,3699543.0,3795016.0,3909759.0,4002809.0,4096334.0,4190166.0,4284066.0,4377963.0,4471807.0,4565427.0,4658909.0,4752191.0,4845858.0,4939066.0,5032441.0,5125813.0,5219560.0,5312936.0,5406197.0
10,53,21,fisichella,4,21,9,Hydraulics,102497,199848,296506,393725,489587,585489,680816,776053,871169,968150,1063425,1158475,1253601,1348350,1442670,1539236,1658600,1754156,1849433,1945063,2119841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,53,17,webber,3,6,1,Finished,103589,201884,298506,394488,489961,585802,681548,776664,871674,967434,1062424,1157348,1251886,1346372,1440335,1534602,1628189,1722019,1816318,1910439,2004151,2097767.0,2192871.0,2308235.0,2400895.0,2493870.0,2587090.0,2680454.0,2773888.0,2867651.0,2961098.0,3055373.0,3149341.0,3242508.0,3336114.0,3429241.0,3522524.0,3616114.0,3711088.0,3829519.0,3923790.0,4017452.0,4111615.0,4205546.0,4299447.0,4393529.0,4487866.0,4581805.0,4675884.0,4769688.0,4863426.0,4957220.0,5050737.0,5144145.0,5237348.0,5332508.0,5428137.0
17,53,32,klien,9,8,1,Finished,103945,200501,296764,392810,488532,584051,679361,774766,869844,964722,1059316,1154110,1249043,1343317,1437733,1532471,1626775,1721273,1815798,1909800,2003564,2099239.0,2218010.0,2312379.0,2406524.0,2500718.0,2595630.0,2689998.0,2784163.0,2878828.0,2973074.0,3067636.0,3162122.0,3256374.0,3350082.0,3443757.0,3537684.0,3631093.0,3724579.0,3817791.0,3915983.0,4032809.0,4127488.0,4222065.0,4316797.0,4411585.0,4506344.0,4600791.0,4695254.0,4789519.0,4884526.0,4979044.0,5073169.0,5167274.0,5261923.0,5357689.0,5452976.0
6,53,14,coulthard,9,10,1,Finished,104874,203177,300971,398327,495794,592157,687988,783727,879171,974816,1070462,1165665,1261034,1357512,1452120,1546899,1641615,1736451,1830820,1925423,2019625,2113697.0,2208385.0,2302652.0,2396852.0,2490228.0,2584025.0,2678080.0,2771653.0,2867867.0,2988672.0,3084257.0,3180049.0,3275711.0,3371447.0,3466819.0,3562607.0,3658478.0,3753736.0,3848716.0,3943825.0,4039382.0,4134465.0,4228898.0,4323709.0,4418353.0,4513203.0,4607666.0,4704581.0,4799179.0,4893502.0,4987915.0,5082380.0,5177758.0,5272258.0,5366663.0,5461746.0
