,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
12,83,30,michael_schumacher,6,2,1,Finished,87421,170714,253485,336191,417864,499493,581119,662598,744221,826033,907619,989115,1070591,1152257,1237003,1340269,1424096,1506838,1589351,1671870,1754227,1837131,1919926,2002794,2085520,2168157,2250486.0,2332843.0,2415124.0,2497482.0,2580164.0,2662988.0,2745972.0,2828698.0,2912038.0,2997832.0,3101102.0,3185061.0,3269059.0,3353007.0,3437111.0,3520688.0,3603820.0,3687202.0,3770803.0,3853850.0,3936711.0,4019620.0,4102831.0,4185947.0,4269140.0,4352108.0,4436226.0,4520512.0,4604020.0,4688119.0,4773965.0,4875349.0,4959080.0,5042753.0,5126634.0,5209861.0,5292830.0,5377034.0,5460614.0,5544429.0,5628635.0,5712654.0,5797149.0,5881133.0
2,83,8,raikkonen,1,1,1,Finished,89386,172213,254522,337114,419107,500717,582205,663775,745013,826919,911123,1013642,1096026,1178378,1261046,1343300,1426288,1508522,1590901,1673383,1755776,1838273,1920877,2003566,2086445,2168904,2251355.0,2333850.0,2415865.0,2498245.0,2580775.0,2663566.0,2746554.0,2829323.0,2912572.0,2995416.0,3078992.0,3177885.0,3259179.0,3340398.0,3422356.0,3503641.0,3585027.0,3666442.0,3747904.0,3830090.0,3912004.0,3996044.0,4097694.0,4180417.0,4262941.0,4346341.0,4429196.0,4511644.0,4594247.0,4676649.0,4759062.0,4842734.0,4925886.0,5009391.0,5093015.0,5176399.0,5259561.0,5342875.0,5425803.0,5509020.0,5592194.0,5675745.0,5759162.0,5845552.0
13,83,31,montoya,1,17,30,Driveshaft,90653,174776,257763,340410,422818,505208,588308,670701,752709,834534,916496,998731,1080408,1162280,1244228,1326292,1407759,1489990,1571334,1652571,1733868,1817888,1923094,2006595,2090162,2173390,2256668.0,2340059.0,2423463.0,2506493.0,2589133.0,2671849.0,2755242.0,2838938.0,2921523.0,3004227.0,3086674.0,3168824.0,3251082.0,3333573.0,3448592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,83,15,trulli,7,4,1,Finished,91863,175879,259400,342800,425654,508496,591023,673679,756060,838494,920753,1003021,1087620,1189521,1273405,1357751,1441638,1525210,1608412,1691922,1776610,1860609,1943953,2027865,2110925,2193622,2276554.0,2360278.0,2442825.0,2525730.0,2607896.0,2689738.0,2774358.0,2877018.0,2961381.0,3045071.0,3128253.0,3211240.0,3294005.0,3377080.0,3460438.0,3544677.0,3627694.0,3710629.0,3793662.0,3877082.0,3960407.0,4042932.0,4125514.0,4207457.0,4289986.0,4374835.0,4476634.0,4559525.0,4642160.0,4724867.0,4808142.0,4891607.0,4975215.0,5058682.0,5142603.0,5225782.0,5309176.0,5392462.0,5476114.0,5559812.0,5643966.0,5729542.0,5813911.0,5899773.0
10,83,23,ralf_schumacher,7,3,1,Finished,92752,176958,260625,344008,427203,510191,593151,675698,757847,840212,922702,1004989,1086862,1168753,1253338,1355510,1438418,1521299,1604222,1688359,1771917,1855058,1938266,2020962,2103787,2186970,2269407.0,2351707.0,2434085.0,2516578.0,2598743.0,2680876.0,2763417.0,2847014.0,2933399.0,3034690.0,3117634.0,3200359.0,3283843.0,3367380.0,3451115.0,3534557.0,3617324.0,3699947.0,3782877.0,3864980.0,3947439.0,4031154.0,4113727.0,4196429.0,4278959.0,4361105.0,4443708.0,4528490.0,4628642.0,4711178.0,4796057.0,4879784.0,4962802.0,5046106.0,5129552.0,5212481.0,5295436.0,5378532.0,5461825.0,5545048.0,5629234.0,5713393.0,5797875.0,5881681.0
7,83,18,button,16,5,1,Finished,95715,181373,265954,349944,434096,518665,602509,686036,769242,852401,935949,1019095,1102240,1185234,1268266,1351522,1434532,1517432,1601170,1684734,1767323,1850071,1934809,2040212,2124831,2209391,2293960.0,2377756.0,2462336.0,2545747.0,2629146.0,2712360.0,2795708.0,2879536.0,2963373.0,3047249.0,3130519.0,3213685.0,3296915.0,3380408.0,3463201.0,3546955.0,3629580.0,3712574.0,3795365.0,3878399.0,3964166.0,4067841.0,4151371.0,4234877.0,4318898.0,4403179.0,4487358.0,4571874.0,4656263.0,4739931.0,4823559.0,4907429.0,4990481.0,5073563.0,5156613.0,5239717.0,5322531.0,5405260.0,5488258.0,5571492.0,5654664.0,5737514.0,5821978.0,5904384.0
3,83,11,sato,16,8,11,+1 Lap,96354,182764,268209,352900,437568,522524,607026,691058,774744,858283,942066,1025485,1109275,1192831,1276263,1360105,1443556,1527352,1610679,1693894,1780344,1887753,1972314,2057200,2142587,2227152,2311515.0,2396140.0,2481067.0,2565790.0,2650758.0,2735618.0,2820565.0,2904797.0,2988924.0,3072685.0,3156201.0,3239744.0,3323485.0,3408329.0,3491937.0,3575029.0,3658173.0,3741151.0,3823550.0,3906243.0,3989069.0,4072583.0,4156736.0,4242292.0,4345990.0,4432080.0,4517025.0,4601209.0,4686087.0,4769916.0,4854836.0,4939224.0,5024027.0,5108589.0,5192697.0,5276639.0,5361503.0,5445961.0,5529786.0,5613109.0,5698680.0,5782653.0,5866472.0,
0,83,2,heidfeld,3,6,1,Finished,98041,184196,270013,354639,439403,524126,609106,694322,778550,862709,947221,1031224,1115162,1198764,1282715,1366031,1449199,1532489,1615485,1698822,1782061,1865813,1950895,2034830,2118222,2202244,2287380.0,2393302.0,2477612.0,2562292.0,2646499.0,2730374.0,2813875.0,2897212.0,2980735.0,3064488.0,3148045.0,3230737.0,3313515.0,3396588.0,3479422.0,3561971.0,3644887.0,3727490.0,3810377.0,3893800.0,3976323.0,4058568.0,4141183.0,4224714.0,4307728.0,4389966.0,4472019.0,4556431.0,4658261.0,4742007.0,4825483.0,4909542.0,4993507.0,5077027.0,5160615.0,5244343.0,5328123.0,5411253.0,5495034.0,5578394.0,5661708.0,5744975.0,5828794.0,5913927.0
8,83,21,fisichella,4,9,11,+1 Lap,98309,185031,270557,355322,439935,524741,609623,694724,779132,863256,947697,1031769,1115629,1199618,1283612,1367060,1450341,1533857,1616363,1699426,1782814,1866377,1953107,2059655,2144447,2228676,2312833.0,2397446.0,2482210.0,2566648.0,2651265.0,2736357.0,2821272.0,2905818.0,2989939.0,3073743.0,3157486.0,3241383.0,3324973.0,3409201.0,3492928.0,3576167.0,3663046.0,3746524.0,3831555.0,3914302.0,3997693.0,4080494.0,4163260.0,4246520.0,4331298.0,4433539.0,4518017.0,4601998.0,4686780.0,4773812.0,4857502.0,4941784.0,5025618.0,5110786.0,5195132.0,5278701.0,5362263.0,5447567.0,5532011.0,5615894.0,5700132.0,5786632.0,5887300.0,
1,83,4,alonso,4,11,11,+1 Lap,98949,209967,294459,378491,462278,546385,630632,715059,800565,886695,971496,1056738,1141561,1226657,1310708,1394496,1478028,1561421,1645902,1728879,1812087,1895162,1978144,2061526,2145307,2231854,2337900.0,2422538.0,2508403.0,2593294.0,2677568.0,2761794.0,2846530.0,2932362.0,3017343.0,3102218.0,3186954.0,3271035.0,3355245.0,3439666.0,3523615.0,3607559.0,3691114.0,3774751.0,3858443.0,3942189.0,4025483.0,4108450.0,4191870.0,4274923.0,4357807.0,4441539.0,4524755.0,4607753.0,4693335.0,4796643.0,4881498.0,4966076.0,5050996.0,5135890.0,5220097.0,5304470.0,5388457.0,5473273.0,5557893.0,5642051.0,5726255.0,5810463.0,5895467.0,
