,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,951,3,rosberg,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,951,8,raikkonen,6,3,1,Finished,1683,896,1091,3451,3570,3897,6833,7042,7730,8197,8672,9890,11209,12276,13829,15565,15342,15538,15763,19899,35730,15936,16088,16475,17017,17253,17579,18375,18539,19104,19010,18378,18047,19004.0,19286.0,20474.0,22391.0,24611.0,25506.0,26282.0,26379.0,25611.0,25619.0,25145.0,24132.0,23654.0,22106.0,21974.0,22167.0,23604.0,25481.0,28038.0,31998.0
2,951,822,bottas,3,4,1,Finished,3036,2045,1515,2982,2897,3401,4883,5342,5717,6221,6825,7825,9264,10732,12586,18933,38872,39271,41567,41604,37902,18799,19556,20331,21347,22108,23367,24377,25152,26169,26357,25775,25754,26745.0,27760.0,28709.0,30252.0,31560.0,32880.0,33929.0,34309.0,34288.0,35027.0,35772.0,35881.0,36342.0,36458.0,37170.0,38706.0,41042.0,43716.0,47086.0,50217.0
3,951,13,massa,3,5,1,Finished,4121,3089,2056,6042,6830,7380,9084,9570,10045,10683,11576,12728,14449,16112,17999,20181,21531,28785,49954,49896,45730,26641,27733,28917,29988,31153,32270,33298,33987,34640,34765,34098,33737,34333.0,34550.0,35582.0,37563.0,39009.0,40206.0,41457.0,42378.0,43159.0,44801.0,46617.0,48515.0,55115.0,74879.0,73643.0,72922.0,73418.0,73452.0,74101.0,74427.0
4,951,1,hamilton,131,2,1,Finished,4864,3722,2459,4240,4403,4548,5766,5985,6472,6962,7483,8526,10545,11650,13289,14813,18593,39697,38979,37854,33017,12987,12987,12718,12993,12809,13036,12698,12345,12213,11188,9642,8432,8380.0,7734.0,7550.0,8690.0,10121.0,11638.0,12885.0,13168.0,13199.0,13619.0,13932.0,13534.0,12931.0,12382.0,12897.0,13765.0,15312.0,17148.0,20474.0,25022.0
5,951,830,max_verstappen,5,19,131,Power Unit,6723,4675,2845,6646,7884,8907,10828,11952,13393,14916,16665,18643,20809,22902,24946,26643,27573,29216,30983,32369,29806,16430,38993,40448,41855,43189,44833,46304,47599,48689,49210,48844,49473,,,,,,,,,,,,,,,,,,,,
6,951,4,alonso,1,6,11,+1 Lap,9365,5768,3327,7371,9156,10747,13429,15286,17057,19285,21547,24277,26920,29654,32405,35046,36438,38262,40632,42786,44541,47091,49092,51534,54236,56056,58250,60996,62796,65015,66874,67473,68358,70752.0,72352.0,74120.0,76797.0,79335.0,81472.0,83941.0,85210.0,84747.0,87310.0,88898.0,90043.0,91983.0,93658.0,93041.0,96240.0,99148.0,101793.0,103046.0,
7,951,826,kvyat,9,15,11,+1 Lap,9814,16849,8824,12527,16460,22204,26814,34776,66619,69008,71389,74172,77667,80740,84086,87694,90510,92186,94238,95577,93108,75343,77325,79387,81645,84256,89206,92435,95190,98381,100382,103517,104572,106819.0,109654.0,111999.0,114958.0,117821.0,120167.0,122692.0,124266.0,127253.0,129764.0,131236.0,132520.0,134581.0,135312.0,137277.0,139424.0,145611.0,149221.0,153673.0,
8,951,154,grosjean,210,8,11,+1 Lap,10056,7360,4180,8273,10263,12663,15599,17983,20291,22844,25093,27689,30532,33665,36706,39406,46232,69968,71718,72988,70611,52768,54983,57158,59515,61705,63832,66595,70910,73370,74996,76157,77352,79665.0,81144.0,83483.0,86530.0,88898.0,91078.0,93257.0,94916.0,95905.0,97518.0,98848.0,99899.0,101240.0,103136.0,104369.0,105918.0,108238.0,110467.0,113636.0,
9,951,825,kevin_magnussen,4,7,11,+1 Lap,11616,8279,4779,8887,11527,13993,16948,19025,21677,24275,26590,29319,32342,35328,38128,45355,66962,68777,70607,71900,69023,50981,53060,55244,57814,60239,62892,65391,69687,72208,73685,74535,75816,78341.0,79609.0,81954.0,84933.0,87378.0,89485.0,91489.0,93000.0,94357.0,96022.0,97426.0,98514.0,99605.0,100289.0,102705.0,104152.0,106186.0,108524.0,111684.0,
10,951,835,jolyon_palmer,4,13,11,+1 Lap,12386,9047,5471,9605,12612,15699,19065,21530,24137,26663,29275,32181,35184,42628,66270,68286,69878,72152,74058,75338,72739,57235,59463,61930,64272,66328,68719,71600,74017,77783,79618,81007,82239,84664.0,86044.0,88618.0,91662.0,94432.0,97194.0,99713.0,103622.0,105230.0,107586.0,109819.0,111222.0,113250.0,116363.0,118442.0,121883.0,128310.0,131980.0,136055.0,
11,951,832,sainz,5,12,11,+1 Lap,13773,10135,5826,9933,13624,16642,21191,24233,27254,30592,38489,62128,64443,67090,69429,71407,72131,73699,75302,76416,73424,55488,57272,59370,61273,63335,65497,67502,72284,74601,77689,78021,78739,81262.0,82417.0,85024.0,88298.0,90874.0,93337.0,95413.0,96576.0,97352.0,99314.0,102135.0,103577.0,105133.0,106766.0,110466.0,112817.0,116584.0,121712.0,126009.0,
12,951,831,nasr,15,16,11,+1 Lap,15177,11530,6129,10426,14164,17144,21896,26416,30803,35680,38905,47441,71391,74052,76962,79691,81431,83715,86619,88968,87095,70017,72585,76138,79203,82525,87605,91349,94388,97650,103279,105186,107035,110859.0,112980.0,115470.0,118842.0,121632.0,124322.0,128588.0,130572.0,132221.0,134992.0,138293.0,139670.0,141048.0,142087.0,143349.0,145082.0,147537.0,150726.0,155263.0,
13,951,817,ricciardo,9,11,11,+1 Lap,15360,19258,10463,16167,19283,23592,27769,31166,34565,38109,41511,44941,48617,51978,55631,58733,60765,63279,65858,67541,65303,48810,51487,54452,57230,59569,62137,64762,76563,100299,100911,99839,102161,103813.0,104459.0,106670.0,108703.0,113061.0,114340.0,115760.0,116294.0,116883.0,117476.0,118579.0,118788.0,118849.0,118436.0,119174.0,120284.0,122738.0,124145.0,126785.0,
14,951,18,button,1,10,11,+1 Lap,16675,14533,7048,10942,14666,17704,22389,25490,28283,31236,34636,37062,39753,42432,45170,47557,48797,50482,52998,58773,77408,59452,61389,63289,65053,67073,69299,72378,74503,76529,78532,79267,79981,82042.0,83255.0,85847.0,89054.0,91626.0,94158.0,96231.0,97502.0,98126.0,99938.0,102891.0,104134.0,105675.0,107438.0,109680.0,110958.0,112880.0,115435.0,119122.0,
