,0,1,2
0,3,131,1:35.337
1,20,6,1:36.123
2,822,3,1:36.536
3,8,6,1:36.663
4,13,3,1:37.016
5,817,9,1:37.125
6,815,10,1:37.212
7,826,9,1:37.459
8,830,5,1:37.510
9,1,131,1:35.820
10,832,5,1:37.652
11,18,1,1:37.701
12,807,10,1:37.771
13,4,1,1:37.807
14,154,210,1:38.055
15,821,210,1:38.115
16,825,4,1:38.914
17,835,4,1:39.009
18,831,15,1:39.018
19,836,209,1:39.399
20,837,209,1:39.463
21,828,15,1:39.519
