,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,909,3,rosberg,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,909,822,bottas,3,2,1,Finished,876,800,1700,1826,2557,3255,4466,5045,5548,6264,7180,8190,9046,9686,10078,9310,9035,9178,9342,9245,10437,11051,11825,11620,11966,12820,13134.0,13819.0,14346.0,14021.0,14097.0,13862.0,14105.0,14344.0,14722.0,14905.0,15398.0,15879.0,15922.0,17110.0,27726.0,11672.0,12107.0,12658.0,12613.0,13759.0,14342.0,15122.0,15551.0,15809.0,16559.0,17230.0,17654.0,17840.0,18572.0,19132.0,19803.0,20109.0,20078.0,20040.0,20144.0,20334.0,20176.0,20307.0,20055.0,20068.0,20789.0
2,909,20,vettel,9,4,1,Finished,1934,1370,2600,2908,3498,4234,5488,6457,7430,8430,9471,10668,11812,15619,27107,11880,11837,12618,13732,14825,16218,17501,18527,18833,19368,20469,21032.0,21860.0,22579.0,22633.0,23216.0,23580.0,25277.0,29254.0,43545.0,42399.0,41503.0,40703.0,38705.0,35048.0,29460.0,13395.0,13651.0,14278.0,18070.0,33288.0,34454.0,35885.0,35708.0,35886.0,36452.0,36442.0,36426.0,35613.0,35434.0,35880.0,36437.0,36348.0,36251.0,36598.0,36977.0,37486.0,37667.0,38285.0,39174.0,40706.0,44014.0
3,909,4,alonso,6,5,1,Finished,2392,1741,3288,3755,4215,5351,6713,7750,8540,9827,10867,14641,29479,30318,27821,13136,13588,14677,15699,16538,17935,18838,19751,19787,20214,21323,22023.0,23217.0,24554.0,25138.0,25806.0,26474.0,31011.0,44263.0,42751.0,41698.0,41078.0,40100.0,38169.0,34113.0,28571.0,12648.0,12895.0,13473.0,14187.0,15278.0,16213.0,17381.0,18696.0,19463.0,20752.0,22024.0,23824.0,25410.0,30511.0,46223.0,45449.0,44485.0,44871.0,45564.0,45659.0,45760.0,45292.0,45591.0,46863.0,48737.0,52467.0
4,909,807,hulkenberg,10,7,1,Finished,3132,2115,4291,5437,6353,7253,8819,10046,11310,13087,14843,16468,17940,22186,33923,19093,19594,20524,21948,22540,23674,25189,26369,26741,27480,28609,29266.0,30884.0,32134.0,32530.0,33508.0,34209.0,36242.0,37740.0,38699.0,39736.0,40798.0,42917.0,47467.0,58930.0,54019.0,38649.0,39149.0,39765.0,40747.0,42344.0,43747.0,45403.0,46268.0,46642.0,47249.0,47410.0,48524.0,48823.0,49240.0,50325.0,51573.0,52475.0,53383.0,55077.0,55785.0,57420.0,58104.0,58832.0,59550.0,60987.0,64178.0
5,909,18,button,1,8,1,Finished,4119,2539,4794,6201,7122,8067,9636,10780,12155,13951,15919,17611,22221,39907,36426,21951,22802,23486,24452,25905,27178,28565,29761,30204,31061,32364,32988.0,34233.0,35103.0,35528.0,39769.0,52541.0,51844.0,51508.0,51424.0,51180.0,50927.0,50095.0,49057.0,45942.0,41037.0,25449.0,26753.0,28352.0,29701.0,31931.0,33768.0,35488.0,37017.0,37821.0,39111.0,40251.0,41362.0,41922.0,43516.0,46041.0,48506.0,50314.0,52221.0,54558.0,60468.0,75062.0,74243.0,73363.0,74069.0,75542.0,84711.0
6,909,826,kvyat,5,20,44,Oil leak,4618,2949,5863,7783,9252,10851,12682,14254,28641,45508,46635,47802,49610,51151,49050,35147,37151,39907,42565,44525,47619,51024,53305,54948,56903,61189,63189.0,65096.0,66871.0,69038.0,71524.0,77214.0,93414.0,92957.0,93346.0,92955.0,92506.0,92187.0,91262.0,88056.0,83572.0,68269.0,69388.0,70893.0,,,,,,,,,,,,,,,,,,,,,,,
7,909,815,perez,10,10,11,+1 Lap,5431,3320,5636,7169,8469,9848,11896,13874,16635,19306,21888,24132,26543,33443,47424,32382,33340,34567,35856,37892,41409,43402,45226,47044,48508,50469,52159.0,54626.0,57263.0,58149.0,59791.0,61059.0,63662.0,68891.0,84416.0,84491.0,84608.0,84786.0,84692.0,82318.0,77606.0,62365.0,63421.0,64399.0,65268.0,66809.0,67993.0,69332.0,70463.0,71687.0,73189.0,78077.0,93652.0,91613.0,90596.0,90245.0,90436.0,89728.0,88960.0,88211.0,87964.0,88647.0,89105.0,89825.0,90689.0,91701.0,
8,909,8,raikkonen,6,11,11,+1 Lap,6991,4035,6872,8796,10572,12125,13870,15555,17326,19630,23272,25010,28081,30077,29003,15628,17126,19167,21113,27239,43165,44898,45661,44974,45589,46122,46760.0,47769.0,49168.0,49641.0,51016.0,52405.0,55562.0,61810.0,77730.0,77450.0,77913.0,77962.0,78075.0,75546.0,71137.0,56114.0,57868.0,59541.0,61177.0,63656.0,65881.0,67718.0,69189.0,70563.0,72034.0,73470.0,78490.0,93269.0,92623.0,93221.0,93706.0,93667.0,93458.0,93714.0,94396.0,95487.0,96130.0,96962.0,97797.0,100048.0,
9,909,16,sutil,15,19,23,Brakes,7753,4537,7430,9318,12070,13976,17600,19139,20343,22739,24920,27131,29168,31363,29949,20256,37473,38831,39873,40953,42786,45454,48535,49723,50912,52679,53948.0,55378.0,57687.0,58899.0,61400.0,66350.0,83508.0,83550.0,83721.0,83834.0,83926.0,84157.0,83942.0,81327.0,76483.0,63048.0,64671.0,66466.0,67975.0,69952.0,75381.0,,,,,,,,,,,,,,,,,,,,
