,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,1029,830,max_verstappen,9,1,1,Finished,76111,149210,222217,295553,369015,442508,516113,589631,663314,737033,810517,884128,957792,1031438,1104994,1178488,1252177,1326078,1400046,1474061,1552202,1642330,1714778,1787445,1860082,1933542,2006469,2079576,2152753,2225501,2298081,2370660,2443131,2515918,2588665,2661541,2734053,2806624,2879279,2952258,3025330,3098029,3170887,3247008,3335675,3406945,3477907,3549719,3621593,3693490,3765536,3836972.0,3909296.0,3998699.0,4110967.0,4227104.0,4345453.0,4453413.0,4572103.0,4643601.0,4714463.0,4785750.0,4856906.0,4927969.0,4999255.0,5085070.0,5197295.0,5313096.0,5452239.0,5523767.0,5594678.0
0,1029,1,hamilton,131,7,1,Finished,77453,150911,224274,297918,371505,444952,518595,592120,665753,739430,812898,886492,959982,1033461,1107119,1180838,1254648,1328352,1402087,1479653,1568410,1642093,1716132,1789296,1862449,1935565,2008592,2081635,2154759,2227864,2300655,2373684,2446306,2519231,2592050,2664641,2737096,2809707,2882173,2955575,3028373,3101044,3177142,3266123,3337277,3408359,3479716,3551657,3623222,3695068,3766796,3838232.0,3910558.0,3997072.0,4106523.0,4223826.0,4344408.0,4452402.0,4571987.0,4645242.0,4716768.0,4788499.0,4860171.0,4931584.0,5003030.0,5089112.0,5200695.0,5316344.0,5453104.0,5528720.0,5600817.0
3,1029,20,vettel,6,17,4,Collision,77964,152068,225522,299307,372983,446562,520372,593935,667629,741710,815455,889186,963048,1036961,1111019,1184932,1258981,1333110,1407193,1481438,1555401,1629625,1704179,1778871,1857462,1947810,2021007,2093266,2165701,2238261,2310892,2383239,2455748,2528421,2601351,2674288,2746845,2819339,2892205,2965569,3038278,3110700,3183128,3255855,3328853,3401554,3474555,3547727,3625198,3715065,3786449,3858419.0,3930744.0,4026846.0,4128058.0,4236781.0,4348212.0,4456110.0,4572329.0,4646311.0,4718301.0,4789934.0,4861353.0,4933459.0,5005347.0,,,,,,
8,1029,822,bottas,131,20,131,Power Unit,78822,152928,226750,301024,374965,448824,523242,597323,671662,745804,819852,893970,968110,1042051,1116120,1190131,1264352,1338843,1413188,1487586,1561590,1635749,1710046,1784360,1858991,1937115,2028805,2101195,2173682,2246418,2318920,2391504,2464220,2537399,2610379,2683105,2755833,2829067,2902376,2975435,3052094,3142549,3213247,3285335,3357347,3431546,3505146,3578543,3652721,3726810,3800179,,,,,,,,,,,,,,,,,,,,
19,1029,848,albon,9,14,1,Finished,79671,153562,227726,301751,375923,450322,524915,599435,674118,748495,823021,897328,971555,1045887,1119939,1194188,1268458,1343024,1417494,1491894,1565996,1640545,1715899,1795911,1888071,1960739,2033594,2106099,2178681,2251571,2324248,2397034,2469723,2542559,2615491,2688149,2760670,2833355,2906301,2979376,3052281,3125074,3198276,3271349,3344773,3418036,3491535,3565199,3639226,3717830,3807955,3879042.0,3956685.0,4054601.0,4149779.0,4239089.0,4348853.0,4457302.0,4572423.0,4645867.0,4717716.0,4789200.0,4861140.0,4932785.0,5004331.0,5087581.0,5198321.0,5314199.0,5452830.0,5537022.0,5609605.0
15,1029,842,gasly,5,2,1,Finished,80480,155353,229565,304182,378554,453339,528278,603078,678061,753901,829100,903923,978974,1053863,1128421,1203329,1278158,1353233,1428133,1503149,1578156,1657114,1748621,1822221,1896597,1970279,2044687,2118895,2192908,2267059,2340961,2414566,2487951,2561583,2635569,2709281,2783128,2856721,2930287,3004100,3077790,3151778,3225891,3299650,3373982,3448404,3526508,3618076,3691004,3764986,3840501,3914666.0,4004783.0,4107779.0,4224672.0,4312851.0,4391178.0,4469620.0,4572758.0,4648030.0,4721026.0,4793497.0,4866219.0,4938832.0,5011257.0,5095336.0,5199170.0,5315249.0,5453047.0,5528297.0,5600755.0
4,1029,154,grosjean,210,13,1,Finished,81293,156334,231017,306729,382662,457757,533044,608124,683254,758249,833422,908669,983913,1059084,1134344,1209569,1284705,1360098,1435425,1510776,1585962,1661185,1737173,1812598,1888188,1968290,2061079,2134840,2208459,2282227,2355897,2429813,2503964,2577999,2652072,2725922,2800183,2874225,2948495,3022574,3096515,3172103,3246314,3320446,3394526,3468724,3542860,3617005,3690992,3768184,3842452,3917609.0,4009259.0,4110178.0,4226049.0,4314988.0,4393171.0,4471826.0,4573150.0,4651309.0,4726642.0,4800952.0,4876266.0,4952065.0,5031964.0,5146286.0,5245757.0,5333054.0,5457444.0,5534420.0,5608925.0
1,1029,8,raikkonen,51,4,1,Finished,81488,156613,231112,305649,380491,455273,530950,606088,680829,755604,831030,906028,980995,1056173,1131217,1206276,1281452,1356679,1431711,1506936,1586260,1678261,1752312,1826044,1899616,1973429,2048588,2122556,2196402,2270388,2344243,2418101,2491894,2565695,2639410,2713240,2787506,2861499,2935376,3009545,3083167,3156932,3231070,3305355,3379425,3453505,3531784,3624395,3697632,3771648,3846515,3920279.0,4012971.0,4114414.0,4228962.0,4315961.0,4395866.0,4474377.0,4573412.0,4649686.0,4723931.0,4797509.0,4870912.0,4944246.0,5017381.0,5103915.0,5203716.0,5318902.0,5454322.0,5530425.0,5604130.0
9,1029,825,kevin_magnussen,210,11,1,Finished,82322,157989,233160,308654,384874,461498,538064,624535,700250,775362,851076,926294,1001877,1077208,1152586,1227923,1303436,1378965,1454371,1529702,1605039,1680613,1756776,1832288,1908332,1985258,2065082,2157342,2231164,2304912,2378662,2452503,2526191,2599847,2674265,2748213,2821979,2895846,2969820,3043847,3117498,3191121,3264748,3339743,3413578,3488058,3562394,3636302,3710238,3784454,3860438,3934628.0,4036874.0,4148480.0,4237437.0,4323075.0,4403304.0,4484164.0,4576764.0,4652732.0,4728658.0,4803292.0,4877301.0,4951940.0,5025202.0,5114141.0,5214693.0,5325971.0,5456559.0,5532685.0,5607410.0
14,1029,841,giovinazzi,51,5,1,Finished,82733,158490,233862,309093,384192,459136,534415,609577,684615,759723,834816,909812,985082,1060190,1135252,1210549,1285737,1361122,1436635,1515961,1607246,1680571,1754925,1828950,1902911,1976822,2051148,2125628,2199417,2273352,2347458,2421430,2495607,2569484,2643780,2717534,2791727,2865955,2939869,3013907,3087953,3161930,3236707,3310625,3384721,3462843,3554841,3627989,3701009,3774705,3849103,3923566.0,4017565.0,4118716.0,4230165.0,4318622.0,4397895.0,4476953.0,4573597.0,4649954.0,4724372.0,4798129.0,4871321.0,4944737.0,5017812.0,5105074.0,5204940.0,5319813.0,5454760.0,5530760.0,5604879.0
16,1029,844,leclerc,6,18,4,Collision,83300,158427,232982,307049,381007,455410,529574,603958,678313,752307,826613,900404,974473,1048646,1122626,1196617,1270633,1344916,1419137,1493411,1567730,1642760,1718144,1793271,1868146,1942878,2018021,2093040,2172337,2264670,2337641,2410069,2482785,2555446,2628108,2700923,2773630,2846308,2919062,2992106,3064889,3137521,3210636,3283778,3356946,3431192,3504893,3578217,3652355,3726186,3799777,3873314.0,3948591.0,4052280.0,4154097.0,4239691.0,4349867.0,4459170.0,4572539.0,4646954.0,4719153.0,4790756.0,4862179.0,4934100.0,5005801.0,,,,,,
17,1029,846,norris,1,8,1,Finished,83435,159448,234607,309591,384924,460230,535615,610390,685472,760531,835677,911337,986660,1061970,1137080,1212181,1287137,1362595,1437714,1513260,1588026,1663155,1738421,1813692,1889664,1965174,2043966,2135994,2209315,2282883,2356781,2431132,2505458,2579557,2653289,2727288,2801615,2875591,2949824,3023736,3099496,3175026,3249065,3323029,3396977,3471116,3545335,3619944,3696638,3770978,3846449,3921990.0,4018360.0,4131282.0,4236078.0,4322179.0,4401662.0,4481580.0,4575528.0,4652077.0,4727047.0,4800877.0,4873205.0,4945819.0,5019020.0,5107499.0,5207953.0,5322506.0,5456003.0,5531467.0,5605882.0
7,1029,817,ricciardo,4,6,1,Finished,83440,160464,236602,311630,386700,462166,538330,618557,717891,791701,865884,940035,1014404,1088728,1163244,1238629,1313303,1388480,1463464,1537726,1611967,1686213,1760430,1834641,1908697,1983488,2057836,2132064,2206080,2280009,2353835,2427679,2501645,2575706,2649583,2723571,2797874,2871815,2945963,3023599,3121346,3194159,3268169,3340902,3413831,3486638,3559816,3632929,3706080,3779102,3851959,3925791.0,4020912.0,4120974.0,4233013.0,4320558.0,4400481.0,4479717.0,4574188.0,4650443.0,4724957.0,4798607.0,4871902.0,4945282.0,5018574.0,5106207.0,5206121.0,5321317.0,5455591.0,5531298.0,5605219.0
13,1029,840,stroll,211,19,22,Suspension,83924,160438,235958,311013,386239,461575,537255,612562,687703,762879,838016,913241,988699,1063796,1138795,1214007,1289334,1364900,1440352,1515797,1592756,1668346,1744031,1819561,1894739,1970051,2046353,2125633,2217228,2291102,2365549,2439487,2513416,2587222,2662397,2736392,2811387,2885122,2958953,3032412,3106378,3180064,3253839,3327789,3403216,3477327,3552755,3626758,3700605,3774412,3848638,3923069.0,4020029.0,4132845.0,4236951.0,4322470.0,4402047.0,4481890.0,4575865.0,4652451.0,4727978.0,4802556.0,4876729.0,4951608.0,5024211.0,,,,,,
6,1029,815,perez,211,9,1,Finished,84260,161241,237225,313077,388239,463617,539399,615498,690323,765763,840933,916117,991464,1066634,1141731,1216763,1295676,1386916,1460925,1534414,1608796,1683208,1757625,1832306,1906502,1980908,2055537,2130099,2204105,2278203,2352141,2426070,2499932,2574077,2648085,2722067,2796328,2870385,2944549,3018613,3092610,3166831,3241047,3315163,3392783,3483497,3556689,3629746,3702819,3776072,3849693,3924318.0,4019557.0,4119140.0,4231451.0,4318945.0,4398561.0,4478458.0,4573928.0,4651615.0,4726973.0,4801542.0,4875036.0,4947876.0,5020856.0,5109504.0,5208972.0,5323922.0,5456120.0,5532169.0,5606207.0
5,1029,807,hulkenberg,4,15,1,Finished,84845,161728,238135,313621,388908,464411,540000,616116,691308,766471,841822,917278,992547,1067706,1143034,1218221,1293483,1368594,1444131,1519234,1594636,1669907,1745635,1821147,1896752,1972876,2052521,2145561,2219695,2294077,2367929,2441702,2517403,2592758,2667005,2740903,2815024,2889130,2963425,3037795,3113032,3187329,3261261,3339271,3433002,3507221,3581210,3654437,3728156,3802040,3875403,3951284.0,4054094.0,4155116.0,4239792.0,4325142.0,4406638.0,4484764.0,4576754.0,4652508.0,4727933.0,4802152.0,4876273.0,4949207.0,5022237.0,5109913.0,5209679.0,5324835.0,5456348.0,5533427.0,5607737.0
10,1029,826,kvyat,5,10,1,Finished,85602,162629,238601,314357,389797,465073,540576,616552,692151,767339,842666,918002,993581,1068833,1144347,1219735,1295205,1370716,1445921,1521450,1596831,1672504,1752034,1842351,1915302,1988817,2062587,2137231,2211296,2285280,2359111,2432984,2506762,2580648,2654262,2727924,2802156,2876282,2950483,3026061,3100029,3175577,3249758,3323683,3397628,3475706,3565685,3639576,3711961,3784772,3857241,3929833.0,4025442.0,4125855.0,4234600.0,4321496.0,4400975.0,4481090.0,4574386.0,4652011.0,4728465.0,4803619.0,4877739.0,4952086.0,5025816.0,5115123.0,5216271.0,5326919.0,5456796.0,5532730.0,5606609.0
