,0,1,2
0,830,9,1:07.503
1,20,6,1:07.631
2,1,131,1:07.699
3,844,6,1:07.728
4,822,131,1:07.874
5,848,9,1:07.935
6,842,5,1:08.770
7,154,210,1:08.705
8,8,51,1:08.858
9,825,210,1:08.803
10,846,1,1:08.868
11,817,4,1:08.903
12,841,51,1:08.919
13,807,4,1:08.921
14,815,211,1:09.035
15,826,5,1:09.320
16,840,211,1:09.536
17,847,3,1:10.126
18,9,3,1:10.614
19,832,1,3:00.00
