,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
12,20,13,massa,6,1,1,Finished,96446,195968,295182,391934,488472,584017,678660,773860,868810,963621,1058363,1152956,1247797,1342682,1437140,1531627,1625921,1720138,1814647,1908825.0,2006243.0,2128544.0,2223222.0,2317940.0,2412249.0,2506754.0,2600949.0,2695672.0,2791234.0,2885536.0,2979855.0,3073951.0,3168258.0,3262110.0,3356331.0,3450576.0,3544297.0,3637897.0,3734685.0,3855951.0,3950018.0,4044378.0,4139808.0,4234590.0,4329368.0,4424401.0,4518898.0,4613793.0,4708378.0,4802682.0,4897287.0,4991776.0,5086608.0,5181448.0,5276169.0,5371180.0,5466970.0
8,20,9,kubica,2,3,1,Finished,97391,197970,299206,396531,492717,588575,684047,779320,874466,969655,1064316,1159275,1254469,1348814,1443212,1537587,1634676,1757952,1852856,1948007.0,2043392.0,2138631.0,2234015.0,2329115.0,2424138.0,2519100.0,2613986.0,2708786.0,2803918.0,2898832.0,2993251.0,3087836.0,3182483.0,3277622.0,3371900.0,3466003.0,3560289.0,3654970.0,3749254.0,3843257.0,3940085.0,4060876.0,4154852.0,4248838.0,4342875.0,4437074.0,4531265.0,4625136.0,4719197.0,4813155.0,4907453.0,5001922.0,5096450.0,5190618.0,5284393.0,5378190.0,5471968.0
7,20,8,raikkonen,6,2,1,Finished,98458,198267,298294,395578,492198,587591,683051,778332,873113,968106,1062950,1158079,1253088,1347410,1441691,1536300,1630524,1724844,1819517,1916826.0,2039445.0,2133902.0,2228685.0,2322889.0,2417306.0,2511872.0,2606143.0,2700650.0,2795303.0,2889876.0,2983944.0,3078006.0,3172153.0,3266262.0,3359971.0,3453936.0,3548125.0,3645118.0,3766801.0,3862092.0,3957126.0,4051928.0,4146722.0,4241988.0,4336564.0,4431438.0,4526693.0,4621437.0,4716006.0,4810150.0,4904391.0,4998799.0,5093071.0,5187481.0,5281865.0,5375878.0,5470309.0
4,20,5,kovalainen,1,5,1,Finished,99948,200566,301504,399337,495601,591552,687387,783169,878401,974483,1069841,1165395,1260777,1355845,1450844,1546205,1641364,1736596,1831715,1927596.0,2025706.0,2150755.0,2246526.0,2342401.0,2438518.0,2534348.0,2629672.0,2724813.0,2820207.0,2915524.0,3010745.0,3106056.0,3201529.0,3296786.0,3391619.0,3486406.0,3581063.0,3675689.0,3770292.0,3865241.0,3960683.0,4055469.0,4150148.0,4244405.0,4338395.0,4432533.0,4529961.0,4649230.0,4742423.0,4835661.0,4929186.0,5022616.0,5116663.0,5210510.0,5304384.0,5399021.0,5493759.0
14,20,15,trulli,7,6,1,Finished,100766,202852,302973,401925,499058,595378,691791,787970,883877,979708,1075234,1170800,1266410,1361452,1456460,1551624,1646627,1741959,1837469,1935415.0,2058746.0,2154714.0,2250501.0,2346030.0,2441748.0,2537847.0,2634030.0,2729542.0,2824756.0,2919886.0,3014975.0,3109666.0,3204598.0,3299527.0,3394333.0,3489084.0,3583721.0,3678440.0,3773067.0,3867654.0,3962876.0,4058066.0,4155237.0,4274034.0,4368238.0,4462907.0,4557653.0,4652461.0,4747040.0,4841700.0,4936316.0,5030941.0,5125638.0,5220546.0,5315791.0,5411228.0,5508284.0
1,20,2,heidfeld,2,4,1,Finished,100940,201329,300830,397957,494431,590268,686214,782090,877422,973065,1068459,1163856,1259117,1354243,1449040,1544232,1639438,1734627,1829795,1924794.0,2021815.0,2143781.0,2239073.0,2334066.0,2429085.0,2524247.0,2618914.0,2713703.0,2808451.0,2904271.0,2998918.0,3093499.0,3188281.0,3282852.0,3377434.0,3472551.0,3566933.0,3661441.0,3755652.0,3850162.0,3945081.0,4039748.0,4133546.0,4227462.0,4324272.0,4442267.0,4536374.0,4629939.0,4723738.0,4817468.0,4911542.0,5005508.0,5099462.0,5193882.0,5287594.0,5381418.0,5475379.0
2,20,3,rosberg,3,8,1,Finished,101719,203259,303205,402540,499667,596356,692662,788827,884746,980645,1076500,1172604,1268881,1364318,1459717,1555121,1652996,1776297,1872640,1968978.0,2065272.0,2161784.0,2258258.0,2354107.0,2450077.0,2546046.0,2641731.0,2737379.0,2833190.0,2928894.0,3024562.0,3120002.0,3215400.0,3310300.0,3405146.0,3500319.0,3595094.0,3690184.0,3785213.0,3882602.0,4003460.0,4098287.0,4193304.0,4288335.0,4383323.0,4479205.0,4574532.0,4669580.0,4764684.0,4859691.0,4955022.0,5049774.0,5144687.0,5239768.0,5334383.0,5428787.0,5522859.0
3,20,4,alonso,4,10,1,Finished,102327,205324,304829,403813,501375,598485,695455,792051,888766,985240,1081523,1177900,1274630,1370703,1466631,1562778,1658505,1754099,1849962,1948315.0,2069243.0,2164772.0,2260550.0,2356352.0,2452712.0,2548448.0,2644264.0,2740572.0,2836672.0,2932308.0,3027788.0,3123211.0,3218533.0,3314044.0,3409238.0,3504846.0,3604412.0,3726132.0,3821440.0,3916904.0,4012810.0,4108708.0,4204432.0,4299998.0,4395709.0,4491768.0,4587671.0,4683624.0,4779488.0,4875251.0,4971096.0,5066304.0,5161712.0,5257062.0,5352744.0,5448421.0,5544151.0
0,20,1,hamilton,1,13,11,+1 Lap,102688,213746,343422,441018,538270,634977,731628,828290,925232,1021575,1118536,1215469,1312511,1409291,1505866,1602369,1698485,1795137,1891214,1987451.0,2083792.0,2179893.0,2276615.0,2372171.0,2467691.0,2563405.0,2659071.0,2755170.0,2851354.0,2948043.0,3046192.0,3171195.0,3268410.0,3364581.0,3460702.0,3557213.0,3653499.0,3750816.0,3847100.0,3942945.0,4040369.0,4136327.0,4232114.0,4327834.0,4425307.0,4521094.0,4616698.0,4712682.0,4808250.0,4905499.0,5002365.0,5098383.0,5195306.0,5290952.0,5386724.0,5482784.0,
16,20,17,webber,9,7,1,Finished,103437,204325,303918,403327,500648,597200,694006,790382,886779,982815,1078847,1175063,1271146,1366912,1462656,1558349,1654206,1749867,1845473,1940766.0,2035972.0,2133624.0,2255632.0,2350794.0,2446188.0,2541513.0,2636778.0,2732258.0,2827521.0,2922846.0,3018013.0,3112904.0,3207871.0,3302963.0,3398001.0,3493054.0,3587991.0,3683117.0,3777801.0,3872659.0,3967362.0,4064580.0,4184282.0,4278896.0,4373405.0,4468131.0,4562945.0,4657915.0,4752596.0,4847480.0,4941785.0,5036243.0,5130721.0,5225229.0,5320482.0,5416160.0,5512443.0
