,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,896.0,20.0,vettel,1.0,1.0,Finished,0.0,0.0,18400.0,18892.0,18845.0,18908.0,18625.0,15957.0,14354.0,14594.0,14404.0,14566.0,13808.0,12797.0,12683.0,12408.0,12507.0,12241.0,12308.0,12559.0,11821.0,11644.0,11641.0,11138.0,10831.0,10296.0,10430.0,6588.0,0.0,0.0,0.0,8392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,896.0,13.0,massa,4.0,1.0,Finished,2490.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,18022.0,18763.0,19793.0,21185.0,22503.0,22744.0,24203.0,25537.0,26538.0,28046.0,29100.0,29716.0,30364.0,31313.0,33033.0,33961.0,35103.0,36094.0,37859.0,35295.0,29766.0,33602.0,51763.0,41340.0,34410.0,35563.0,36921.0,37989.0,38973.0,40039.0,40911.0,42159.0,41853.0,42067.0,42226.0,41183.0,41671.0,41562.0,41448.0,41394.0,41059.0,40683.0,40219.0,39500.0,38691.0,39461.0,38732.0,39671.0,39617.0,39925.0,40609.0,41692.0
2,896.0,3.0,rosberg,2.0,1.0,Finished,3232.0,1934.0,1146.0,1176.0,1304.0,1409.0,3748.0,20698.0,19698.0,21810.0,23186.0,24206.0,24591.0,24687.0,25773.0,26487.0,27705.0,28904.0,29786.0,30583.0,31163.0,32090.0,33804.0,34750.0,35996.0,36727.0,40608.0,56377.0,49774.0,50373.0,48326.0,37511.0,30021.0,30786.0,31748.0,32778.0,33741.0,34666.0,34996.0,35402.0,34539.0,34201.0,33914.0,32495.0,32331.0,31531.0,30824.0,30279.0,29402.0,28603.0,28174.0,27519.0,26452.0,27361.0,26698.0,26332.0,26071.0,26097.0,27024.0,29823.0
3,896.0,1.0,hamilton,6.0,1.0,Finished,3821.0,2700.0,1985.0,2366.0,2763.0,3088.0,3368.0,3864.0,21778.0,23128.0,24770.0,26355.0,27669.0,28218.0,29601.0,30168.0,30956.0,31798.0,32435.0,33157.0,33717.0,34271.0,35461.0,36134.0,36956.0,37580.0,38993.0,36006.0,30566.0,34869.0,52291.0,41835.0,35307.0,38255.0,39202.0,40136.0,41097.0,42017.0,42199.0,42896.0,42650.0,42702.0,42989.0,42203.0,42588.0,42139.0,42298.0,42286.0,41740.0,41320.0,40959.0,40415.0,39482.0,40746.0,41086.0,41883.0,43375.0,46303.0,48091.0,52475.0
4,896.0,807.0,hulkenberg,19.0,26.0,Mechanical,4407.0,3711.0,3413.0,4410.0,7274.0,27821.0,27378.0,25020.0,24249.0,25538.0,26930.0,28257.0,29500.0,30238.0,32124.0,33374.0,34836.0,36351.0,37329.0,38136.0,39188.0,40124.0,41520.0,43732.0,44665.0,45175.0,46435.0,43529.0,37292.0,37944.0,35869.0,25320.0,20882.0,42406.0,42903.0,44022.0,44903.0,46022.0,46978.0,48009.0,48282.0,48737.0,48973.0,48325.0,48854.0,48471.0,48180.0,48404.0,47991.0,47538.0,47073.0,46241.0,50135.0,97094.0,,,,,,
5,896.0,8.0,raikkonen,7.0,1.0,Finished,4829.0,4254.0,3755.0,4974.0,5824.0,6917.0,11369.0,32190.0,29872.0,30674.0,31391.0,32258.0,32854.0,32887.0,34216.0,34856.0,35765.0,36863.0,37867.0,38982.0,40195.0,40886.0,42151.0,44153.0,46007.0,46898.0,48246.0,45011.0,38963.0,39694.0,37719.0,27285.0,20578.0,21764.0,22434.0,23630.0,23940.0,24532.0,24983.0,25321.0,25076.0,25366.0,25412.0,24505.0,25443.0,25368.0,25552.0,25903.0,26212.0,26793.0,27768.0,29397.0,30273.0,33263.0,35319.0,39778.0,43143.0,50344.0,69366.0,67988.0
6,896.0,17.0,webber,20.0,91.0,Alternator,5400.0,5157.0,4510.0,5607.0,6320.0,5683.0,5195.0,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11449.0,10667.0,7830.0,0.0,12551.0,12772.0,13033.0,13359.0,13317.0,13519.0,13852.0,,,,,,,,,,,,,,,,,,,,,
7,896.0,815.0,perez,5.0,1.0,Finished,6032.0,5798.0,5772.0,6604.0,7419.0,7821.0,7926.0,5927.0,4377.0,4961.0,6178.0,7025.0,7264.0,7144.0,8012.0,8777.0,10010.0,10810.0,11506.0,11856.0,13179.0,14037.0,14812.0,15921.0,16946.0,17489.0,18457.0,18246.0,31057.0,31848.0,29868.0,19428.0,18032.0,39653.0,41127.0,42142.0,42769.0,43635.0,44243.0,44753.0,45361.0,45221.0,45049.0,44010.0,44506.0,44133.0,43862.0,43779.0,43372.0,42986.0,42551.0,41752.0,40632.0,41647.0,42025.0,42696.0,43764.0,44872.0,44279.0,43829.0
8,896.0,817.0,ricciardo,10.0,1.0,Finished,6758.0,6981.0,7358.0,8775.0,9779.0,10594.0,11269.0,9668.0,8654.0,10116.0,11684.0,13417.0,15871.0,16643.0,18335.0,19668.0,21105.0,22424.0,23749.0,24943.0,26091.0,27475.0,28867.0,30094.0,31508.0,32762.0,34312.0,31947.0,26559.0,27891.0,27129.0,18044.0,14464.0,37356.0,37779.0,38758.0,39897.0,43429.0,64834.0,65763.0,66047.0,66837.0,67824.0,68244.0,70662.0,71952.0,73826.0,74545.0,75377.0,75768.0,76132.0,76316.0,75912.0,77315.0,76902.0,76746.0,76692.0,76577.0,76463.0,76237.0
9,896.0,4.0,alonso,11.0,1.0,Finished,7922.0,12388.0,37426.0,37524.0,37405.0,37007.0,36853.0,34907.0,34804.0,37106.0,38001.0,40032.0,39875.0,39832.0,40755.0,41379.0,43012.0,44384.0,46597.0,47769.0,48221.0,49181.0,50456.0,51067.0,52078.0,52609.0,53941.0,51498.0,46314.0,50180.0,65714.0,53942.0,46189.0,46548.0,47594.0,51450.0,71489.0,71701.0,72046.0,72258.0,71888.0,71548.0,71942.0,71185.0,71898.0,72542.0,74157.0,74995.0,75681.0,76289.0,76636.0,76738.0,76491.0,77980.0,77695.0,77211.0,77840.0,77405.0,77164.0,78297.0
