,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,michael_schumacher,1,1,1,1,1,1,8,7,7,6,6,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,4,4,4,3,3,3,2,2,2,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4
1,barrichello,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,heidfeld,3,4,5,6,8,10,17,16,15,14,14,14,15,15,15,14,13,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,montoya,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,7,7,7,7,6,6,6,6,4,4,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2
4,frentzen,5,5,4,4,5,16,16,13,12,11,11,11,11,11,11,10,8,8,8,8,8,8,8,8,6,6,6,6,4,4,4,3,3,3,3,8,8,8,9,9,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
5,button,6,6,7,8,18,18,15,11,11,10,10,9,9,9,9,8,5,5,5,5,5,5,5,5,13,13,13,13,13,13,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10
6,villeneuve,7,7,8,19,19,17,14,10,9,8,8,8,8,8,8,7,4,4,4,4,4,4,4,4,12,12,12,12,12,12,10,10,9,9,9,9,9,9,8,8,9,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9
7,alonso,8,8,6,5,4,3,2,2,2,16,16,16,16,16,16,15,14,13,13,13,12,12,12,12,10,10,10,10,10,9,8,8,7,7,7,6,6,6,6,4,4,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8,trulli,9,9,9,7,6,4,3,3,3,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9,coulthard,10,19,19,18,17,15,12,8,8,7,7,7,7,7,7,6,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,5,5,5,4,4,4,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
10,panis,11,11,10,9,10,7,6,9,10,9,9,10,10,10,10,9,6,6,6,6,7,7,7,7,5,5,5,5,8,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,wilson,12,10,11,12,13,14,13,15,16,15,15,15,14,14,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,ralf_schumacher,13,12,12,10,7,5,4,4,4,3,3,3,3,3,3,3,12,14,14,14,13,13,13,13,11,11,11,11,11,10,9,9,8,8,8,7,7,7,7,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
13,webber,14,13,13,11,9,6,5,5,5,4,4,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,firman,15,14,14,13,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,pizzonia,16,16,16,15,15,12,10,14,14,13,13,13,13,13,14,13,11,11,11,11,11,11,11,11,9,9,9,9,9,8,12,11,11,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0
16,raikkonen,17,15,15,14,12,9,7,6,6,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,7,6,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3
17,fisichella,18,17,17,16,14,11,9,12,13,12,12,12,12,12,12,11,9,9,9,9,9,9,9,9,7,7,7,7,5,5,5,4,10,12,12,12,12,12,10,10,10,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0
18,matta,19,18,18,17,16,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
