,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,234,77,berger,22,13,5,Engine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3209.0,4755.0,6290.0,7369.0,9057.0,10820.0,11738.0,12914.0,14634.0,15965.0,14068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1,234,55,alesi,22,2,1,Finished,1184,1339,1092,932,934,1323,1387,1628,1975,1925,1948,1570,1222,1525.0,1626.0,1887.0,1869.0,1422.0,1115.0,1519.0,1513.0,5348.0,22276.0,5078.0,7823.0,10307.0,11850.0,13314.0,15054.0,16011.0,17346.0,18852.0,20111.0,18465.0,5246.0,5609.0,5967.0,6214.0,6284.0,6009.0,6080.0,5473.0,7731.0,10340.0,11452.0
2,234,71,damon_hill,3,1,1,Finished,2361,2511,2437,1784,1825,2024,2248,2476,2587,2668,2868,2479,2155,2224.0,2342.0,2733.0,2856.0,2369.0,2277.0,6197.0,23812.0,23222.0,17770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.0,1278.0,492.0,388.0,339.0,633.0,389.0,660.0,0.0,0.0,0.0
3,234,30,michael_schumacher,6,4,1,Finished,3031,4823,5551,6155,6667,7276,8193,9161,10846,11376,12101,12542,12928,14423.0,15519.0,16593.0,17446.0,18111.0,18938.0,19737.0,20878.0,25987.0,46217.0,28983.0,31158.0,33628.0,35773.0,38274.0,40788.0,43924.0,46049.0,48168.0,49936.0,48545.0,35544.0,35901.0,36855.0,37675.0,38042.0,38395.0,39432.0,39304.0,39952.0,41923.0,41517.0
4,234,14,coulthard,1,5,1,Finished,3967,5525,6405,7052,7290,7912,8803,9817,11433,12074,12804,13272,13685,15118.0,16134.0,20998.0,37862.0,39065.0,42092.0,43517.0,44213.0,44759.0,40167.0,22076.0,23542.0,25043.0,26330.0,29695.0,31319.0,32007.0,32819.0,38697.0,56040.0,53597.0,39403.0,39218.0,39341.0,39122.0,38845.0,38995.0,40003.0,39908.0,40446.0,42434.0,42196.0
5,234,35,villeneuve,3,3,1,Finished,4626,6661,7866,8472,8663,9395,9928,10643,11736,12871,13786,14149,14745,15839.0,16680.0,17893.0,18102.0,18565.0,19582.0,20334.0,21805.0,26837.0,44842.0,26758.0,28077.0,30252.0,32074.0,34562.0,37885.0,42863.0,44589.0,46408.0,47968.0,45876.0,32028.0,32192.0,33113.0,33505.0,33607.0,33368.0,33130.0,32413.0,33184.0,35246.0,33926.0
6,234,56,irvine,6,14,5,Engine,5086,7371,8412,9111,10130,10910,11452,11665,12329,14101,14742,15043,15337,20215.0,40429.0,41223.0,41606.0,42001.0,43900.0,45700.0,48460.0,51033.0,47610.0,29997.0,32029.0,34501.0,36600.0,39043.0,41633.0,48399.0,67480.0,69148.0,70536.0,68689.0,,,,,,,,,,,
7,234,57,hakkinen,1,18,6,Gearbox,5451,7690,8839,9474,10485,11382,12086,12453,13018,14555,15325,15873,19685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,234,22,barrichello,17,6,1,Finished,7015,9670,12095,14090,15745,17265,18777,20492,22179,24000,25861,27501,28871,30764.0,32533.0,34465.0,36414.0,38771.0,41110.0,43398.0,50146.0,73222.0,70662.0,54329.0,57687.0,60742.0,66882.0,71784.0,75225.0,77830.0,80553.0,83625.0,86372.0,87776.0,75919.0,77334.0,79395.0,80923.0,84602.0,87074.0,89505.0,91727.0,95649.0,100576.0,102099.0
9,234,84,brundle,17,10,11,+1 Lap,7551,10532,12773,14850,16643,18271,19998,21670,23456,25330,27280,28734,30177,32368.0,34134.0,35923.0,37620.0,40205.0,43400.0,45329.0,48058.0,154084.0,178462.0,161432.0,164895.0,167875.0,170851.0,173781.0,176817.0,179628.0,183407.0,186616.0,188934.0,188188.0,175566.0,176801.0,179585.0,182165.0,183805.0,185035.0,186038.0,186897.0,188385.0,191334.0,
