,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,13,1,hamilton,1,12,3,Accident,89899,176427,262867,348581,434396,519750,604969,690411,775748,861211,946615,1031922,1116954,1201971,1290384,1400329.0,1486687.0,1572899.0,1659197.0,1745301.0,1831239.0,1917052.0,2002678.0,2088458.0,2174134.0,2259762.0,2345037.0,2430341.0,2515484.0,2600755.0,2685869.0,2770738.0,2855706.0,2943606.0,3052039.0,3137652.0,3223231.0,3308636.0,3393923.0,3479200.0,3564226.0,3649288.0,3734388.0,3819297.0,3904496.0,3989627.0,4074735.0,4159811.0,4245008.0,4329966.0,4414820.0,4499622.0,
6,13,8,raikkonen,6,3,1,Finished,91176,178321,265057,351399,437247,523315,609047,694653,780424,866416,952004,1037655,1123414,1208811,1294181,1379473.0,1464895.0,1550189.0,1638986.0,1748709.0,1835055.0,1921178.0,2007099.0,2092768.0,2178468.0,2264132.0,2349771.0,2435278.0,2520515.0,2605840.0,2691325.0,2776435.0,2861589.0,2946816.0,3031804.0,3116565.0,3205070.0,3314879.0,3401240.0,3487248.0,3573210.0,3659508.0,3745521.0,3831373.0,3917227.0,4003291.0,4089200.0,4174902.0,4260479.0,4345952.0,4431321.0,4516599.0,4612370.0
10,13,16,sutil,10,4,1,Finished,91704,178975,266038,352306,438402,524409,610082,695655,781243,866964,952776,1038710,1124203,1209570,1294962,1380292.0,1469168.0,1578595.0,1664977.0,1751127.0,1837243.0,1923243.0,2009665.0,2095406.0,2180803.0,2266368.0,2351738.0,2436941.0,2521965.0,2607333.0,2692348.0,2777432.0,2862602.0,2947738.0,3033069.0,3117808.0,3205784.0,3317260.0,3403042.0,3488519.0,3574162.0,3659940.0,3746185.0,3832037.0,3917808.0,4003837.0,4089793.0,4175468.0,4261093.0,4346652.0,4431997.0,4517404.0,4612837.0
15,13,22,barrichello,23,1,1,Finished,93325,181567,269360,356187,442939,529485,616051,702182,788227,874705,960791,1046932,1133056,1218971,1305136,1390695.0,1476533.0,1562328.0,1648271.0,1733882.0,1819504.0,1904876.0,1990091.0,2075500.0,2160706.0,2245776.0,2330775.0,2416062.0,2504099.0,2614898.0,2700959.0,2786636.0,2872181.0,2957739.0,3043397.0,3129069.0,3214686.0,3300239.0,3385853.0,3471497.0,3556848.0,3642113.0,3727516.0,3812872.0,3898493.0,3983717.0,4068729.0,4153696.0,4239315.0,4324530.0,4409651.0,4495178.0,4581706.0
12,13,18,button,23,2,1,Finished,93871,182320,270488,357826,444819,531898,618593,705216,791676,877840,964162,1050372,1136434,1222543,1308436,1394029.0,1479652.0,1565209.0,1650768.0,1736313.0,1821663.0,1907009.0,1992258.0,2077496.0,2162632.0,2247903.0,2332966.0,2421618.0,2532566.0,2619099.0,2705370.0,2791445.0,2877124.0,2962719.0,3048548.0,3134181.0,3219855.0,3305678.0,3391199.0,3476714.0,3562014.0,3647409.0,3732453.0,3817693.0,3902832.0,3987767.0,4072826.0,4157877.0,4243267.0,4328552.0,4413595.0,4498531.0,4584572.0
16,13,24,liuzzi,10,17,7,Transmission,95286,183654,271552,358875,446079,532937,619910,706799,793963,880576,967496,1053997,1140523,1226936,1313392,1400845.0,1487675.0,1574090.0,1660596.0,1747306.0,1833423.0,1919464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,5,kovalainen,1,6,1,Finished,95748,185100,273396,362144,449667,536837,623762,710360,797162,884084,970633,1058470,1144973,1231132,1317326,1404908.0,1491274.0,1579313.0,1665849.0,1752275.0,1838491.0,1924649.0,2011379.0,2097339.0,2183089.0,2269550.0,2358587.0,2471551.0,2558500.0,2644921.0,2731382.0,2817928.0,2904407.0,2990990.0,3077408.0,3163458.0,3249620.0,3335719.0,3421855.0,3507722.0,3593449.0,3679417.0,3765085.0,3850780.0,3936476.0,4021947.0,4107158.0,4192538.0,4278002.0,4363481.0,4448590.0,4534381.0,4642399.0
13,13,20,vettel,9,8,1,Finished,95978,187542,276389,364675,452704,540746,628762,716717,804690,891993,978694,1065540,1152346,1239098,1325891,1412589.0,1499161.0,1585522.0,1672000.0,1758300.0,1844394.0,1930492.0,2017029.0,2102879.0,2188748.0,2274504.0,2364033.0,2476503.0,2563350.0,2650128.0,2736621.0,2823784.0,2910789.0,2998291.0,3084973.0,3171431.0,3257889.0,3344213.0,3430569.0,3517143.0,3602953.0,3693817.0,3779715.0,3865814.0,3951657.0,4037207.0,4123088.0,4208693.0,4294122.0,4379316.0,4464620.0,4550030.0,4667113.0
3,13,4,alonso,4,5,1,Finished,96045,185437,273620,361321,448251,535131,621715,708223,794696,881546,968176,1054930,1141639,1228121,1314456,1401542.0,1488219.0,1575082.0,1661585.0,1749046.0,1835570.0,1921740.0,2007916.0,2093723.0,2179607.0,2268495.0,2380785.0,2467534.0,2554036.0,2640186.0,2726418.0,2812750.0,2899134.0,2985307.0,3071676.0,3157558.0,3243463.0,3330052.0,3416227.0,3502236.0,3587904.0,3674102.0,3760318.0,3846528.0,3932680.0,4018427.0,4104553.0,4189857.0,4275495.0,4360694.0,4446215.0,4531842.0,4640888.0
7,13,9,kubica,2,19,44,Oil leak,96681,186965,275760,364285,452250,540376,628377,716317,807494,923001,1011274,1099093,1186983,1274871,1368793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
