,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,13,1,hamilton,1,12,3,Accident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20856.0,21792.0,22710.0,20211.0,11419.0,11735.0,12176.0,12587.0,12958.0,13428.0,13986.0,14262.0,14279.0,11385.0,0.0,0.0,0.0,0.0,0.0,20235.0,21087.0,18161.0,8397.0,8070.0,7703.0,7378.0,7175.0,6872.0,6425.0,6003.0,5910.0,6006.0,6115.0,5693.0,5436.0,5169.0,4444.0,
1,13,8,raikkonen,6,3,1,Finished,1277,1894,2190,2818,2851,3565,4078,4242,4676,5205,5389,5733,6460,6840,3797,0.0,0.0,0.0,0.0,14827.0,15551.0,16302.0,17008.0,17268.0,17762.0,18356.0,18996.0,19216.0,16416.0,5085.0,5456.0,5697.0,5883.0,3210.0,0.0,0.0,0.0,14640.0,15387.0,15751.0,16362.0,17395.0,18005.0,18501.0,18734.0,19574.0,20471.0,21206.0,21164.0,21422.0,21670.0,21421.0,30664.0
2,13,16,sutil,10,4,1,Finished,1805,2548,3171,3725,4006,4659,5113,5244,5495,5753,6161,6788,7249,7599,4578,819.0,4273.0,28406.0,25991.0,17245.0,17739.0,18367.0,19574.0,19906.0,20097.0,20592.0,20963.0,20879.0,17866.0,6578.0,6479.0,6694.0,6896.0,4132.0,1265.0,1243.0,714.0,17021.0,17189.0,17022.0,17314.0,17827.0,18669.0,19165.0,19315.0,20120.0,21064.0,21772.0,21778.0,22122.0,22346.0,22226.0,31131.0
3,13,22,barrichello,23,1,1,Finished,3426,5140,6493,7606,8543,9735,11082,11771,12479,13494,14176,15010,16102,17000,14752,11222.0,11638.0,12139.0,9285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14143.0,15090.0,15898.0,16475.0,14133.0,11593.0,12504.0,9616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,13,18,button,23,2,1,Finished,3972,5893,7621,9245,10423,12148,13624,14805,15928,16629,17547,18450,19480,20572,18052,14556.0,14757.0,15020.0,11782.0,2431.0,2159.0,2133.0,2167.0,1996.0,1926.0,2127.0,2191.0,5556.0,28467.0,18344.0,19501.0,20707.0,21418.0,19113.0,16744.0,17616.0,14785.0,5439.0,5346.0,5217.0,5166.0,5296.0,4937.0,4821.0,4339.0,4050.0,4097.0,4181.0,3952.0,4022.0,3944.0,3353.0,2866.0
5,13,24,liuzzi,10,17,7,Transmission,5387,7227,8685,10294,11683,13187,14941,16388,18215,19365,20881,22075,23569,24965,23008,21372.0,22780.0,23901.0,21610.0,13424.0,13919.0,14588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,5,kovalainen,1,6,1,Finished,5849,8673,10529,13563,15271,17087,18793,19949,21414,22873,24018,26548,28019,29161,26942,25435.0,26379.0,29124.0,26863.0,18393.0,18987.0,19773.0,21288.0,21839.0,22383.0,23774.0,27812.0,55489.0,54401.0,44166.0,45513.0,47190.0,48701.0,47384.0,45604.0,46893.0,44550.0,35480.0,36002.0,36225.0,36601.0,37304.0,37569.0,37908.0,37983.0,38230.0,38429.0,38842.0,38687.0,38951.0,38939.0,39203.0,60693.0
7,13,20,vettel,9,8,1,Finished,6079,11115,13522,16094,18308,20996,23793,26306,28942,30782,32079,33618,35392,37127,35507,33116.0,34266.0,35333.0,33014.0,24418.0,24890.0,25616.0,26938.0,27379.0,28042.0,28728.0,33258.0,60441.0,59251.0,49373.0,50752.0,53046.0,55083.0,54685.0,53169.0,54866.0,52819.0,43974.0,44716.0,45646.0,46105.0,51704.0,52199.0,52942.0,53164.0,53490.0,54359.0,54997.0,54807.0,54786.0,54969.0,54852.0,85407.0
8,13,4,alonso,4,5,1,Finished,6146,9010,10753,12740,13855,15381,16746,17812,18948,20335,21561,23008,24685,26150,24072,22069.0,23324.0,24893.0,22599.0,15164.0,16066.0,16864.0,17825.0,18223.0,18901.0,22719.0,50010.0,51472.0,49937.0,39431.0,40549.0,42012.0,43428.0,41701.0,39872.0,40993.0,38393.0,29813.0,30374.0,30739.0,31056.0,31989.0,32802.0,33656.0,34187.0,34710.0,35824.0,36161.0,36180.0,36164.0,36564.0,36664.0,59182.0
9,13,9,kubica,2,19,44,Oil leak,6782,10538,12893,15704,17854,20626,23408,25906,31746,61790,64659,67171,70029,72900,78409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,13,21,fisichella,6,9,1,Finished,7672,11839,15598,17976,20311,23038,25697,27786,30577,32962,35070,37338,39244,41177,40763,38564.0,39619.0,40809.0,38246.0,29779.0,30489.0,32002.0,33491.0,34189.0,34825.0,35574.0,36518.0,36729.0,34199.0,26054.0,54424.0,57766.0,60377.0,59801.0,59236.0,61564.0,60146.0,52038.0,53392.0,54245.0,55605.0,57349.0,58512.0,59862.0,60907.0,61798.0,63272.0,64651.0,65174.0,65884.0,66374.0,66547.0,86856.0
11,13,2,heidfeld,2,7,1,Finished,8135,12011,14720,17196,19496,22238,24777,27071,29561,31815,33669,35756,37741,39626,38033,35654.0,36945.0,38154.0,35859.0,27449.0,28385.0,29338.0,30927.0,31686.0,32345.0,33363.0,34444.0,34809.0,32492.0,21324.0,25989.0,51854.0,53893.0,52610.0,50642.0,52118.0,49971.0,41157.0,42075.0,42684.0,43738.0,44713.0,45541.0,46359.0,47062.0,48477.0,49916.0,51075.0,51606.0,52335.0,52982.0,53228.0,82412.0
