,0,1,2
0,35,3,1:16.525
1,49,3,1:16.791
2,14,1,1:17.521
3,55,22,1:17.717
4,57,1,1:17.737
5,77,22,1:18.041
6,30,6,1:18.313
7,21,17,1:18.385
8,23,17,1:18.423
9,65,15,1:18.494
10,56,6,1:18.873
11,44,20,1:19.157
12,81,15,1:19.323
13,63,25,1:20.079
14,71,21,1:20.089
15,75,20,1:20.103
16,22,24,1:20.255
17,15,18,1:20.452
18,50,25,1:20.582
19,79,18,1:20.672
20,64,21,1:21.029
21,76,24,1:21.060
