Race,Lap,Position,Overtaker,Overtakee,Live?,Turn
Hungary,24,2,Vettel,Button,Yes,4
Hungary,24,4,Alonso,Button,Yes,8
Hungary,24,9,Rosberg,Maldonado,,
Hungary,31,7,Button,Massa,Yes,6
Hungary,32,11,Rosberg,Ricciardo,,
Hungary,33,8,Perez,Hulkenberg,,
Hungary,34,3,Hamilton,Webber,Yes,3
Hungary,34,9,Massa,Hulkenberg,Replay,1
Hungary,36,11,Maldonado,Ricciardo,,
Hungary,37,5,Vettel,Button,Yes,1
Hungary,50,6,Grosjean,Button,Yes,2
Hungary,51,2,Hamilton,Webber,Yes,3
Hungary,66,12,Vergne,Ricciardo,,
Belgium,2,9,Raikkonen,Grosjean,Yes,Les Combes
Belgium,2,14,Maldonado,Van Der Garde,,
Belgium,2,21,Pic,Chilton,,
Belgium,3,15,Vergne,Van Der Garde,Background,Les Combes
Belgium,3,16,Ricciardo,Van Der Garde,,
Belgium,4,4,Alonso,Button,Yes,Les Combes
Belgium,4,17,Gutierrez,Van Der Garde,,
Belgium,5,5,Webber,Button,Yes,Les Combes
Belgium,5,18,Bottas,Van Der Garde,,
Belgium,6,3,Alonso,Rosberg,Yes,Les Combes
Belgium,6,20,Pic,Bianchi,,
Belgium,8,10,Perez,Grosjean,Yes,Les Combes
Belgium,8,11,Massa,Grosjean,Yes,Malmedy
Belgium,9,8,Raikkonen,Hulkenberg,Yes,Les Combes
Belgium,10,17,Massa,Van Der Garde,,
Belgium,10,18,Hulkenberg,Van Der Garde,,
Belgium,11,15,Massa,Di Resta,,
Belgium,12,8,Hamilton,Grosjean,Yes,Bus Stop
Belgium,12,12,Massa,Bottas,,
Belgium,12,17,Vergne,Van Der Garde,,
Belgium,13,6,Grosjean,Hamilton,Yes,Les Combes
Belgium,13,13,Di Resta,Bottas,,
Belgium,14,4,Hamilton,Grosjean,Yes,Les Combes
Belgium,14,5,Alonso,Grosjean,,
Belgium,14,14,Hulkenberg,Bottas,,
Belgium,14,15,Sutil,Bottas,,
Belgium,14,18,Maldonado,Van Der Garde,,
Belgium,15,1,Vettel,Button,Yes,Bus Stop
Belgium,15,3,Alonso,Hamilton,Replay,La Source
Belgium,15,10,Massa,Perez,,
Belgium,15,14,Sutil,Hulkenberg,,
Belgium,16,5,Rosberg,Grosjean,Yes,Les Combes
Belgium,16,9,Massa,Gutierrez,Yes,Les Combes
Belgium,16,12,Raikkonen,Di Resta,Replay,Bus Stop
Belgium,17,2,Alonso,Button,Yes,Bus Stop
Belgium,17,6,Webber,Grosjean,Yes,Les Combes
Belgium,17,10,Raikkonen,Perez,Replay,Liege
Belgium,17,11,Di Resta,Perez,,
Belgium,18,7,Massa,Button,,
Belgium,18,7,Button,Massa,Replay,Bus Stop
Belgium,18,9,Raikkonen,Gutierrez,Yes,Rivage
Belgium,18,11,Perez,Di Resta,Yes,La Source
Belgium,18,11,Sutil,Perez,Yes,Eau Rouge
Belgium,18,12,Sutil,Di Resta,Yes,La Source
Belgium,19,10,Sutil,Gutierrez,Yes,Eau Rouge
Belgium,20,17,Gutierrez,Bottas,,
Belgium,21,6,Button,Grosjean,Replay,Bus Stop
Belgium,21,17,Bottas,Gutierrez,,
Belgium,22,14,Ricciardo,Maldonado,,
Belgium,22,17,Gutierrez,Bottas,,
Belgium,25,16,Hulkenberg,Bottas,,
Belgium,26,11,Perez,Maldonado,,
Belgium,26,16,Vergne,Bottas,,
Belgium,27,11,Gutierrez,Maldonado,Yes,Bus Stop
Belgium,27,12,Gutierrez,Sutil,Yes,Malmedy
Belgium,27,12,Sutil,Maldonado,Yes,Bus Stop
Belgium,28,11,Sutil,Gutierrez,Yes,Eau Rouge
Belgium,29,8,Massa,Ricciardo,,
Belgium,34,11,Vergne,Hulkenberg,Replay,Les Combes
Belgium,35,9,Sutil,Perez,Replay,Les Combes
Belgium,36,12,Ricciardo,Hulkenberg,,
Belgium,38,11,Ricciardo,Vergne,,
Belgium,40,7,Massa,Grosjean,Yes,Les Combes
Belgium,41,10,Ricciardo,Perez,Yes,Les Combes
Italy,2,12,Grosjean,Sutil,Yes,1
Italy,2,14,Gutierrez,Maldonado,Yes,1
Italy,3,3,Alonso,Webber,Yes,5
Italy,3,19,Chilton,Bianchi,,
Italy,4,19,Bianchi,Chilton,,
Italy,8,9,Hamilton,Vergne,Aftermath,4
Italy,8,9,Vergne,Hamilton,Yes,6
Italy,8,10,Button,Hamilton,Yes,8
Italy,9,19,Raikkonen,Bianchi,,
Italy,9,20,Raikkonen,Chilton,,
Italy,14,17,Raikkonen,Van Der Garde,,
Italy,17,15,Raikkonen,Pic,,
Italy,17,17,Hamilton,Van Der Garde,,
Italy,23,10,Raikkonen,Bottas,,
Italy,29,7,Hamilton,Rosberg,Yes,1
Italy,32,5,Hamilton,Hulkenberg,Yes,3
Italy,38,10,Grosjean,Perez,Yes,1
Italy,41,11,Sutil,Gutierrez,Replay,11
Italy,42,12,Raikkonen,Gutierrez,Replay,1
Italy,44,11,Raikkonen,Sutil,Yes,11
Italy,44,13,Hamilton,Gutierrez,Yes,1
Italy,44,18,Van Der Garde,Bianchi,,
Italy,45,8,Grosjean,Button,Yes,1
Italy,45,12,Hamilton,Sutil,Yes,4
Italy,49,11,Hamilton,Raikkonen,Yes,3
Italy,50,10,Hamilton,Perez,Yes,1
Italy,51,9,Hamilton,Button,Yes,1
Italy,51,11,Raikkonen,Perez,Yes,11
Singapore,2,12,Raikkonen,Di Resta,Yes,1
Singapore,5,11,Raikkonen,Gutierrez,Replay,7
Singapore,13,15,Raikkonen,Bottas,Yes,6
Singapore,14,8,Webber,Ricciardo,Yes,7
Singapore,15,9,Massa,Maldonado,,
Singapore,15,10,Button,Maldonado,,
Singapore,15,11,Raikkonen,Maldonado,,
Singapore,17,18,Bottas,Van Der Garde,,
Singapore,33,17,Van Der Garde,Bottas,,
Singapore,39,16,Bottas,Van Der Garde,,
Singapore,41,16,Vergne,Pic,,
Singapore,42,14,Vergne,Van Der Garde,,
Singapore,42,15,Sutil,Pic,,
Singapore,43,15,Maldonado,Pic,,
Singapore,49,7,Webber,Gutierrez,Yes,7
Singapore,49,8,Rosberg,Gutierrez,Yes,10
Singapore,49,9,Hamilton,Gutierrez,Yes,14
Singapore,50,10,Di Resta,Gutierrez,Yes,8
Singapore,50,11,Massa,Gutierrez,Yes,10
Singapore,50,16,Bottas,Pic,,
Singapore,52,13,Sutil,Vergne,,
Singapore,54,3,Raikkonen,Button,Yes,15
Singapore,54,6,Webber,Hulkenberg,Yes,7
Singapore,54,12,Sutil,Gutierrez,,
Singapore,54,17,Van Der Garde,Pic,,
Singapore,55,5,Webber,Perez,Background,9
Singapore,55,7,Rosberg,Hulkenberg,Yes,7
Singapore,55,8,Hamilton,Hulkenberg,Yes,8
Singapore,55,9,Massa,Hulkenberg,,
Singapore,56,4,Webber,Button,Yes,1
Singapore,57,5,Rosberg,Button,Yes,16
Singapore,57,6,Rosberg,Perez,Yes,1
Singapore,57,7,Hamilton,Perez,Yes,18
Singapore,58,6,Hamilton,Button,Yes,1
Singapore,58,7,Massa,Button,Yes,16
Singapore,58,8,Massa,Perez,Yes,1
Singapore,58,13,Maldonado,Vergne,,
Singapore,59,12,Maldonado,Gutierrez,,
Singapore,61,13,Bottas,Vergne,,
South Korea,2,15,Vergne,Van Der Garde,,
South Korea,2,20,Massa,Bianchi,,
South Korea,3,11,Webber,Perez,Yes,5
South Korea,3,16,Bottas,Van Der Garde,,
South Korea,3,17,Sutil,Van Der Garde,,
South Korea,3,19,Massa,Pic,,
South Korea,4,7,Raikkonen,Ricciardo,Yes,3
South Korea,4,17,Massa,Van Der Garde,,
South Korea,6,9,Webber,Maldonado,Yes,5
South Korea,6,15,Massa,Bottas,,
South Korea,8,8,Webber,Ricciardo,Replay,3
South Korea,8,16,Button,Chilton,,
South Korea,8,17,Maldonado,Chilton,,
South Korea,9,6,Raikkonen,Alonso,Yes,3
South Korea,9,14,Button,Bianchi,,
South Korea,9,15,Maldonado,Bianchi,,
South Korea,9,17,Di Resta,Chilton,,
South Korea,10,15,Di Resta,Bianchi,,
South Korea,10,17,Gutierrez,Chilton,,
South Korea,10,18,Massa,Chilton,,
South Korea,11,7,Rosberg,Vergne,,
South Korea,11,13,Perez,Di Resta,Replay,5
South Korea,12,3,Grosjean,Ricciardo,,
South Korea,12,4,Hamilton,Ricciardo,,
South Korea,12,7,Hulkenberg,Vergne,,
South Korea,12,8,Alonso,Vergne,,
South Korea,12,17,Sutil,Chilton,,
South Korea,12,18,Bottas,Chilton,,
South Korea,15,11,Perez,Maldonado,Replay,4
South Korea,18,4,Rosberg,Ricciardo,Yes,3
South Korea,22,12,Ricciardo,Di Resta,,
South Korea,23,13,Massa,Gutierrez,Replay,4
South Korea,24,14,Button,Bottas,,
South Korea,26,5,Webber,Alonso,Replay,6
South Korea,27,8,Raikkonen,Ricciardo,,
South Korea,27,15,Maldonado,Bottas,,
South Korea,28,3,Rosberg,Hamilton,Yes,3
South Korea,28,9,Hulkenberg,Ricciardo,,
South Korea,30,8,Alonso,Ricciardo,Yes,3
South Korea,30,10,Button,Gutierrez,,
South Korea,30,14,Sutil,Massa,,
South Korea,31,4,Raikkonen,Perez,Background,1
South Korea,31,5,Hamilton,Webber,Yes,3
South Korea,37,4,Hulkenberg,Hamilton,Yes,3
South Korea,37,17,Van Der Garde,Bianchi,,
South Korea,38,2,Raikkonen,Grosjean,Yes,1
South Korea,41,5,Alonso,Hamilton,Yes,3
South Korea,41,5,Hamilton,Alonso,Yes,4
South Korea,41,9,Ricciardo,Maldonado,,
South Korea,41,12,Perez,Massa,Yes,1
South Korea,41,12,Massa,Perez,,
South Korea,41,16,Bianchi,Van Der Garde,Background,3
South Korea,41,18,Vergne,Chilton,Background,3
South Korea,41,19,Sutil,Chilton,,
South Korea,42,17,Vergne,Van Der Garde,Background,3
South Korea,43,16,Vergne,Bianchi,,
South Korea,45,10,Gutierrez,Maldonado,Yes,3
South Korea,45,10,Maldonado,Gutierrez,Yes,4
South Korea,45,10,Gutierrez,Maldonado,Yes,10
South Korea,45,10,Massa,Gutierrez,Yes,11
South Korea,45,11,Massa,Maldonado,Yes,10
South Korea,45,12,Perez,Maldonado,Yes,11
South Korea,45,13,Bottas,Maldonado,Yes,11
South Korea,45,15,Vergne,Pic,,
South Korea,45,17,Van Der Garde,Bianchi,,
South Korea,46,11,Perez,Gutierrez,Yes,4
South Korea,48,4,Hamilton,Hulkenberg,Yes,1
South Korea,48,4,Hulkenberg,Hamilton,Yes,3
South Korea,53,7,Rosberg,Button,Yes,3
Japan,7,10,Raikkonen,Button,Yes,1
Japan,7,13,Ricciardo,Bottas,Yes,1
Japan,10,13,Button,Chilton,,
Japan,14,11,Perez,Button,Yes,1
Japan,20,4,Hulkenberg,Ricciardo,Yes,130r
Japan,20,6,Alonso,Massa,Yes,1
Japan,21,5,Alonso,Ricciardo,Yes,1
Japan,21,7,Raikkonen,Gutierrez,Yes,130r
Japan,22,10,Rosberg,Button,Replay,130r
Japan,26,13,Ricciardo,Sutil,Replay,130r
Japan,27,13,Rosberg,Sutil,Replay,Dunlop
Japan,28,10,Ricciardo,Maldonado,Replay,1
Japan,28,11,Rosberg,Maldonado,,
Japan,35,15,Sutil,Bottas,,
Japan,38,9,Gutierrez,Vergne,Yes,1
Japan,41,2,Vettel,Grosjean,Yes,1
Japan,42,13,Button,Sutil,Yes,1
Japan,45,8,Rosberg,Massa,Replay,Chicane
Japan,46,4,Alonso,Hulkenberg,Yes,1
Japan,46,18,Pic,Chilton,,
Japan,47,10,Button,Di Resta,,
Japan,47,14,Vergne,Maldonado,,
Japan,47,16,Ricciardo,Perez,,
Japan,48,15,Ricciardo,Maldonado,,
Japan,49,16,Perez,Maldonado,Background,1
Japan,50,13,Vergne,Bottas,Yes,1
Japan,50,14,Ricciardo,Bottas,Yes,Spoon
Japan,51,5,Raikkonen,Hulkenberg,Replay,Chicane
Japan,51,12,Vergne,Sutil,Background R,1
Japan,51,13,Ricciardo,Sutil,,
Japan,52,2,Webber,Grosjean,Yes,1
Japan,52,9,Button,Massa,Replay,1
Japan,52,15,Perez,Bottas,,
Japan,52,16,Maldonado,Bottas,Replay,Chicane
India,2,2,Button,Maldonado,Yes,4
India,3,9,Button,Sutil,,
India,3,12,Grosjean,Gutierrez,,
India,4,11,Grosjean,Maldonado,,
India,4,16,Vettel,Chilton,,
India,5,15,Vettel,Bianchi,,
India,6,4,Webber,Raikkonen,Yes,4
India,6,15,Hulkenberg,Chilton,,
India,7,5,Perez,Raikkonen,Yes,5
India,7,8,Grosjean,Sutil,,
India,7,12,Vettel,Bottas,,
India,8,8,Vettel,Gutierrez,,
India,8,14,Di Resta,Chilton,,
India,8,15,Raikkonen,Chilton,,
India,8,17,Button,Vergne,Yes,3
India,8,17,Vergne,Button,Yes,6
India,9,8,Massa,Bottas,Yes,4
India,9,15,Button,Chilton,,
India,9,16,Button,Vergne,,
India,9,16,Vergne,Chilton,,
India,9,17,Alonso,Chilton,,
India,10,5,Vettel,Sutil,Yes,4
India,10,9,Rosberg,Bottas,,
India,11,4,Vettel,Grosjean,Yes,4
India,11,13,Raikkonen,Di Resta,,
India,11,16,Alonso,Vergne,,
India,11,18,Maldonado,Chilton,,
India,13,3,Vettel,Ricciardo,Yes,4
India,15,9,Hamilton,Bottas,,
India,18,18,Button,Chilton,,
India,19,13,Alonso,Gutierrez,Replay,1
India,19,13,Gutierrez,Alonso,Replay,4
India,21,2,Vettel,Perez,Yes,4
India,21,13,Alonso,Gutierrez,Yes,5
India,24,6,Rosberg,Massa,Replay,4
India,24,6,Massa,Rosberg,Replay,5
India,24,9,Hulkenberg,Bottas,Replay,4
India,24,10,Raikkonen,Bottas,Yes,6
India,30,6,Perez,Hamilton,Yes,5
India,31,10,Grosjean,Massa,Replay,4
India,31,15,Alonso,Di Resta,,
India,32,4,Perez,Sutil,,
India,32,13,Alonso,Button,Yes,4
India,34,8,Ricciardo,Hamilton,,
India,37,3,Raikkonen,Sutil,Yes,4
India,41,3,Rosberg,Sutil,Yes,4
India,41,16,Button,Vergne,,
India,44,9,Di Resta,Sutil,,
India,45,11,Gutierrez,Bottas,Yes,4
India,48,11,Ricciardo,Bottas,Yes,4
India,48,12,Alonso,Bottas,Yes,5
India,52,2,Rosberg,Raikkonen,Yes,2
India,56,3,Grosjean,Raikkonen,Yes,16
India,56,4,Massa,Raikkonen,Yes,Finish Line
India,58,5,Hamilton,Raikkonen,Yes,4
India,58,5,Perez,Hamilton,Yes,4
India,58,6,Perez,Raikkonen,Yes,4
Abu Dhabi,2,17,Pic,Bottas,,
Abu Dhabi,2,18,Van Der Garde,Bottas,,
Abu Dhabi,3,13,Sutil,Gutierrez,Replay,11
Abu Dhabi,7,15,Bottas,Van Der Garde,,
Abu Dhabi,8,13,Bottas,Pic,,
Abu Dhabi,9,9,Webber,Gutierrez,Yes,8
Abu Dhabi,10,9,Grosjean,Gutierrez,Yes,10
Abu Dhabi,14,7,Webber,Sutil,Yes,8
Abu Dhabi,15,5,Rosberg,Vergne,Replay,8
Abu Dhabi,16,6,Webber,Vergne,Yes,8
Abu Dhabi,16,8,Grosjean,Sutil,Yes,8
Abu Dhabi,16,8,Sutil,Grosjean,Yes,11
Abu Dhabi,16,18,Button,Van Der Garde,,
Abu Dhabi,17,17,Button,Pic,,
Abu Dhabi,18,6,Grosjean,Sutil,Yes,8
Abu Dhabi,20,3,Webber,Rosberg,Yes,11
Abu Dhabi,21,10,Alonso,Perez,Yes,11
Abu Dhabi,22,9,Alonso,Bottas,Yes,11
Abu Dhabi,23,18,Van Der Garde,Pic,Replay,8
Abu Dhabi,25,5,Hamilton,Sutil,Yes,8
Abu Dhabi,25,5,Sutil,Hamilton,Yes,11
Abu Dhabi,25,6,Massa,Hamilton,Yes,11
Abu Dhabi,26,5,Massa,Sutil,Yes,11
Abu Dhabi,26,8,Alonso,Hulkenberg,Yes,7
Abu Dhabi,26,8,Hulkenberg,Alonso,Yes,8
Abu Dhabi,26,8,Alonso,Hulkenberg,Background,11
Abu Dhabi,27,6,Hamilton,Sutil,Yes,8
Abu Dhabi,27,13,Gutierrez,Ricciardo,,
Abu Dhabi,28,7,Alonso,Sutil,Replay,8
Abu Dhabi,28,14,Maldonado,Hulkenberg,Yes,5
Abu Dhabi,28,14,Hulkenberg,Maldonado,Yes,8
Abu Dhabi,44,7,Hamilton,Vergne,Yes,8
Abu Dhabi,45,7,Alonso,Vergne,Yes,4
Abu Dhabi,46,8,Massa,Vergne,Yes,8
Abu Dhabi,47,9,Sutil,Vergne,Yes,8
Abu Dhabi,48,10,Perez,Vergne,Yes,8
Abu Dhabi,49,11,Maldonado,Vergne,Yes,8
Abu Dhabi,50,6,Alonso,Hamilton,Yes,11
Abu Dhabi,50,12,Button,Vergne,,
Abu Dhabi,50,13,Gutierrez,Vergne,,
Abu Dhabi,51,5,Alonso,Di Resta,Yes,8
Abu Dhabi,51,14,Hulkenberg,Vergne,Replay,8
Abu Dhabi,51,15,Hulkenberg,Ricciardo,Replay,8
Abu Dhabi,51,15,Ricciardo,Vergne,Replay,8
Abu Dhabi,51,16,Bottas,Vergne,Background,19
Abu Dhabi,53,15,Bottas,Ricciardo,,
Abu Dhabi,55,9,Perez,Sutil,,
USA,5,19,Gutierrez,Chilton,,
USA,5,20,Gutierrez,Pic,,
USA,6,18,Gutierrez,Van Der Garde,,
USA,7,17,Gutierrez,Bianchi,Replay,12
USA,13,3,Webber,Hamilton,Yes,12
USA,13,20,Maldonado,Chilton,,
USA,19,10,Rosberg,Ricciardo,Yes,12
USA,22,20,Pic,Chilton,,
USA,23,11,Kovalainen,Di Resta,Yes,2
USA,25,7,Gutierrez,Vergne,Yes,12
USA,26,8,Perez,Vergne,Yes,12
USA,29,6,Alonso,Gutierrez,Yes,2
USA,29,10,Di Resta,Kovalainen,Yes,12
USA,30,7,Perez,Gutierrez,Yes,Finish Line
USA,31,11,Rosberg,Kovalainen,Yes,12
USA,33,10,Rosberg,Di Resta,Yes,12
USA,35,8,Bottas,Gutierrez,Yes,3
USA,44,10,Ricciardo,Di Resta,Replay,1
USA,45,5,Alonso,Hulkenberg,Yes,2
USA,46,15,Massa,Maldonado,Replay,12
USA,50,15,Kovalainen,Maldonado,Replay,1
USA,50,16,Di Resta,Maldonado,,
USA,55,10,Button,Ricciardo,Yes,2
Brazil,2,4,Webber,Hamilton,Yes,6
Brazil,2,10,Button,Bottas,Background,Finish Line
Brazil,2,12,Gutierrez,Vergne,,
Brazil,2,13,Sutil,Vergne,,
Brazil,2,15,Perez,Kovalainen,Background,1
Brazil,2,16,Maldonado,Kovalainen,,
Brazil,2,17,Maldonado,Di Resta,,
Brazil,2,17,Di Resta,Kovalainen,,
Brazil,2,20,Van Der Garde,Pic,,
Brazil,4,2,Alonso,Rosberg,Yes,4
Brazil,5,13,Perez,Vergne,,
Brazil,5,18,Van Der Garde,Bianchi,,
Brazil,6,15,Di Resta,Maldonado,,
Brazil,7,3,Webber,Rosberg,Yes,1
Brazil,7,12,Perez,Sutil,Replay,6
Brazil,7,19,Pic,Bianchi,,
Brazil,8,8,Button,Ricciardo,Replay,4
Brazil,10,11,Perez,Gutierrez,Yes,1
Brazil,10,14,Di Resta,Vergne,Yes,1
Brazil,11,4,Hamilton,Rosberg,Yes,4
Brazil,12,12,Sutil,Gutierrez,,
Brazil,12,13,Di Resta,Gutierrez,,
Brazil,12,20,Vergne,Chilton,,
Brazil,13,2,Webber,Alonso,Yes,1
Brazil,13,10,Perez,Bottas,Yes,5
Brazil,14,7,Button,Hulkenberg,Yes,4
Brazil,15,5,Massa,Rosberg,Yes,4
Brazil,16,15,Ricciardo,Van Der Garde,,
Brazil,16,18,Vergne,Bianchi,,
Brazil,18,15,Sutil,Pic,,
Brazil,18,19,Kovalainen,Bianchi,,
Brazil,19,14,Sutil,Van Der Garde,,
Brazil,19,18,Kovalainen,Bottas,Yes,6
Brazil,20,17,Kovalainen,Vergne,Yes,2
Brazil,20,18,Bottas,Vergne,Replay,Finish Line
Brazil,21,14,Di Resta,Van Der Garde,,
Brazil,21,16,Kovalainen,Pic,,
Brazil,21,17,Bottas,Pic,,
Brazil,22,7,Button,Gutierrez,Yes,6
Brazil,22,8,Button,Maldonado,Yes,1
Brazil,22,9,Button,Ricciardo,Yes,1
Brazil,22,9,Ricciardo,Maldonado,Yes,1
Brazil,22,10,Perez,Maldonado,,
Brazil,22,15,Kovalainen,Van Der Garde,,
Brazil,22,16,Bottas,Van Der Garde,,
Brazil,23,10,Hulkenberg,Maldonado,Yes,1
Brazil,23,18,Vergne,Pic,,
Brazil,23,18,Gutierrez,Pic,,
Brazil,24,8,Perez,Ricciardo,,
Brazil,24,15,Vergne,Van Der Garde,,
Brazil,24,15,Gutierrez,Vergne,,
Brazil,24,16,Gutierrez,Van Der Garde,,
Brazil,25,9,Hulkenberg,Ricciardo,,
Brazil,25,17,Maldonado,Pic,,
Brazil,26,2,Webber,Alonso,Yes,2
Brazil,26,16,Maldonado,Vergne,,
Brazil,29,14,Gutierrez,Bottas,Replay,1
Brazil,30,17,Vergne,Van Der Garde,,
Brazil,34,13,Gutierrez,Kovalainen,,
Brazil,36,14,Maldonado,Bottas,Replay,1
Brazil,36,18,Pic,Van Der Garde,,
Brazil,41,14,Sutil,Bottas,Replay,4
Brazil,45,9,Massa,Di Resta,Yes,1
Brazil,48,9,Hulkenberg,Sutil,,
Brazil,54,12,Di Resta,Kovalainen,,
Brazil,57,9,Hamilton,Ricciardo,Yes,4
Brazil,57,12,Gutierrez,Kovalainen,,
Brazil,63,13,Sutil,Kovalainen,Yes,1
