Race,Lap,Position,Overtaker,Overtakee,Live?,Turn
Malaysia,4,19,Di Resta,De La Rosa,,
Malaysia,5,8,Schumacher,Vergne,,
Malaysia,5,8,Button,Schumacher,Yes,7
Malaysia,5,9,Button,Vergne,,
Malaysia,5,10,Perez,Vergne,,
Malaysia,6,5,Alonso,Vergne,,
Malaysia,6,6,Vettel,Vergne,,
Malaysia,6,8,Massa,Karthikeyan,,
Malaysia,6,9,Rosberg,Karthikeyan,,
Malaysia,6,11,Hulkenberg,Di Resta,,
Malaysia,6,16,Kobayashi,De La Rosa,,
Malaysia,6,17,Kobayashi,Ricciardo,,
Malaysia,13,6,Massa,Vergne,,
Malaysia,14,3,Alonso,Webber,Yes,2
Malaysia,14,4,Vettel,Webber,Yes,4
Malaysia,14,4,Webber,Vettel,Yes,5
Malaysia,14,8,Di Resta,Karthikeyan,,
Malaysia,14,9,Hulkenberg,Karthikeyan,,
Malaysia,14,9,Maldonado,Hulkenberg,Background,9
Malaysia,14,10,Maldonado,Karthikeyan,,
Malaysia,14,11,Schumacher,Karthikeyan,,
Malaysia,14,12,Ricciardo,Karthikeyan,,
Malaysia,14,13,Kovalainen,Karthikeyan,,
Malaysia,14,14,Pic,Karthikeyan,,
Malaysia,15,5,Alonso,Pic,Background,14
Malaysia,15,6,Alonso,Karthikeyan,,
Malaysia,15,7,Hamilton,Karthikeyan,Yes,15
Malaysia,15,9,Raikkonen,Webber,,
Malaysia,15,16,Kobayashi,De La Rosa,,
Malaysia,15,17,Schumacher,De La Rosa,,
Malaysia,15,18,Senna,De La Rosa,,
Malaysia,15,19,Ricciardo,De La Rosa,,
Malaysia,15,20,Kovalainen,De La Rosa,,
Malaysia,15,21,Glock,De La Rosa,,
Malaysia,15,22,Petrov,De La Rosa,,
Malaysia,16,1,Alonso,Perez,,
Malaysia,16,17,Petrov,Glock,,
Malaysia,16,21,Button,Pic,,
Malaysia,18,9,Vergne,Di Resta,Yes,2
Malaysia,18,9,Di Resta,Vergne,Yes,3
Malaysia,18,12,Schumacher,Kobayashi,,
Malaysia,18,16,Petrov,Kovalainen,,
Malaysia,19,14,Ricciardo,Senna,Yes,6
Malaysia,20,13,Ricciardo,Kobayashi,Replay,6
Malaysia,21,14,Senna,Kobayashi,Replay,1
Malaysia,23,4,Vettel,Rosberg,Yes,1
Malaysia,23,13,Senna,Ricciardo,Replay,1
Malaysia,23,17,Maldonado,Kovalainen,,
Malaysia,23,18,Maldonado,Glock,,
Malaysia,24,5,Raikkonen,Rosberg,Yes,2
Malaysia,24,18,Button,Glock,,
Malaysia,25,6,Webber,Rosberg,Yes,6
Malaysia,25,12,Senna,Schumacher,Replay,6
Malaysia,26,7,Di Resta,Massa,Yes,9
Malaysia,27,8,Vergne,Massa,Yes,1
Malaysia,27,10,Senna,Hulkenberg,Yes,1
Malaysia,27,17,Ricciardo,Glock,Replay,15
Malaysia,28,13,Maldonado,Petrov,,
Malaysia,29,18,Button,Glock,,
Malaysia,30,11,Kobayashi,Schumacher,Yes,5
Malaysia,30,14,Rosberg,Petrov,,
Malaysia,31,17,Button,Ricciardo,Replay,7
Malaysia,35,16,Button,Massa,Yes,2
Malaysia,36,15,Button,Petrov,,
Malaysia,36,17,Ricciardo,Massa,Replay,1
Malaysia,38,18,Ricciardo,Glock,,
Malaysia,40,8,Webber,Kobayashi,,
Malaysia,41,11,Maldonado,Schumacher,,
Malaysia,41,14,Ricciardo,Rosberg,,
Malaysia,43,17,Massa,Petrov,Replay,1
Malaysia,44,7,Senna,Di Resta,Replay,1
Malaysia,46,15,Button,Rosberg,Replay,1
Malaysia,56,13,Rosberg,Button,,
China,2,18,Ricciardo,Glock,,
China,2,22,Vergne,De La Rosa,,
China,2,23,Vergne,Karthikeyan,,
China,3,19,Petrov,Glock,,
China,3,21,Vergne,Pic,,
China,4,20,Vergne,Glock,,
China,7,20,Webber,Glock,,
China,8,18,Vergne,Petrov,,
China,9,18,Webber,Vergne,,
China,9,19,Webber,Petrov,,
China,10,16,Kobayashi,Vergne,,
China,10,19,Vettel,Glock,,
China,11,12,Hamilton,Ricciardo,Yes,13
China,11,13,Webber,Ricciardo,Yes,14
China,11,14,Raikkonen,Ricciardo,Yes,14
China,12,8,Hamilton,Kovalainen,Background,2
China,12,9,Webber,Kovalainen,Yes,6
China,12,10,Raikkonen,Kovalainen,Yes,8
China,12,11,Kobayashi,Kovalainen,Yes,9
China,12,12,Kobayashi,Ricciardo,Yes,1
China,12,12,Ricciardo,Kovalainen,,
China,12,21,Vergne,Karthikeyan,,
China,12,22,Hulkenberg,Karthikeyan,,
China,12,23,Hulkenberg,Petrov,,
China,12,23,Petrov,Karthikeyan,,
China,13,10,Grosjean,Ricciardo,,
China,13,11,Vettel,Ricciardo,,
China,14,12,Senna,Ricciardo,,
China,14,18,Kovalainen,De La Rosa,,
China,14,19,Vergne,De La Rosa,,
China,14,20,Hulkenberg,De La Rosa,,
China,15,13,Di Resta,Ricciardo,,
China,15,14,Maldonado,Ricciardo,,
China,15,21,Petrov,De La Rosa,,
China,16,18,Vergne,Kovalainen,,
China,17,1,Rosberg,Massa,Yes,14
China,17,19,Hulkenberg,Kovalainen,,
China,18,9,Perez,Grosjean,Replay,1
China,18,9,Grosjean,Perez,Replay,2
China,18,15,Vergne,Glock,,
China,18,16,Vergne,Pic,,
China,18,16,Hulkenberg,Glock,,
China,18,17,Hulkenberg,Pic,,
China,19,9,Vettel,Perez,Yes,8
China,19,17,Kovalainen,Pic,,
China,20,12,Maldonado,Di Resta,,
China,20,18,Ricciardo,Petrov,,
China,23,17,Ricciardo,Kovalainen,Yes,2
China,25,4,Grosjean,Kobayashi,,
China,25,9,Button,Maldonado,Yes,14
China,26,7,Button,Senna,Replay,14
China,26,11,Hamilton,Massa,Yes,6
China,27,10,Hamilton,Di Resta,Yes,14
China,27,12,Webber,Massa,Yes,6
China,28,5,Button,Perez,Yes,14
China,28,7,Maldonado,Senna,,
China,28,8,Hamilton,Senna,,
China,28,10,Webber,Di Resta,Yes,2
China,29,8,Webber,Senna,,
China,30,3,Button,Vettel,Yes,14
China,30,6,Hamilton,Maldonado,,
China,30,7,Webber,Maldonado,,
China,31,9,Alonso,Di Resta,Yes,6
China,32,7,Alonso,Maldonado,,
China,32,18,Petrov,Glock,,
China,40,5,Button,Grosjean,Yes,13
China,41,5,Webber,Senna,Yes,14
China,42,8,Hamilton,Maldonado,Replay,6
China,43,7,Hamilton,Senna,Yes,6
China,43,10,Perez,Alonso,Yes,8
China,45,5,Webber,Grosjean,Yes,6
China,45,7,Senna,Grosjean,Yes,8
China,45,8,Maldonado,Grosjean,Yes,14
China,45,8,Grosjean,Maldonado,Yes,16
China,46,10,Alonso,Perez,Yes,2
China,47,12,Kobayashi,Di Resta,,
China,47,16,Vergne,Ricciardo,,
China,48,2,Vettel,Raikkonen,Yes,7
China,48,3,Button,Raikkonen,Yes,8
China,48,4,Webber,Raikkonen,Yes,14
China,48,4,Hamilton,Webber,Yes,9
China,48,5,Hamilton,Raikkonen,Yes,16
China,49,6,Senna,Raikkonen,Yes,2
China,49,6,Grosjean,Senna,Yes,6
China,49,7,Grosjean,Raikkonen,Yes,3
China,49,8,Maldonado,Raikkonen,Yes,6
China,49,9,Alonso,Raikkonen,Yes,7
China,49,10,Perez,Raikkonen,Yes,14
China,49,10,Kobayashi,Perez,Yes,14
China,49,11,Kobayashi,Raikkonen,Yes,14
China,51,2,Button,Vettel,Yes,14
China,51,12,Di Resta,Raikkonen,,
China,51,13,Massa,Raikkonen,,
China,53,8,Alonso,Maldonado,,
China,53,8,Maldonado,Alonso,Replay,16
China,54,3,Hamilton,Vettel,Yes,14
China,55,4,Webber,Vettel,Yes,14
Bahrain,2,11,Di Resta,Senna,Yes,1
Bahrain,2,15,Ricciardo,Maldonado,,
Bahrain,2,15,Maldonado,Ricciardo,Yes,8
Bahrain,2,16,Petrov,Maldonado,,
Bahrain,2,16,Maldonado,Petrov,Yes,4
Bahrain,2,16,Schumacher,Ricciardo,Yes,8
Bahrain,2,17,Schumacher,Petrov,Yes,6
Bahrain,3,7,Massa,Raikkonen,Yes,2
Bahrain,4,3,Grosjean,Webber,Yes,1
Bahrain,4,10,Di Resta,Perez,,
Bahrain,5,7,Raikkonen,Massa,Yes,6
Bahrain,7,2,Grosjean,Hamilton,Yes,1
Bahrain,7,6,Raikkonen,Button,Replay,4
Bahrain,7,14,Maldonado,Vergne,Replay,1
Bahrain,8,15,Schumacher,Vergne,,
Bahrain,8,17,Hulkenberg,Petrov,,
Bahrain,9,5,Raikkonen,Alonso,Yes,1
Bahrain,9,9,Kobayashi,Senna,,
Bahrain,9,17,Rosberg,Pic,Yes,4
Bahrain,9,18,Massa,Pic,,
Bahrain,9,22,Ricciardo,Karthikeyan,,
Bahrain,10,9,Alonso,Petrov,,
Bahrain,10,12,Rosberg,Hamilton,Yes,2
Bahrain,10,12,Hamilton,Rosberg,Yes,4
Bahrain,10,17,Senna,Glock,,
Bahrain,10,18,Schumacher,Glock,,
Bahrain,10,22,Kovalainen,Karthikeyan,,
Bahrain,11,13,Perez,Pic,,
Bahrain,11,15,Schumacher,Senna,,
Bahrain,11,17,Hulkenberg,Ricciardo,,
Bahrain,12,3,Grosjean,Kobayashi,,
Bahrain,12,7,Button,Alonso,Yes,6
Bahrain,12,14,Maldonado,Pic,,
Bahrain,12,15,Schumacher,Pic,,
Bahrain,13,1,Vettel,Di Resta,Yes,1
Bahrain,13,5,Raikkonen,Webber,Yes,11
Bahrain,13,15,Hulkenberg,Senna,Replay,6
Bahrain,14,2,Grosjean,Di Resta,Yes,14
Bahrain,14,4,Raikkonen,Kobayashi,,
Bahrain,14,5,Webber,Kobayashi,Replay,11
Bahrain,14,8,Hamilton,Alonso,Yes,4
Bahrain,15,17,Vergne,Ricciardo,,
Bahrain,16,22,Kovalainen,De La Rosa,,
Bahrain,17,15,Kobayashi,Senna,Replay,1
Bahrain,18,18,Petrov,Ricciardo,Yes,4
Bahrain,18,21,Kovalainen,Glock,,
Bahrain,21,10,Maldonado,Perez,Yes,4
Bahrain,21,10,Di Resta,Maldonado,Yes,4
Bahrain,21,11,Di Resta,Perez,Yes,4
Bahrain,22,17,Perez,Ricciardo,Replay,11
Bahrain,23,13,Rosberg,Vergne,,
Bahrain,23,17,Hulkenberg,Petrov,,
Bahrain,23,18,Hulkenberg,Ricciardo,Replay,1
Bahrain,24,2,Raikkonen,Grosjean,Yes,1
Bahrain,24,8,Alonso,Rosberg,,
Bahrain,24,9,Rosberg,Alonso,Yes,2
Bahrain,24,11,Massa,Vergne,,
Bahrain,25,8,Rosberg,Alonso,Yes,1
Bahrain,25,11,Hamilton,Vergne,Yes,1
Bahrain,25,12,Maldonado,Vergne,Yes,1
Bahrain,25,13,Perez,Vergne,,
Bahrain,25,18,Ricciardo,Kovalainen,,
Bahrain,26,6,Button,Kobayashi,,
Bahrain,26,13,Schumacher,Hulkenberg,,
Bahrain,29,4,Webber,Di Resta,Yes,1
Bahrain,29,16,Vergne,Petrov,,
Bahrain,31,7,Rosberg,Kobayashi,Yes,1
Bahrain,33,5,Button,Di Resta,Yes,4
Bahrain,36,12,Di Resta,Hulkenberg,,
Bahrain,37,17,Ricciardo,Petrov,,
Bahrain,38,9,Alonso,Kobayashi,Replay,11
Bahrain,40,14,Hulkenberg,Vergne,,
Bahrain,41,9,Hamilton,Kobayashi,Yes,1
Bahrain,41,10,Massa,Kobayashi,Yes,11
Bahrain,45,11,Schumacher,Kobayashi,Yes,4
Bahrain,45,12,Perez,Kobayashi,Yes,8
Bahrain,49,13,Hulkenberg,Kobayashi,,
Bahrain,52,5,Rosberg,Di Resta,Yes,1
Bahrain,53,16,Kobayashi,Ricciardo,,
Bahrain,55,12,Button,Hulkenberg,,
Bahrain,57,13,Kobayashi,Vergne,,
Spain,2,18,Hamilton,Petrov,,
Spain,2,19,Hamilton,Glock,,
Spain,3,17,Hamilton,Senna,Yes,7
Spain,5,16,Hamilton,Kovalainen,,
Spain,7,14,Hamilton,Ricciardo,,
Spain,7,21,Pic,Karthikeyan,Yes,1
Spain,7,22,Webber,Karthikeyan,,
Spain,8,20,Webber,De La Rosa,,
Spain,8,21,Webber,Pic,,
Spain,9,11,Hamilton,Hulkenberg,Yes,9
Spain,10,17,Kobayashi,Glock,Background,1
Spain,10,18,Webber,Glock,,
Spain,10,23,Perez,Karthikeyan,,
Spain,11,15,Di Resta,Glock,,
Spain,11,17,Massa,Glock,,
Spain,11,20,Perez,Pic,,
Spain,12,6,Rosberg,Senna,Yes,1
Spain,12,7,Grosjean,Senna,Yes,2
Spain,12,17,Hulkenberg,Glock,,
Spain,13,5,Rosberg,Kovalainen,,
Spain,13,6,Grosjean,Kovalainen,,
Spain,13,16,Ricciardo,Glock,,
Spain,16,4,Grosjean,Rosberg,Yes,1
Spain,16,16,Kovalainen,Perez,,
Spain,17,9,Di Resta,Webber,Yes,1
Spain,17,10,Vergne,Webber,Yes,3
Spain,17,11,Massa,Webber,Yes,4
Spain,17,12,Hamilton,Webber,Yes,5
Spain,17,13,Hamilton,Hulkenberg,Yes,4
Spain,17,13,Hulkenberg,Webber,Yes,10
Spain,20,18,Perez,Glock,,
Spain,21,15,Hulkenberg,Petrov,,
Spain,22,16,Webber,Petrov,Replay,1
Spain,25,17,Perez,Petrov,,
Spain,27,11,Hulkenberg,Kovalainen,,
Spain,27,12,Webber,Kovalainen,,
Spain,28,7,Vettel,Rosberg,Yes,9
Spain,31,12,Vergne,Di Resta,,
Spain,33,7,Kobayashi,Button,Yes,5
Spain,33,13,Ricciardo,Di Resta,,
Spain,36,15,Massa,Perez,Aftermath,1
Spain,37,13,Hamilton,Di Resta,Yes,1
Spain,38,7,Vettel,Button,Yes,1
Spain,39,10,Hamilton,Vergne,Yes,5
Spain,39,11,Hamilton,Ricciardo,Yes,3
Spain,40,11,Massa,Di Resta,Yes,10
Spain,40,12,Button,Di Resta,Yes,11
Spain,41,9,Button,Massa,Yes,1
Spain,46,17,Petrov,Glock,,
Spain,47,1,Maldonado,Raikkonen,Yes,1
Spain,48,2,Alonso,Raikkonen,Yes,2
Spain,53,12,Vergne,Ricciardo,,
Spain,58,8,Vettel,Button,Yes,10
Spain,60,5,Kobayashi,Rosberg,Yes,10
Spain,63,7,Vettel,Hamilton,Yes,1
Spain,64,6,Vettel,Rosberg,Yes,9
Monaco,13,16,Vergne,Pic,,
Monaco,13,16,Perez,Vergne,,
Monaco,13,17,Perez,Pic,,
Monaco,17,15,Perez,Glock,Replay,Tabac
Monaco,22,18,Vergne,Karthikeyan,,
Monaco,30,12,Vergne,Pic,,
Monaco,33,11,Vergne,Perez,,
Monaco,33,13,Raikkonen,Pic,,
Monaco,33,14,Hulkenberg,Pic,,
Monaco,34,12,Hulkenberg,Raikkonen,Replay,Anthony Noghes
Monaco,45,17,Perez,Pic,,
Monaco,72,12,Perez,Kovalainen,Replay,Chicane
Monaco,74,11,Perez,Vergne,Background,Mirabeau
Canada,2,5,Massa,Rosberg,Yes,13
Canada,2,15,Kovalainen,Senna,Yes,10
Canada,2,17,Ricciardo,Vergne,,
Canada,2,20,Petrov,De La Rosa,,
Canada,3,6,Di Resta,Rosberg,Yes,13
Canada,5,16,Ricciardo,Senna,,
Canada,5,16,Vergne,Ricciardo,,
Canada,5,17,Vergne,Senna,,
Canada,5,18,Maldonado,Senna,,
Canada,6,11,Kobayashi,Massa,Replay,3
Canada,8,15,Vergne,Kovalainen,,
Canada,9,16,Ricciardo,Kovalainen,,
Canada,10,17,Maldonado,Kovalainen,,
Canada,13,19,Massa,Petrov,,
Canada,14,7,Raikkonen,Button,Yes,13
Canada,14,18,Massa,Senna,,
Canada,15,8,Kobayashi,Button,,
Canada,15,16,Schumacher,Kovalainen,,
Canada,15,16,Massa,Schumacher,,
Canada,15,17,Massa,Kovalainen,,
Canada,16,17,Senna,Kovalainen,,
Canada,17,16,Button,Senna,,
Canada,17,17,Button,Kovalainen,,
Canada,19,12,Massa,Di Resta,,
Canada,19,21,Kovalainen,Pic,,
Canada,20,2,Hamilton,Alonso,Yes,13
Canada,20,20,Kovalainen,Glock,,
Canada,20,22,Petrov,Pic,,
Canada,21,16,Ricciardo,Senna,,
Canada,21,17,Vergne,Senna,,
Canada,21,21,Petrov,Glock,,
Canada,21,22,Pic,Glock,,
Canada,24,9,Massa,Maldonado,,
Canada,27,14,Hulkenberg,Button,,
Canada,40,11,Schumacher,Kobayashi,Replay,10
Canada,40,11,Kobayashi,Schumacher,Replay,13
Canada,41,7,Rosberg,Perez,Yes,3
Canada,41,8,Rosberg,Raikkonen,Replay,13
Canada,51,13,Hulkenberg,Maldonado,,
Canada,57,5,Perez,Massa,Yes,13
Canada,57,6,Perez,Rosberg,Yes,2
Canada,57,11,Di Resta,Ricciardo,,
Canada,58,6,Rosberg,Massa,Yes,8
Canada,62,2,Hamilton,Vettel,Yes,13
Canada,64,1,Hamilton,Alonso,Yes,13
Canada,66,2,Grosjean,Alonso,Yes,13
Canada,68,3,Perez,Alonso,Yes,13
Canada,69,4,Vettel,Alonso,Replay,10
Europe,2,14,Perez,Senna,,
Europe,2,14,Senna,Perez,Yes,4
Europe,3,12,Button,Schumacher,,
Europe,9,18,Petrov,Kovalainen,,
Europe,10,2,Grosjean,Hamilton,Yes,12
Europe,11,20,Perez,De La Rosa,,
Europe,12,7,Alonso,Hulkenberg,Replay,12
Europe,13,4,Raikkonen,Maldonado,Yes,14
Europe,13,16,Massa,Vergne,Replay,12
Europe,13,17,Button,Vergne,Yes,17
Europe,14,5,Alonso,Maldonado,Replay,12
Europe,14,13,Webber,Ricciardo,,
Europe,14,17,Perez,Vergne,,
Europe,14,19,Petrov,De La Rosa,,
Europe,14,20,Kovalainen,De La Rosa,,
Europe,15,7,Hamilton,Senna,Yes,12
Europe,16,5,Hamilton,Schumacher,Yes,12
Europe,18,3,Grosjean,Rosberg,Yes,12
Europe,18,7,Alonso,Senna,Yes,12
Europe,18,8,Alonso,Webber,Replay,2
Europe,19,2,Grosjean,Di Resta,Yes,12
Europe,19,4,Hamilton,Rosberg,Yes,12
Europe,19,6,Alonso,Schumacher,Yes,4
Europe,19,9,Raikkonen,Webber,Yes,18
Europe,20,3,Hamilton,Di Resta,,
Europe,20,7,Raikkonen,Senna,Yes,6
Europe,21,14,Schumacher,Petrov,,
Europe,21,15,Webber,Petrov,,
Europe,22,4,Alonso,Di Resta,Yes,8
Europe,23,5,Raikkonen,Di Resta,Yes,8
Europe,23,6,Maldonado,Di Resta,Yes,14
Europe,23,17,Kobayashi,Kovalainen,,
Europe,24,15,Di Resta,Petrov,,
Europe,25,10,Ricciardo,Perez,Yes,12
Europe,25,16,Kobayashi,Petrov,,
Europe,33,7,Schumacher,Rosberg,,
Europe,34,2,Alonso,Grosjean,Yes,2
Europe,34,5,Hamilton,Raikkonen,Yes,12
Europe,34,8,Webber,Rosberg,,
Europe,34,9,Maldonado,Rosberg,,
Europe,34,10,Hulkenberg,Rosberg,,
Europe,34,11,Di Resta,Rosberg,Background,12
Europe,35,3,Hamilton,Ricciardo,Yes,12
Europe,35,4,Raikkonen,Ricciardo,Yes,15
Europe,35,11,Button,Rosberg,,
Europe,35,17,Senna,Kovalainen,,
Europe,36,12,Perez,Rosberg,,
Europe,36,16,Senna,Pic,,
Europe,37,5,Schumacher,Ricciardo,Yes,12
Europe,37,7,Maldonado,Webber,Yes,25
Europe,37,8,Hulkenberg,Webber,Yes,Finish Line
Europe,37,15,Senna,De La Rosa,,
Europe,37,17,Kovalainen,Pic,,
Europe,38,8,Di Resta,Webber,Yes,2
Europe,38,16,Kovalainen,De La Rosa,,
Europe,41,7,Perez,Button,Replay,25
Europe,45,10,Schumacher,Petrov,Replay,2
Europe,45,11,Webber,Petrov,Replay,4
Europe,47,12,Senna,Ricciardo,,
Europe,49,8,Schumacher,Button,Yes,14
Europe,49,9,Webber,Button,Yes,17
Europe,49,11,Rosberg,Senna,Replay,12
Europe,49,15,Massa,De La Rosa,,
Europe,49,16,Massa,Pic,,
Europe,49,16,Pic,De La Rosa,,
Europe,49,17,Petrov,De La Rosa,,
Europe,50,16,Petrov,Pic,,
Europe,52,15,Petrov,Massa,Replay,12
Europe,53,7,Schumacher,Perez,Yes,12
Europe,53,8,Webber,Perez,Yes,14
Europe,54,6,Schumacher,Di Resta,Yes,12
Europe,54,7,Webber,Di Resta,Yes,14
Europe,55,2,Raikkonen,Hamilton,Yes,18
Europe,55,14,Petrov,Kovalainen,,
Europe,55,17,Massa,De La Rosa,,
Europe,56,5,Schumacher,Hulkenberg,,
Europe,56,6,Webber,Hulkenberg,,
Europe,56,9,Rosberg,Perez,,
Europe,56,10,Rosberg,Button,,
Europe,57,6,Rosberg,Di Resta,,
Europe,57,8,Button,Perez,,
Great Britain,2,12,Kobayashi,Grosjean,Yes,Stowe
Great Britain,2,13,Kobayashi,Button,Yes,Village
Great Britain,2,19,Kovalainen,De La Rosa,,
Great Britain,2,20,Kovalainen,Karthikeyan,,
Great Britain,3,9,Perez,Senna,,
Great Britain,3,17,Kovalainen,Glock,,
Great Britain,4,6,Raikkonen,Maldonado,,
Great Britain,6,21,Grosjean,Pic,,
Great Britain,7,20,Grosjean,Karthikeyan,,
Great Britain,8,15,Ricciardo,Vergne,,
Great Britain,8,19,Grosjean,De La Rosa,,
Great Britain,9,18,Grosjean,Glock,Replay,Stowe
Great Britain,11,3,Massa,Schumacher,Yes,Stowe
Great Britain,11,17,Grosjean,Kovalainen,,
Great Britain,12,8,Kobayashi,Hulkenberg,,
Great Britain,12,12,Vettel,Ricciardo,Background,Brooklands
Great Britain,13,6,Kobayashi,Senna,,
Great Britain,13,7,Hulkenberg,Senna,,
Great Britain,14,6,Button,Senna,Replay,Brooklands
Great Britain,14,8,Vettel,Rosberg,,
Great Britain,14,11,Schumacher,Ricciardo,Yes,Brooklands
Great Britain,14,17,Kovalainen,De La Rosa,,
Great Britain,15,6,Vettel,Button,Yes,Vale
Great Britain,15,9,Massa,Rosberg,Replay,Brooklands
Great Britain,15,11,Raikkonen,Ricciardo,Yes,Copse
Great Britain,16,3,Webber,Kobayashi,,
Great Britain,16,7,Massa,Button,Yes,Maggots
Great Britain,18,12,Button,Rosberg,,
Great Britain,19,1,Alonso,Hamilton,Yes,Aintree
Great Britain,19,1,Hamilton,Alonso,Yes,Brooklands
Great Britain,19,1,Alonso,Hamilton,Yes,Luffield
Great Britain,20,19,Maldonado,Pic,,
Great Britain,24,5,Raikkonen,Schumacher,Yes,Brooklands
Great Britain,24,6,Hamilton,Schumacher,Yes,Copse
Great Britain,24,17,Glock,De La Rosa,,
Great Britain,24,18,Maldonado,De La Rosa,,
Great Britain,25,17,Maldonado,Glock,Replay,Brooklands
Great Britain,30,11,Hamilton,Rosberg,Yes,Copse
Great Britain,30,12,Grosjean,Rosberg,Yes,Maggots
Great Britain,30,16,Maldonado,Kovalainen,,
Great Britain,31,9,Hamilton,Button,Yes,Copse
Great Britain,31,10,Grosjean,Button,Yes,Maggots
Great Britain,35,8,Grosjean,Hamilton,Replay,Brooklands
Great Britain,36,11,Hulkenberg,Senna,,
Great Britain,36,14,Vergne,Ricciardo,,
Great Britain,47,7,Schumacher,Hamilton,Replay,Brooklands
Great Britain,48,1,Webber,Alonso,Yes,Brooklands
Great Britain,50,13,Ricciardo,Vergne,,
Great Britain,51,9,Senna,Hulkenberg,Yes,Luffield
Germany,2,15,Rosberg,Petrov,,
Germany,3,8,Di Resta,Raikkonen,,
Germany,3,12,Perez,Vergne,Background,2
Germany,3,17,Kovalainen,Petrov,Yes,6
Germany,3,17,Petrov,Kovalainen,,
Germany,5,8,Raikkonen,Di Resta,Yes,10
Germany,5,10,Kobayashi,Ricciardo,Yes,7
Germany,5,10,Perez,Kobayashi,,
Germany,5,10,Kobayashi,Perez,Yes,7
Germany,5,11,Perez,Ricciardo,Yes,6
Germany,5,13,Rosberg,Vergne,Background,6
Germany,6,12,Rosberg,Ricciardo,,
Germany,7,10,Perez,Kobayashi,Yes,6
Germany,8,4,Button,Hulkenberg,Yes,6
Germany,8,19,Vergne,Karthikeyan,,
Germany,9,9,Perez,Di Resta,Yes,6
Germany,9,18,Vergne,De La Rosa,,
Germany,9,20,Massa,Karthikeyan,,
Germany,10,17,Vergne,Glock,,
Germany,10,19,Massa,De La Rosa,,
Germany,11,3,Button,Schumacher,Yes,6
Germany,11,16,Vergne,Pic,,
Germany,12,13,Raikkonen,Kovalainen,,
Germany,12,19,Massa,Glock,,
Germany,13,10,Raikkonen,Petrov,Yes,6
Germany,14,10,Maldonado,Petrov,Yes,6
Germany,14,16,Massa,Pic,,
Germany,15,7,Schumacher,Hulkenberg,Yes,8
Germany,15,8,Raikkonen,Hulkenberg,Yes,9
Germany,16,16,Kovalainen,Pic,Replay,6
Germany,17,17,Petrov,Pic,,
Germany,17,21,Hamilton,Karthikeyan,,
Germany,19,5,Schumacher,Ricciardo,Yes,6
Germany,19,9,Perez,Maldonado,Background,6
Germany,19,20,Hamilton,De La Rosa,,
Germany,20,9,Webber,Maldonado,Yes,6
Germany,20,21,Grosjean,Karthikeyan,,
Germany,21,2,Vettel,Kobayashi,Yes,6
Germany,21,5,Raikkonen,Schumacher,Yes,7
