,0,1,2
0,1,1,1:16.909
1,9,2,1:17.471
2,8,6,1:17.301
3,4,4,1:17.415
4,3,3,1:17.891
5,13,6,1:17.231
6,5,1,1:17.287
7,2,2,1:17.781
8,22,11,1:18.020
9,17,9,1:17.523
10,10,7,1:18.031
11,6,3,1:17.638
12,14,9,1:18.168
13,15,7,1:18.039
14,12,4,1:18.393
15,7,5,1:18.916
16,16,10,1:19.108
17,21,10,1:19.165
18,18,11,1:23.565
19,20,5,3:00.00
