,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,24,1,hamilton,1,19,4,Collision,86188,165031,243242,320748,398509,476379,554214,631866,709513,787097,864860,942680,1020692,1098389.0,1176561.0,1255231.0,1335156.0,1480739.0,1629903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,24,9,kubica,2,1,1,Finished,86931,166489,245128,323681,401533,479572,557552,635469,713882,792104,870299,948491,1026917,1105238.0,1183756.0,1262061.0,1341146.0,1481278.0,1628715.0,1755951.0,1871765.0,1954581.0,2035784.0,2116721.0,2197358.0,2277762.0,2357476.0,2438417.0,2518264.0,2599544.0,2678549.0,2757111.0,2835401.0,2913736.0,2992533.0,3072264.0,3151500.0,3230450.0,3309824.0,3389887.0,3469176.0,3548409.0,3626285.0,3704699.0,3782843.0,3860972.0,3938511.0,4016342.0,4115520.0,4197464.0,4276108.0,4354784.0,4434071.0,4513374.0,4592631.0,4671814.0,4751074.0,4830190.0,4909006.0,4987915.0,5068038.0,5147721.0,5227270.0,5307134.0,5386280.0,5465410.0,5545081.0,5624548.0,5704164.0,5784447.0
7,24,8,raikkonen,6,18,4,Collision,87777,167686,246734,325505,403741,482050,560426,638690,717350,795713,874092,951758,1029338,1106725.0,1184552.0,1262928.0,1342528.0,1483545.0,1628722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,24,3,rosberg,3,10,1,Finished,88737,169437,248820,327873,406569,485399,563994,642534,721146,799834,878051,956532,1034777,1112754.0,1191259.0,1269278.0,1349270.0,1484895.0,1631043.0,1790040.0,1878598.0,1959871.0,2040090.0,2121399.0,2202920.0,2283072.0,2363137.0,2444520.0,2525298.0,2605368.0,2685633.0,2765614.0,2845593.0,2925506.0,3026967.0,3110893.0,3191125.0,3273411.0,3354043.0,3434308.0,3514896.0,3594818.0,3675072.0,3755347.0,3837237.0,3917235.0,3997106.0,4078227.0,4158083.0,4237683.0,4317872.0,4397223.0,4478308.0,4558717.0,4638854.0,4718529.0,4797561.0,4876820.0,4956157.0,5036706.0,5121039.0,5200948.0,5280081.0,5359856.0,5441843.0,5520773.0,5600002.0,5680853.0,5763010.0,5842196.0
3,24,4,alonso,4,16,20,Spun off,89264,170058,249861,329064,407905,486737,565649,644377,722869,801129,879677,958488,1036863,1115236.0,1193577.0,1271802.0,1353268.0,1486259.0,1631665.0,1757106.0,1872250.0,1954911.0,2036287.0,2117058.0,2198367.0,2278257.0,2358078.0,2438985.0,2518780.0,2599843.0,2681436.0,2762010.0,2841874.0,2921746.0,3001703.0,3081620.0,3161454.0,3241555.0,3321165.0,3401852.0,3480615.0,3560244.0,3640268.0,3720984.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11,24,13,massa,6,5,1,Finished,89833,170554,250596,329654,408577,487649,566330,644832,723849,802363,880369,959042,1037731,1116099.0,1194976.0,1273242.0,1355580.0,1487005.0,1640301.0,1758348.0,1896480.0,1978530.0,2057658.0,2136586.0,2215225.0,2293579.0,2372094.0,2451943.0,2531665.0,2611492.0,2689933.0,2769109.0,2850009.0,2929575.0,3008872.0,3088202.0,3167552.0,3248125.0,3328191.0,3407672.0,3487776.0,3568283.0,3648664.0,3729214.0,3811061.0,3892181.0,3971914.0,4052278.0,4132879.0,4213785.0,4294465.0,4372691.0,4471831.0,4554177.0,4633643.0,4714639.0,4793370.0,4873488.0,4952404.0,5031473.0,5112422.0,5191973.0,5270651.0,5349097.0,5427551.0,5506288.0,5586749.0,5667639.0,5747479.0,5828381.0
4,24,5,kovalainen,1,9,1,Finished,90711,171719,252177,332331,411872,490836,570014,648705,727774,806397,885258,964626,1044220,1123698.0,1203493.0,1282825.0,1369769.0,1487766.0,1645146.0,1759754.0,1874485.0,1956115.0,2037145.0,2119062.0,2199701.0,2280563.0,2360685.0,2442477.0,2522277.0,2602317.0,2682333.0,2762667.0,2842903.0,2923650.0,3003709.0,3083658.0,3164915.0,3245637.0,3326372.0,3407196.0,3487356.0,3567796.0,3648280.0,3728670.0,3810611.0,3891670.0,3971663.0,4051839.0,4132424.0,4213301.0,4295586.0,4375298.0,4476733.0,4560939.0,4641597.0,4720975.0,4799742.0,4879008.0,4957748.0,5036658.0,5119589.0,5198051.0,5276741.0,5357183.0,5437635.0,5517947.0,5598436.0,5678463.0,5758765.0,5838880.0
19,24,22,barrichello,11,7,1,Finished,91463,173741,254574,335463,417045,497784,578512,659022,739428,819809,900246,980402,1060364,1140108.0,1220767.0,1300330.0,1385767.0,1489739.0,1617697.0,1747975.0,1867143.0,1948462.0,2028807.0,2108484.0,2188383.0,2267862.0,2346993.0,2426074.0,2505226.0,2584402.0,2663545.0,2742488.0,2821128.0,2900217.0,2978518.0,3080963.0,3164486.0,3245250.0,3326002.0,3406608.0,3486948.0,3567415.0,3647942.0,3728186.0,3810049.0,3890995.0,3971081.0,4051511.0,4131991.0,4213005.0,4296553.0,4377552.0,4460096.0,4541979.0,4622435.0,4703175.0,4783531.0,4863617.0,4949638.0,5030809.0,5112850.0,5194289.0,5275126.0,5356338.0,5436713.0,5517555.0,5597558.0,5677721.0,5757937.0,5838044.0
1,24,2,heidfeld,2,2,1,Finished,92149,174419,255143,335878,416041,495462,574330,652470,730726,808679,886724,965249,1044864,1124400.0,1204432.0,1283810.0,1370526.0,1488896.0,1616302.0,1746857.0,1866329.0,1945791.0,2024028.0,2101647.0,2179077.0,2256823.0,2334604.0,2412114.0,2515786.0,2599383.0,2681282.0,2761649.0,2841588.0,2921485.0,3001383.0,3081267.0,3161154.0,3240858.0,3320817.0,3400737.0,3480332.0,3560105.0,3640065.0,3720613.0,3800205.0,3881749.0,3961688.0,4041502.0,4120813.0,4201636.0,4281567.0,4361508.0,4440926.0,4521124.0,4600969.0,4680394.0,4759872.0,4839547.0,4919363.0,5000545.0,5081358.0,5161352.0,5241430.0,5320879.0,5400702.0,5480453.0,5559683.0,5639075.0,5719353.0,5800942.0
5,24,6,nakajima,3,15,3,Accident,92670,174967,256294,336762,417492,498256,578943,659572,739979,820348,900625,981019,1060950,1140707.0,1221210.0,1301255.0,1387256.0,1490516.0,1618724.0,1748549.0,1868155.0,1949320.0,2029433.0,2109144.0,2188793.0,2268290.0,2347653.0,2426688.0,2506018.0,2584802.0,2663989.0,2743019.0,2847000.0,2929156.0,3008248.0,3087733.0,3167212.0,3248029.0,3329908.0,3410532.0,3490704.0,3570219.0,3650272.0,3730338.0,3812613.0,3893725.0,,,,,,,,,,,,,,,,,,,,,,,,
15,24,17,webber,9,12,1,Finished,92957,175249,256729,337266,417832,498603,579462,660115,740497,820944,901967,981514,1061454,1141359.0,1221724.0,1301773.0,1390685.0,1491241.0,1620063.0,1749280.0,1868446.0,1949747.0,2029760.0,2109566.0,2189201.0,2268710.0,2348302.0,2427240.0,2527958.0,2609352.0,2689158.0,2768437.0,2849083.0,2930494.0,3010178.0,3090013.0,3169732.0,3250190.0,3330954.0,3411097.0,3491247.0,3571344.0,3650855.0,3730908.0,3812995.0,3894344.0,3974574.0,4054499.0,4143039.0,4223355.0,4301556.0,4381384.0,4482200.0,4565342.0,4646609.0,4725548.0,4804869.0,4883567.0,4963963.0,5043473.0,5124321.0,5203402.0,5285372.0,5364738.0,5443950.0,5523415.0,5602611.0,5681878.0,5774474.0,5855676.0
