,0,1,2
0,13,6,1:44.014
1,1,1,1:44.501
2,8,6,1:44.232
3,9,2,1:44.519
4,5,1,1:44.207
5,2,2,1:44.520
6,20,5,1:44.261
7,10,7,1:44.441
8,3,3,1:44.429
9,6,3,1:44.826
10,15,7,1:45.038
11,18,11,1:45.133
12,17,9,1:45.212
13,14,9,1:45.298
14,4,4,1:44.971
15,12,4,1:46.037
16,7,5,1:46.389
17,22,11,1:46.583
18,16,10,1:47.940
19,21,10,3:00.00
