,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,32,13,massa,6,13,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59674.0,8545.0,15472.0,18700.0,21997.0,24794.0,32414.0,44966.0,45441.0,47337.0,45206.0,35408.0,36923.0,47179.0,69699.0,65080.0,64083.0,67465.0,69883.0,72483.0,75371.0,78504.0,83565.0,83936.0,64305.0,66316.0,69820.0,74146.0,77701.0,80430.0,84051.0,86630.0,96302.0,103136.0,19636.0,8970.0,13718.0,18370.0,20574.0,23909.0,26687.0,27280.0,29686.0,35170.0
1,32,1,hamilton,1,3,1,Finished,1288,1286,1796,2092,2681,3105,2882,2866,3094,3390,3485,4069,4548,4397.0,1645.0,1800.0,425.0,7818.0,3481.0,7116.0,10716.0,13110.0,15780.0,18718.0,21463.0,23886.0,26865.0,25045.0,16927.0,17904.0,18581.0,19759.0,16484.0,13304.0,14847.0,16544.0,18488.0,20395.0,22351.0,24489.0,22036.0,5433.0,25830.0,25804.0,25851.0,25914.0,25802.0,26144.0,25496.0,25873.0,25558.0,1849.0,1799.0,4983.0,6888.0,6856.0,7364.0,6509.0,6297.0,7117.0,5917.0
2,32,8,raikkonen,6,15,3,Accident,3532,5068,6259,7115,8055,8415,8206,7780,7490,7379,6712,6686,7230,6606.0,2901.0,3907.0,4748.0,18104.0,6885.0,12048.0,15997.0,19106.0,21733.0,25240.0,28589.0,30771.0,33593.0,32652.0,24542.0,26915.0,29164.0,31599.0,28981.0,28248.0,31149.0,32629.0,35956.0,40787.0,43555.0,44558.0,41781.0,19799.0,18326.0,18802.0,18656.0,18222.0,17822.0,18344.0,18691.0,24080.0,45014.0,4482.0,2807.0,6894.0,9081.0,8819.0,9430.0,,,,
3,32,9,kubica,2,11,1,Finished,4889,6305,7920,9140,10663,11868,12318,12401,13774,14924,15551,16686,17969,18645.0,13399.0,4682.0,10829.0,3039.0,1358.0,4840.0,7861.0,10385.0,12905.0,15314.0,17257.0,20010.0,26856.0,48703.0,38650.0,38468.0,39862.0,40675.0,41717.0,63409.0,66707.0,69076.0,71732.0,74363.0,77785.0,82682.0,83394.0,63179.0,65467.0,69250.0,71493.0,72771.0,74540.0,76543.0,77256.0,78499.0,77295.0,12709.0,6219.0,12124.0,17184.0,19144.0,21768.0,23646.0,24682.0,27272.0,27975.0
4,32,20,vettel,5,5,1,Finished,5736,7514,9709,11498,14174,16524,17642,18923,20379,21983,23004,24285,25799,26858.0,29409.0,5903.0,3094.0,8651.0,3777.0,8148.0,11939.0,14748.0,17819.0,20346.0,23067.0,25870.0,28935.0,27783.0,19169.0,20734.0,22419.0,24365.0,20719.0,17710.0,19575.0,21761.0,23619.0,25805.0,28541.0,30704.0,28560.0,6684.0,11024.0,33749.0,36357.0,38254.0,40591.0,42844.0,44035.0,45708.0,53057.0,5570.0,3148.0,8034.0,11438.0,11985.0,12811.0,12113.0,11308.0,12235.0,10268.0
5,32,10,glock,7,4,1,Finished,6727,8888,11472,13494,15584,17563,18949,20532,21978,23646,24758,25990,27539,29097.0,31328.0,6744.0,3710.0,10481.0,3976.0,7739.0,11437.0,13927.0,16843.0,19217.0,22379.0,25005.0,27937.0,26450.0,18142.0,19883.0,20881.0,22437.0,18653.0,16168.0,17971.0,20198.0,22313.0,24759.0,27237.0,29019.0,26863.0,5166.0,4839.0,5615.0,6189.0,10904.0,32916.0,33989.0,33523.0,33445.0,34067.0,3547.0,2222.0,5987.0,8270.0,7995.0,8658.0,8044.0,8169.0,8471.0,8155.0
6,32,5,kovalainen,1,10,1,Finished,7422,10045,12809,15501,17866,20033,21374,22373,24237,25860,27297,29209,31088,32202.0,32368.0,8418.0,6504.0,14593.0,5743.0,10778.0,14789.0,17698.0,20752.0,24542.0,27500.0,29776.0,32912.0,31901.0,23673.0,26043.0,28432.0,30823.0,28111.0,31345.0,56893.0,60335.0,63722.0,66709.0,69469.0,72587.0,71507.0,50675.0,52646.0,55151.0,58043.0,59914.0,62211.0,65039.0,66460.0,68291.0,70564.0,11785.0,5517.0,11400.0,15924.0,17743.0,20231.0,21306.0,21762.0,25542.0,26902.0
7,32,2,heidfeld,2,6,1,Finished,8108,10967,13852,16454,19415,21811,22876,24178,25882,27301,28573,30441,32401,33484.0,35529.0,9772.0,6970.0,11715.0,4344.0,8817.0,12552.0,15307.0,18564.0,21236.0,23754.0,26766.0,29776.0,28345.0,19950.0,21540.0,23151.0,25254.0,21633.0,18770.0,20893.0,22651.0,24878.0,26596.0,29661.0,32175.0,29434.0,7643.0,12125.0,35502.0,37905.0,39823.0,41364.0,43759.0,44753.0,46821.0,54413.0,7912.0,3523.0,8956.0,12579.0,12726.0,13699.0,12975.0,12010.0,13177.0,11101.0
8,32,15,trulli,7,16,9,Hydraulics,9631,14535,20257,25542,30695,35061,40038,46485,52474,56917,60343,63877,67331,70150.0,68506.0,13082.0,5807.0,1451.0,487.0,2871.0,5100.0,6915.0,8528.0,9992.0,11240.0,12271.0,13248.0,10168.0,0.0,0.0,0.0,0.0,0.0,23887.0,27396.0,30741.0,34625.0,40411.0,46278.0,49723.0,48789.0,27971.0,29993.0,32642.0,35282.0,37067.0,39376.0,41315.0,42612.0,120942.0,,,,,,,,,,,
9,32,3,rosberg,3,2,1,Finished,10127,14891,20531,25856,31123,35433,36727,36973,37516,38029,38497,39399,40441,41163.0,43018.0,12234.0,5421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14867.0,14635.0,14148.0,14221.0,9320.0,4937.0,5627.0,6294.0,7031.0,7443.0,8027.0,12903.0,34096.0,12433.0,12897.0,13963.0,14885.0,15501.0,16391.0,17539.0,18013.0,18575.0,23554.0,1035.0,1400.0,3776.0,6187.0,6069.0,6577.0,5486.0,4607.0,5200.0,2957.0
10,32,6,nakajima,3,8,1,Finished,10696,15626,21236,26803,31908,36499,40567,43930,45995,47870,49356,50828,52358,54156.0,54999.0,11068.0,8102.0,12656.0,4915.0,9589.0,13305.0,16085.0,19172.0,22645.0,24923.0,27807.0,30718.0,29668.0,21216.0,22650.0,24309.0,26516.0,23703.0,24433.0,28084.0,31503.0,35206.0,38181.0,40568.0,42156.0,40193.0,23184.0,48121.0,50103.0,51219.0,51714.0,52776.0,53956.0,53915.0,54997.0,56975.0,9784.0,4447.0,10103.0,14153.0,15538.0,17310.0,18187.0,18769.0,20199.0,18489.0
11,32,4,alonso,4,1,1,Finished,11069,16123,21733,27397,32495,37017,41369,46755,50149,51562,52478,57467,84793,88198.0,147825.0,71656.0,11280.0,3945.0,2345.0,5388.0,8741.0,11288.0,13670.0,16232.0,18205.0,20697.0,23772.0,20904.0,11971.0,11277.0,10620.0,10829.0,4943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32,17,webber,9,18,7,Transmission,11725,16890,22621,28269,33301,38428,42285,47754,53094,57622,61148,64962,68388,75546.0,152065.0,73192.0,12293.0,4747.0,2611.0,5951.0,9340.0,11960.0,14390.0,17123.0,19873.0,21856.0,24788.0,36810.0,65464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
