,0,1,2
0,20,9,1:23.529
1,1,1,1:24.307
2,17,9,1:24.395
3,18,1,1:24.779
4,4,6,1:24.974
5,808,4,1:25.247
6,3,131,1:25.421
7,13,6,1:25.599
8,155,15,1:25.405
9,67,5,1:25.882
10,30,131,1:25.962
11,153,5,1:26.103
12,815,15,1:25.812
13,814,10,1:26.739
14,813,3,1:26.298
15,16,10,1:26.245
16,22,3,1:26.270
17,2,4,1:27.239
18,5,205,1:29.254
19,15,205,1:29.342
20,10,166,1:29.858
21,816,166,1:30.822
22,24,164,1:32.978
23,39,164,1:34.293
