,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,1056,830,max_verstappen,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1056,822,bottas,131,19,61,Wheel nut,1029,1162,1193,1110,1454,1170,1530,1161,1212,1280,1590,1791,1877,1600,1756,2271,2195,1984,2237,2488,2904,3231,3600,4554,4566,4931,5178,5231,4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1056,832,sainz,6,2,1,Finished,2741,3190,3212,4003,4415,4256,4270,3837,3599,3402,3885,3991,4561,4182,4444,4601,4632,4672,4783,4624,4676,4690,5169,5985,6147,6714,6951,7123,6792,6917.0,8235.0,26326.0,30440.0,12800.0,6782.0,6576.0,5878.0,4598.0,3185.0,3668.0,3765.0,3772.0,3477.0,3540.0,3418.0,3119.0,3251.0,3274.0,2819.0,3154.0,3256.0,3262.0,3309.0,3102.0,2965.0,3080.0,3369.0,4067.0,4295.0,4631.0,5417.0,5554.0,6934.0,7212.0,7311.0,7571.0,7892.0,8446.0,8871.0,8914.0,8946.0,8881.0,8706.0,8951.0,9572.0,9846.0,9452.0,8968.0
3,1056,846,norris,1,3,1,Finished,3743,4689,5025,5560,6532,6433,6906,6441,6558,6804,7140,7361,7907,7904,8160,8494,8469,9154,9634,9362,8978,9118,8974,9383,9817,10131,11151,12805,13156,29860.0,34310.0,33259.0,33642.0,16333.0,10685.0,10386.0,10260.0,9505.0,8595.0,8386.0,8675.0,9375.0,9663.0,10283.0,10533.0,10172.0,10136.0,10809.0,11207.0,12209.0,12790.0,13125.0,13650.0,13935.0,14491.0,15207.0,15886.0,16552.0,17090.0,17567.0,18058.0,18225.0,18627.0,19028.0,19817.0,20554.0,21091.0,21402.0,21947.0,22201.0,22938.0,22791.0,22509.0,22135.0,22258.0,21597.0,20155.0,19427.0
4,1056,842,gasly,213,6,1,Finished,4916,6173,6696,7519,8536,8782,9264,8982,9127,9365,9898,9973,10916,10942,11252,11630,11698,11932,13586,13589,13330,13241,13324,13140,13744,13998,15132,15852,16024,33031.0,39591.0,42652.0,43284.0,27237.0,22492.0,23029.0,23635.0,24071.0,24244.0,24589.0,25834.0,26458.0,27591.0,28702.0,30129.0,30945.0,31771.0,33278.0,33998.0,35093.0,36271.0,37540.0,38921.0,40557.0,42172.0,43689.0,44659.0,45906.0,46735.0,47226.0,47326.0,47329.0,48002.0,48374.0,48900.0,49360.0,49971.0,51162.0,51840.0,52130.0,52305.0,53009.0,53667.0,54040.0,54894.0,55254.0,54605.0,53896.0
5,1056,1,hamilton,131,7,1,Finished,5996,7258,8200,8899,10228,10529,11012,10901,10770,10695,11128,11456,12572,12822,13266,13658,13701,13638,14468,15184,15395,15268,15092,15191,15296,15471,16093,17156,33656,35813.0,39972.0,43049.0,44924.0,29005.0,24295.0,24837.0,25597.0,25368.0,25225.0,25886.0,26767.0,28150.0,30379.0,32179.0,33152.0,33370.0,33153.0,35019.0,36161.0,37663.0,38979.0,40255.0,41151.0,42078.0,43248.0,44597.0,46712.0,48304.0,49218.0,49861.0,50162.0,50633.0,51023.0,52048.0,52376.0,52336.0,69111.0,71405.0,69478.0,67539.0,66735.0,66874.0,66638.0,66446.0,68332.0,67540.0,67057.0,68231.0
6,1056,20,vettel,117,5,1,Finished,6949,9200,10680,11576,12605,13450,14600,15285,16200,16672,18006,18369,18970,18951,19018,19126,19164,19319,19583,19518,19331,19193,19081,18980,18766,19370,19700,20355,20102,19550.0,37195.0,40941.0,40430.0,23507.0,18436.0,19980.0,21170.0,21423.0,21290.0,21892.0,23130.0,23623.0,24219.0,25271.0,26244.0,27599.0,28096.0,29042.0,29447.0,30796.0,31905.0,33320.0,35027.0,36673.0,37390.0,38352.0,39473.0,40694.0,41502.0,42022.0,42227.0,42240.0,43311.0,43647.0,44661.0,45104.0,45414.0,46329.0,47447.0,48056.0,48601.0,49668.0,50537.0,51115.0,52117.0,52648.0,52349.0,52591.0
7,1056,815,perez,9,4,1,Finished,7652,9766,11000,11927,13980,15234,16753,17970,18831,19361,20198,19808,19735,19850,20529,21107,21235,20956,21385,21128,21472,21171,21089,20938,20263,20656,20983,21721,21459,20811.0,21810.0,20473.0,19316.0,2039.0,14075.0,18124.0,18644.0,18047.0,17519.0,17788.0,17270.0,17177.0,17153.0,17866.0,18280.0,18373.0,18579.0,18716.0,18340.0,19521.0,19314.0,19604.0,19774.0,19787.0,20242.0,20606.0,21580.0,21919.0,21879.0,21634.0,21347.0,20651.0,20415.0,20091.0,20618.0,21106.0,22053.0,22676.0,23293.0,23384.0,23760.0,23892.0,23743.0,23789.0,24055.0,23629.0,22012.0,20490.0
8,1056,841,giovinazzi,51,10,11,+1 Lap,8127,10342,12114,13217,14961,16454,17976,18833,20325,21254,22352,23101,24322,24877,26033,27310,27860,28670,29603,29987,30521,31135,31716,32735,33030,33764,34900,36419,37913,39649.0,43171.0,45955.0,65651.0,54030.0,49064.0,50436.0,50613.0,51288.0,51201.0,51333.0,51196.0,51017.0,50962.0,51676.0,52611.0,53288.0,54238.0,56099.0,57649.0,59512.0,61086.0,62699.0,64642.0,66322.0,67933.0,69616.0,71564.0,74793.0,78586.0,83213.0,85444.0,87763.0,90497.0,92460.0,96286.0,100089.0,102408.0,104765.0,107122.0,108634.0,110148.0,112262.0,113897.0,115262.0,117097.0,118595.0,119331.0,
9,1056,839,ocon,214,9,11,+1 Lap,8977,11651,13774,15031,16685,18064,19914,20761,22231,23585,25090,26428,27727,28242,29234,30350,30932,31431,32530,33044,33403,33929,34313,35364,36176,36373,37223,38400,39364,41175.0,44309.0,47217.0,49422.0,33510.0,28923.0,29583.0,46238.0,50172.0,49808.0,49477.0,49325.0,49203.0,49402.0,50267.0,51349.0,51873.0,53161.0,55285.0,56848.0,58655.0,60135.0,61957.0,63901.0,65381.0,67064.0,68703.0,70653.0,72992.0,77764.0,82839.0,84957.0,87196.0,89946.0,91958.0,94159.0,99384.0,101827.0,104295.0,106403.0,108017.0,109554.0,111606.0,113226.0,114557.0,116543.0,117867.0,118915.0,
10,1056,840,stroll,117,8,11,+1 Lap,9462,12316,14455,15862,17596,18946,20972,22250,23817,25099,26736,28079,29425,29953,30978,31736,32912,34591,36549,37724,38534,39121,39479,39906,40046,40176,40722,41124,41111,43092.0,45203.0,47731.0,50255.0,34997.0,31048.0,31983.0,32374.0,32095.0,31371.0,31246.0,31473.0,31981.0,32340.0,33927.0,36559.0,36885.0,37311.0,38983.0,39786.0,40943.0,42017.0,43320.0,44170.0,44986.0,46009.0,46978.0,48941.0,66910.0,70260.0,72041.0,73070.0,73493.0,73987.0,73697.0,76760.0,77546.0,77884.0,78548.0,79574.0,80103.0,80470.0,80822.0,81071.0,80230.0,80991.0,82052.0,82006.0,
11,1056,8,raikkonen,51,11,11,+1 Lap,11065,14443,16991,18856,20877,22241,24446,26042,27622,28940,30868,32839,34330,35994,37805,39328,40402,41726,43292,44263,45660,46822,47940,48404,49298,50049,50951,52068,52584,53808.0,55903.0,56635.0,57348.0,42291.0,39987.0,42156.0,42681.0,43194.0,43224.0,44158.0,45591.0,46460.0,64350.0,70817.0,73544.0,79969.0,81172.0,82366.0,83484.0,84806.0,86019.0,86577.0,86857.0,87055.0,87243.0,87732.0,88558.0,89039.0,89258.0,89367.0,89501.0,89968.0,91904.0,97246.0,98384.0,101373.0,104275.0,106668.0,109074.0,110672.0,111956.0,113911.0,115707.0,117702.0,119066.0,120352.0,120683.0,
12,1056,817,ricciardo,1,12,11,+1 Lap,11676,15522,18098,20662,23358,25314,26896,28217,29692,31634,33994,35614,37284,38366,39775,41629,42688,43863,45412,47032,48793,50357,51754,52770,53364,54207,55643,57122,57773,58181.0,60713.0,62292.0,64103.0,49664.0,47290.0,67208.0,72794.0,72573.0,71243.0,70819.0,70207.0,69790.0,68744.0,71454.0,74231.0,80769.0,82505.0,83833.0,84931.0,86373.0,89554.0,90083.0,90724.0,91733.0,92248.0,92967.0,93473.0,94132.0,94673.0,95655.0,98941.0,98918.0,99150.0,99476.0,100138.0,102312.0,105039.0,107482.0,109978.0,111827.0,113542.0,114964.0,116635.0,118391.0,120608.0,122009.0,122833.0,
13,1056,4,alonso,214,13,11,+1 Lap,12083,16101,19351,22235,25100,26778,28794,29928,31922,33125,35638,37713,39566,40790,42775,44855,46279,47998,50153,51717,53356,55017,56609,58256,58969,60455,61869,63077,63423,64266.0,66572.0,68668.0,69931.0,56287.0,52889.0,54683.0,55994.0,56842.0,57409.0,58791.0,60590.0,62455.0,64433.0,67824.0,87309.0,92439.0,92065.0,97532.0,99103.0,101386.0,103163.0,104619.0,106431.0,107247.0,108418.0,109601.0,110910.0,112289.0,113087.0,113626.0,114076.0,114082.0,114936.0,115620.0,115800.0,116694.0,116977.0,117347.0,118178.0,117883.0,117872.0,118352.0,119147.0,119727.0,121419.0,122784.0,123321.0,
14,1056,847,russell,3,14,11,+1 Lap,12915,16840,20000,22854,25570,27814,29822,31329,33396,34975,37049,39179,41866,43772,46494,49178,51623,53868,56314,58468,60344,62311,64245,65867,67442,69309,71535,74135,78758,81146.0,101131.0,107818.0,111065.0,95118.0,90305.0,90613.0,90647.0,90160.0,90261.0,90047.0,90197.0,90962.0,94231.0,96403.0,98285.0,98914.0,99605.0,101133.0,102393.0,104338.0,106466.0,108492.0,112893.0,115185.0,117129.0,125757.0,128143.0,129458.0,129905.0,130464.0,130666.0,130906.0,131597.0,132059.0,132715.0,133269.0,134095.0,135384.0,136818.0,137655.0,138397.0,139797.0,143307.0,145095.0,147249.0,148503.0,148630.0,
15,1056,849,latifi,3,15,11,+1 Lap,14054,18100,20928,23866,26490,28954,31182,32556,34450,36223,38516,41051,44095,45407,47917,50590,53060,55442,57753,59801,61922,64151,65914,67721,69330,71022,73011,75477,79676,82120.0,87049.0,88523.0,89663.0,74124.0,70177.0,71833.0,73884.0,75424.0,78456.0,81638.0,83493.0,87758.0,106334.0,113243.0,114435.0,114822.0,115614.0,116770.0,117939.0,119167.0,120084.0,121311.0,122712.0,123754.0,124674.0,127054.0,129155.0,130947.0,131894.0,132582.0,132845.0,133042.0,133949.0,134444.0,135261.0,135533.0,136482.0,137645.0,138857.0,139497.0,140471.0,144231.0,144983.0,146226.0,148132.0,149499.0,149714.0,
16,1056,852,tsunoda,213,16,11,+1 Lap,14745,19117,21648,24937,27418,29769,32240,33547,35227,37402,39620,42129,44665,46780,48643,51327,53827,56739,59177,60935,63076,65306,67114,68859,70195,72124,74175,78590,80180,84223.0,87682.0,89547.0,90754.0,75458.0,71561.0,72887.0,74529.0,78204.0,80916.0,82347.0,86401.0,88376.0,90469.0,91356.0,92061.0,94193.0,96168.0,98230.0,99924.0,102450.0,104202.0,105938.0,107512.0,108879.0,110079.0,111199.0,112545.0,113871.0,114556.0,115038.0,115642.0,116367.0,117158.0,136114.0,139562.0,138298.0,137340.0,138168.0,139367.0,140867.0,142825.0,144670.0,145513.0,147041.0,148670.0,149914.0,150473.0,
