,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
7,1056,830,max_verstappen,9,1,1,Finished,81986,159466,236764,314001,390893,468040,544762,621882,698792,775736,852001,928340,1004294,1080599,1156417,1232177,1308167,1384084,1459739,1535823,1612007,1688151,1764423,1840667,1917198,1993520,2069520,2145501,2222052,2298634.0,2373801.0,2449690.0,2525517.0,2617856.0,2698495.0,2773989.0,2849850.0,2926288.0,3002823.0,3078704.0,3154172.0,3229753.0,3305377.0,3380370.0,3455300.0,3530802.0,3606296.0,3681147.0,3756333.0,3831047.0,3905997.0,3980850.0,4055595.0,4130562.0,4205345.0,4280144.0,4354906.0,4429555.0,4504647.0,4580017.0,4655574.0,4731029.0,4806043.0,4881516.0,4956872.0,5032173.0,5107208.0,5182051.0,5256887.0,5332208.0,5407445.0,5482387.0,5557703.0,5633218.0,5708127.0,5783458.0,5859991.0,5936820.0
6,1056,822,bottas,131,19,61,Wheel nut,83015,160628,237957,315111,392347,469210,546292,623043,700004,777016,853591,930131,1006171,1082199,1158173,1234448,1310362,1386068,1461976,1538311,1614911,1691382,1768023,1845221,1921764,1998451,2074698,2150732,2226997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1056,832,sainz,6,2,1,Finished,84727,162656,239976,318004,395308,472296,549032,625719,702391,779138,855886,932331,1008855,1084781,1160861,1236778,1312799,1388756,1464522,1540447,1616683,1692841,1769592,1846652,1923345,2000234,2076471,2152624,2228844,2305551.0,2382036.0,2476016.0,2555957.0,2630656.0,2705277.0,2780565.0,2855728.0,2930886.0,3006008.0,3082372.0,3157937.0,3233525.0,3308854.0,3383910.0,3458718.0,3533921.0,3609547.0,3684421.0,3759152.0,3834201.0,3909253.0,3984112.0,4058904.0,4133664.0,4208310.0,4283224.0,4358275.0,4433622.0,4508942.0,4584648.0,4660991.0,4736583.0,4812977.0,4888728.0,4964183.0,5039744.0,5115100.0,5190497.0,5265758.0,5341122.0,5416391.0,5491268.0,5566409.0,5642169.0,5717699.0,5793304.0,5869443.0,5945788.0
13,1056,846,norris,1,3,1,Finished,85729,164155,241789,319561,397425,474473,551668,628323,705350,782540,859141,935701,1012201,1088503,1164577,1240671,1316636,1393238,1469373,1545185,1620985,1697269,1773397,1850050,1927015,2003651,2080671,2158306,2235208,2328494.0,2408111.0,2482949.0,2559159.0,2634189.0,2709180.0,2784375.0,2860110.0,2935793.0,3011418.0,3087090.0,3162847.0,3239128.0,3315040.0,3390653.0,3465833.0,3540974.0,3616432.0,3691956.0,3767540.0,3843256.0,3918787.0,3993975.0,4069245.0,4144497.0,4219836.0,4295351.0,4370792.0,4446107.0,4521737.0,4597584.0,4673632.0,4749254.0,4824670.0,4900544.0,4976689.0,5052727.0,5128299.0,5203453.0,5278834.0,5354409.0,5430383.0,5505178.0,5580212.0,5655353.0,5730385.0,5805055.0,5880146.0,5956247.0
12,1056,842,gasly,213,6,1,Finished,86902,165639,243460,321520,399429,476822,554026,630864,707919,785101,861899,938313,1015210,1091541,1167669,1243807,1319865,1396016,1473325,1549412,1625337,1701392,1777747,1853807,1930942,2007518,2084652,2161353,2238076,2331665.0,2413392.0,2492342.0,2568801.0,2645093.0,2720987.0,2797018.0,2873485.0,2950359.0,3027067.0,3103293.0,3180006.0,3256211.0,3332968.0,3409072.0,3485429.0,3561747.0,3638067.0,3714425.0,3790331.0,3866140.0,3942268.0,4018390.0,4094516.0,4171119.0,4247517.0,4323833.0,4399565.0,4475461.0,4551382.0,4627243.0,4702900.0,4778358.0,4854045.0,4929890.0,5005772.0,5081533.0,5157179.0,5233213.0,5308727.0,5384338.0,5459750.0,5535396.0,5611370.0,5687258.0,5763021.0,5838712.0,5914596.0,5990716.0
0,1056,1,hamilton,131,7,1,Finished,87982,166724,244964,322900,401121,478569,555774,632783,709562,786431,863129,939796,1016866,1093421,1169683,1245835,1321868,1397722,1474207,1551007,1627402,1703419,1779515,1855858,1932494,2008991,2085613,2162657,2255708,2334447.0,2413773.0,2492739.0,2570441.0,2646861.0,2722790.0,2798826.0,2875447.0,2951656.0,3028048.0,3104590.0,3180939.0,3257903.0,3335756.0,3412549.0,3488452.0,3564172.0,3639449.0,3716166.0,3792494.0,3868710.0,3944976.0,4021105.0,4096746.0,4172640.0,4248593.0,4324741.0,4401618.0,4477859.0,4553865.0,4629878.0,4705736.0,4781662.0,4857066.0,4933564.0,5009248.0,5084509.0,5176319.0,5253456.0,5326365.0,5399747.0,5474180.0,5549261.0,5624341.0,5699664.0,5776459.0,5850998.0,5927048.0,6005051.0
3,1056,20,vettel,117,5,1,Finished,88935,168666,247444,325577,403498,481490,559362,637167,714992,792408,870007,946709,1023264,1099550,1175435,1251303,1327331,1403403,1479322,1555341,1631338,1707344,1783504,1859647,1935964,2012890,2089220,2165856,2242154,2318184.0,2410996.0,2490631.0,2565947.0,2641363.0,2716931.0,2793969.0,2871020.0,2947711.0,3024113.0,3100596.0,3177302.0,3253376.0,3329596.0,3405641.0,3481544.0,3558401.0,3634392.0,3710189.0,3785780.0,3861843.0,3937902.0,4014170.0,4090622.0,4167235.0,4242735.0,4318496.0,4394379.0,4470249.0,4546149.0,4622039.0,4697801.0,4773269.0,4849354.0,4925163.0,5001533.0,5077277.0,5152622.0,5228380.0,5304334.0,5380264.0,5456046.0,5532055.0,5608240.0,5684333.0,5760244.0,5836106.0,5912340.0,5989411.0
4,1056,815,perez,9,4,1,Finished,89638,169232,247764,325928,404873,483274,561515,639852,717623,795097,872199,948148,1024029,1100449,1176946,1253284,1329402,1405040,1481124,1556951,1633479,1709322,1785512,1861605,1937461,2014176,2090503,2167222,2243511,2319445.0,2395611.0,2470163.0,2544833.0,2619895.0,2712570.0,2792113.0,2868494.0,2944335.0,3020342.0,3096492.0,3171442.0,3246930.0,3322530.0,3398236.0,3473580.0,3549175.0,3624875.0,3699863.0,3774673.0,3850568.0,3925311.0,4000454.0,4075369.0,4150349.0,4225587.0,4300750.0,4376486.0,4451474.0,4526526.0,4601651.0,4676921.0,4751680.0,4826458.0,4901607.0,4977490.0,5053279.0,5129261.0,5204727.0,5280180.0,5355592.0,5431205.0,5506279.0,5581446.0,5657007.0,5732182.0,5807087.0,5882003.0,5957310.0
11,1056,841,giovinazzi,51,10,11,+1 Lap,90113,169808,248878,327218,405854,484494,562738,640715,719117,796990,874353,951441,1028616,1105476,1182450,1259487,1336027,1412754,1489342,1565810,1642528,1719286,1796139,1873402,1950228,2027284,2104420,2181920,2259965,2338283.0,2416972.0,2495645.0,2591168.0,2671886.0,2747559.0,2824425.0,2900463.0,2977576.0,3054024.0,3130037.0,3205368.0,3280770.0,3356339.0,3432046.0,3507911.0,3584090.0,3660534.0,3737246.0,3813982.0,3890559.0,3967083.0,4043549.0,4120237.0,4196884.0,4273278.0,4349760.0,4426470.0,4504348.0,4583233.0,4663230.0,4741018.0,4818792.0,4896540.0,4973976.0,5053158.0,5132262.0,5209616.0,5286816.0,5364009.0,5440842.0,5517593.0,5594649.0,5671600.0,5748480.0,5825224.0,5902053.0,5979322.0,
9,1056,839,ocon,214,9,11,+1 Lap,90963,171117,250538,329032,407578,486104,564676,642643,721023,799321,877091,954768,1032021,1108841,1185651,1262527,1339099,1415515,1492269,1568867,1645410,1722080,1798736,1876031,1953374,2029893,2106743,2183901,2261416,2339809.0,2418110.0,2496907.0,2574939.0,2651366.0,2727418.0,2803572.0,2896088.0,2976460.0,3052631.0,3128181.0,3203497.0,3278956.0,3354779.0,3430637.0,3506649.0,3582675.0,3659457.0,3736432.0,3813181.0,3889702.0,3966132.0,4042807.0,4119496.0,4195943.0,4272409.0,4348847.0,4425559.0,4502547.0,4582411.0,4662856.0,4740531.0,4818225.0,4895989.0,4973474.0,5051031.0,5131557.0,5209035.0,5286346.0,5363290.0,5440225.0,5516999.0,5593993.0,5670929.0,5747775.0,5824670.0,5901325.0,5978906.0,
