,0,1,2
0,844,6,1:10.346
1,830,9,1:10.576
2,822,131,1:10.601
3,832,6,1:10.611
4,846,1,1:10.620
5,842,213,1:10.900
6,1,131,1:11.095
7,20,117,1:11.309
8,815,9,1:11.019
9,841,51,1:11.409
10,839,214,1:11.486
11,817,1,1:11.598
12,840,117,1:11.600
13,8,51,1:11.642
14,847,3,1:11.830
15,852,213,1:12.096
16,4,214,1:12.205
17,849,3,1:12.366
18,853,210,1:12.958
