,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,8,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9262.0,10307.0,6328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,22,barrichello,23,3,1,Finished,1501,2566,3316,4466,5204,6138,7241,8266,9650,10849,12296,13438,14477,15110,15865,16803,17407,17940,22776,47812,46664,24095,24745,25277,25792,26094,26932,27278,27509,27765,26944,28187,28813,29853,31543,32279,32746.0,33874.0,34681.0,35742.0,36668.0,38210.0,38997.0,36033.0,22659.0,23101.0,23489.0,39245.0,40555.0,41783.0,42563.0,43585.0,43481.0,43299.0,43907.0,44257.0,44174.0,43884.0,43886.0,41175.0
2,8,17,webber,9,2,1,Finished,2265,3306,4055,5188,6062,6968,7970,9076,10407,11361,13046,14158,15186,15969,16698,17533,18157,18826,19480,23260,45588,22086,21853,21573,21558,21164,21335,20481,20345,19934,17947,17672,17322,17394,18307,18447,18133.0,18423.0,18685.0,18385.0,17842.0,18320.0,18123.0,14170.0,0.0,0.0,0.0,15752.0,17106.0,18037.0,19467.0,21159.0,21711.0,21338.0,20745.0,20424.0,18769.0,18296.0,17828.0,15188.0
3,8,6,nakajima,3,11,1,Finished,3854,5286,6477,7870,8569,9619,10466,11652,12954,13943,15212,16413,17548,18341,23587,50428,52904,55353,59333,62189,60304,37877,38734,39574,40800,41961,43504,44192,44831,45630,44586,44595,45195,46615,48443,49663,50416.0,52111.0,52744.0,57587.0,81291.0,83992.0,84976.0,82286.0,69088.0,71625.0,69492.0,64707.0,66330.0,68052.0,69822.0,71842.0,72885.0,73280.0,74349.0,75539.0,75652.0,75750.0,76373.0,74023.0
4,8,8,raikkonen,6,8,1,Finished,4468,5762,7534,8887,9862,11068,12117,13286,14512,15661,17253,18573,20031,20635,21467,26477,51404,53731,58174,60714,58405,35519,35900,36745,37788,38341,39481,40029,40378,40828,40534,40916,41809,43272,45358,46490,47385.0,48415.0,48847.0,49604.0,50521.0,56738.0,79169.0,76747.0,63627.0,65093.0,62349.0,57801.0,59443.0,61589.0,63378.0,65712.0,67038.0,67882.0,69469.0,70478.0,70700.0,70711.0,71330.0,69622.0
5,8,3,rosberg,3,5,1,Finished,5698,7136,8351,10123,11198,12245,13277,14201,15362,16581,18033,19513,21069,21957,22967,23668,23680,27654,51849,53268,50037,26285,26194,26486,27116,27887,28656,28876,29015,29296,28311,28899,29550,30877,32614,33348,33903.0,34927.0,35652.0,36579.0,37507.0,39082.0,43653.0,61713.0,48946.0,50459.0,48203.0,43515.0,45023.0,46583.0,47777.0,49439.0,49861.0,50071.0,50524.0,50644.0,49972.0,49391.0,49075.0,45915.0
6,8,15,trulli,7,7,1,Finished,6246,7807,9633,11132,12353,13529,14735,15884,17136,18311,19731,21105,22474,23407,24634,25931,26695,31503,57393,59571,56911,33946,34661,35448,36546,37181,38451,39143,39513,40192,39644,40232,41073,42767,44618,45596,46319.0,47171.0,47738.0,48759.0,50067.0,51811.0,52494.0,49418.0,35836.0,40829.0,59706.0,55919.0,57865.0,60024.0,61445.0,63167.0,64262.0,64524.0,65535.0,66580.0,67047.0,67968.0,69085.0,68307.0
7,8,13,massa,6,4,1,Finished,6875,9972,11550,13283,14461,15710,16939,18407,19768,20875,22321,23666,25349,27093,28592,29937,30771,31780,32570,33089,29085,4549,7797,30107,30751,30940,31679,31852,31734,31811,30359,30402,30717,31855,33415,34334,34855.0,35881.0,36304.0,37184.0,38120.0,39842.0,40700.0,37094.0,27495.0,49518.0,47103.0,42448.0,44091.0,45395.0,46762.0,48436.0,48585.0,48337.0,48800.0,49228.0,48795.0,48357.0,48069.0,45043.0
8,8,18,button,23,6,1,Finished,7097,8397,10029,11624,12918,14175,15415,16746,17999,19154,20524,21855,24111,25998,26809,27406,27763,31997,58550,61003,58975,36476,36930,37928,39164,40293,41560,42102,42476,42943,42031,42939,43754,45363,47136,48306,49499.0,50657.0,51288.0,52104.0,53210.0,55112.0,55677.0,52416.0,38828.0,39709.0,35996.0,29642.0,33412.0,53766.0,53825.0,54429.0,53974.0,52651.0,51953.0,51481.0,50555.0,49929.0,49567.0,46285.0
9,8,10,glock,7,9,1,Finished,8030,10799,12501,14260,15628,17159,18409,19829,21248,22389,23701,25076,26317,27827,29850,31302,32521,33789,39200,69153,66621,43613,44031,44743,45920,46961,48168,48891,49334,50088,48907,49384,50469,51907,53823,54926,55910.0,57337.0,58104.0,59054.0,59733.0,60896.0,61939.0,59076.0,45664.0,46580.0,43855.0,44118.0,63932.0,64638.0,64762.0,66104.0,67556.0,68400.0,69987.0,71367.0,71647.0,71812.0,72099.0,69823.0
