,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
4,987,20,vettel,6,1,1,Finished,112494,250886,382599,502018,621420,695086,768735,842594,916643,990567,1064311,1138093,1212083,1286151,1360253,1434626,1508781,1582816,1656595,1730292,1804219,1878088,1951724,2025520,2099078,2172789,2246533,2325332,2414221,2487217,2560445,2633600,2706963,2780179,2853728,2926873,3000387,3074005,3147363,3220579,3294404.0,3368819.0,3442512.0,3516039.0,3589425.0,3662554.0,3735666.0,3808651.0,3881994.0,3955164.0,4028536.0,4101942.0,4175081.0,4248064.0,4321270.0,4394340.0,4467243.0,4540006.0,4613162.0,4686138.0,4758877.0,4831771.0,4904310.0,4977092.0,5049806.0,5122655.0,5195359.0,5267969.0,5340572.0,5413291.0,5486262.0
9,987,822,bottas,131,2,1,Finished,113660,252600,384284,503195,621824,696098,769912,844228,918314,992235,1066157,1140342,1214309,1288316,1362257,1436390,1510605,1584696,1658426,1732052,1805900,1879620,1953381,2027209,2100858,2174432,2253039,2341918,2415267,2488491,2562024,2635403,2708960,2782914,2856405,2929798,3003266,3076730,3149876,3223096,3297202.0,3370822.0,3445419.0,3518610.0,3592028.0,3665091.0,3738234.0,3811439.0,3885024.0,3958276.0,4031652.0,4104823.0,4178052.0,4251012.0,4324121.0,4397361.0,4470149.0,4542615.0,4615517.0,4688552.0,4761137.0,4833924.0,4906906.0,4979566.0,5052243.0,5124795.0,5197455.0,5270152.0,5342703.0,5415750.0,5489024.0
2,987,8,raikkonen,6,3,1,Finished,115614,254725,386354,503921,622137,696967,771064,845161,919514,993687,1067770,1141784,1216133,1290585,1365109,1439408,1513832,1588042,1661854,1735662,1809795,1883793,1957495,2031703,2105302,2178890,2252723,2326490,2405637,2494953,2567950,2641100,2714045,2787394,2860832,2934164,3007192,3080475,3153671,3226787,3300209.0,3373485.0,3446935.0,3520347.0,3593953.0,3667290.0,3740314.0,3813635.0,3886860.0,3960407.0,4033607.0,4106395.0,4179945.0,4252989.0,4326178.0,4399146.0,4472659.0,4545322.0,4617960.0,4690692.0,4763184.0,4835893.0,4908821.0,4981416.0,5054152.0,5126824.0,5199812.0,5272393.0,5345381.0,5418053.0,5490862.0
11,987,830,max_verstappen,9,5,1,Finished,116575,255530,387035,504876,622641,697546,772225,846403,920802,995053,1069170,1143202,1217481,1291683,1366164,1440528,1515110,1589445,1663508,1737421,1811861,1886088,1959947,2034066,2108061,2182666,2257763,2337585,2427219,2500946,2573975,2647214,2720246,2793274,2866138,2939269,3012181,3085313,3158076,3231076,3304154.0,3377082.0,3450170.0,3523633.0,3598333.0,3671449.0,3744495.0,3817636.0,3890773.0,3963984.0,4037923.0,4111424.0,4184794.0,4257842.0,4330904.0,4403978.0,4476986.0,4550081.0,4625108.0,4699244.0,4772745.0,4851644.0,4940890.0,5011934.0,5084382.0,5156923.0,5229661.0,5301892.0,5374326.0,5446565.0,5519202.0
1,987,4,alonso,1,8,1,Finished,118369,257096,388324,506699,623284,699721,774883,849494,924242,998873,1073797,1148551,1223421,1298546,1373427,1448268,1523547,1598519,1673227,1748847,1824214,1899286,1974094,2049144,2124036,2198529,2273453,2352569,2443426,2517412,2591616,2665888,2739855,2814141,2888276,2962648,3036928,3111081,3184997,3258914,3332872.0,3406945.0,3481004.0,3555163.0,3629910.0,3703778.0,3778105.0,3852482.0,3926518.0,4000361.0,4074342.0,4148265.0,4222087.0,4295742.0,4369711.0,4443252.0,4516703.0,4590363.0,4664032.0,4737520.0,4811100.0,4884747.0,4958397.0,5032177.0,5106486.0,5180934.0,5255785.0,5330296.0,5405130.0,5479909.0,5555625.0
3,987,13,massa,3,7,1,Finished,119487,258087,389337,508228,623221,698800,773642,848460,923297,998102,1072810,1147546,1222443,1297456,1372403,1447406,1522561,1597465,1672293,1747379,1823308,1898372,1973297,2048207,2123042,2197642,2277085,2367610,2441354,2515103,2589378,2663655,2737787,2811864,2885908,2959992,3034367,3108301,3182214,3256567,3330763.0,3405024.0,3479111.0,3553200.0,3627258.0,3701318.0,3776556.0,3850865.0,3925017.0,3998923.0,4072834.0,4146813.0,4220769.0,4294770.0,4368796.0,4442318.0,4515907.0,4589427.0,4663075.0,4736527.0,4810145.0,4883786.0,4957391.0,5031499.0,5105899.0,5180319.0,5255239.0,5329675.0,5404741.0,5479525.0,5555144.0
7,987,815,perez,10,9,1,Finished,121133,259173,390830,509610,623753,700117,775699,851130,926166,1000856,1075588,1150825,1225820,1302475,1377471,1452211,1526925,1601581,1676086,1751214,1826070,1900728,1975315,2049980,2124947,2199661,2274495,2349438,2426133,2502063,2577378,2652107,2726596,2801360,2880990,2970694,3044221,3117783,3191025,3264775,3338784.0,3412884.0,3487081.0,3561295.0,3634980.0,3708628.0,3782697.0,3856740.0,3930625.0,4004476.0,4078360.0,4152351.0,4226061.0,4299613.0,4373321.0,4446832.0,4520147.0,4593281.0,4666498.0,4739720.0,4812772.0,4886050.0,4959573.0,5033083.0,5107011.0,5181301.0,5256131.0,5330604.0,5405558.0,5480223.0,5555762.0
6,987,807,hulkenberg,4,10,11,+1 Lap,122710,260472,392385,510941,624367,701031,776781,852402,927807,1002755,1078688,1154090,1229602,1305201,1380454,1455983,1531376,1606593,1682681,1757898,1833105,1908009,1982834,2057733,2132432,2207069,2282035,2357046,2432217,2512380,2604351,2678615,2752898,2827081,2901346,2975456,3049696,3124310,3198177,3272472,3346904.0,3421444.0,3495985.0,3570501.0,3644748.0,3718995.0,3793113.0,3867317.0,3941370.0,4015717.0,4090196.0,4164621.0,4238670.0,4313039.0,4387116.0,4461025.0,4534783.0,4608735.0,4682672.0,4756644.0,4831525.0,4910296.0,4985637.0,5059765.0,5133880.0,5207998.0,5281768.0,5356077.0,5429931.0,5503880.0,
12,987,832,sainz,4,11,11,+1 Lap,124058,263035,394695,513914,624564,701506,777834,853586,929390,1005808,1081296,1157076,1232634,1308430,1384870,1460716,1536160,1611443,1686520,1761738,1837131,1912423,1987609,2062593,2137647,2212391,2287435,2362303,2437284,2512522,2592616,2683640,2757445,2831777,2905751,2980517,3054866,3129076,3203232,3277565,3351718.0,3427424.0,3501926.0,3576627.0,3650808.0,3725244.0,3799715.0,3874088.0,3948353.0,4022881.0,4097523.0,4172066.0,4246347.0,4320717.0,4396336.0,4473219.0,4547523.0,4621473.0,4697021.0,4770883.0,4844748.0,4918729.0,4992598.0,5066674.0,5140535.0,5214759.0,5288384.0,5362343.0,5436171.0,5510426.0,
15,987,842,gasly,5,12,11,+1 Lap,126060,264503,395650,514459,625134,702412,778677,854846,931066,1006955,1082742,1158473,1234900,1310950,1386809,1462675,1538440,1614182,1689633,1765345,1841360,1917420,1993273,2068843,2144205,2219650,2295280,2370932,2446464,2521962,2597370,2672773,2747884,2822993,2898078,2973436,3048738,3124170,3200131,3275663,3351323.0,3427486.0,3504289.0,3584689.0,3676486.0,3750007.0,3824082.0,3899440.0,3973402.0,4047797.0,4122089.0,4196222.0,4270040.0,4344011.0,4417881.0,4491511.0,4566112.0,4640894.0,4714882.0,4788327.0,4861650.0,4935177.0,5008605.0,5082183.0,5155710.0,5230442.0,5303917.0,5378419.0,5451921.0,5527102.0,
