,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,875.0,20.0,vettel,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,875.0,17.0,webber,2.0,1.0,Finished,736.0,960.0,922.0,1329.0,1237.0,1380.0,1473.0,1886.0,2042.0,1986.0,2688.0,3389.0,3949.0,8816.0,19170.0,4151.0,5139.0,5637.0,5911.0,6314.0,6880.0,7424.0,8132.0,8366.0,8853.0,9388.0,8970.0,8560.0,8374.0,8310.0,8313.0,12823.0,27816.0,26377.0,19091.0,5314.0,6801.0,8091.0,8511.0,8197.0,8636.0,9075.0,9520.0,9943.0,10059.0,10081.0,10017.0,10058.0,10362.0,10047.0,9297.0,8564.0,8222.0,6867.0,8231.0
2,875.0,4.0,alonso,3.0,1.0,Finished,2166.0,2717.0,2877.0,3086.0,3206.0,3855.0,4308.0,4875.0,5314.0,5486.0,5895.0,6585.0,6842.0,6729.0,6875.0,7999.0,8437.0,8774.0,9076.0,9376.0,9566.0,9778.0,9797.0,9737.0,10261.0,10869.0,10802.0,10846.0,10759.0,10634.0,10303.0,10181.0,10611.0,14191.0,23875.0,9815.0,11368.0,12341.0,12827.0,12982.0,13255.0,13515.0,13603.0,14222.0,14045.0,14556.0,15065.0,14771.0,14197.0,13936.0,13071.0,12206.0,12573.0,13478.0,13944.0
3,875.0,1.0,hamilton,10.0,1.0,Finished,2894.0,3903.0,4496.0,4879.0,4891.0,5607.0,6007.0,6677.0,7142.0,7492.0,8359.0,9159.0,13805.0,28537.0,23726.0,9038.0,9567.0,9884.0,11210.0,12895.0,15186.0,16798.0,18912.0,20444.0,22105.0,28521.0,45884.0,46481.0,47285.0,47789.0,48691.0,49958.0,51722.0,51805.0,45920.0,33666.0,37004.0,40281.0,42686.0,45106.0,45410.0,50624.0,65866.0,65462.0,65483.0,65540.0,66390.0,66617.0,66266.0,66527.0,66833.0,68652.0,73081.0,76343.0,79692.0
4,875.0,13.0,massa,4.0,1.0,Finished,3732.0,4722.0,5210.0,5769.0,5746.0,6542.0,7010.0,7748.0,8345.0,8711.0,9347.0,10751.0,11492.0,15980.0,26965.0,11639.0,12054.0,12480.0,12447.0,13374.0,13196.0,13374.0,13215.0,13166.0,13401.0,14466.0,14141.0,13790.0,13461.0,13036.0,12446.0,12262.0,12619.0,11974.0,10161.0,12779.0,12824.0,13997.0,14425.0,15200.0,14820.0,14800.0,15007.0,15760.0,15584.0,15737.0,17659.0,17107.0,17545.0,17777.0,17017.0,16982.0,17246.0,17595.0,20168.0
5,875.0,8.0,raikkonen,5.0,1.0,Finished,4361.0,5652.0,6113.0,6942.0,6832.0,7513.0,8023.0,8901.0,9304.0,9819.0,10531.0,11626.0,12420.0,17013.0,28063.0,12917.0,14956.0,14910.0,15106.0,15855.0,16577.0,17590.0,19408.0,21182.0,22667.0,24755.0,24537.0,24303.0,24530.0,24273.0,23784.0,23515.0,24445.0,24448.0,22776.0,26162.0,27969.0,29400.0,30020.0,30368.0,31015.0,33582.0,33745.0,34179.0,34580.0,35059.0,35457.0,35542.0,35372.0,36299.0,35759.0,36057.0,36436.0,36013.0,36739.0
6,875.0,807.0,hulkenberg,6.0,1.0,Finished,5248.0,7150.0,8192.0,9322.0,10152.0,11573.0,13113.0,14557.0,15834.0,17804.0,19906.0,22338.0,29021.0,46115.0,41791.0,26820.0,28040.0,29922.0,30223.0,31408.0,32600.0,33734.0,34664.0,35875.0,37079.0,37951.0,38155.0,38845.0,39879.0,40809.0,41313.0,45353.0,62938.0,61572.0,54765.0,40962.0,42747.0,43637.0,44223.0,44236.0,44382.0,44175.0,43900.0,43900.0,43712.0,43333.0,43245.0,43214.0,43186.0,43237.0,43879.0,43532.0,43493.0,42746.0,45301.0
7,875.0,154.0,grosjean,7.0,1.0,Finished,5924.0,7715.0,9052.0,10398.0,11444.0,12753.0,14068.0,15295.0,16565.0,18592.0,20516.0,23062.0,29749.0,46717.0,42492.0,27640.0,28682.0,30240.0,34038.0,33689.0,34289.0,35037.0,35972.0,36750.0,38316.0,39217.0,39167.0,39397.0,40349.0,41438.0,46114.0,61918.0,61667.0,60331.0,53690.0,39395.0,40511.0,41844.0,43080.0,45748.0,45851.0,47143.0,46847.0,46297.0,45884.0,45527.0,45930.0,46969.0,48325.0,49132.0,49723.0,50875.0,51693.0,52304.0,54812.0
8,875.0,815.0,perez,11.0,1.0,Finished,6410.0,8157.0,9512.0,10939.0,12031.0,13849.0,15578.0,17263.0,18818.0,20046.0,21323.0,23532.0,26079.0,26330.0,22694.0,10835.0,14485.0,22052.0,44971.0,47929.0,48945.0,50480.0,51704.0,53333.0,55002.0,56438.0,58000.0,60460.0,61601.0,62759.0,64100.0,65685.0,72685.0,89134.0,81445.0,66878.0,67609.0,69982.0,72010.0,73123.0,75157.0,74678.0,74879.0,75314.0,74965.0,74594.0,74317.0,74214.0,73637.0,74116.0,74773.0,76233.0,77994.0,78105.0,80062.0
9,875.0,30.0,michael_schumacher,13.0,1.0,Finished,7036.0,9517.0,11219.0,13231.0,14830.0,16989.0,19076.0,21187.0,23042.0,24802.0,27155.0,30304.0,36601.0,52968.0,49114.0,34737.0,36865.0,38130.0,39861.0,42321.0,44281.0,46431.0,48578.0,49611.0,52151.0,54223.0,55355.0,56780.0,57795.0,59073.0,60382.0,65596.0,82327.0,82109.0,76778.0,64037.0,66273.0,69729.0,71683.0,72580.0,74787.0,76711.0,77990.0,79261.0,80864.0,81055.0,81644.0,82440.0,82552.0,84052.0,84967.0,85848.0,87372.0,87910.0,89241.0
