,0,1,2
0,17,9,1:37.242
1,20,9,1:37.316
2,1,1,1:37.469
3,4,6,1:37.534
4,8,208,1:37.625
5,13,6,1:37.884
6,154,208,1:37.934
7,807,10,1:38.266
8,3,131,1:38.361
9,30,131,1:38.436
10,18,1,1:38.441
11,815,15,1:38.460
12,155,15,1:38.594
13,814,10,1:38.643
14,813,3,1:38.725
15,817,5,1:38.784
16,818,5,1:38.744
17,811,3,1:39.443
18,808,207,1:40.207
19,5,207,1:40.333
20,819,206,1:41.317
21,10,206,1:41.371
22,37,164,1:42.881
