,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
7,954.0,20.0,vettel,2.0,1.0,Finished,86081.0,165122.0,243453.0,321369.0,399046.0,476520.0,554231.0,632199.0,710344.0,788455.0,897751.0,977722.0,1055113.0,1132651.0,1210669.0,1288533.0,1366965.0,1444502.0,1521985.0,1599488.0,1677142.0,1755146.0,1832331.0,1909474.0,1986933.0,2064611.0,2142122.0,2219653.0,2297681.0,2375883.0,2453971.0,2531568.0,2609083.0,2686953.0,2764758.0,2842356.0,2935288.0,3014469.0,3091441.0,3168316.0,3244947.0,3322519.0,3399092.0,3475765.0,3552311.0,3629038.0,3705862.0,3782498.0,3858927.0,3935325.0,4011803.0,4088307.0,4165064.0,4241840.0,4318374.0,4396565.0,4473353.0,4550132.0,4626827.0,4703260.0,4780646.0,4857184.0,4933849.0,5010497.0,5087519.0,5163898.0,5240587.0,5317009.0,5394010.0,5470307.0
1,954.0,1.0,hamilton,1.0,1.0,Finished,86378.0,166394.0,244724.0,322547.0,399947.0,477273.0,555408.0,633507.0,711706.0,789765.0,887842.0,966343.0,1043813.0,1121441.0,1199349.0,1277332.0,1355522.0,1434286.0,1512481.0,1591012.0,1669028.0,1748360.0,1826459.0,1919941.0,2000024.0,2077796.0,2155709.0,2232891.0,2310196.0,2387600.0,2464892.0,2542184.0,2619262.0,2696949.0,2775500.0,2852291.0,2929173.0,3006633.0,3084131.0,3161617.0,3238543.0,3315420.0,3392256.0,3469033.0,3545857.0,3623138.0,3699993.0,3776878.0,3853643.0,3930470.0,4006988.0,4083654.0,4160543.0,4237402.0,4314070.0,4390800.0,4467779.0,4544407.0,4620900.0,4697743.0,4773888.0,4850476.0,4926872.0,5003519.0,5080607.0,5157226.0,5233554.0,5309535.0,5386684.0,5465296.0
17,954.0,830.0,max_verstappen,4.0,1.0,Finished,87405.0,167186.0,246065.0,324882.0,404007.0,482742.0,561321.0,639985.0,718717.0,797216.0,894310.0,973193.0,1051660.0,1130059.0,1208485.0,1287206.0,1365919.0,1445235.0,1524355.0,1620293.0,1700771.0,1778555.0,1856291.0,1934006.0,2011667.0,2089360.0,2166773.0,2244329.0,2321989.0,2399714.0,2477727.0,2555976.0,2633781.0,2711728.0,2789320.0,2866959.0,2944908.0,3022781.0,3100921.0,3178943.0,3256998.0,3335127.0,3412787.0,3490589.0,3568502.0,3662024.0,3741612.0,3818434.0,3894753.0,3971594.0,4048572.0,4125397.0,4202278.0,4279229.0,4355959.0,4432610.0,4509372.0,4586402.0,4663774.0,4741280.0,4819148.0,4896313.0,4974562.0,5052710.0,5129711.0,5206684.0,5284076.0,5361214.0,5439627.0,5518316.0
11,954.0,817.0,ricciardo,7.0,1.0,Finished,88643.0,168619.0,247956.0,326814.0,405617.0,484018.0,562603.0,641073.0,719124.0,797927.0,894999.0,974234.0,1052784.0,1131288.0,1209685.0,1288259.0,1367851.0,1447411.0,1526893.0,1605850.0,1700912.0,1781757.0,1859534.0,1937673.0,2015509.0,2093364.0,2171053.0,2248861.0,2327146.0,2405338.0,2483567.0,2561685.0,2639962.0,2718002.0,2795696.0,2874770.0,2953465.0,3048835.0,3128368.0,3205316.0,3282636.0,3359804.0,3436905.0,3513912.0,3590763.0,3667945.0,3745341.0,3823140.0,3900083.0,3977197.0,4053703.0,4130817.0,4208246.0,4286446.0,4364715.0,4442000.0,4519366.0,4596702.0,4674482.0,4751842.0,4829145.0,4906855.0,4984488.0,5062273.0,5140184.0,5218536.0,5295936.0,5373251.0,5451169.0,5528930.0
4,954.0,8.0,raikkonen,6.0,1.0,Finished,89359.0,169469.0,248618.0,327472.0,406252.0,485685.0,564534.0,643481.0,722481.0,801628.0,914642.0,995825.0,1074515.0,1152652.0,1231640.0,1310181.0,1388321.0,1466928.0,1545025.0,1622967.0,1701177.0,1779695.0,1857904.0,1935947.0,2014210.0,2092453.0,2170437.0,2248591.0,2326523.0,2404951.0,2482983.0,2561327.0,2655793.0,2735316.0,2813209.0,2890843.0,2968673.0,3046386.0,3124461.0,3202170.0,3280030.0,3357451.0,3434463.0,3511382.0,3588587.0,3665776.0,3743601.0,3820795.0,3898074.0,3975091.0,4052146.0,4130411.0,4207591.0,4284573.0,4361881.0,4439098.0,4516878.0,4594656.0,4671896.0,4749260.0,4828549.0,4906176.0,4983278.0,5060878.0,5138521.0,5216496.0,5294325.0,5372050.0,5449799.0,5528313.0
13,954.0,822.0,bottas,3.0,1.0,Finished,89772.0,170314.0,249978.0,328843.0,407557.0,486336.0,565423.0,644551.0,723237.0,802179.0,900331.0,979411.0,1057851.0,1136483.0,1214993.0,1293446.0,1372124.0,1450433.0,1529017.0,1607679.0,1686538.0,1765007.0,1858342.0,1938191.0,2016049.0,2094453.0,2172144.0,2249493.0,2327612.0,2405900.0,2484179.0,2562206.0,2640609.0,2718843.0,2797114.0,2874643.0,2952336.0,3030027.0,3107555.0,3184926.0,3262556.0,3339968.0,3417125.0,3494497.0,3572102.0,3649608.0,3727208.0,3804845.0,3882465.0,3960236.0,4037707.0,4115629.0,4193165.0,4270696.0,4348002.0,4425411.0,4502884.0,4580166.0,4657507.0,4734748.0,4812324.0,4889299.0,4966440.0,5044624.0,5121856.0,5199069.0,5276178.0,5353116.0,5430725.0,5511718.0
5,954.0,13.0,massa,20.0,31.0,Retired,90373.0,171055.0,250858.0,329972.0,408814.0,487531.0,566227.0,645334.0,724112.0,803197.0,900718.0,980181.0,1059672.0,1138772.0,1217696.0,1297017.0,1375872.0,1454808.0,1533975.0,1613258.0,1692120.0,1787146.0,1867775.0,1945892.0,2024188.0,2102283.0,2180405.0,2260392.0,2339500.0,2419282.0,2497239.0,2574663.0,2652389.0,2730292.0,2808682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,954.0,4.0,alonso,11.0,11.0,+1 Lap,90857.0,172423.0,254041.0,334143.0,413865.0,493206.0,572849.0,652668.0,732372.0,812109.0,909280.0,989083.0,1068673.0,1148420.0,1228187.0,1307932.0,1408986.0,1491490.0,1571000.0,1651455.0,1731197.0,1810509.0,1889363.0,1968208.0,2047214.0,2126282.0,2205277.0,2284177.0,2363714.0,2443003.0,2522375.0,2601214.0,2680625.0,2759604.0,2838639.0,2917023.0,2995418.0,3073820.0,3152593.0,3231401.0,3310054.0,3389190.0,3469384.0,3548282.0,3627227.0,3707108.0,3786133.0,3864708.0,3943553.0,4022055.0,4100776.0,4179834.0,4258215.0,4335681.0,4414619.0,4492928.0,4571265.0,4650041.0,4728526.0,4807212.0,4885721.0,4965303.0,5047124.0,5126776.0,5204543.0,5282016.0,5359323.0,5436994.0,5514889.0,
9,954.0,807.0,hulkenberg,8.0,11.0,+1 Lap,91271.0,172392.0,252254.0,331546.0,410545.0,489146.0,568189.0,647403.0,726707.0,806456.0,904334.0,984240.0,1063645.0,1142935.0,1222096.0,1301462.0,1380845.0,1460323.0,1539876.0,1619390.0,1714547.0,1795453.0,1874085.0,1952251.0,2030433.0,2108511.0,2186602.0,2264724.0,2343878.0,2422677.0,2500970.0,2579124.0,2657300.0,2736615.0,2815135.0,2894107.0,2973050.0,3051827.0,3131225.0,3209919.0,3288627.0,3367043.0,3445413.0,3524324.0,3603157.0,3681783.0,3759651.0,3837388.0,3915168.0,3992968.0,4086882.0,4166969.0,4244832.0,4322238.0,4399175.0,4476143.0,4553111.0,4630503.0,4707606.0,4784776.0,4861878.0,4939261.0,5016563.0,5093895.0,5170893.0,5248326.0,5325438.0,5402042.0,5479096.0,
2,954.0,3.0,rosberg,5.0,1.0,Finished,91889.0,172720.0,253574.0,332432.0,411019.0,489963.0,570851.0,650055.0,728231.0,806958.0,903645.0,982796.0,1061277.0,1139656.0,1218418.0,1297803.0,1377040.0,1456121.0,1535401.0,1614663.0,1708935.0,1787902.0,1864770.0,1942495.0,2020058.0,2098429.0,2176040.0,2253303.0,2330857.0,2408089.0,2484956.0,2563037.0,2641219.0,2719423.0,2798524.0,2876744.0,2953769.0,3031691.0,3109346.0,3187101.0,3264742.0,3341398.0,3417990.0,3494934.0,3572642.0,3650385.0,3728376.0,3806095.0,3883590.0,3961086.0,4054720.0,4133742.0,4209714.0,4286133.0,4363316.0,4439455.0,4516473.0,4592793.0,4668636.0,4744235.0,4820569.0,4896886.0,4974634.0,5053005.0,5130748.0,5208072.0,5285017.0,5361643.0,5445752.0,5527389.0
