,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,1010,822,bottas,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,6127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1010,1,hamilton,131,2,1,Finished,1074,1171,1257,1420,1575,2016,2383,2940,3446,3759.0,3558.0,3658.0,3648.0,3843.0,21705.0,29109.0,29533.0,29997.0,31528.0,33030.0,33406.0,33541.0,18318.0,17063.0,12232.0,12764.0,13681.0,15083.0,16105.0,17075.0,18160.0,18848.0,19257.0,18868.0,18634.0,18722.0,19970.0,20761.0,21069.0,21992.0,23231.0,24068.0,24598.0,24818.0,24848.0,24924.0,24699.0,24739.0,25396.0,25725.0,25288.0,23995.0,23957.0,23539.0,23751.0,21943.0,22420.0,20886.0
2,1010,20,vettel,6,4,1,Finished,1813,2246,2371,2854,3405,4037,4672,5578,6196,6562.0,6823.0,7292.0,7455.0,25782.0,31257.0,30973.0,31157.0,31611.0,33023.0,34418.0,35304.0,35287.0,19947.0,18898.0,14332.0,15592.0,16540.0,17788.0,18336.0,19142.0,21958.0,23181.0,24477.0,25286.0,26170.0,27262.0,28761.0,29964.0,30784.0,31714.0,32886.0,34536.0,35724.0,36459.0,37128.0,37851.0,38928.0,40124.0,41485.0,42993.0,43609.0,43027.0,44861.0,46691.0,49020.0,49971.0,54448.0,57109.0
3,1010,830,max_verstappen,9,3,1,Finished,2478,2869,2993,3653,4617,5327,6060,6862,7561,7985.0,8440.0,8911.0,9225.0,9983.0,10714.0,11233.0,11814.0,12476.0,13225.0,14150.0,14885.0,14952.0,0.0,0.0,12505.0,18707.0,18588.0,19036.0,18924.0,19447.0,20127.0,20406.0,20560.0,20090.0,20111.0,20536.0,21519.0,22201.0,22564.0,23614.0,24853.0,25852.0,26147.0,26161.0,26428.0,26385.0,26264.0,26287.0,28378.0,28696.0,27496.0,26168.0,25979.0,24911.0,24943.0,22821.0,23497.0,22520.0
4,1010,844,leclerc,6,5,1,Finished,3229,4203,4990,5736,6556,7646,8869,9926,13892,14769.0,15696.0,16891.0,17547.0,18637.0,19915.0,20776.0,21738.0,22526.0,23616.0,24517.0,25535.0,25909.0,10853.0,10437.0,6177.0,7741.0,9259.0,29477.0,35222.0,34925.0,35465.0,35951.0,36702.0,36890.0,37599.0,37835.0,38771.0,39405.0,39612.0,40067.0,40600.0,41470.0,41623.0,41702.0,41557.0,41595.0,41598.0,41773.0,42792.0,43378.0,45439.0,44496.0,47382.0,49927.0,53235.0,54411.0,59465.0,58230.0
5,1010,825,kevin_magnussen,210,6,1,Finished,4430,5680,7147,8885,10292,11877,13478,15093,17504,19322.0,21085.0,23033.0,24795.0,45181.0,51985.0,52624.0,55683.0,58086.0,59969.0,61388.0,63566.0,64403.0,49568.0,48860.0,44461.0,46010.0,47255.0,48618.0,49883.0,51521.0,53354.0,55024.0,56467.0,57752.0,59183.0,60733.0,62551.0,64053.0,64788.0,65866.0,67255.0,68723.0,70694.0,71759.0,73158.0,74983.0,76357.0,77838.0,79552.0,80825.0,81335.0,80520.0,81657.0,82474.0,84258.0,83708.0,86534.0,87156.0
6,1010,154,grosjean,210,18,36,Wheel,5303,6691,8175,10241,11873,13252,14940,16629,18989,20597.0,22482.0,24702.0,26146.0,28401.0,56703.0,63546.0,63631.0,64587.0,66460.0,69290.0,72284.0,74790.0,61909.0,62913.0,60350.0,64407.0,65698.0,66914.0,68458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1010,807,hulkenberg,4,7,11,+1 Lap,5879,7422,8875,10921,12817,14224,16364,18188,20313,21739.0,23407.0,25700.0,44678.0,50854.0,53336.0,54752.0,56571.0,59436.0,61332.0,63039.0,65055.0,66118.0,51418.0,50708.0,46188.0,47865.0,49245.0,50864.0,52053.0,53546.0,55364.0,57267.0,58957.0,60031.0,61471.0,62976.0,64835.0,66398.0,67211.0,68703.0,70233.0,72095.0,73443.0,74669.0,76031.0,77303.0,78776.0,80259.0,81976.0,83414.0,84226.0,83444.0,84887.0,85771.0,90156.0,90229.0,93360.0,
8,1010,8,raikkonen,51,8,11,+1 Lap,6694,8216,9898,11853,13859,15707,17767,20069,22127,24147.0,25748.0,46517.0,53796.0,54751.0,55724.0,57514.0,58663.0,60191.0,63271.0,65549.0,67700.0,69095.0,54306.0,53690.0,49353.0,50894.0,51930.0,53591.0,55230.0,56874.0,58443.0,60037.0,61611.0,62715.0,63772.0,65055.0,67140.0,68698.0,69749.0,71207.0,72763.0,74855.0,75900.0,76937.0,77761.0,78999.0,80066.0,81510.0,83213.0,84880.0,85210.0,84254.0,85982.0,88142.0,90972.0,91040.0,94545.0,
9,1010,846,norris,1,12,11,+1 Lap,7304,9056,10853,13402,15703,18059,20155,22154,24154,25913.0,27741.0,30523.0,32256.0,34380.0,54189.0,61773.0,61951.0,62866.0,64968.0,68628.0,71590.0,74367.0,61158.0,62225.0,59706.0,61984.0,63208.0,64888.0,66339.0,68046.0,69887.0,71569.0,73201.0,74220.0,75698.0,77099.0,78725.0,80482.0,82000.0,83485.0,85615.0,90401.0,92604.0,94829.0,96417.0,98255.0,100709.0,102926.0,107425.0,110638.0,114606.0,117518.0,121105.0,124522.0,128514.0,130601.0,136095.0,
