,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
6,222.0,35.0,villeneuve,14.0,2.0,Disqualified,106854.0,211820.0,315554.0,421055.0,525473.0,629370.0,730552.0,831518.0,932226.0,1033051.0,1134184.0,1234858.0,1335664.0,1436197.0,1536612.0,1637006.0,1737766.0,1838730.0,1939548.0,2041017.0,2159346.0,2259509.0,2359715.0,2460095.0,2562250.0,2663886.0,2765451.0,2866521.0,2966695.0,3068788.0,3196060.0,3297118.0,3398225.0,3499030.0,3600860.0,3704192.0,3807628.0,3910118.0,4011520.0,4113695.0,4215501.0,4316979.0,4418705.0,4519878.0,4621173.0,4722213.0,4822586.0,4922791.0,5023529.0,5125528.0,5226440.0,5327077.0,5428221.0
5,222.0,30.0,michael_schumacher,1.0,1.0,Finished,107283.0,212687.0,315816.0,421662.0,525941.0,629913.0,731631.0,832817.0,933304.0,1034530.0,1135071.0,1235844.0,1336742.0,1437410.0,1537776.0,1638457.0,1738902.0,1839706.0,1958030.0,2057775.0,2158899.0,2259044.0,2359091.0,2459439.0,2559493.0,2659359.0,2758916.0,2859031.0,2959030.0,3059275.0,3160944.0,3261391.0,3361472.0,3483616.0,3584476.0,3684995.0,3785346.0,3886380.0,3987266.0,4088539.0,4188549.0,4288381.0,4388179.0,4487951.0,4587724.0,4687510.0,4787040.0,4886308.0,4985756.0,5085395.0,5187806.0,5288272.0,5388445.0
12,222.0,57.0,hakkinen,4.0,1.0,Finished,107680.0,213240.0,316181.0,422054.0,526367.0,630355.0,732239.0,833483.0,934263.0,1035327.0,1135969.0,1236726.0,1338268.0,1457696.0,1558042.0,1659716.0,1763070.0,1863316.0,1964070.0,2064245.0,2165459.0,2266390.0,2367791.0,2467942.0,2568527.0,2669176.0,2769822.0,2870516.0,2971412.0,3072926.0,3192722.0,3293004.0,3393951.0,3494692.0,3597032.0,3697691.0,3798197.0,3899284.0,4000726.0,4101451.0,4201655.0,4302119.0,4402853.0,4505621.0,4606429.0,4707580.0,4808621.0,4909299.0,5010194.0,5111483.0,5212556.0,5313904.0,5415574.0
11,222.0,56.0,irvine,3.0,1.0,Finished,108186.0,212313.0,314669.0,415666.0,516557.0,617255.0,717871.0,819302.0,920514.0,1021598.0,1122035.0,1222498.0,1323402.0,1423897.0,1523832.0,1624948.0,1743979.0,1843999.0,1944596.0,2045810.0,2146895.0,2247759.0,2350276.0,2456381.0,2561803.0,2663401.0,2764971.0,2865891.0,2966268.0,3067265.0,3167471.0,3268456.0,3389139.0,3490381.0,3590792.0,3691588.0,3792432.0,3896257.0,3997858.0,4098896.0,4199857.0,4300827.0,4402075.0,4504580.0,4605919.0,4706927.0,4807835.0,4908623.0,5009583.0,5110858.0,5211925.0,5313458.0,5414829.0
8,222.0,49.0,frentzen,2.0,1.0,Finished,108499.0,213683.0,316646.0,422562.0,526864.0,630826.0,733429.0,835052.0,936154.0,1037324.0,1138230.0,1239033.0,1340095.0,1440817.0,1540945.0,1641143.0,1741734.0,1842277.0,1942839.0,2043568.0,2144968.0,2264293.0,2364637.0,2465050.0,2566096.0,2667543.0,2768525.0,2869745.0,2970670.0,3071761.0,3171891.0,3271922.0,3371794.0,3472865.0,3572242.0,3674415.0,3774958.0,3894919.0,3994294.0,4093560.0,4193970.0,4293916.0,4393377.0,4493046.0,4592792.0,4692127.0,4791483.0,4890425.0,4989853.0,5089396.0,5188915.0,5289846.0,5389823.0
20,222.0,77.0,berger,8.0,1.0,Finished,108930.0,214295.0,317327.0,423492.0,527859.0,631694.0,734466.0,836500.0,937916.0,1039439.0,1140772.0,1242047.0,1344554.0,1463798.0,1564755.0,1666026.0,1768306.0,1870552.0,1972556.0,2074118.0,2176306.0,2278880.0,2380124.0,2481202.0,2582113.0,2684418.0,2804102.0,2904322.0,3004858.0,3105594.0,3207054.0,3307867.0,3408366.0,3509058.0,3609848.0,3711037.0,3812126.0,3913704.0,4017176.0,4135874.0,4236013.0,4336792.0,4437983.0,4539147.0,4641274.0,4743242.0,4843619.0,4943617.0,5043805.0,5144205.0,5244460.0,5345455.0,5448874.0
10,222.0,55.0,alesi,5.0,1.0,Finished,109502.0,215123.0,317804.0,423109.0,527336.0,631247.0,733832.0,835874.0,937006.0,1038175.0,1139202.0,1239868.0,1340899.0,1442438.0,1562969.0,1663009.0,1763728.0,1864569.0,1965424.0,2066064.0,2166551.0,2267303.0,2368591.0,2469369.0,2569866.0,2670910.0,2772619.0,2892025.0,2991406.0,3091315.0,3191535.0,3291709.0,3392409.0,3493071.0,3594633.0,3695015.0,3795512.0,3896969.0,3998262.0,4100044.0,4218759.0,4318507.0,4419127.0,4520503.0,4621648.0,4722563.0,4823400.0,4923755.0,5024348.0,5126163.0,5227079.0,5327894.0,5428849.0
16,222.0,65.0,herbert,6.0,1.0,Finished,109854.0,215393.0,318368.0,424211.0,528566.0,632358.0,735246.0,837406.0,939298.0,1041134.0,1143150.0,1244897.0,1346955.0,1448288.0,1549669.0,1651057.0,1752515.0,1853959.0,1955016.0,2057230.0,2176348.0,2279318.0,2381322.0,2482001.0,2583115.0,2684463.0,2785618.0,2886302.0,2987038.0,3087775.0,3188780.0,3289401.0,3390698.0,3491513.0,3592563.0,3693427.0,3795306.0,3915023.0,4016587.0,4118282.0,4220258.0,4321093.0,4421876.0,4522612.0,4624050.0,4724638.0,4825352.0,4925755.0,5026021.0,5127230.0,5228121.0,5328985.0,5430075.0
1,222.0,14.0,coulthard,10.0,5.0,Engine,110423.0,215835.0,319033.0,424682.0,529046.0,632765.0,736175.0,838341.0,940319.0,1043068.0,1145189.0,1247186.0,1348961.0,1452113.0,1570729.0,1672315.0,1774470.0,1876164.0,1978154.0,2079716.0,2181621.0,2284206.0,2386399.0,2488049.0,2589512.0,2691205.0,2792606.0,2894880.0,2996423.0,3097649.0,3199128.0,3300571.0,3401652.0,3502124.0,3603445.0,3721625.0,3821659.0,3921444.0,4021551.0,4121749.0,4224034.0,4325775.0,4428526.0,4528983.0,4629258.0,4729572.0,4830058.0,4929948.0,5030017.0,5130060.0,5231314.0,5331085.0,
2,222.0,21.0,fisichella,7.0,1.0,Finished,111211.0,216490.0,319920.0,425592.0,529840.0,633477.0,736850.0,839806.0,943554.0,1046541.0,1148580.0,1250837.0,1352811.0,1454887.0,1556267.0,1657393.0,1758583.0,1860209.0,1961786.0,2063272.0,2165860.0,2286824.0,2388099.0,2489397.0,2590488.0,2692076.0,2793842.0,2895947.0,2997330.0,3099196.0,3200477.0,3301645.0,3402477.0,3503287.0,3604095.0,3704680.0,3808238.0,3927917.0,4028398.0,4129071.0,4229851.0,4331009.0,4432860.0,4534639.0,4634856.0,4735499.0,4835933.0,4936281.0,5036895.0,5137825.0,5238863.0,5340250.0,5445270.0
