,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
17,173,57,hakkinen,1,2,1,Finished,103346,203477,303933,404137,504372,604326,704438,804452,904276,1004200.0,1103931.0,1203997.0,1304039.0,1403952.0,1503976.0,1603944.0,1703790.0,1803359.0,1903001.0,2003078.0,2104993.0,2209658.0,2327945.0,2427659.0,2527798.0,2626987.0,2726716.0,2826937.0,2926659.0,3028379.0,3129697.0,3231036.0,3331893.0,3432646.0,3533145.0,3633873.0,3738504.0,3863523.0,3965965.0,4067918.0,4168393.0,4268814.0,4369899.0,4470099.0,4570867.0,4671910.0,4776265.0,4879776.0,4984965.0,5089488.0,5193779.0,5295695.0,5395272.0
8,173,30,michael_schumacher,6,1,1,Finished,104186,204575,304862,405156,505382,605700,705843,806051,906017,1006087.0,1105954.0,1205987.0,1306116.0,1406139.0,1506147.0,1606179.0,1706041.0,1805925.0,1905677.0,2005543.0,2107385.0,2207639.0,2310898.0,2430325.0,2530261.0,2629946.0,2729389.0,2829016.0,2928813.0,3029566.0,3130579.0,3231819.0,3332836.0,3433909.0,3534308.0,3634745.0,3735450.0,3837829.0,3939109.0,4043746.0,4164235.0,4264626.0,4365313.0,4465066.0,4566132.0,4667567.0,4772052.0,4875373.0,4979081.0,5083829.0,5187303.0,5291416.0,5393435.0
1,173,14,coulthard,1,3,1,Finished,105339,206573,307495,408671,509872,610646,711384,812097,912652,1013129.0,1113854.0,1214564.0,1315362.0,1416140.0,1516670.0,1617143.0,1717441.0,1817917.0,1918048.0,2018250.0,2119773.0,2220839.0,2321639.0,2426920.0,2548004.0,2648062.0,2748777.0,2849203.0,2949839.0,3051428.0,3153906.0,3256200.0,3357677.0,3460110.0,3563049.0,3665124.0,3767609.0,3872868.0,3981615.0,4108121.0,4210326.0,4312237.0,4415731.0,4518221.0,4621236.0,4726235.0,4831926.0,4937877.0,5043447.0,5148648.0,5254224.0,5359130.0,5463349.0
6,173,23,ralf_schumacher,3,17,20,Spun off,106174,207666,309156,411066,513031,614799,716178,817637,919248,1020376.0,1121635.0,1222758.0,1324168.0,1425261.0,1526396.0,1627725.0,1728874.0,1831489.0,1936185.0,2059145.0,2165146.0,2266217.0,2367117.0,2468760.0,2570492.0,2671680.0,2772827.0,2874103.0,2975088.0,3082648.0,3184887.0,3287362.0,3388553.0,3489811.0,3595579.0,3720693.0,3824538.0,3928292.0,4031696.0,4133997.0,4235426.0,,,,,,,,,,,,
16,173,56,irvine,19,8,11,+1 Lap,107948,209924,311829,413807,515771,617538,719415,821407,923028,1024374.0,1125720.0,1227180.0,1328713.0,1430147.0,1531580.0,1636581.0,1761011.0,1862165.0,1963903.0,2066441.0,2169974.0,2272234.0,2373946.0,2477328.0,2579642.0,2681422.0,2784859.0,2886678.0,2988373.0,3090655.0,3193166.0,3294935.0,3397245.0,3502434.0,3628693.0,3733852.0,3839640.0,3943382.0,4047783.0,4151124.0,4253656.0,4357120.0,4459624.0,4562027.0,4665251.0,4773921.0,4879392.0,4986687.0,5092331.0,5197482.0,5301330.0,5404127.0,
5,173,22,barrichello,6,4,1,Finished,108444,211300,314218,416540,518758,620388,722007,823375,924635,1025951.0,1127425.0,1228600.0,1330023.0,1431260.0,1532949.0,1634171.0,1734768.0,1835133.0,1936565.0,2040256.0,2162130.0,2263521.0,2364457.0,2466594.0,2567230.0,2667448.0,2768110.0,2869284.0,2970808.0,3072853.0,3174876.0,3276442.0,3377436.0,3478324.0,3579431.0,3680148.0,3782672.0,3889902.0,4016171.0,4118775.0,4221220.0,4322917.0,4425270.0,4527186.0,4629146.0,4736249.0,4844637.0,4950097.0,5056252.0,5159852.0,5264478.0,5367891.0,5472626.0
3,173,18,button,3,5,1,Finished,108997,211878,314759,417444,519398,621419,723247,825231,926410,1027944.0,1129530.0,1230917.0,1332363.0,1433704.0,1534896.0,1636298.0,1737288.0,1838265.0,1939497.0,2045285.0,2167681.0,2268810.0,2369509.0,2470945.0,2572800.0,2673650.0,2774604.0,2875731.0,2976921.0,3078617.0,3181277.0,3283496.0,3385121.0,3486426.0,3587958.0,3689913.0,3792291.0,3899470.0,4024460.0,4127867.0,4230780.0,4333439.0,4436192.0,4538500.0,4641267.0,4746278.0,4851371.0,4956102.0,5061006.0,5165944.0,5270904.0,5375234.0,5479129.0
21,173,65,herbert,19,7,11,+1 Lap,109707,212685,315346,418068,520488,622916,726019,828147,930315,1032772.0,1134879.0,1236934.0,1338723.0,1440237.0,1541514.0,1642920.0,1744146.0,1850185.0,1972985.0,2074761.0,2176524.0,2278272.0,2379758.0,2481741.0,2583583.0,2685156.0,2787598.0,2889422.0,2990798.0,3092771.0,3194503.0,3296269.0,3398086.0,3501312.0,3606815.0,3732931.0,3837340.0,3941589.0,4045383.0,4147791.0,4250870.0,4353572.0,4456206.0,4559171.0,4662189.0,4770072.0,4876683.0,4983726.0,5090354.0,5196064.0,5299743.0,5402565.0,
9,173,35,villeneuve,16,6,11,+1 Lap,110626,213159,315859,418530,521094,623450,725645,826880,928277,1029761.0,1131057.0,1232293.0,1333868.0,1435006.0,1536030.0,1637058.0,1738084.0,1838823.0,1945289.0,2068421.0,2171064.0,2272725.0,2374518.0,2476894.0,2578140.0,2680055.0,2782615.0,2883939.0,2985425.0,3087233.0,3188570.0,3290225.0,3392139.0,3493447.0,3595020.0,3700736.0,3829488.0,3934488.0,4038341.0,4140668.0,4241916.0,4344992.0,4447919.0,4551727.0,4655889.0,4762768.0,4871956.0,4978064.0,5085699.0,5191858.0,5297998.0,5401652.0,
14,173,50,verstappen,21,22,10,Electrical,111223,214178,317130,420402,523834,627061,730082,832868,963864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,173,49,frentzen,17,20,9,Hydraulics,111632,215088,317971,420996,524264,627561,731921,834454,937144,1039296.0,1141088.0,1242626.0,1344023.0,1445328.0,1546513.0,1648190.0,1749868.0,1851095.0,1956068.0,2082161.0,2184009.0,2285517.0,2387083.0,2489346.0,2591354.0,2692998.0,2794949.0,2897096.0,2999329.0,,,,,,,,,,,,,,,,,,,,,,,,
2,173,15,trulli,17,13,11,+1 Lap,112036,215619,318398,421298,524711,627952,731554,833286,936133,1037123.0,1138491.0,1239458.0,1340429.0,1441629.0,1547006.0,1668396.0,1770246.0,1872931.0,1978267.0,2085435.0,2187285.0,2288986.0,2390361.0,2491955.0,2593514.0,2694826.0,2796428.0,2902927.0,3033649.0,3140271.0,3246311.0,3351745.0,3457146.0,3565055.0,3672147.0,3780465.0,3888762.0,3995245.0,4100495.0,4205070.0,4309742.0,4414608.0,4519809.0,4624652.0,4732529.0,4841306.0,4948724.0,5058726.0,5165501.0,5272651.0,5376780.0,5480279.0,
10,173,37,rosa,21,12,11,+1 Lap,113102,216727,319887,423517,527013,630038,732921,836203,939315,1042451.0,1145924.0,1249314.0,1352339.0,1455229.0,1558485.0,1661710.0,1765031.0,1868361.0,1976062.0,2102363.0,2206559.0,2310110.0,2412305.0,2514639.0,2617157.0,2719236.0,2821987.0,2924718.0,3027754.0,3133610.0,3237091.0,3341015.0,3444290.0,3548218.0,3651734.0,3756427.0,3867006.0,3998382.0,4101766.0,4206130.0,4310683.0,4416879.0,4521029.0,4625797.0,4733947.0,4843109.0,4949327.0,5057314.0,5163598.0,5269231.0,5373155.0,5476830.0,
7,173,25,wurz,22,19,20,Spun off,113921,217670,320805,424328,527937,631009,734204,837326,940332,1043336.0,1146744.0,1249944.0,1352901.0,1456117.0,1558912.0,1662312.0,1765647.0,1872062.0,2004573.0,2111270.0,2237865.0,2342636.0,2447329.0,2552374.0,2656745.0,2761218.0,2866205.0,2971736.0,3076678.0,3183253.0,3289808.0,3397285.0,3504292.0,3609475.0,3714751.0,3821978.0,3930131.0,,,,,,,,,,,,,,,,
19,173,63,salo,15,10,11,+1 Lap,114317,218336,321354,424846,528398,631712,734875,838132,941182,1044018.0,1147369.0,1250516.0,1353634.0,1456804.0,1559900.0,1662956.0,1766188.0,1873058.0,1995813.0,2100047.0,2202829.0,2304956.0,2408026.0,2510256.0,2612123.0,2713757.0,2815418.0,2917255.0,3020255.0,3123447.0,3226723.0,3330347.0,3436479.0,3542341.0,3668200.0,3772066.0,3877063.0,3982245.0,4087382.0,4190526.0,4293259.0,4396946.0,4499876.0,4603707.0,4710992.0,4819104.0,4926262.0,5035553.0,5145832.0,5256787.0,5363051.0,5468846.0,
15,173,55,alesi,20,21,5,Engine,114856,219226,322318,425671,529076,632345,735562,838973,942412,1045274.0,1148423.0,1251634.0,1354773.0,1458034.0,1561071.0,1664190.0,1767150.0,1870053.0,1972790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
