,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,184967.0,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,13,13,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,11,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0
11,185619.0,12,12,12,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,185905.0,13,13,13,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,10,16,17,16,16,14,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,11,12,12,12,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
13,186908.0,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,11,11,11,11,11,10,10,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11,11,9,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
14,187326.0,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,19,20,20,20,20,19,19,17,15,15,15,15,15,15,14,14,14,13,13,13,13,13,13,13,13,13,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,188144.0,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,14,14,14,13,13,13,13,18,17,17,17,17,17,17,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,13,14,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
16,188458.0,17,17,17,17,17,17,17,17,17,17,17,16,16,16,20,20,20,19,19,19,19,18,18,16,14,14,14,14,14,14,13,13,13,16,16,16,16,16,16,16,16,16,15,15,15,14,13,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
17,189080.0,18,18,18,18,18,18,18,18,18,18,18,17,17,17,16,16,15,15,15,14,14,14,14,13,16,16,16,16,16,16,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
18,190006.0,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,16,16,16,15,15,20,21,21,19,19,19,19,20,20,19,19,18,18,18,18,18,18,18,18,18,17,20,20,19,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
19,190666.0,20,20,20,20,20,20,20,20,20,20,20,19,19,19,21,21,21,21,21,21,21,21,20,19,18,18,18,18,18,18,17,17,19,19,19,19,19,19,19,19,19,18,17,17,16,16,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0
20,192117.0,21,22,22,22,22,22,22,22,22,22,22,21,21,21,19,19,18,18,18,18,18,17,17,15,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,19,18,18,17,19,19,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0
21,191062.0,22,21,21,21,21,21,21,21,21,21,21,20,20,20,18,18,17,17,17,17,16,15,15,20,20,20,20,20,19,19,18,18,17,17,17,17,17,17,17,17,17,20,19,19,18,17,17,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0
