,0,1,2
0,71,3,1:30.346
1,30,6,1:30.598
2,35,3,1:30.907
3,55,22,1:31.038
4,77,22,1:31.262
5,22,17,1:31.404
6,50,29,1:31.615
7,57,1,1:31.801
8,14,1,1:32.001
9,56,6,1:32.058
10,49,15,1:32.130
11,44,27,1:32.177
12,79,25,1:32.407
13,58,18,1:32.502
14,84,17,1:32.696
15,63,25,1:32.903
16,65,15,1:33.256
17,64,27,1:33.424
18,83,18,1:33.727
19,73,29,1:33.752
20,69,28,1:34.830
21,85,28,1:35.651
