,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,848,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1,848,17,webber,9,3,1,Finished,1362,1827,2225,2100,2053,2131,2794,2813,2795,3057,3288,3557,11599,12585,1387,2439,2295,2428,2154,2421,4143,4271,4199,4680,4810,5140,5070,13500,22518,12684,1442,1859,1936,2098,2136,2392,2312,2810,3418,3405,3911,13811,25994,26456,26758,29201,21660,10902,11335,11406,11985,13318,17898,19498,21169.0,24396.0,27255.0
2,848,4,alonso,6,2,1,Finished,2292,3110,3382,3130,3161,3300,3674,3774,3908,4153,3975,4254,3574,9991,3950,3999,3578,3273,2946,2904,2990,3004,2984,3268,3208,3537,3244,3666,18299,13729,3193,3614,3579,3656,3810,3976,3688,4252,5151,5035,5413,5987,6194,6467,20788,28404,20688,8654,8760,8824,9490,10536,11380,10753,11060.0,12742.0,10891.0
3,848,13,massa,6,5,1,Finished,3013,3910,4528,4525,4759,4950,5321,5237,5935,6881,7347,7963,7919,0,5427,11375,11355,11618,11549,12080,13033,14058,15124,16116,16700,17396,17866,18108,18717,11115,22258,29899,30411,31016,31686,32786,33054,33896,34827,35350,36947,38279,39305,40868,41940,43168,36168,40899,48428,49468,50428,51984,52837,53121,52917.0,53405.0,51705.0
4,848,1,hamilton,1,4,1,Finished,3499,4883,5359,5526,5898,6176,6689,6700,6905,7650,8845,24319,28271,18122,6068,5847,5661,5902,5843,6903,7495,8811,10680,27971,34022,33423,32685,31726,31400,23238,13473,15671,17492,19428,22137,23613,24557,26309,28524,30108,32104,48228,56183,58013,58435,59046,50785,39647,40960,41984,43601,45305,47476,48404,48404.0,48902.0,46190.0
5,848,3,rosberg,131,7,1,Finished,4652,6491,8333,9783,11759,14527,16419,17518,18600,20124,21332,37304,42520,34682,24553,26350,27249,28569,29599,31212,32226,33278,34689,36588,38933,40767,43177,45070,47588,58815,54852,56545,58054,61031,63139,65057,66354,68917,72378,73677,75252,77150,78859,80585,96041,105136,97825,87514,89316,90981,92627,94837,96634,97753,98737.0,99968.0,98090.0
6,848,18,button,1,6,1,Finished,5031,7064,8767,10102,12050,13571,14725,14896,15547,16457,16966,17785,18299,26099,19981,19719,19696,20155,20433,20787,21011,21858,22838,23824,24818,25438,25872,26774,28133,35108,29469,31617,33339,34669,36038,37736,38942,40883,43061,44762,46749,48686,50473,52437,53706,55661,48746,52674,60894,61818,62416,63980,64852,64543,63968.0,63904.0,60065.0
7,848,30,michael_schumacher,131,17,11,+1 Lap,5970,8401,10652,12298,14401,16222,18024,19511,21186,23120,24474,25971,26912,35209,66845,73934,75049,76692,77990,79075,79969,81147,82843,84959,88204,89864,91590,92748,94155,88007,95660,108387,110977,114809,117180,120048,122296,125030,128320,131057,134243,137281,140362,142846,144431,148340,142751,133484,136888,138963,141917,144805,147605,149317,151570.0,157330.0,
8,848,16,sutil,10,9,11,+1 Lap,6497,8770,11192,12796,14949,16938,18986,20522,22630,25135,27393,44708,50839,42120,35046,36778,38126,39592,40884,42523,43911,45322,47142,49308,51320,53378,55780,72367,79525,71360,61809,64214,66056,68534,70775,73459,75022,77199,80093,82767,85627,88777,107143,115771,116671,118344,110926,100515,103737,105220,107118,108726,110400,111169,112597.0,113890.0,
9,848,2,heidfeld,4,10,11,+1 Lap,7325,9791,12287,14308,16442,18643,20794,22867,24877,27072,45086,50318,51798,43225,35543,37321,39933,41552,42807,44291,45612,47361,49692,52037,54020,56492,75645,81611,82463,74374,64759,66923,69251,71587,73694,76138,78446,81228,84490,102776,111106,113216,115279,117703,119437,121398,115702,105249,107216,109660,111317,115943,118317,119478,120479.0,122287.0,
10,848,814,resta,10,14,11,+1 Lap,8161,10974,13256,15194,17202,19797,22318,24908,26990,29560,31757,33905,35804,45392,41977,42920,44293,46430,48104,49653,51118,52719,55021,57532,59612,61828,78641,84548,85130,77128,67854,70007,72207,74770,77003,79444,82130,84516,87662,90166,93433,97178,101294,122078,132973,137571,130788,120900,123157,125362,127403,130349,132916,133769,135004.0,137388.0,
11,848,22,barrichello,3,12,11,+1 Lap,8688,11704,14583,16802,18674,21188,23914,26024,28314,30924,48209,54628,54525,46522,36787,38768,41130,43388,45141,46757,48318,50281,52806,55594,57955,60253,62903,80002,87542,80086,70509,72832,74862,77262,79706,82393,84490,87298,90812,108777,117803,120598,123320,126383,128717,130914,127383,117747,120376,122268,124454,127285,129660,130887,131908.0,134156.0,
12,848,155,kobayashi,15,16,11,+1 Lap,9124,12578,15342,17858,19503,21994,24716,26960,29646,32360,52479,60083,60484,53583,46686,49779,52700,55367,57647,60274,62876,65832,70092,73980,77747,81473,84872,87917,91543,86388,79095,84155,103433,111627,113512,115493,116990,118673,120996,122463,123723,125068,126386,128020,132981,138202,131466,121628,124964,126817,128880,131919,134699,136275,139266.0,142508.0,
13,848,67,buemi,5,13,11,+1 Lap,9401,13091,16029,18579,20995,23121,25556,27710,30202,32845,36817,38861,40091,48961,45413,47472,48756,50329,52076,54645,56378,58181,60398,63277,65009,81393,88786,89178,89969,81911,72440,74520,76765,79175,81519,83953,85962,89010,92202,94852,97601,100806,105728,109573,127794,136729,129624,119734,121775,123622,125627,128450,131014,132328,133484.0,135393.0,
14,848,808,petrov,4,15,11,+1 Lap,10608,14586,17988,21683,24931,27813,30693,33557,36528,39176,41802,44586,46059,39683,48552,55243,56668,58832,60429,62233,64306,66476,69261,72724,75930,78708,96191,102945,105331,96928,86655,88473,89972,91994,93838,95633,97181,99222,117010,123582,124446,125591,126980,128676,133352,138472,132032,121842,125688,127486,129377,132385,135233,136694,138357.0,141054.0,
15,848,815,perez,15,11,11,+1 Lap,11205,15475,19523,22344,26051,28980,32427,35256,38126,40665,43621,45900,47340,40725,33404,36288,41574,45917,50456,53931,58454,63365,67611,72584,94793,102022,103987,105380,106576,98302,88504,90429,92422,94493,96361,98559,100048,108270,110491,111957,113619,115505,117104,119111,120275,122145,116379,106428,108866,110712,115115,118879,121517,123358,125652.0,129039.0,
16,848,153,alguersuari,5,8,11,+1 Lap,11405,15826,18523,20550,22948,24943,26895,28520,30729,33483,37172,39390,40550,34177,25333,27881,30005,33104,51573,58833,60095,61903,63200,65063,66398,67630,68349,69046,69419,60938,51099,53163,55136,57737,60034,62510,64834,68310,73349,76776,81398,101415,110633,113616,114490,116048,108593,98095,99803,101204,106010,107988,109715,110536,111809.0,113395.0,
17,848,10,glock,166,21,12,+2 Laps,12354,17870,23686,29457,35213,40379,46106,50769,55621,60302,64419,68494,71853,66657,60406,66277,86511,97243,101332,109320,114952,120323,124394,130034,134022,139220,142979,146403,149593,145469,138692,143522,148428,153790,158980,164065,168538,174458,181911,186597,193060,214936,227923,238935,243095,247625,243176,235438,239864,245351,249949,255959,263173,269660,274659.0,,
18,848,5,kovalainen,205,19,12,+2 Laps,12810,18293,22517,26147,30043,33454,37179,40274,43191,46316,49342,52696,55996,68036,67410,70306,73501,77582,80438,83264,86046,88975,92416,96118,99436,120702,128947,133165,137182,130374,121948,125304,128362,131975,136475,140876,145648,150230,155013,159519,164905,187068,196934,199752,203283,206606,201079,193496,197270,200149,203162,207927,211872,214048,220544.0,,
19,848,15,trulli,205,20,12,+2 Laps,13500,18927,24017,27526,30632,34135,37746,40950,43982,46932,50035,53779,56749,51169,44097,49345,54591,77274,87366,91099,94137,96840,100056,103637,110077,113374,115936,118108,120360,118934,111473,115679,120764,144379,155745,160811,165011,169658,174717,179936,184639,189396,194244,198956,204063,210812,208101,204743,218495,224427,233303,240400,246030,251810,258485.0,,
20,848,24,liuzzi,164,23,13,+3 Laps,14511,20924,26860,32602,38196,43487,48654,53535,58376,62982,67330,71736,75506,71964,85486,96383,100842,107699,113870,120680,125441,131650,137052,143784,148870,154074,159411,181084,193326,188917,182573,187857,192764,200528,206480,213635,218137,224561,230778,235602,241724,247893,269115,282519,287592,293322,289975,282950,288397,293746,299245,306038,313114,318412,,,
