,0,1,2
0,20,9,1:36.975
1,17,9,1:37.163
2,1,1,1:37.380
3,4,6,1:37.454
4,13,6,1:37.535
5,18,1,1:37.645
6,3,131,1:38.231
7,30,131,1:38.240
8,2,4,1:38.781
9,16,10,1:39.034
10,808,4,1:39.068
11,814,10,1:39.422
12,22,3,1:39.489
13,155,15,1:39.525
14,813,3,1:39.645
15,815,15,1:39.494
16,67,5,1:39.679
17,153,5,1:40.232
18,5,205,1:41.664
19,15,205,1:42.234
20,10,166,1:42.553
21,24,164,1:43.584
22,816,166,1:43.735
23,39,164,1:44.363
