,0,1,2
0,1,1,1:19.376
1,5,1,1:19.480
2,13,6,1:19.068
3,9,2,1:19.776
4,10,7,1:19.246
5,8,6,1:19.546
6,4,4,1:19.816
7,17,9,1:20.046
8,15,7,1:19.486
9,12,4,1:20.131
10,20,5,1:20.144
11,18,11,1:20.332
12,14,9,1:20.502
13,7,5,1:20.640
14,3,3,1:20.748
15,2,2,1:21.045
16,6,3,1:21.085
17,22,11,1:21.332
18,21,10,1:21.670
19,16,10,1:22.113
