,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,191044.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,192970.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,6,6,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,194206.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,7,7,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,194994.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,9,9,8,7,6,6,6,6,6,6,6,6,6,6,6
4,196357.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,8,8,8,8,7,7,6,6,5,5,5,5,5,5,5,5,5,8,7,7,7,7,6,6,5,5,5,4,4,4,4,4,4,4,4
5,197204.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,9,9,9,9,8,8,7,7,6,6,6,6,6,6,6,6,6,5,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7
6,201788.0,7,9,9,9,9,9,9,9,9,9,9,9,12,12,12,17,17,17,17,17,17,17,16,16,16,15,15,13,13,13,12,12,12,12,12,12,12,12,12,15,15,15,15,13,13,13,13,13,13,13,13,13,13
7,199483.0,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,5,2,2,2,2,9,9,8,8,7,7,7,7,7,7,7,7,7,6,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5
8,201001.0,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,8,6,6,6,6,5,6,13,12,12,11,11,11,10,10,10,10,10,10,10,10,10,13,13,13,13,11,11,11,11,11,11,11,11,11,11
9,202121.0,10,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,9,7,7,7,7,6,5,5,5,11,10,10,10,9,9,9,9,9,9,9,9,8,8,7,10,10,9,9,9,9,9,9,9,9,9,9
10,202481.0,11,11,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,14,14,14,14,14,13,13,12,11,10,9,9,8,8,8,8,8,8,7,6,6,6,6,9,8,8,8,8,8,8,8,8,8,8,8,8
11,202951.0,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,15,15,15,13,13,12,12,12,11,11,11,11,11,11,11,11,11,14,14,14,14,12,12,12,12,12,12,12,12,12,12
12,204216.0,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,11,11,11,11,10,10,10,9,9,9,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16,16,14,14,14,14,14,14,15,15,15,15
13,203954.0,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,10,10,10,10,12,17,17,17,16,16,15,14,14,13,13,13,13,13,13,13,13,13,10,10,9,9,0,0,0,0,0,0,0,0,0,0
14,205177.0,15,16,16,16,16,16,16,16,16,16,16,16,15,15,15,14,14,12,12,12,12,11,11,11,11,17,17,17,17,16,16,15,15,15,15,15,15,15,15,12,12,12,12,15,15,15,15,15,15,14,14,14,14
15,204469.0,16,15,15,15,15,15,15,15,15,15,15,15,16,16,16,15,15,13,13,13,13,13,12,12,10,10,8,8,8,9,14,14,14,14,14,14,14,14,14,11,11,11,11,10,10,10,10,10,10,10,10,10,10
16,205749.0,17,17,17,18,18,18,18,18,18,18,17,17,17,17,17,16,16,15,15,15,15,15,14,14,14,14,14,14,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,0
17,206159.0,18,18,18,17,17,17,17,17,17,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,252736.0,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,0,0
