,0,1,2
0,4,4,1:19.905
1,8,1,1:19.932
2,18,16,1:20.207
3,31,1,1:20.382
4,15,7,1:20.459
5,22,6,1:20.906
6,21,4,1:21.010
7,11,16,1:21.114
8,23,7,1:21.191
9,30,6,1:21.275
10,35,15,1:21.352
11,17,3,1:21.997
12,14,9,1:22.108
13,2,3,1:22.117
14,32,9,1:22.207
15,13,15,1:22.495
16,39,17,1:23.583
17,27,18,1:24.576
18,40,18,1:25.566
19,33,17,3:00.00
