,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
8,81.0,17.0,webber,11.0,11.0,+1 Lap,107941.0,249468.0,337514.0,423194.0,508531.0,593320.0,677841.0,762565.0,847032.0,931427.0,1015814.0,1100404.0,1184428.0,1268273.0,1351732.0,1435023.0,1518339.0,1601663.0,1685888.0,1773504.0,1880187.0,1964908.0,2050168.0,2134741.0,2219025.0,2303830.0,2388294.0,2472365.0,2556431.0,2641124.0,2725550.0,2809760.0,2893800.0,2977439.0,3060914.0,3144553.0,3228890.0,3312710.0,3396436.0,3480716.0,3564803.0,3648484.0,3737550.0,3842437.0,3927953.0,4013301.0,4100195.0,4184853.0,4272004.0,4357047.0,4441817.0,4526597.0,4611294.0,4697570.0,4781856.0,4867182.0,4953603.0,5039879.0,5126369.0,
16,81.0,32.0,klien,15.0,11.0,+1 Lap,108743.0,249764.0,337836.0,423743.0,508914.0,593442.0,678036.0,762880.0,850969.0,935391.0,1024665.0,1132877.0,1217558.0,1303667.0,1388931.0,1473388.0,1557662.0,1642094.0,1726199.0,1810520.0,1896621.0,1981275.0,2066485.0,2150013.0,2233857.0,2317524.0,2401988.0,2485817.0,2570387.0,2655399.0,2739626.0,2823564.0,2907463.0,2992024.0,3077468.0,3163059.0,3248600.0,3337449.0,3445229.0,3529692.0,3615233.0,3699883.0,3784605.0,3870275.0,3954954.0,4039189.0,4123119.0,4207783.0,4292445.0,4377196.0,4461624.0,4546712.0,4631732.0,4717208.0,4801711.0,4885372.0,4970548.0,5053695.0,5137219.0,
1,81.0,2.0,heidfeld,12.0,11.0,+1 Lap,109870.0,250606.0,338847.0,424560.0,510024.0,595453.0,680367.0,765680.0,850506.0,934942.0,1019930.0,1104897.0,1189195.0,1273115.0,1357113.0,1441314.0,1525107.0,1608500.0,1696666.0,1803120.0,1888405.0,1972988.0,2057837.0,2142562.0,2226928.0,2311620.0,2396607.0,2481586.0,2567587.0,2652025.0,2736906.0,2821236.0,2905396.0,2990989.0,3076718.0,3161191.0,3246423.0,3331147.0,3414999.0,3499567.0,3587322.0,3692571.0,3778119.0,3863130.0,3950371.0,4035131.0,4119973.0,4204260.0,4288958.0,4374723.0,4460007.0,4545217.0,4629978.0,4715053.0,4798650.0,4882291.0,4965755.0,5049115.0,5132661.0,
6,81.0,14.0,coulthard,13.0,11.0,+1 Lap,111065.0,250928.0,339467.0,425372.0,511052.0,596391.0,681310.0,766483.0,852167.0,936575.0,1021300.0,1105616.0,1190097.0,1274112.0,1358184.0,1442052.0,1526697.0,1610366.0,1698434.0,1807834.0,1893464.0,1980942.0,2066883.0,2152773.0,2237801.0,2322710.0,2407434.0,2493045.0,2577795.0,2662723.0,2747875.0,2834429.0,2919969.0,3005272.0,3089280.0,3172592.0,3256421.0,3340118.0,3423747.0,3509272.0,3593274.0,3676636.0,3760090.0,3843179.0,3928240.0,4013512.0,4103183.0,4206823.0,4291273.0,4375448.0,4460369.0,4545520.0,4630552.0,4715979.0,4799779.0,4883183.0,4966702.0,5050058.0,5133495.0,
5,81.0,13.0,massa,10.0,11.0,+1 Lap,111710.0,251414.0,339982.0,425935.0,511893.0,597109.0,682367.0,767390.0,852827.0,937684.0,1022389.0,1106793.0,1191105.0,1275328.0,1359257.0,1443112.0,1527481.0,1611414.0,1695182.0,1778388.0,1861474.0,1944295.0,2027012.0,2113862.0,2220161.0,2305006.0,2389388.0,2473598.0,2557801.0,2642215.0,2727565.0,2811401.0,2895219.0,2978854.0,3062464.0,3145948.0,3229787.0,3313620.0,3397304.0,3481450.0,3565516.0,3649234.0,3734435.0,3817294.0,3899760.0,3982751.0,4069476.0,4171375.0,4254726.0,4338012.0,4421646.0,4505047.0,4588405.0,4671498.0,4754720.0,4837997.0,4922757.0,5008052.0,5091371.0,
19,81.0,39.0,karthikeyan,20.0,10.0,Electrical,113861.0,252488.0,340569.0,426763.0,512628.0,598345.0,683608.0,768865.0,854137.0,939619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,81.0,33.0,monteiro,17.0,12.0,+2 Laps,115092.0,253396.0,342183.0,429441.0,516076.0,602449.0,688822.0,775016.0,861122.0,947127.0,1033571.0,1119547.0,1205286.0,1290795.0,1376112.0,1461718.0,1547298.0,1632350.0,1717171.0,1803703.0,1889280.0,1978871.0,2087885.0,2176067.0,2279244.0,2367464.0,2453419.0,2539415.0,2625003.0,2710626.0,2795894.0,2881126.0,2967648.0,3054016.0,3141341.0,3226564.0,3310847.0,3395094.0,3487161.0,3595476.0,3682652.0,3770154.0,3856336.0,3942588.0,4028402.0,4113675.0,4200353.0,4285621.0,4370706.0,4456017.0,4542990.0,4628686.0,4717944.0,4804383.0,4890278.0,4977225.0,5063963.0,5152094.0,,
13,81.0,27.0,albers,18.0,13.0,+3 Laps,116217.0,253733.0,342749.0,430167.0,517423.0,604399.0,691210.0,777934.0,864935.0,951367.0,1038628.0,1125348.0,1211836.0,1298193.0,1384424.0,1475541.0,1586487.0,1674222.0,1763922.0,1852397.0,1940525.0,2028984.0,2116121.0,2203091.0,2289931.0,2377183.0,2465187.0,2553215.0,2641476.0,2730251.0,2816991.0,2903437.0,2989929.0,3079214.0,3167086.0,3258903.0,3369549.0,3457777.0,3545208.0,3633419.0,3721590.0,3809131.0,3896464.0,3985405.0,4072580.0,4161093.0,4248075.0,4336553.0,4424440.0,4511544.0,4599834.0,4686300.0,4772482.0,4858858.0,4946248.0,5032704.0,5119249.0,,,
20,81.0,40.0,friesacher,19.0,14.0,+4 Laps,116695.0,254298.0,343861.0,431724.0,519190.0,606316.0,693373.0,780315.0,867237.0,954481.0,1042062.0,1129105.0,1216142.0,1302888.0,1390867.0,1477494.0,1569035.0,1686527.0,1775048.0,1863801.0,1951531.0,2039300.0,2127757.0,2216371.0,2304848.0,2393488.0,2480823.0,2569105.0,2657772.0,2746075.0,2836280.0,2924938.0,3012245.0,3100497.0,3189060.0,3276921.0,3363410.0,3456199.0,3568220.0,3656697.0,3746089.0,3834664.0,3924004.0,4011898.0,4101104.0,4190666.0,4278444.0,4367291.0,4455429.0,4547825.0,4636969.0,4726042.0,4814663.0,4904236.0,4993697.0,5081329.0,,,,
4,81.0,11.0,sato,16.0,12.0,+2 Laps,305023.0,391012.0,475499.0,560080.0,644297.0,728494.0,812483.0,896108.0,980292.0,1064223.0,1147999.0,1231688.0,1315302.0,1398654.0,1485387.0,1569150.0,1657566.0,1742748.0,1826591.0,1910041.0,1992953.0,2076370.0,2159171.0,2242283.0,2325400.0,2408528.0,2492378.0,2575191.0,2658167.0,2741644.0,2829155.0,2936651.0,3021383.0,3105542.0,3190064.0,3274261.0,3358160.0,3442050.0,3526200.0,3609586.0,3693770.0,3778606.0,3865616.0,3950783.0,4035555.0,4120362.0,4204753.0,4289359.0,4373470.0,4456657.0,4540989.0,4624227.0,4707069.0,4789620.0,4872563.0,4955810.0,5039251.0,5122151.0,,
