,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,14,1,hamilton,1,1,1,Finished,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928.0,4934.0,5254.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,3,rosberg,3,11,1,Finished,994,1438,1587,1991.0,1504.0,1961.0,2223.0,2496.0,2075.0,2275.0,2431.0,2531.0,2525.0,3031.0,3173.0,2960.0,2524.0,6299.0,32352.0,28077.0,4924.0,1849.0,2808.0,828.0,548.0,555.0,4657.0,16335.0,19236.0,22041.0,25149.0,28754.0,31148.0,37054.0,60411.0,60914.0,60966.0,63897.0,63956.0,64637.0,65818.0,67195.0,69178.0,71711.0,75116.0,73010.0,56795.0,57659.0,58968.0,55258.0,55510.0,56315.0,56866.0,57024.0,58025.0,59778.0,60723.0,61191.0,60298.0,60621.0,59777.0
2,14,20,vettel,9,4,1,Finished,1767,2765,3047,3564.0,3012.0,3439.0,3886.0,4115.0,4495.0,4445.0,4657.0,4884.0,4719.0,4805.0,5205.0,4834.0,8719.0,30474.0,33139.0,29622.0,8939.0,4128.0,4025.0,2103.0,842.0,1291.0,1619.0,1075.0,881.0,908.0,1151.0,739.0,778.0,857.0,817.0,900.0,563.0,1147.0,5083.0,26971.0,28152.0,30031.0,36117.0,45933.0,46774.0,43435.0,26977.0,27463.0,27171.0,22364.0,21570.0,23076.0,23154.0,22346.0,21859.0,21549.0,21582.0,21990.0,21353.0,21766.0,20261.0
3,14,17,webber,9,17,23,Brakes,4348,4816,5291,6274.0,6435.0,15262.0,17331.0,18585.0,19266.0,20748.0,21349.0,22375.0,23285.0,24335.0,25338.0,26200.0,26506.0,31874.0,59431.0,57370.0,42113.0,10433.0,11013.0,8200.0,3885.0,5922.0,8309.0,10658.0,13159.0,15295.0,17446.0,18728.0,20075.0,20580.0,21290.0,22478.0,23868.0,25473.0,27302.0,29624.0,33351.0,35623.0,37134.0,43613.0,73530.0,,,,,,,,,,,,,,,,
4,14,10,glock,7,2,1,Finished,5464,6873,8073,9126.0,9106.0,10201.0,11140.0,12345.0,13234.0,13885.0,14697.0,16026.0,16391.0,17205.0,17682.0,18142.0,17588.0,17458.0,23065.0,43971.0,25189.0,5691.0,5423.0,3234.0,1623.0,2606.0,3566.0,4656.0,5005.0,5532.0,6161.0,5829.0,5595.0,5148.0,5362.0,6249.0,6782.0,7653.0,7732.0,8069.0,9346.0,9224.0,9794.0,10247.0,14678.0,30883.0,14539.0,14076.0,14277.0,9802.0,9091.0,8843.0,8541.0,7748.0,7122.0,7095.0,7664.0,8520.0,7564.0,8250.0,9634.0
5,14,4,alonso,4,3,1,Finished,6434,8123,9482,11313.0,12111.0,14300.0,15678.0,16957.0,17640.0,18890.0,19645.0,20682.0,21486.0,22343.0,23313.0,24611.0,25160.0,25920.0,26262.0,22263.0,4387.0,7007.0,6634.0,4808.0,2002.0,3218.0,4804.0,6326.0,7274.0,8089.0,8805.0,9011.0,9471.0,10091.0,10815.0,12372.0,12859.0,13542.0,13694.0,14146.0,15196.0,16444.0,17411.0,18306.0,19116.0,16824.0,0.0,0.0,0.0,0.0,17044.0,16036.0,14863.0,14099.0,14614.0,14978.0,15475.0,15800.0,15237.0,16396.0,16624.0
6,14,22,barrichello,23,6,1,Finished,7429,9348,10746,12885.0,13623.0,16332.0,18729.0,20404.0,21201.0,23018.0,23823.0,25185.0,26075.0,26578.0,27162.0,28408.0,28411.0,29012.0,34720.0,54645.0,35048.0,8093.0,8808.0,5742.0,2606.0,3972.0,5577.0,8047.0,10615.0,11651.0,12956.0,13779.0,14579.0,15293.0,15947.0,16940.0,17637.0,18413.0,18648.0,19388.0,20436.0,21235.0,22203.0,23521.0,25708.0,27142.0,35744.0,35698.0,35633.0,30572.0,29453.0,31781.0,32696.0,32852.0,33175.0,34093.0,34846.0,35593.0,34575.0,33995.0,31858.0
7,14,9,kubica,2,8,1,Finished,8244,10745,12068,13831.0,15121.0,17362.0,19866.0,21988.0,23414.0,25158.0,26594.0,28415.0,30007.0,30948.0,32053.0,32923.0,33318.0,34292.0,35757.0,36707.0,43103.0,12065.0,12679.0,9284.0,4267.0,6547.0,9010.0,11366.0,13844.0,16246.0,18614.0,19885.0,21222.0,22282.0,23587.0,25525.0,27147.0,29322.0,30735.0,32231.0,34617.0,40864.0,60487.0,60760.0,61131.0,57364.0,41415.0,42850.0,44604.0,41581.0,41972.0,43601.0,45434.0,46782.0,48368.0,49828.0,51772.0,53500.0,53805.0,55544.0,55054.0
8,14,5,kovalainen,1,7,1,Finished,9038,12043,14105,16964.0,17721.0,19544.0,21721.0,24380.0,25724.0,27434.0,28816.0,30389.0,31806.0,32961.0,34532.0,35404.0,36073.0,36672.0,37625.0,34209.0,15980.0,8954.0,9450.0,6250.0,3278.0,5045.0,6801.0,8929.0,11568.0,13209.0,14883.0,15451.0,16282.0,17224.0,18019.0,18957.0,19706.0,20832.0,21822.0,22753.0,23700.0,24782.0,25657.0,28247.0,30580.0,32662.0,38469.0,39122.0,39626.0,35350.0,37356.0,38053.0,38161.0,37934.0,38522.0,39170.0,39515.0,40001.0,38872.0,38908.0,36157.0
9,14,18,button,23,5,1,Finished,9604,13121,15568,18089.0,19628.0,21348.0,23562.0,25905.0,27740.0,29262.0,30515.0,32131.0,33123.0,34515.0,35710.0,36880.0,37638.0,38346.0,39473.0,35614.0,16572.0,9630.0,10198.0,7060.0,3560.0,5495.0,7583.0,9686.0,12559.0,14102.0,16080.0,16905.0,17766.0,18574.0,19668.0,20434.0,21098.0,22055.0,22802.0,23923.0,25660.0,26699.0,27394.0,29098.0,31248.0,29147.0,11191.0,10392.0,9795.0,4743.0,6965.0,25848.0,25501.0,23881.0,23118.0,23790.0,24569.0,26416.0,27211.0,30462.0,30015.0
