,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
10,950,817,ricciardo,9,4,1,Finished,103315,205624,321973,461917,597361,729131,875389,1018934,1123331,1228254,1331670,1436627,1541164,1646249,1750116,1853925,1957827,2061839,2169911,2290591,2393500,2496305,2599372,2701547,2803530,2906068,3009318,3113228,3216012,3318718,3421298,3523688,3626246,3728753,3831217,3933845,4041054,4159711,4260740,4362861,4464363,4567139,4668965,4770509,4871686,4972783,5073987,5175161,5276494,5378123,5479693,5581457,5682644,5783747,5884762,5986579.0
1,950,3,rosberg,131,1,1,Finished,104084,206377,308846,419353,563931,710464,857433,1010485,1112268,1213849,1315779,1417800,1520267,1622642,1725081,1827559,1929830,2032450,2135235,2243624,2364590,2465221,2566089,2666970,2767846,2868426,2969249,3070403,3171760,3273324,3375503,3477381,3579675,3681720,3784135,3891908,4012231,4112649,4214272,4315334,4416734,4517572,4618837,4720534,4821614,4922409,5023388,5124476,5225743,5326763,5428882,5529960,5630774,5731564,5832315,5933891.0
14,950,826,kvyat,9,3,1,Finished,105491,208509,312017,427329,579295,716487,862385,1013453,1116212,1219190,1321936,1424718,1527777,1630868,1734028,1837625,1941204,2044857,2153046,2273886,2376024,2478092,2580106,2682267,2784551,2887160,2989662,3092328,3195093,3297984,3401204,3504060,3607163,3710414,3818609,3938794,4040648,4142194,4243971,4345835,4448028,4550334,4652219,4753901,4855578,4957648,5059475,5161654,5263721,5366012,5468044,5570095,5672372,5775221,5877593,5979827.0
9,950,815,perez,10,11,1,Finished,106374,209703,313414,431031,582541,719300,864968,1014952,1119057,1223871,1328428,1431324,1535410,1639398,1744083,1847946,1951682,2060376,2179553,2282101,2384213,2486677,2589482,2694477,2799361,2903888,3008508,3118253,3237617,3339463,3441983,3544688,3647196,3750414,3853343,3956177,4059073,4162646,4265809,4368779,4472217,4575377,4678253,4781340,4883827,4986809,5089815,5192960,5297815,5401809,5505681,5609720,5714345,5819076,5923487,6028174.0
8,950,807,hulkenberg,10,15,11,+1 Lap,106981,210659,314951,435654,590441,723591,868528,1016790,1121753,1228122,1332406,1437463,1542708,1648252,1752511,1857109,1967602,2088267,2190676,2293836,2397084,2500526,2604617,2708353,2812520,2923202,3050095,3152405,3255019,3358185,3461103,3563888,3667685,3771969,3874942,3978021,4081205,4184097,4286959,4389765,4492652,4595900,4699043,4802377,4905689,5014210,5132712,5232536,5332892,5433694,5535013,5636036,5737196,5838421,5939871,
18,950,832,sainz,5,9,1,Finished,107539,211387,315249,436070,589662,722857,867927,1016525,1120855,1226458,1330685,1436086,1540606,1644521,1748255,1852419,1956256,2060336,2169073,2289818,2392801,2496106,2600192,2702960,2805458,2908149,3011594,3115416,3218709,3322137,3425581,3529202,3637915,3760136,3861621,3963561,4066015,4168647,4271039,4373520,4476362,4578964,4681171,4783248,4885134,4987481,5090402,5194334,5297307,5400115,5502700,5604876,5707046,5810360,5914774,6018018.0
4,950,13,massa,3,6,1,Finished,108086,213593,318213,434717,570269,712521,858424,1011163,1114493,1217623,1320875,1425277,1529676,1633924,1738004,1842316,1946914,2052043,2161558,2282724,2384758,2487193,2589922,2693852,2796763,2899414,3002275,3105302,3208024,3311043,3418798,3539534,3641564,3743379,3845604,3948648,4051994,4155021,4258471,4361065,4463431,4566296,4669601,4772413,4874967,4978271,5081474,5184508,5287414,5390149,5492718,5595505,5698331,5801532,5905226,6009402.0
6,950,20,vettel,6,2,1,Finished,108651,212197,315732,435269,593626,726880,873326,1018040,1121170,1224687,1329113,1431854,1534581,1638115,1741051,1844215,1952392,2071136,2172020,2275590,2377928,2479736,2581550,2683701,2785848,2888231,2990641,3093657,3196357,3299295,3402295,3505428,3608893,3712219,3820421,3937832,4038442,4139613,4240925,4342637,4444543,4546234,4647961,4750034,4851964,4953707,5055600,5157325,5259245,5361330,5463347,5565035,5666946,5768289,5870188,5971667.0
5,950,18,button,1,13,1,Finished,109024,213004,316620,436566,588899,721859,867258,1015925,1120587,1225370,1330295,1435157,1539889,1643952,1749984,1856466,1961092,2065808,2170257,2274953,2379979,2484466,2588809,2693356,2798877,2905264,3017452,3137627,3240126,3343023,3445717,3549115,3652100,3754976,3857435,3960258,4063458,4166560,4269840,4372958,4477021,4580875,4684502,4792816,4910150,5010448,5110958,5212031,5313256,5415111,5516912,5619723,5722932,5826721,5930998,6035881.0
12,950,822,bottas,3,10,1,Finished,109323,213902,317768,437231,587574,720225,866131,1015206,1119533,1224297,1329542,1433888,1537541,1640926,1744596,1849468,1953491,2057423,2161035,2264969,2374008,2494045,2595603,2697569,2799618,2904682,3007942,3110726,3213339,3319960,3439619,3541208,3643392,3745720,3847880,3950401,4053348,4155891,4259150,4363307,4466581,4569927,4673152,4776901,4879751,4983035,5085948,5188906,5291920,5394852,5497880,5601120,5704285,5809983,5914272,6020083.0
