,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,204,57,hakkinen,1,4,1,Finished,0,0,0,0,0,0,0,1426,2322,2847,4085.0,4460.0,5298.0,6820.0,8324.0,9306.0,774.0,1439.0,2025.0,1732.0,1839.0,2585.0,2606.0,3125.0,3988.0,5422.0,5498.0,6172.0,6560.0,6895.0,5115.0,0.0,0.0,0.0,5710.0,6018.0,5696.0,4876.0,4022.0,3882.0,4054.0,3672.0,3353.0,3064.0,2616.0,21940.0,27204.0,31502.0,37315.0,40906.0,45914.0,52183.0,55671.0
1,204,14,coulthard,1,18,5,Engine,585,721,527,512,565,501,434,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,204,56,irvine,6,2,1,Finished,2881,3926,6082,6695,7298,8109,8654,8943,10162,11112,12369.0,13151.0,14754.0,16200.0,17605.0,18630.0,5518.0,6260.0,7159.0,7343.0,7823.0,8773.0,10366.0,11193.0,12135.0,13362.0,14358.0,18763.0,19748.0,21546.0,21228.0,19298.0,40330.0,38973.0,25391.0,26043.0,26774.0,26958.0,28315.0,26230.0,27730.0,29254.0,30777.0,32050.0,33734.0,34617.0,34685.0,34792.0,36226.0,37467.0,38402.0,39557.0,37977.0
3,204,30,michael_schumacher,6,1,1,Finished,3376,4450,4381,4508,4567,4015,3670,3886,4427,4820,5580.0,5824.0,6800.0,7770.0,9034.0,9805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15472.0,16113.0,14226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,204,35,villeneuve,3,15,20,Spun off,4390,6701,8404,9949,11171,11990,12986,13623,15079,16107,17441.0,18346.0,19778.0,22729.0,23769.0,25032.0,11668.0,12611.0,13387.0,13662.0,14201.0,15122.0,16199.0,17298.0,18369.0,19847.0,20830.0,21856.0,22589.0,23906.0,23219.0,19626.0,23198.0,41851.0,28138.0,28875.0,29551.0,,,,,,,,,,,,,,,,
5,204,55,alesi,15,5,1,Finished,5038,7635,10193,12438,14933,16511,18129,19660,22140,24351,26639.0,28396.0,30762.0,33203.0,35002.0,37211.0,23789.0,25120.0,26619.0,27533.0,28397.0,29861.0,31280.0,32624.0,34073.0,35860.0,37613.0,39823.0,42003.0,43843.0,43705.0,41836.0,63298.0,62431.0,49512.0,50994.0,52098.0,52912.0,53701.0,51785.0,53024.0,54262.0,55786.0,57173.0,58718.0,60066.0,60667.0,61810.0,62944.0,63087.0,62829.0,62545.0,61872.0
6,204,23,ralf_schumacher,17,3,1,Finished,5562,7480,9060,10428,11733,12488,13340,14349,15928,17251,20138.0,21484.0,23190.0,25013.0,26220.0,27865.0,14423.0,15463.0,16618.0,16666.0,17176.0,17879.0,18693.0,20059.0,22816.0,23995.0,25060.0,26615.0,27649.0,30872.0,52587.0,48883.0,50762.0,49959.0,36839.0,38816.0,40308.0,41323.0,42397.0,40199.0,40948.0,41503.0,42280.0,42826.0,43716.0,44554.0,44921.0,44906.0,44559.0,44211.0,45230.0,44623.0,41152.0
7,204,25,wurz,22,17,6,Gearbox,6692,8748,10877,13645,15950,17528,19379,21195,23580,25585,28042.0,30213.0,32917.0,35545.0,37340.0,39745.0,26520.0,28094.0,30173.0,31214.0,32533.0,34083.0,36067.0,37539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,204,21,fisichella,22,8,11,+1 Lap,7011,9201,11614,14596,16604,18163,20090,21956,24406,26892,29642.0,32012.0,34446.0,37043.0,39264.0,42111.0,28961.0,30438.0,32405.0,33411.0,34537.0,36240.0,37888.0,39291.0,41388.0,43659.0,46186.0,48287.0,50231.0,52401.0,53372.0,49847.0,51728.0,50892.0,39387.0,81356.0,81772.0,82356.0,82845.0,80637.0,81176.0,81926.0,83356.0,84800.0,87445.0,88554.0,89972.0,91431.0,91820.0,91876.0,92242.0,92224.0,
9,204,15,trulli,20,13,13,+3 Laps,7592,9966,13175,15538,17605,19311,21057,22968,25858,28438,31432.0,34793.0,37949.0,41265.0,44065.0,51092.0,39432.0,42286.0,45429.0,47557.0,50706.0,54245.0,57468.0,136317.0,248355.0,251455.0,254351.0,257377.0,260336.0,263803.0,266715.0,264331.0,268316.0,269856.0,257298.0,259178.0,269185.0,270320.0,271476.0,271385.0,272654.0,273977.0,275703.0,277175.0,278751.0,280037.0,280455.0,281642.0,282754.0,282104.0,,,
