,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
13,199,57,hakkinen,1,2,1,Finished,100085,196046,292035,388252,485109,582708,680137,777593,874858,971567,1068425,1165498,1262081,1358944.0,1457450.0,1555628.0,1655570.0,1756643.0,1857864.0,1959729.0,2062301.0,2165381.0,2272346.0,2393063.0,2493959.0,2594816.0,2696581.0,2796240.0,2895735.0,2994834.0,3093893.0,3192161.0,3290425.0,3388130.0,3486309.0,3585047.0,3685116.0,3783980.0,3884219.0,3990573.0,4114287.0,4224043.0,4342753.0,4471526.0,4622119.0,4796173.0,4962807.0,5127071.0,5290152.0,5395445.0,5502272.0,5606555.0,5712144.0,5817315.0,5921857.0,6026392.0,6129152.0,6233301.0,6338430.0,6444916.0
6,199,30,michael_schumacher,6,1,1,Finished,100460,196760,293072,391404,492107,591474,690157,787780,884075,980725,1077815,1173519,1271297,1367375.0,1464567.0,1563589.0,1664947.0,1769455.0,1881095.0,2001675.0,2102547.0,2202447.0,2302188.0,2401922.0,2501307.0,2602272.0,2703998.0,2804616.0,2905812.0,3005769.0,3105338.0,3205405.0,3305537.0,3404992.0,3504439.0,3604677.0,3706986.0,3808296.0,3913281.0,4030398.0,4156467.0,4265943.0,4381268.0,4505679.0,4635866.0,4798185.0,4964665.0,5129544.0,5292175.0,5396269.0,5498561.0,5600548.0,5702298.0,5804909.0,5906920.0,6008465.0,6110364.0,6212666.0,6315016.0,6422451.0
0,199,14,coulthard,1,15,20,Spun off,101619,197819,293939,391933,490596,588010,685805,782352,879055,975430,1072321,1169690,1266034,1364286.0,1461048.0,1559822.0,1659538.0,1760766.0,1862302.0,1965290.0,2074500.0,2195122.0,2295739.0,2396049.0,2496074.0,2596250.0,2697342.0,2797374.0,2896723.0,2996538.0,3096549.0,3195685.0,3294097.0,3392221.0,3490093.0,3588284.0,3688656.0,,,,,,,,,,,,,,,,,,,,,,,
11,199,55,alesi,15,10,10,Electrical,103259,200831,298088,395779,494747,593752,692575,790861,888173,985573,1082775,1180965,1279427,1377715.0,1476647.0,1577998.0,1679938.0,1782932.0,1887318.0,1990214.0,2094010.0,2204540.0,2327940.0,2429824.0,2532375.0,2635209.0,2740053.0,2841526.0,2943637.0,3044740.0,3146295.0,3248183.0,3350077.0,3450827.0,3551597.0,3652430.0,3753669.0,3856543.0,3962514.0,4081958.0,4211444.0,4323913.0,4444369.0,4585753.0,4710180.0,4828744.0,4972485.0,5137992.0,5298285.0,5408928.0,5518731.0,5627092.0,5759605.0,,,,,,,
7,199,35,villeneuve,3,7,11,+1 Lap,104253,201579,299359,397706,499035,599550,699662,799922,898371,996459,1094377,1191576,1289247,1387691.0,1487147.0,1586982.0,1691609.0,1798512.0,1912902.0,2040668.0,2144972.0,2248856.0,2350537.0,2451950.0,2554033.0,2655477.0,2757415.0,2860060.0,2961922.0,3063289.0,3164353.0,3265299.0,3366622.0,3469058.0,3571099.0,3671711.0,3780144.0,3885284.0,4000931.0,4141443.0,4278779.0,4416258.0,4536079.0,4661706.0,4803565.0,4968783.0,5133930.0,5294541.0,5407735.0,5516170.0,5622352.0,5745946.0,5852012.0,5959277.0,6066704.0,6173833.0,6282272.0,6390747.0,6500880.0,
9,199,49,frentzen,3,21,20,Spun off,105650,202534,300079,398377,498637,598361,697534,796508,894376,992507,1090830,1189389,1287112,1385816.0,1485120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,199,71,damon_hill,17,22,20,Spun off,106491,204010,301346,399830,499552,600841,700194,800362,899286,997319,1095024,1192247,1289968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,199,65,herbert,15,19,20,Spun off,106899,205209,303367,403161,502618,602701,702969,802017,900470,998593,1096442,1193785,1292397,1391092.0,1490211.0,1591185.0,1694186.0,1799803.0,1905849.0,2011488.0,2117274.0,2221981.0,2325903.0,2429255.0,2532162.0,2634964.0,2773116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,199,25,wurz,22,4,11,+1 Lap,107927,207339,305884,404898,504110,603896,703656,802785,901426,1000005,1098345,1196327,1295162,1393486.0,1492670.0,1593206.0,1695015.0,1800488.0,1913067.0,2041432.0,2146246.0,2251420.0,2354392.0,2457405.0,2560570.0,2663997.0,2767116.0,2869722.0,2971652.0,3073165.0,3175332.0,3279164.0,3380543.0,3482063.0,3584706.0,3689537.0,3792073.0,3896381.0,3998695.0,4126091.0,4263787.0,4384424.0,4509297.0,4637323.0,4799603.0,4965421.0,5130603.0,5293155.0,5406390.0,5514170.0,5619090.0,5723533.0,5826864.0,5929561.0,6032193.0,6135170.0,6238555.0,6344467.0,6449403.0,
12,199,56,irvine,6,3,1,Finished,108098,205430,303466,401320,500858,600906,700841,799221,895885,992915,1090954,1187484,1285450,1383737.0,1481290.0,1580862.0,1683209.0,1786508.0,1891507.0,1994366.0,2097786.0,2206349.0,2325991.0,2426195.0,2525569.0,2626119.0,2726536.0,2826389.0,2926535.0,3028992.0,3128267.0,3227672.0,3327930.0,3429144.0,3529129.0,3629952.0,3729977.0,3833639.0,3946541.0,4069880.0,4174550.0,4284245.0,4402339.0,4524139.0,4646519.0,4800169.0,4966163.0,5131411.0,5293322.0,5400769.0,5506469.0,5610162.0,5714205.0,5819272.0,5923382.0,6027338.0,6131956.0,6238035.0,6344061.0,6451650.0
2,199,21,fisichella,22,5,11,+1 Lap,109749,208619,307597,406372,506421,605973,704970,803889,902313,1001485,1100259,1198973,1297837,1397087.0,1497059.0,1597683.0,1701897.0,1813217.0,1938864.0,2043910.0,2148112.0,2252548.0,2355670.0,2458650.0,2561965.0,2665099.0,2768294.0,2871224.0,2973069.0,3074566.0,3176480.0,3278064.0,3378580.0,3479657.0,3583051.0,3684081.0,3788507.0,3890151.0,3992864.0,4096226.0,4206909.0,4325753.0,4463498.0,4623077.0,4797476.0,4964327.0,5129039.0,5291979.0,5405435.0,5512622.0,5617648.0,5721492.0,5825296.0,5928539.0,6033866.0,6137546.0,6240921.0,6345226.0,6450547.0,
14,199,63,salo,21,20,37,Throttle,110336,209718,309673,409788,511501,612558,712729,812004,910164,1008513,1107491,1206217,1305331,1404657.0,1505480.0,1606708.0,1711344.0,1817381.0,1922887.0,2033996.0,2159139.0,2265299.0,2372025.0,2478559.0,2582346.0,2686082.0,2790462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,199,64,diniz,21,11,20,Spun off,111061,210504,310616,411486,511987,612886,713099,812775,911643,1009530,1107942,1206714,1305861,1405108.0,1505755.0,1606846.0,1710923.0,1822579.0,1952209.0,2059328.0,2165303.0,2270828.0,2375991.0,2483681.0,2590094.0,2697258.0,2802611.0,2908635.0,3013351.0,3116968.0,3219849.0,3323615.0,3426756.0,3531831.0,3635867.0,3739808.0,3846444.0,3954283.0,4079017.0,4461290.0,4603603.0,4728550.0,4849935.0,4973327.0,5138681.0,,,,,,,,,,,,,,,
4,199,23,ralf_schumacher,17,6,11,+1 Lap,112331,210707,310614,409951,510497,609571,707825,805525,902914,1002716,1100865,1199301,1304602,1423209.0,1520963.0,1620339.0,1721668.0,1823734.0,1926510.0,2030812.0,2134814.0,2238020.0,2343159.0,2445347.0,2548037.0,2650210.0,2752444.0,2854706.0,2956389.0,3058360.0,3160523.0,3262111.0,3363447.0,3466906.0,3576876.0,3707492.0,3811370.0,3916816.0,4024869.0,4156004.0,4290165.0,4411813.0,4533537.0,4660377.0,4801781.0,4967389.0,5132782.0,5293630.0,5406930.0,5514455.0,5620857.0,5727290.0,5833145.0,5941042.0,6047356.0,6153489.0,6260687.0,6367796.0,6474076.0,
