,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,199,57,hakkinen,1,2,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711.0,6007.0,9846.0,12406.0,14937.0,17927.0,18788.0,20635.0,23414.0,22465.0
1,199,30,michael_schumacher,6,1,1,Finished,375,714,1037,3152,6998,8766,10020,10187,9217,9158,9390,8021,9216,8431.0,7117.0,7961.0,9377.0,12812.0,23231.0,41946.0,40246.0,37066.0,29842.0,8859.0,7348.0,7456.0,7417.0,8376.0,10077.0,10935.0,11445.0,13244.0,15112.0,16862.0,18130.0,19630.0,21870.0,24316.0,29062.0,39825.0,42180.0,41900.0,38515.0,34153.0,13747.0,2012.0,1858.0,2473.0,2023.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,199,14,coulthard,1,15,20,Spun off,1534,1773,1904,3681,5487,5302,5668,4759,4197,3863,3896,4192,3953,5342.0,3598.0,4194.0,3968.0,4123.0,4438.0,5561.0,12199.0,29741.0,23393.0,2986.0,2115.0,1434.0,761.0,1134.0,988.0,1704.0,2656.0,3524.0,3672.0,4091.0,3784.0,3237.0,3540.0,,,,,,,,,,,,,,,,,,,,,,,
3,199,55,alesi,15,10,10,Electrical,3174,4785,6053,7527,9638,11044,12438,13268,13315,14006,14350,15467,17346,18771.0,19197.0,22370.0,24368.0,26289.0,29454.0,30485.0,31709.0,39159.0,55594.0,36761.0,38416.0,40393.0,43472.0,45286.0,47902.0,49906.0,52402.0,56022.0,59652.0,62697.0,65288.0,67383.0,68553.0,72563.0,78295.0,91385.0,97157.0,99870.0,101616.0,114227.0,88061.0,32571.0,9678.0,10921.0,8133.0,13483.0,20170.0,26544.0,57307.0,,,,,,,
4,199,35,villeneuve,3,7,11,+1 Lap,4168,5533,7324,9454,13926,16842,19525,22329,23513,24892,25952,26078,27166,28747.0,29697.0,31354.0,36039.0,41869.0,55038.0,80939.0,82671.0,83475.0,78191.0,58887.0,60074.0,60661.0,60834.0,63820.0,66187.0,68455.0,70460.0,73138.0,76197.0,80928.0,84790.0,86664.0,95028.0,101304.0,116712.0,150870.0,164492.0,192215.0,193326.0,190180.0,181446.0,172610.0,171123.0,167470.0,117583.0,120725.0,123791.0,145398.0,149714.0,154368.0,159784.0,165368.0,171908.0,178081.0,185864.0,
5,199,49,frentzen,3,21,20,Spun off,5565,6488,8044,10125,13528,15653,17397,18915,19518,20940,22405,23891,25031,26872.0,27670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,199,71,damon_hill,17,22,20,Spun off,6406,7964,9311,11578,14443,18133,20057,22769,24428,25752,26599,26749,27887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,199,65,herbert,15,19,20,Spun off,6814,9163,11332,14909,17509,19993,22832,24424,25612,27026,28017,28287,30316,32148.0,32761.0,35557.0,38616.0,43160.0,47985.0,51759.0,54973.0,56600.0,53557.0,36192.0,38203.0,40148.0,76535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,199,25,wurz,22,4,11,+1 Lap,7842,11293,13849,16646,19001,21188,23519,25192,26568,28438,29920,30829,33081,34542.0,35220.0,37578.0,39445.0,43845.0,55203.0,81703.0,83945.0,86039.0,82046.0,64342.0,66611.0,69181.0,70535.0,73482.0,75917.0,78331.0,81439.0,87003.0,90118.0,93933.0,98397.0,104490.0,106957.0,112401.0,114476.0,135518.0,149500.0,160381.0,166544.0,165797.0,177484.0,169248.0,167796.0,166084.0,116238.0,118725.0,120529.0,122985.0,124566.0,124652.0,125273.0,126705.0,128191.0,131801.0,134387.0,
9,199,56,irvine,6,3,1,Finished,8013,9384,11431,13068,15749,18198,20704,21628,21027,21348,22529,21986,23369,24793.0,23840.0,25234.0,27639.0,29865.0,33643.0,34637.0,35485.0,40968.0,53645.0,33132.0,31610.0,31303.0,29955.0,30149.0,30800.0,34158.0,34374.0,35511.0,37505.0,41014.0,42820.0,44905.0,44861.0,49659.0,62322.0,79307.0,60263.0,60202.0,59586.0,52613.0,24400.0,3996.0,3356.0,4340.0,3170.0,5324.0,7908.0,9614.0,11907.0,14363.0,16462.0,18873.0,21592.0,25369.0,29045.0,29199.0
