,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,861,1,hamilton,1,3,1,Finished,123650,248743,376639,507806.0,646388.0,798550.0,975791.0,1159698.0,4296731.0,4471135.0,4638830.0,4804678.0,4976414.0,5104510.0,5255523.0,5379259.0,5502605.0,5625293.0,5747925.0,5870291.0,5992041.0,6113648.0,6235141.0,6356653.0,6477392.0,6597505.0,6717279.0,6836641.0,6955610.0,7074075.0,7191801.0,7308833.0,7425717.0,7542058.0,7657864.0,7772730.0,7887458.0,8001928.0,8115526.0,8228961.0,8345222.0,8473478.0,8577375.0,8681071.0,8783779.0,8886072.0,8989430.0,9091489.0,9193576.0,9295115.0,9396805.0,9498533.0,9600323.0,9702037.0,9803800.0,9906403.0
8,861,18,button,1,14,1,Finished,124743,250420,378633,514936.0,666496.0,801416.0,978113.0,1161084.0,4298098.0,4471717.0,4639297.0,4805211.0,4981373.0,5127071.0,5261154.0,5416225.0,5537161.0,5659169.0,5781755.0,5905079.0,6028126.0,6150498.0,6273759.0,6398567.0,6535790.0,6654119.0,6772403.0,6890494.0,7008672.0,7126767.0,7245785.0,7363187.0,7482251.0,7602209.0,7718619.0,7834703.0,7950870.0,8065346.0,8183360.0,8313533.0,8420603.0,8526571.0,8631413.0,8736302.0,8840428.0,8942940.0,9047503.0,9150099.0,9252830.0,9354930.0,9457244.0,9559603.0,9662188.0,9764945.0,9867315.0,9971531.0
7,861,17,webber,9,4,1,Finished,125725,252152,381204,514677.0,654470.0,809926.0,979258.0,1163097.0,4299347.0,4473958.0,4641155.0,4806667.0,4978285.0,5110201.0,5258714.0,5384966.0,5509505.0,5632802.0,5756177.0,5879597.0,6002441.0,6124960.0,6247373.0,6370788.0,6492012.0,6612575.0,6733150.0,6852638.0,6971343.0,7090771.0,7209276.0,7326785.0,7443816.0,7560095.0,7675896.0,7791823.0,7906393.0,8020978.0,8138974.0,8272224.0,8378199.0,8481923.0,8585000.0,8687958.0,8790188.0,8892217.0,8995477.0,9097297.0,9199193.0,9300795.0,9402450.0,9503467.0,9604609.0,9706490.0,9807860.0,9909500.0
9,861,20,vettel,9,11,1,Finished,126725,253581,384231,517930.0,661312.0,820408.0,982211.0,1164913.0,4301804.0,4476018.0,4642748.0,4808033.0,4979160.0,5107975.0,5237458.0,5383372.0,5506950.0,5630459.0,5753861.0,5876850.0,5999173.0,6121938.0,6242889.0,6364092.0,6484773.0,6605189.0,6725410.0,6844983.0,6963973.0,7082544.0,7200813.0,7317777.0,7434390.0,7550623.0,7666620.0,7782231.0,7897522.0,8011969.0,8126474.0,8244511.0,8372227.0,8477550.0,8581375.0,8684480.0,8787009.0,8888936.0,9014608.0,9141175.0,9243227.0,9344569.0,9447120.0,9549189.0,9653105.0,9759872.0,9864231.0,9967339.0
2,861,4,alonso,6,1,1,Finished,127439,254733,385096,523297.0,675999.0,814544.0,980587.0,1163948.0,4301400.0,4475324.0,4641560.0,4807255.0,4978549.0,5107964.0,5250956.0,5372876.0,5494995.0,5616291.0,5737716.0,5859038.0,5980445.0,6101366.0,6222089.0,6342505.0,6462815.0,6582698.0,6702712.0,6821830.0,6940509.0,7058561.0,7176588.0,7293803.0,7410420.0,7526867.0,7642652.0,7758417.0,7873137.0,7987517.0,8101652.0,8219374.0,8347729.0,8454525.0,8560108.0,8664726.0,8768427.0,8871096.0,8973430.0,9075866.0,9178411.0,9280570.0,9382468.0,9484195.0,9585875.0,9687564.0,9789694.0,9891812.0
1,861,3,rosberg,131,13,1,Finished,129366,256120,386235,520799.0,665535.0,830908.0,986672.0,1169585.0,4305280.0,4479260.0,4646694.0,4811471.0,4984714.0,5130683.0,5256730.0,5381026.0,5505188.0,5629129.0,5752808.0,5875844.0,5998600.0,6121671.0,6246220.0,6370157.0,6494072.0,6620098.0,6759773.0,6880501.0,7000096.0,7118466.0,7237561.0,7355949.0,7474184.0,7592693.0,7710952.0,7829342.0,7946307.0,8062116.0,8181110.0,8312664.0,8420208.0,8526056.0,8630782.0,8735730.0,8840076.0,8944901.0,9048676.0,9151794.0,9254447.0,9356461.0,9458324.0,9560402.0,9662800.0,9765769.0,9867940.0,9970405.0
18,861,813,maldonado,3,19,5,Engine,129760,257049,387620,522313.0,666486.0,840438.0,994068.0,1176938.0,4309313.0,4484244.0,4652625.0,4815100.0,4983111.0,5116642.0,5265437.0,5409555.0,5534232.0,5657987.0,5780944.0,5903612.0,6025819.0,6148184.0,6270503.0,6392242.0,6513575.0,6635334.0,6756189.0,6876884.0,6996389.0,7115403.0,7234321.0,7352597.0,7470109.0,7587697.0,7704533.0,7820518.0,7936138.0,8050315.0,8168088.0,8294168.0,8398135.0,8502718.0,8605820.0,8708860.0,8811996.0,8915000.0,9017832.0,9120744.0,9223693.0,9326335.0,9428572.0,9531040.0,9633322.0,9746499.0,,
4,861,8,raikkonen,208,5,1,Finished,130720,258837,390550,525130.0,669795.0,840148.0,993576.0,1176423.0,4309499.0,4483684.0,4651763.0,4814329.0,4986680.0,5131885.0,5257812.0,5384334.0,5508228.0,5631626.0,5754586.0,5877560.0,6000216.0,6123129.0,6246501.0,6367684.0,6488586.0,6610024.0,6730558.0,6850716.0,6970108.0,7089907.0,7208451.0,7325885.0,7442352.0,7558492.0,7674231.0,7789398.0,7904592.0,8019907.0,8134774.0,8252335.0,8384842.0,8491522.0,8596406.0,8700488.0,8804106.0,8906754.0,9010040.0,9111887.0,9214312.0,9315352.0,9416465.0,9518015.0,9618737.0,9719462.0,9820214.0,9921268.0
14,861,155,kobayashi,15,23,31,Retired,131587,259591,391575,526235.0,673161.0,842373.0,995765.0,1178259.0,4310938.0,4485974.0,4654297.0,4816833.0,4987764.0,5136741.0,5263876.0,5389854.0,5515223.0,5642009.0,5766495.0,5891998.0,6015929.0,6138754.0,6261125.0,6383432.0,6505577.0,6626953.0,6747898.0,6868477.0,6988683.0,7107756.0,7225206.0,7342747.0,7460347.0,7577053.0,7693396.0,7809076.0,7924658.0,8039333.0,8154216.0,8278227.0,8412039.0,8517334.0,8622568.0,8726770.0,8832138.0,8959124.0,,,,,,,,,,
6,861,13,massa,6,15,1,Finished,132494,261232,397092,548106.0,684633.0,830256.0,986013.0,1168318.0,4304233.0,4478070.0,4645965.0,4810096.0,4980277.0,5113352.0,5259702.0,5385818.0,5510467.0,5634657.0,5758320.0,5881715.0,6004687.0,6128231.0,6251228.0,6374117.0,6495923.0,6621538.0,6747323.0,6885903.0,7004809.0,7123538.0,7242830.0,7362298.0,7481759.0,7601787.0,7721349.0,7840956.0,7961429.0,8082224.0,8220701.0,8330583.0,8438450.0,8545164.0,8650366.0,8754799.0,8858729.0,8962254.0,9065551.0,9168575.0,9271350.0,9373670.0,9476019.0,9578775.0,9682039.0,9784632.0,9887080.0,9989131.0
