,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,192,57,hakkinen,1,1,1,Finished,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,192,14,coulthard,1,2,1,Finished,1070,1122,1234,1151.0,1187.0,1380.0,1301.0,1751.0,2142.0,2588.0,2890.0,2987.0,3341.0,3916.0,4209.0,4990.0,5012.0,4629.0,5757.0,4887.0,5729.0,5206.0,6126.0,6709.0,6824.0,7626.0,8160.0,7668.0,8220.0,8599.0,9368.0,8984.0,7953.0,8651.0,8759.0,17278.0,37333.0,36594.0,26248.0,3103.0,2498.0,3478.0,4068.0,4523.0,4674.0,4467.0,4390.0,4320.0,4863.0,4299.0,4340.0,3942.0,3725.0,3668.0,4263.0,4919.0,5320.0,5203.0,4889.0,4937.0,4538.0,4417.0,4065.0,4600.0,4512.0,5413.0,5317.0,5141.0,4514.0,3913.0,3605.0,1102.0
2,192,49,frentzen,3,5,11,+1 Lap,3048,3952,5333,6364.0,7108.0,8275.0,9394.0,10807.0,11813.0,13191.0,14394.0,15977.0,17020.0,18651.0,20094.0,21547.0,22681.0,23164.0,23574.0,23951.0,23327.0,22880.0,23704.0,24585.0,25317.0,26611.0,37583.0,56414.0,58099.0,58656.0,58965.0,58602.0,58086.0,59083.0,59225.0,59881.0,59875.0,59674.0,49925.0,27673.0,27453.0,28754.0,30631.0,32084.0,41754.0,60858.0,61823.0,62841.0,63935.0,63882.0,64726.0,64592.0,65575.0,67352.0,68267.0,69712.0,70663.0,71302.0,71574.0,72809.0,73149.0,74452.0,75035.0,76255.0,77591.0,78793.0,80207.0,82229.0,82538.0,84087.0,86731.0,
3,192,56,irvine,6,8,11,+1 Lap,3917,5466,6700,7564.0,8542.0,9738.0,11021.0,12385.0,14031.0,16876.0,17968.0,20241.0,21909.0,23847.0,25181.0,26684.0,27991.0,29040.0,29718.0,29877.0,29744.0,29895.0,31207.0,32565.0,33827.0,35918.0,45923.0,65672.0,66565.0,68316.0,69697.0,71094.0,71853.0,73506.0,75032.0,76835.0,78196.0,79412.0,70705.0,48927.0,50159.0,52983.0,54165.0,54652.0,55120.0,55845.0,56582.0,57424.0,58611.0,58644.0,59606.0,59066.0,59384.0,59142.0,68601.0,88601.0,89374.0,90180.0,90751.0,91899.0,92183.0,92699.0,93575.0,95040.0,96036.0,97192.0,98123.0,98399.0,98392.0,99178.0,100471.0,
4,192,30,michael_schumacher,6,3,1,Finished,4615,5719,7196,8026.0,9292.0,10536.0,11570.0,13179.0,14359.0,15322.0,15647.0,18317.0,19235.0,20127.0,21073.0,22165.0,23344.0,23832.0,24395.0,24425.0,24132.0,23596.0,24399.0,25347.0,26368.0,35209.0,54930.0,55821.0,56685.0,57391.0,57674.0,57290.0,56580.0,57138.0,57529.0,58255.0,58154.0,58143.0,48956.0,26847.0,26911.0,28612.0,30362.0,31497.0,32945.0,34073.0,34442.0,34484.0,35196.0,34484.0,34449.0,33744.0,41506.0,65140.0,65354.0,65760.0,65717.0,65681.0,65516.0,66265.0,66054.0,65693.0,65306.0,66118.0,65983.0,66008.0,65636.0,65357.0,64807.0,63937.0,63344.0,60551.0
5,192,25,wurz,22,4,1,Finished,5681,7145,8611,9634.0,10730.0,12524.0,14226.0,15725.0,17942.0,19557.0,21116.0,22728.0,24615.0,26763.0,28498.0,29791.0,31964.0,32747.0,33744.0,34155.0,34295.0,34757.0,36451.0,37883.0,39572.0,41591.0,43188.0,44465.0,45952.0,47711.0,49595.0,51374.0,51626.0,52732.0,54637.0,55452.0,56346.0,57334.0,48323.0,26332.0,26533.0,28107.0,29865.0,31032.0,32450.0,42248.0,64176.0,64961.0,65930.0,65512.0,65431.0,64878.0,65825.0,65982.0,66459.0,67080.0,67248.0,68201.0,68466.0,68918.0,70134.0,69952.0,69830.0,70550.0,71031.0,71024.0,71070.0,71066.0,70805.0,70051.0,69913.0,67453.0
6,192,35,villeneuve,3,7,11,+1 Lap,6565,7920,9363,10301.0,11664.0,13797.0,14775.0,16369.0,18301.0,20185.0,21559.0,23437.0,25026.0,27205.0,28919.0,30900.0,32175.0,33514.0,34770.0,35500.0,35563.0,35883.0,37374.0,38759.0,40345.0,42227.0,43837.0,44817.0,55304.0,76385.0,77676.0,76821.0,76094.0,76372.0,76595.0,77680.0,78600.0,79631.0,70877.0,49043.0,49535.0,50843.0,51280.0,51441.0,51585.0,52011.0,52463.0,61394.0,82164.0,82126.0,83082.0,83215.0,84160.0,85197.0,86116.0,87243.0,88298.0,89125.0,89255.0,89880.0,90118.0,91266.0,91592.0,92633.0,93206.0,93567.0,94429.0,94681.0,95085.0,95397.0,95939.0,
7,192,21,fisichella,22,6,11,+1 Lap,6963,9218,11020,12892.0,14584.0,16529.0,18458.0,21043.0,22968.0,24970.0,26531.0,28605.0,30432.0,32691.0,34697.0,36932.0,38515.0,39881.0,41188.0,42449.0,42762.0,43428.0,45407.0,47530.0,50044.0,52262.0,54020.0,55602.0,60034.0,61889.0,63123.0,63838.0,64560.0,65890.0,67520.0,68630.0,70872.0,71587.0,62380.0,40637.0,40814.0,42016.0,43291.0,44292.0,45471.0,46709.0,57639.0,77667.0,79180.0,79309.0,82330.0,82007.0,83048.0,82889.0,83578.0,86370.0,86928.0,87408.0,87881.0,88467.0,88485.0,88450.0,88516.0,89408.0,90014.0,90102.0,91041.0,91476.0,91546.0,91834.0,91860.0,
8,192,55,alesi,15,9,11,+1 Lap,8117,10982,13274,15132.0,17074.0,19503.0,21324.0,23795.0,26412.0,28738.0,30699.0,32956.0,35181.0,37826.0,40189.0,42359.0,43981.0,45663.0,47535.0,48519.0,48688.0,49364.0,51913.0,54086.0,56428.0,58618.0,60731.0,63137.0,65397.0,67392.0,69306.0,70907.0,71482.0,73223.0,74694.0,76549.0,77811.0,79070.0,70197.0,48412.0,49503.0,61444.0,85734.0,87264.0,88374.0,89627.0,90754.0,91999.0,93885.0,94258.0,96130.0,96303.0,97356.0,97879.0,100080.0,101521.0,102688.0,104501.0,105306.0,106602.0,107364.0,108346.0,108955.0,110324.0,111685.0,112457.0,113465.0,114233.0,114214.0,114496.0,114514.0,
9,192,22,barrichello,24,14,6,Gearbox,8188,10255,12411,14165.0,16009.0,18141.0,20047.0,22362.0,24632.0,26939.0,28761.0,31005.0,33323.0,35836.0,37977.0,40325.0,42377.0,44244.0,45746.0,46729.0,47091.0,47786.0,50017.0,52681.0,55091.0,57534.0,59851.0,62574.0,64482.0,66546.0,68286.0,69575.0,70196.0,71979.0,73606.0,83271.0,111167.0,112211.0,104888.0,83355.0,85143.0,87319.0,89824.0,93444.0,95809.0,97716.0,99886.0,102093.0,104603.0,106136.0,107967.0,108804.0,110677.0,112312.0,114669.0,129554.0,,,,,,,,,,,,,,,,
