,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
21,854,815,perez,15,10,11,+1 Lap,128277,246904,365029,482666,600158,717167,834137,951112,1068338,1186408.0,1304169.0,1422136.0,1541206.0,1661040.0,1790407.0,1927719.0,2042971.0,2158149.0,2273265.0,2389821.0,2506443.0,2622343.0,2737832.0,2854055.0,2969457.0,3085629.0,3202983.0,3319778.0,3459760.0,3625658.0,3750121.0,3866928.0,4007427.0,4126460.0,4245295.0,4363000.0,4478794.0,4594245.0,4709598.0,4825056.0,4939984.0,5054599.0,5169931.0,5284765.0,5400066.0,5515010.0,5630439.0,5745294.0,5860724.0,5976871.0,6092791.0,6207999.0,6323511.0,6439748.0,6556766.0,6673860.0,6791288.0,6909209.0,7028281.0,7150653.0,
19,854,813,maldonado,3,11,11,+1 Lap,128776,247779,365619,483897,601748,719543,837696,955730,1074533,1194220.0,1321744.0,1459858.0,1576941.0,1695830.0,1819199.0,1940255.0,2058095.0,2174924.0,2290907.0,2407272.0,2523922.0,2640990.0,2757922.0,2874737.0,2998884.0,3133344.0,3247808.0,3363040.0,3501028.0,3642855.0,3763266.0,3883075.0,4009339.0,4130863.0,4248832.0,4365566.0,4481678.0,4597264.0,4712451.0,4828057.0,4943379.0,5058589.0,5174181.0,5290031.0,5412854.0,5548729.0,5664188.0,5779861.0,5894277.0,6007475.0,6121994.0,6236062.0,6350448.0,6464891.0,6579735.0,6694282.0,6810157.0,6928043.0,7043464.0,7159332.0,
11,854,22,barrichello,3,13,11,+1 Lap,129368,248671,366635,485156,603412,721241,839048,956792,1075674,1194848.0,1315213.0,1442228.0,1582012.0,1699810.0,1819936.0,1940864.0,2060432.0,2176903.0,2293471.0,2409961.0,2527623.0,2644343.0,2760805.0,2877540.0,2995557.0,3112628.0,3229371.0,3346337.0,3479205.0,3632673.0,3772466.0,3891862.0,4010555.0,4131603.0,4249486.0,4367303.0,4484318.0,4600110.0,4715579.0,4830814.0,4946251.0,5061812.0,5177239.0,5292798.0,5408241.0,5523502.0,5638888.0,5754344.0,5870289.0,5986112.0,6102215.0,6218655.0,6335196.0,6453805.0,6573301.0,6691409.0,6809446.0,6932660.0,7054269.0,7175807.0,
18,854,811,bruno_senna,4,15,12,+2 Laps,130107,250039,368866,488117,606384,725007,843954,962808,1081771,1209765.0,1381296.0,1528375.0,1646287.0,1773334.0,1893775.0,2013058.0,2130553.0,2249107.0,2370662.0,2492175.0,2612398.0,2730289.0,2847237.0,2963841.0,3089308.0,3210383.0,3329016.0,3468935.0,3629190.0,3751480.0,3870215.0,4007616.0,4132119.0,4250951.0,4369589.0,4489790.0,4606556.0,4724178.0,4839201.0,4954702.0,5070241.0,5186809.0,5304240.0,5421988.0,5541126.0,5658884.0,5776696.0,5902907.0,6040889.0,6154851.0,6272504.0,6387366.0,6503286.0,6617193.0,6730967.0,6847962.0,6967503.0,7083191.0,7198610.0,,
14,854,67,buemi,5,12,11,+1 Lap,130738,250653,369457,488828,607133,725937,845317,963846,1082891,1203148.0,1332131.0,1472492.0,1589025.0,1706410.0,1823633.0,1941931.0,2060946.0,2178178.0,2295100.0,2413386.0,2530577.0,2648492.0,2765928.0,2883073.0,3000212.0,3117313.0,3236798.0,3355066.0,3495336.0,3637893.0,3767608.0,3906502.0,4022707.0,4138196.0,4254806.0,4371287.0,4488949.0,4605071.0,4720583.0,4835397.0,4950251.0,5064928.0,5180354.0,5295233.0,5411361.0,5526767.0,5642482.0,5758551.0,5882010.0,6017837.0,6130034.0,6243213.0,6355623.0,6468822.0,6582125.0,6695530.0,6811253.0,6928837.0,7044283.0,7159941.0,
16,854,155,kobayashi,15,14,12,+2 Laps,131255,251409,370181,489295,608113,726481,846105,964840,1083414,1203753.0,1324773.0,1443856.0,1563928.0,1685264.0,1804784.0,1931865.0,2068713.0,2184268.0,2299144.0,2414692.0,2531880.0,2648978.0,2766174.0,2883713.0,3000782.0,3117891.0,3237147.0,3355541.0,3501720.0,3670783.0,3838464.0,3999175.0,4115136.0,4230354.0,4344980.0,4461083.0,4577421.0,4690767.0,4804051.0,4925533.0,5059910.0,5181688.0,5296957.0,5411962.0,5527939.0,5645419.0,5759821.0,5875366.0,5994257.0,6110429.0,6226475.0,6342849.0,6468577.0,6606338.0,6719164.0,6830493.0,6943594.0,7059520.0,7180313.0,,
6,854,15,trulli,205,22,6,Gearbox,132056,252793,372622,492108,611332,730551,849702,968924,1087828,1207716.0,1328180.0,1451259.0,1572225.0,1693645.0,1815421.0,1947459.0,2088670.0,2208233.0,2376322.0,2521392.0,2639069.0,2768804.0,2889228.0,3011349.0,3128475.0,3245790.0,3371334.0,3513070.0,3668638.0,3836937.0,3998622.0,4119812.0,4239883.0,4357749.0,4483948.0,4603588.0,4726944.0,4844911.0,4962770.0,5081219.0,5202441.0,5320773.0,5438981.0,5565111.0,5709198.0,5830027.0,5951243.0,,,,,,,,,,,,,,
15,854,153,alguersuari,5,21,3,Accident,133094,253790,373410,493026,612280,731582,850845,970082,1089018,1208926.0,1329378.0,1452326.0,1573455.0,1694620.0,1816188.0,1937957.0,2067718.0,2208860.0,2328308.0,2444659.0,2560673.0,2676825.0,2793020.0,2916631.0,3049531.0,3165918.0,3282315.0,3405586.0,3550014.0,3674022.0,3840808.0,4001325.0,4122947.0,4241459.0,4369943.0,4507249.0,4620925.0,4735525.0,4851010.0,4965842.0,5081723.0,5197353.0,5314819.0,5430406.0,5547238.0,5663256.0,5779310.0,5897175.0,6013432.0,6132289.0,6248875.0,6365915.0,6485071.0,6605194.0,6727078.0,6847646.0,,,,,
17,854,808,petrov,4,17,12,+2 Laps,133624,254726,374395,493500,612860,732331,851411,970795,1089804,1209640.0,1330689.0,1453346.0,1574251.0,1695455.0,1818834.0,1951471.0,2090136.0,2211310.0,2330048.0,2447451.0,2564994.0,2685221.0,2802521.0,2920081.0,3037542.0,3154794.0,3272557.0,3395831.0,3545542.0,3693634.0,3845349.0,4003969.0,4123784.0,4248568.0,4369256.0,4490347.0,4606954.0,4724996.0,4842082.0,4959025.0,5076250.0,5193223.0,5311381.0,5429049.0,5546625.0,5666283.0,5794816.0,5934655.0,6056544.0,6176663.0,6298749.0,6418748.0,6536027.0,6653499.0,6769547.0,6883751.0,7001305.0,7118500.0,7236150.0,,
3,854,5,kovalainen,205,16,12,+2 Laps,134072,255456,375325,494498,613948,733257,852778,971791,1091051,1210809.0,1338622.0,1480348.0,1598327.0,1716015.0,1833898.0,1957088.0,2075652.0,2193088.0,2310780.0,2428974.0,2546756.0,2667237.0,2785894.0,2904928.0,3025210.0,3153376.0,3292615.0,3414654.0,3557312.0,3680528.0,3841337.0,4002236.0,4123400.0,4246640.0,4369015.0,4487525.0,4606170.0,4723442.0,4841554.0,4958473.0,5075301.0,5192675.0,5310200.0,5428372.0,5545289.0,5662733.0,5791233.0,5934344.0,6056338.0,6176294.0,6292268.0,6407973.0,6523580.0,6640560.0,6755367.0,6869430.0,6988158.0,7104751.0,7220977.0,,
22,854,816,ambrosio,166,18,12,+2 Laps,135061,257289,378415,498998,619000,739424,859948,980655,1101250,1222437.0,1344759.0,1466819.0,1588428.0,1710849.0,1833059.0,1964778.0,2106259.0,2228375.0,2347984.0,2467173.0,2588328.0,2707058.0,2826537.0,2945390.0,3065330.0,3184264.0,3304114.0,3441226.0,3607561.0,3735105.0,3855628.0,4005442.0,4130473.0,4253380.0,4375041.0,4495052.0,4615218.0,4735074.0,4854904.0,4974045.0,5093198.0,5212604.0,5331982.0,5452803.0,5571884.0,5691980.0,5812288.0,5933970.0,6055500.0,6176147.0,6298497.0,6418408.0,6540744.0,6660856.0,6782103.0,6901586.0,7023781.0,7145552.0,7268205.0,,
4,854,10,glock,166,24,3,Accident,135465,258020,379797,500983,621607,742019,862991,984076,1105184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,854,24,liuzzi,164,20,14,+4 Laps,136182,259025,380661,501891,623367,744901,866523,988172,1109906,1232212.0,1355085.0,1480230.0,1612982.0,1762560.0,1883940.0,2004146.0,2128369.0,2248745.0,2370210.0,2491768.0,2611908.0,2735151.0,2859256.0,2980838.0,3101691.0,3231905.0,3375336.0,3521334.0,3669794.0,3837524.0,3999040.0,4122307.0,4243666.0,4368611.0,4492522.0,4611842.0,4731042.0,4850190.0,4969780.0,5089606.0,5207889.0,5326276.0,5445069.0,5565241.0,5692266.0,5888900.0,6048948.0,6168818.0,6288636.0,6410103.0,6531255.0,6652875.0,6773523.0,6892120.0,7011572.0,7131016.0,7250864.0,,,,
