,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,87,4,alonso,4,3,1,Finished,105122,238811,316580,391471,466062,539808,613356,686707,760102,833473,906713,979872,1053280,1126316,1199355,1272487,1345314,1418346,1491607,1564878,1637531,1714806,1808784,1882919,1956942,2032928,2107322,2181534,2255509,2329585,2403137,2476817,2550831,2624270,2698008.0,2771842.0,2845561.0,2919197.0,2992735.0,3066359.0,3140033.0,3213810.0,3287481.0,3361975.0,3436069.0,3509106.0,3581910.0,3659549.0,3752934.0,3826836.0,3900916.0,3974667.0,4048509.0,4122645.0,4196847.0,4271150.0,4345305.0,4419273.0,4493096.0,4566530.0,4640172.0,4713718.0,4787033.0,4860544.0,4934082.0,5007613.0,5081437.0,5155787.0,5230726.0,5307686.0,5385414.0
12,87,31,montoya,1,1,1,Finished,106194,239004,315201,389160,463027,536909,610069,683071,756189,829371,902405,975809,1048983,1122101,1195312,1268370,1341398,1414631,1487966,1560818,1633642,1706572,1779489,1853704,1927204,2000022,2072672,2149898,2243117,2317113,2391079,2465016,2538765,2612320,2686149.0,2759974.0,2833746.0,2907780.0,2981949.0,3056171.0,3129482.0,3202700.0,3275836.0,3348990.0,3422578.0,3495907.0,3568892.0,3641868.0,3714841.0,3787815.0,3860692.0,3933547.0,4006420.0,4083202.0,4173419.0,4246978.0,4320362.0,4393775.0,4467253.0,4540940.0,4615247.0,4689800.0,4764897.0,4839427.0,4914093.0,4988564.0,5062432.0,5136580.0,5210746.0,5285403.0,5360574.0
1,87,8,raikkonen,1,2,1,Finished,107999,239498,316901,391958,466715,540659,614557,688225,761884,835333,908700,981987,1055285,1128731,1202082,1275489,1348533,1421819,1494865,1567941,1641026,1713810,1786580,1859275,1932075,2004857,2077718,2150392,2222660,2295065,2372086,2466504,2540544,2614408,2688184.0,2762107.0,2835827.0,2909504.0,2983515.0,3057540.0,3131650.0,3205521.0,3278997.0,3352474.0,3425676.0,3499156.0,3572542.0,3645683.0,3718597.0,3791690.0,3864919.0,3937898.0,4010876.0,4083778.0,4156847.0,4229977.0,4302578.0,4375260.0,4452259.0,4541914.0,4615890.0,4691195.0,4765932.0,4840764.0,4915167.0,4989846.0,5063944.0,5138345.0,5212596.0,5286999.0,5363101.0
11,87,30,michael_schumacher,6,4,1,Finished,109349,240129,319256,395064,469699,544235,618392,692408,766447,840310,914060,987888,1061868,1135625,1209130,1282852,1356403,1429910,1503399,1576767,1650218,1723602,1797560,1871125,1943925,2020288,2114262,2189186,2264600,2340167,2415174,2489803,2564877,2639154,2713539.0,2787958.0,2861841.0,2935715.0,3009402.0,3082959.0,3156400.0,3230115.0,3303850.0,3377653.0,3451376.0,3526891.0,3600687.0,3674205.0,3747860.0,3821472.0,3895046.0,3969852.0,4044477.0,4122666.0,4212839.0,4286972.0,4361073.0,4435365.0,4509451.0,4583383.0,4657095.0,4730937.0,4804618.0,4878146.0,4951818.0,5025155.0,5098570.0,5171993.0,5246122.0,5320302.0,5396242.0
7,87,21,fisichella,4,5,1,Finished,110039,240177,318716,394050,468671,543043,617044,690562,764176,837525,910715,984220,1057697,1132059,1205763,1279156,1352373,1425686,1499095,1572395,1645678,1719483,1796960,1891037,1965354,2039536,2114731,2189901,2265147,2340752,2415771,2490490,2565807,2640054,2714625.0,2789568.0,2863813.0,2937739.0,3011650.0,3085322.0,3159019.0,3232390.0,3305819.0,3379133.0,3452941.0,3527476.0,3601982.0,3675845.0,3753130.0,3845320.0,3919690.0,3994574.0,4068867.0,4143272.0,4217836.0,4291928.0,4366416.0,4441006.0,4514994.0,4588726.0,4662373.0,4736000.0,4809677.0,4883515.0,4956947.0,5030255.0,5104177.0,5178574.0,5252193.0,5326152.0,5400792.0
6,87,18,button,16,7,11,+1 Lap,110684,240576,319833,396373,471285,545740,620320,694605,768988,843115,917278,991665,1065847,1139987,1214291,1288268,1362293,1436284,1510104,1584027,1658080,1732235,1806358,1880104,1955092,2033539,2130558,2205712,2280739,2355814,2430980,2506125,2581131,2656021,2731198.0,2806254.0,2880865.0,2955522.0,3030467.0,3105328.0,3180206.0,3254912.0,3329390.0,3405869.0,3480509.0,3555203.0,3629763.0,3704202.0,3778283.0,3852252.0,3926552.0,4000588.0,4074560.0,4148599.0,4227034.0,4321676.0,4396343.0,4470939.0,4545454.0,4619908.0,4694372.0,4768958.0,4843509.0,4917776.0,4992046.0,5066459.0,5140685.0,5214853.0,5289756.0,5364301.0,
13,87,32,klien,9,9,11,+1 Lap,111562,241015,320177,396975,471965,546629,620980,695675,770153,844540,918769,993256,1067552,1142124,1216255,1290318,1364345,1438436,1512336,1586384,1660643,1734579,1809619,1888249,1985183,2061071,2136649,2211958,2287417,2362643,2438292,2513792,2589033,2664297,2739387.0,2814474.0,2889470.0,2964426.0,3039216.0,3113888.0,3188521.0,3263188.0,3337719.0,3412244.0,3486480.0,3560718.0,3634768.0,3708956.0,3783000.0,3856800.0,3930882.0,4005243.0,4080544.0,4158284.0,4250670.0,4325483.0,4400213.0,4475114.0,4549645.0,4624596.0,4699213.0,4773937.0,4848246.0,4922485.0,4996754.0,5071045.0,5145193.0,5219422.0,5293765.0,5368687.0,
8,87,22,barrichello,6,6,1,Finished,112552,241874,320480,397450,472685,547243,621757,696205,770582,844931,919357,993867,1067962,1142618,1216856,1290865,1364983,1439191,1513339,1587325,1661279,1735058,1814506,1908451,1983133,2057629,2132385,2207232,2282046,2357306,2432421,2507313,2582017,2656718,2731510.0,2806714.0,2881319.0,2955886.0,3030762.0,3105518.0,3180413.0,3255225.0,3329556.0,3404079.0,3478365.0,3552050.0,3625423.0,3698648.0,3771840.0,3850034.0,3941631.0,4016128.0,4090263.0,4164205.0,4238200.0,4312454.0,4387180.0,4462050.0,4536725.0,4611362.0,4685740.0,4760124.0,4834403.0,4908876.0,4983084.0,5057443.0,5131952.0,5206250.0,5280547.0,5355007.0,5429747.0
9,87,23,ralf_schumacher,7,8,11,+1 Lap,113870,242061,321044,398016,473554,548568,623719,698741,773423,848098,922764,997635,1072190,1146628,1221197,1295461,1369918,1444116,1518312,1592250,1666034,1740758,1814746,1888779,1962503,2041181,2137485,2213407,2288662,2364056,2439513,2514814,2590206,2665397,2740661.0,2815697.0,2890544.0,2965621.0,3040371.0,3114872.0,3189596.0,3264157.0,3338748.0,3413360.0,3487807.0,3562047.0,3636357.0,3710631.0,3784882.0,3858856.0,3932768.0,4007875.0,4081762.0,4155759.0,4229768.0,4308746.0,4399068.0,4473787.0,4548538.0,4622808.0,4697059.0,4771319.0,4845465.0,4919678.0,4993908.0,5068031.0,5142047.0,5216200.0,5290586.0,5365343.0,
3,87,13,massa,15,11,11,+1 Lap,114831,242100,321299,398412,474109,549153,624244,699219,774019,848709,923437,998009,1072715,1147347,1221991,1296449,1374690,1471962,1547995,1623985,1700279,1776340,1852659,1928776,2004228,2080479,2155837,2231354,2306251,2381173,2456422,2531350,2607066,2682086,2757191.0,2832319.0,2907216.0,2984481.0,3059688.0,3134970.0,3210636.0,3286612.0,3362956.0,3439294.0,3515333.0,3594887.0,3689889.0,3765516.0,3840991.0,3916522.0,3991781.0,4067151.0,4142408.0,4218820.0,4294365.0,4369699.0,4445694.0,4520740.0,4595509.0,4670403.0,4745296.0,4820096.0,4894893.0,4969371.0,5043784.0,5118457.0,5193339.0,5267740.0,5342282.0,5416625.0,
