,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,hamilton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,rosberg,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,ricciardo,3,3,3,4,4,4,4,4,4,4,4,4,7,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,5,14,14,16,16,16,16,16,16,16,0,0,0,0,0,0,0
3,vettel,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,alonso,5,5,5,5,5,5,5,5,5,5,6,9,8,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4
5,hulkenberg,6,6,6,6,6,6,6,6,6,6,5,5,4,3,2,2,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,3,2,4,6,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5
6,raikkonen,7,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,17,16,16,16,16,16,15,14,14,15,14,14,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
7,kevin_magnussen,8,7,9,8,8,8,8,8,11,17,15,13,12,12,11,11,11,11,11,11,11,10,10,11,13,12,12,11,11,11,10,10,10,10,10,10,10,10,10,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
8,button,9,8,7,7,7,7,7,7,7,7,7,6,5,8,7,7,7,7,7,7,7,7,7,7,8,9,9,8,8,7,7,7,7,7,7,7,7,7,8,9,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6
9,massa,10,9,8,9,9,9,9,9,8,8,8,8,11,10,8,8,8,8,8,8,8,8,8,8,7,7,7,9,9,8,8,8,8,8,8,8,8,8,7,7,6,6,8,8,7,7,7,7,7,7,7,7,7,7,7,7
10,gutierrez,11,11,11,11,12,12,12,12,12,13,16,14,14,14,14,13,13,13,14,14,14,14,13,17,16,15,15,15,15,15,15,14,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,bottas,12,10,10,10,10,10,10,10,9,9,9,7,6,7,12,10,10,10,10,10,9,9,9,9,9,8,8,7,7,9,9,9,9,9,9,9,9,9,9,8,7,7,6,6,8,8,8,8,8,8,8,8,8,8,8,8
12,kvyat,13,12,12,12,11,11,11,11,10,11,14,12,10,11,9,9,9,9,9,9,10,11,15,14,12,11,10,10,10,10,11,11,11,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
13,grosjean,14,13,13,13,13,13,13,13,13,10,10,10,13,13,13,12,12,12,12,12,12,12,11,10,10,13,13,13,12,13,12,12,12,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
14,sutil,15,14,14,14,14,14,14,14,14,12,11,15,15,15,15,14,14,14,13,13,13,13,12,12,14,14,14,14,14,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,kobayashi,16,15,15,15,15,15,15,15,15,14,12,11,9,9,10,15,15,15,15,15,15,15,14,13,11,10,11,12,13,12,13,16,15,15,14,13,13,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0
16,ericsson,17,16,16,16,16,16,16,16,16,15,13,18,18,18,18,17,17,17,17,17,17,17,17,16,17,18,18,17,17,17,17,17,16,16,16,15,15,16,16,16,16,15,14,14,14,14,14,14,14,14,14,14,14,14,0,0
17,vergne,18,18,19,19,19,19,19,18,18,18,18,17,17,17,17,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,chilton,19,17,17,17,17,17,17,17,17,16,17,16,16,16,16,16,16,16,16,16,16,16,16,15,15,16,17,18,18,18,18,18,17,17,17,16,16,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,0,0
19,maldonado,20,19,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
