,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,901,1,hamilton,131,1,1,Finished,111824,219325,327088,435463,542891,650423,757471,864965.0,972660.0,1079937.0,1187632.0,1295292.0,1403066.0,1511032.0,1622268.0,1748843.0,1855033.0,1962078.0,2068632.0,2175103.0,2281456.0,2387888.0,2494568.0,2600849.0,2707372.0,2814134.0,2921279.0,3027777.0,3134967.0,3241672.0,3348670.0,3455217.0,3565017.0,3690988.0,3796478.0,3901654.0,4007103.0,4112651.0,4217505.0,4322533.0,4427808.0,4532612.0,4637593.0,4741922.0,4846688.0,4952150.0,5057560.0,5163349.0,5269531.0,5376030.0,5485005.0,5610008.0,5713074.0,5816272.0,5920584.0,6025974.0
1,901,3,rosberg,131,2,1,Finished,113894,222607,331186,439441,547194,654515,762258,870257.0,978137.0,1086196.0,1194016.0,1301872.0,1409716.0,1521480.0,1649579.0,1757275.0,1864464.0,1971147.0,2077768.0,2184691.0,2291213.0,2397563.0,2504154.0,2610774.0,2717312.0,2824262.0,2931386.0,3038291.0,3145232.0,3251925.0,3359270.0,3470380.0,3595997.0,3702552.0,3808182.0,3913655.0,4018992.0,4123943.0,4228781.0,4333577.0,4438431.0,4543343.0,4648555.0,4753758.0,4859010.0,4964624.0,5070611.0,5177157.0,5283650.0,5393633.0,5517320.0,5622022.0,5726541.0,5831057.0,5935017.0,6043287.0
12,901,817,ricciardo,9,16,39,Technical,114677,223456,332337,441397,549932,658203,766330,874796.0,983418.0,1092125.0,1200960.0,1313275.0,1439716.0,1547062.0,1653981.0,1760863.0,1868683.0,1975925.0,2082873.0,2190181.0,2297111.0,2404190.0,2511320.0,2618517.0,2725722.0,2833229.0,2940726.0,3051600.0,3177368.0,3283199.0,3390168.0,3497419.0,3604433.0,3711398.0,3818377.0,3925222.0,4031727.0,4138429.0,4245144.0,4354758.0,4566766.0,4704029.0,4838791.0,4949556.0,5086284.0,5198408.0,5303276.0,5407951.0,5522546.0,,,,,,,
7,901,20,vettel,9,3,1,Finished,115012,223871,332615,440830,549168,657202,765520,873715.0,981944.0,1090247.0,1198697.0,1307198.0,1419493.0,1546175.0,1652509.0,1759612.0,1866390.0,1973292.0,2080130.0,2187197.0,2293659.0,2400316.0,2507367.0,2614267.0,2721041.0,2827847.0,2934879.0,3041674.0,3148603.0,3255897.0,3366875.0,3491997.0,3596776.0,3703079.0,3809219.0,3914950.0,4020416.0,4125951.0,4231711.0,4337571.0,4443181.0,4548778.0,4654747.0,4760592.0,4866608.0,4972789.0,5078951.0,5185221.0,5295197.0,5421217.0,5525506.0,5630175.0,5735063.0,5840475.0,5945609.0,6050508.0
2,901,4,alonso,6,4,1,Finished,116440,225594,333813,442614,551141,659280,767597,875944.0,984899.0,1094770.0,1207092.0,1333185.0,1440949.0,1549319.0,1656737.0,1763987.0,1871185.0,1978549.0,2085746.0,2192877.0,2300004.0,2407654.0,2515249.0,2623271.0,2730903.0,2838683.0,2949889.0,3075423.0,3182081.0,3288577.0,3394858.0,3501343.0,3608183.0,3714485.0,3821129.0,3927243.0,4033273.0,4139676.0,4246586.0,4353240.0,4459920.0,4571184.0,4695399.0,4799858.0,4904569.0,5009100.0,5113265.0,5217708.0,5322572.0,5427405.0,5532131.0,5639233.0,5745476.0,5850888.0,5956303.0,6061966.0
10,901,807,hulkenberg,10,5,1,Finished,116866,226335,335248,444083,553093,661732,770400,879002.0,987732.0,1096496.0,1205448.0,1314048.0,1422695.0,1531359.0,1640620.0,1753982.0,1880613.0,1987125.0,2093726.0,2200451.0,2307493.0,2414343.0,2521166.0,2628286.0,2735353.0,2842713.0,2949965.0,3057018.0,3164250.0,3271210.0,3378531.0,3485828.0,3593608.0,3704991.0,3831094.0,3937623.0,4044254.0,4150236.0,4256243.0,4362296.0,4468857.0,4574843.0,4681066.0,4787167.0,4893673.0,4999907.0,5106011.0,5212337.0,5318745.0,5425193.0,5531783.0,5639167.0,5748347.0,5856209.0,5964569.0,6073173.0
3,901,8,raikkonen,6,12,11,+1 Lap,118121,268864,398266,506042,614430,722739,831193,940130.0,1048737.0,1157617.0,1266538.0,1375696.0,1484679.0,1594355.0,1704425.0,1814864.0,1925755.0,2039605.0,2166476.0,2273228.0,2380748.0,2487887.0,2595358.0,2703090.0,2811372.0,2922009.0,3030477.0,3139144.0,3247308.0,3355534.0,3463639.0,3572074.0,3680359.0,3793835.0,3918211.0,4023340.0,4129920.0,4235910.0,4341909.0,4447694.0,4553668.0,4659880.0,4766820.0,4873131.0,4979329.0,5085935.0,5192427.0,5299154.0,5406437.0,5513782.0,5622944.0,5731358.0,5839198.0,5948855.0,6057674.0,
18,901,825,kevin_magnussen,1,9,11,+1 Lap,118557,229700,341176,451687,561609,671188,780698,890275.0,1004444.0,1143586.0,1251138.0,1358731.0,1466545.0,1574431.0,1682488.0,1791341.0,1899676.0,2008167.0,2116566.0,2225178.0,2333580.0,2442466.0,2551235.0,2664541.0,2796061.0,2902403.0,3008513.0,3116797.0,3223453.0,3330341.0,3437857.0,3545614.0,3652901.0,3760823.0,3869372.0,3977350.0,4084820.0,4192398.0,4304205.0,4429438.0,4535205.0,4641077.0,4746698.0,4852071.0,4958006.0,5064161.0,5170380.0,5276586.0,5383166.0,5489607.0,5597233.0,5704152.0,5811030.0,5918700.0,6028365.0,
6,901,18,button,1,6,1,Finished,119008,229893,339489,448827,557878,666423,775321,884113.0,993324.0,1103009.0,1212735.0,1322490.0,1435699.0,1563385.0,1670752.0,1778486.0,1886201.0,1994080.0,2102098.0,2210145.0,2318341.0,2426559.0,2534795.0,2643528.0,2755336.0,2881216.0,2988107.0,3095326.0,3202694.0,3309946.0,3417063.0,3524418.0,3631838.0,3739302.0,3846815.0,3954330.0,4061671.0,4169276.0,4279806.0,4405372.0,4511616.0,4618022.0,4724882.0,4831416.0,4938227.0,5045846.0,5151885.0,5258201.0,5364589.0,5470679.0,5576819.0,5683155.0,5789790.0,5896247.0,6002579.0,6109665.0
4,901,13,massa,3,7,1,Finished,119770,230191,340988,452243,561983,671804,781241,890919.0,1000634.0,1109624.0,1218898.0,1331861.0,1458676.0,1565805.0,1674310.0,1782090.0,1889569.0,1997317.0,2104739.0,2212245.0,2320319.0,2428472.0,2536848.0,2645642.0,2754092.0,2862691.0,2974562.0,3100636.0,3207129.0,3313357.0,3420038.0,3526991.0,3634019.0,3741168.0,3848811.0,3956047.0,4062997.0,4170255.0,4277984.0,4385167.0,4491769.0,4601996.0,4727711.0,4832608.0,4938576.0,5046646.0,5152937.0,5259422.0,5365814.0,5472084.0,5578555.0,5684768.0,5790837.0,5897079.0,6004100.0,6111050.0
15,901,821,gutierrez,15,17,6,Gearbox,120771,231409,342352,453632,564965,674924,784928,895435.0,1005602.0,1119685.0,1252629.0,1361169.0,1470089.0,1578902.0,1687801.0,1797237.0,1906183.0,2015314.0,2125817.0,2235430.0,2345329.0,2455253.0,2569028.0,2698088.0,2808443.0,2916889.0,3024671.0,3133209.0,3243705.0,3352119.0,3460312.0,3568509.0,3676487.0,3785025.0,3897937.0,,,,,,,,,,,,,,,,,,,,,
