,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
8,47,13,massa,6,1,1,Finished,90883,180484,270162,359490,448769,537641,626703,715695,804701,893404.0,982069.0,1070675.0,1159063.0,1247365.0,1335687.0,1424099.0,1512070.0,1599992.0,1688310.0,1802268.0,1891523.0,1980651.0,2069746.0,2159061.0,2248106.0,2337078.0,2426197.0,2514879.0,2603722.0,2692648.0,2781544.0,2870238.0,2958880.0,3047391.0,3135765.0,3224053.0,3312886.0,3401735.0,3490221.0,3578302.0,3666260.0,3754618.0,3866454.0,3955094.0,4043542.0,4132282.0,4220971.0,4309555.0,4398259.0,4487308.0,4576400.0,4665553.0,4754421.0,4843327.0,4932227.0,5020992.0,5110310.0,5202161.0
5,47,8,raikkonen,6,2,1,Finished,91623,181370,271249,360529,450016,538714,627739,716573,805492,894447.0,982904.0,1071586.0,1160199.0,1248528.0,1336469.0,1424900.0,1512887.0,1601834.0,1714946.0,1804027.0,1893487.0,1983110.0,2072320.0,2161616.0,2250697.0,2339660.0,2428725.0,2517487.0,2606377.0,2695201.0,2784210.0,2872565.0,2960984.0,3049232.0,3137465.0,3225705.0,3313853.0,3402165.0,3490961.0,3579179.0,3667667.0,3778632.0,3867737.0,3956772.0,4045735.0,4134888.0,4223640.0,4313049.0,4402160.0,4491252.0,4580478.0,4669628.0,4758732.0,4848084.0,4937833.0,5028440.0,5115735.0,5204436.0
0,47,1,hamilton,1,5,1,Finished,92408,182518,272563,361825,451558,540805,630065,719146,808105,897033.0,985835.0,1074640.0,1163364.0,1251691.0,1340044.0,1428343.0,1516306.0,1604470.0,1692438.0,1780688.0,1894751.0,1984156.0,2073751.0,2163390.0,2252723.0,2342058.0,2431265.0,2520206.0,2609752.0,2698870.0,2788191.0,2876997.0,2965768.0,3054372.0,3142781.0,3231804.0,3320057.0,3408436.0,3496912.0,3585502.0,3674268.0,3762950.0,3877991.0,3993336.0,4083136.0,4173616.0,4263945.0,4353519.0,4443283.0,4533046.0,4622437.0,4711755.0,4800928.0,4889933.0,4979168.0,5068703.0,5157788.0,5247246.0
6,47,9,kubica,2,8,1,Finished,93302,183370,273638,363745,453852,543400,633092,722713,811949,901163.0,990081.0,1079550.0,1194169.0,1284067.0,1373985.0,1464223.0,1554471.0,1644748.0,1735071.0,1825126.0,1915107.0,2005698.0,2096038.0,2186333.0,2276483.0,2366631.0,2456209.0,2545856.0,2635951.0,2725502.0,2814974.0,2904373.0,2993646.0,3082853.0,3172090.0,3261196.0,3350336.0,3463237.0,3552808.0,3643639.0,3734071.0,3824231.0,3914443.0,4004646.0,4094946.0,4184935.0,4275079.0,4365008.0,4454888.0,4544628.0,4634377.0,4723704.0,4813210.0,4902624.0,4991660.0,5080889.0,5169819.0,5258868.0
1,47,2,heidfeld,2,4,1,Finished,93984,184243,274731,364421,454771,544814,634636,724256,813940,903525.0,993588.0,1083012.0,1171962.0,1260714.0,1349484.0,1438146.0,1527449.0,1641766.0,1732060.0,1822123.0,1912221.0,2002375.0,2092411.0,2182207.0,2272056.0,2361812.0,2451366.0,2541249.0,2630840.0,2720010.0,2809205.0,2898393.0,2987496.0,3076762.0,3165719.0,3254643.0,3343767.0,3432669.0,3520988.0,3609643.0,3699280.0,3811470.0,3900685.0,3990294.0,4080056.0,4169824.0,4259429.0,4348837.0,4438233.0,4527682.0,4617049.0,4706047.0,4795348.0,4884297.0,4973519.0,5062514.0,5151857.0,5241835.0
3,47,4,alonso,1,3,1,Finished,94418,184779,275755,365651,455883,545530,635202,725101,814595,903996.0,993939.0,1083628.0,1172775.0,1261516.0,1350179.0,1438858.0,1527714.0,1616456.0,1730726.0,1819946.0,1909344.0,1998941.0,2088483.0,2177898.0,2267324.0,2356710.0,2445684.0,2534748.0,2623819.0,2713313.0,2802388.0,2891219.0,2979702.0,3068580.0,3157146.0,3245757.0,3334156.0,3422595.0,3510665.0,3598800.0,3687094.0,3775753.0,3864943.0,3975575.0,4064359.0,4153437.0,4242566.0,4332039.0,4421557.0,4510885.0,4600076.0,4689049.0,4778273.0,4867607.0,4957118.0,5046916.0,5136772.0,5228342.0
4,47,5,kovalainen,4,6,1,Finished,95225,186024,277162,367636,458073,548333,638486,728697,818526,908545.0,998397.0,1088347.0,1177747.0,1266996.0,1356289.0,1445572.0,1534780.0,1623899.0,1712717.0,1801320.0,1890661.0,2004620.0,2094889.0,2184934.0,2275035.0,2364928.0,2454641.0,2544386.0,2634484.0,2724017.0,2813448.0,2902770.0,2992283.0,3081660.0,3170832.0,3260094.0,3348767.0,3437858.0,3527055.0,3616274.0,3705335.0,3794728.0,3907102.0,3997385.0,4087883.0,4178105.0,4267895.0,4357269.0,4446836.0,4536315.0,4625501.0,4714534.0,4803912.0,4892628.0,4981982.0,5070702.0,5159407.0,5248330.0
2,47,3,rosberg,3,7,1,Finished,95879,187134,277966,368433,458924,549238,639490,729758,819674,909482.0,999097.0,1089137.0,1179051.0,1268245.0,1357527.0,1446901.0,1536440.0,1650963.0,1741023.0,1830745.0,1920709.0,2010653.0,2100715.0,2190604.0,2280497.0,2370205.0,2459931.0,2549420.0,2638968.0,2728482.0,2817678.0,2907177.0,2996398.0,3085390.0,3174475.0,3263553.0,3352089.0,3440828.0,3529957.0,3642809.0,3732800.0,3822945.0,3913169.0,4003504.0,4093819.0,4184167.0,4274307.0,4364207.0,4454152.0,4543911.0,4633507.0,4722767.0,4812341.0,4901579.0,4990508.0,5079698.0,5168687.0,5257939.0
9,47,14,coulthard,9,10,1,Finished,96219,187788,279136,369934,461167,551610,642092,732501,822586,912466.0,1002489.0,1092188.0,1181904.0,1271366.0,1360970.0,1450589.0,1540639.0,1655944.0,1746540.0,1837073.0,1928697.0,2020049.0,2110537.0,2201157.0,2291599.0,2381963.0,2471902.0,2561920.0,2652091.0,2742086.0,2831939.0,2921768.0,3011484.0,3101292.0,3190925.0,3280969.0,3370622.0,3460238.0,3549551.0,3639061.0,3728426.0,3817931.0,3929912.0,4019877.0,4109887.0,4199767.0,4289660.0,4379258.0,4469444.0,4558948.0,4648265.0,4737430.0,4826603.0,4915671.0,5004901.0,5094315.0,5183698.0,5273170.0
12,47,17,webber,9,22,9,Hydraulics,96876,188700,280113,370921,462191,553101,644235,735239,845834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,47,25,wurz,3,11,1,Finished,97586,189523,280860,371756,463026,554008,644937,735714,826163,916481.0,1006572.0,1096365.0,1186181.0,1275531.0,1365469.0,1454676.0,1543774.0,1633129.0,1751043.0,1842133.0,1933172.0,2024108.0,2115144.0,2206245.0,2296999.0,2388003.0,2478305.0,2568736.0,2658990.0,2749372.0,2839488.0,2929689.0,3019777.0,3109545.0,3199348.0,3289381.0,3379829.0,3469220.0,3558472.0,3647875.0,3737193.0,3826574.0,3915974.0,4005703.0,4116917.0,4206547.0,4296052.0,4385679.0,4475220.0,4564754.0,4654028.0,4742905.0,4831652.0,4920541.0,5009278.0,5098491.0,5188074.0,5281789.0
19,47,24,liuzzi,5,15,11,+1 Lap,98453,192083,285108,377021,469008,560782,652719,744364,835834,927071.0,1018221.0,1109415.0,1200178.0,1290884.0,1381498.0,1472088.0,1562495.0,1653435.0,1743919.0,1834012.0,1924464.0,2014739.0,2104971.0,2195888.0,2309582.0,2399970.0,2490098.0,2580551.0,2670925.0,2762576.0,2853106.0,2943448.0,3033718.0,3123659.0,3213280.0,3302925.0,3392756.0,3507672.0,3599401.0,3690632.0,3781986.0,3873664.0,3964759.0,4055732.0,4146802.0,4237481.0,4328014.0,4418640.0,4509061.0,4599426.0,4690864.0,4781216.0,4871254.0,4961361.0,5052209.0,5141772.0,5231636.0,
16,47,21,fisichella,4,9,1,Finished,98926,192302,283567,374424,465065,555973,646688,737248,827502,917645.0,1007717.0,1097848.0,1187653.0,1277141.0,1367093.0,1456602.0,1545912.0,1635259.0,1724186.0,1813000.0,1901875.0,1991077.0,2105932.0,2196557.0,2286832.0,2376974.0,2467004.0,2556781.0,2646817.0,2736587.0,2826298.0,2915852.0,3005714.0,3094971.0,3184212.0,3273452.0,3362396.0,3451238.0,3540048.0,3629241.0,3718171.0,3806986.0,3896185.0,4011297.0,4101236.0,4190919.0,4280538.0,4370246.0,4459756.0,4549299.0,4638737.0,4727558.0,4816612.0,4905918.0,4994790.0,5083583.0,5172510.0,5261652.0
14,47,19,davidson,8,14,11,+1 Lap,99572,192814,285586,377753,469652,561784,653541,745087,837040,928231.0,1019312.0,1110372.0,1201185.0,1291884.0,1382551.0,1473308.0,1563851.0,1654887.0,1745417.0,1835845.0,1926196.0,2016409.0,2107018.0,2197647.0,2287985.0,2378612.0,2491030.0,2581281.0,2672820.0,2763838.0,2854122.0,2944668.0,3035003.0,3125072.0,3215214.0,3305068.0,3395464.0,3485122.0,3575212.0,3664922.0,3756843.0,3846777.0,3961042.0,4050934.0,4141157.0,4231300.0,4321493.0,4411739.0,4501791.0,4591473.0,4681471.0,4771467.0,4862091.0,4951941.0,5042056.0,5132128.0,5222147.0,
18,47,23,ralf_schumacher,7,12,11,+1 Lap,99999,193948,286556,378468,470739,562497,654536,746162,837796,929181.0,1020453.0,1111972.0,1202745.0,1293426.0,1384128.0,1474774.0,1565334.0,1657873.0,1748696.0,1838701.0,1929121.0,2020576.0,2111150.0,2201745.0,2292115.0,2382699.0,2472538.0,2562887.0,2652591.0,2742588.0,2832490.0,2922951.0,3037881.0,3128326.0,3218812.0,3309243.0,3399795.0,3491655.0,3582139.0,3672300.0,3763453.0,3853637.0,3943820.0,4035069.0,4125231.0,4215042.0,4304883.0,4395184.0,4484905.0,4574610.0,4666175.0,4755774.0,4844907.0,4933982.0,5022906.0,5112039.0,5202779.0,
17,47,22,barrichello,11,17,11,+1 Lap,100531,194038,287363,379265,471383,563803,655765,747158,838785,930359.0,1022017.0,1113231.0,1204072.0,1294702.0,1385464.0,1476804.0,1567149.0,1658251.0,1749574.0,1840658.0,1931222.0,2021507.0,2111955.0,2224835.0,2315575.0,2406646.0,2497406.0,2588448.0,2679205.0,2770529.0,2861466.0,2952042.0,3041845.0,3131434.0,3220947.0,3310602.0,3424270.0,3514361.0,3604339.0,3694562.0,3785155.0,3875668.0,3966244.0,4057080.0,4147798.0,4238214.0,4328913.0,4419549.0,4511565.0,4602059.0,4692254.0,4782362.0,4872821.0,4962815.0,5053440.0,5143416.0,5233195.0,
15,47,20,vettel,5,19,11,+1 Lap,101052,195332,289882,383246,476811,569669,662263,754725,846959,938628.0,1030330.0,1121725.0,1212788.0,1304310.0,1395338.0,1486429.0,1577344.0,1668383.0,1759037.0,1849909.0,1940548.0,2031117.0,2121721.0,2212342.0,2302430.0,2392941.0,2483058.0,2574750.0,2702660.0,2793415.0,2883904.0,2974244.0,3065206.0,3155681.0,3247492.0,3337751.0,3428160.0,3518427.0,3608410.0,3699356.0,3789614.0,3880173.0,3971042.0,4084387.0,4176073.0,4266953.0,4358964.0,4450194.0,4540863.0,4631259.0,4721613.0,4814965.0,4906492.0,4996697.0,5086744.0,5176779.0,5267110.0,
11,47,16,sutil,12,21,32,Fuel pressure,101317,197215,290826,383803,477196,570138,662761,755225,847565,939107.0,1031124.0,1123015.0,1214016.0,1304837.0,1395923.0,1487037.0,1577864.0,1668890.0,1759509.0,1850584.0,1941670.0,2255308.0,2346194.0,2437199.0,2528378.0,2619569.0,2710603.0,2803173.0,2893919.0,2984711.0,3077576.0,3168667.0,3259751.0,3377089.0,3470519.0,3562324.0,3654101.0,3745802.0,3837893.0,3931516.0,4023266.0,4115085.0,4208140.0,4299549.0,4390863.0,4482089.0,4573519.0,4667944.0,4760549.0,4854118.0,4944825.0,5035442.0,5143944.0,,,,,
21,47,29,yamamoto,12,20,12,+2 Laps,102091,198300,293207,386220,479779,572706,665921,758698,851364,943566.0,1035979.0,1127938.0,1219882.0,1311438.0,1403190.0,1494435.0,1586246.0,1677636.0,1768618.0,1860158.0,1951109.0,2043541.0,2169055.0,2261437.0,2353597.0,2446939.0,2541794.0,2637095.0,2730281.0,2821741.0,2913831.0,3006906.0,3098017.0,3189418.0,3282790.0,3375169.0,3495685.0,3589873.0,3682569.0,3776898.0,3870893.0,3963530.0,4059254.0,4151793.0,4245558.0,4337354.0,4429301.0,4521056.0,4612402.0,4703529.0,4796642.0,4891187.0,4984638.0,5078834.0,5174361.0,5268209.0,,
13,47,18,button,11,13,11,+1 Lap,102436,196623,289029,380315,471693,564387,656339,748215,839682,931092.0,1023034.0,1113529.0,1204473.0,1295095.0,1385601.0,1475610.0,1566010.0,1657312.0,1747598.0,1837605.0,1928460.0,2018659.0,2131155.0,2220897.0,2310630.0,2400457.0,2491428.0,2581593.0,2671990.0,2762107.0,2851466.0,2940419.0,3029454.0,3118327.0,3207596.0,3322889.0,3413396.0,3503714.0,3594119.0,3684601.0,3776206.0,3868358.0,3958906.0,4049253.0,4139849.0,4230152.0,4320303.0,4410467.0,4500231.0,4589954.0,4679467.0,4768828.0,4858526.0,4948272.0,5037770.0,5127130.0,5216426.0,
10,47,15,trulli,7,16,11,+1 Lap,103251,197511,289503,380863,472230,564192,656225,747530,839260,930653.0,1023813.0,1114147.0,1204959.0,1295704.0,1386222.0,1477318.0,1567603.0,1658712.0,1750321.0,1841130.0,1955944.0,2046174.0,2136645.0,2227158.0,2317526.0,2407948.0,2498325.0,2589039.0,2679687.0,2771003.0,2861872.0,2952573.0,3042659.0,3132418.0,3222158.0,3314541.0,3404053.0,3493763.0,3583222.0,3672924.0,3764405.0,3854312.0,3944261.0,4035755.0,4148055.0,4238556.0,4329241.0,4419764.0,4509906.0,4600926.0,4691202.0,4781654.0,4871860.0,4961822.0,5052681.0,5142299.0,5232168.0,
