,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,843.0,18.0,button,4.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.0,19054.0,13836.0,6629.0,6629.0,6228.0,6403.0,6593.0,6423.0,6295.0,9851.0,21152.0,20566.0,19375.0,17854.0,17232.0,14667.0,10257.0,8284.0,2329.0,1714.0,2886.0,4535.0,9390.0,25258.0,19834.0,7952.0,7657.0,6969.0,6881.0,6179.0,6786.0,7918.0,8333.0,8555.0,8776.0,7807.0,6322.0,5902.0,6841.0,7691.0,9053.0,10000.0
1,843.0,1.0,hamilton,1.0,1.0,Finished,1378.0,1160.0,1043.0,1185.0,1253.0,1384.0,1280.0,1425.0,1252.0,1295.0,1206.0,912.0,635.0,0.0,3997.0,15856.0,8249.0,7876.0,7925.0,7947.0,8146.0,8125.0,8343.0,8108.0,8127.0,23226.0,22193.0,20683.0,19160.0,15799.0,10712.0,9136.0,2992.0,2573.0,3032.0,2682.0,1839.0,5121.0,16798.0,5856.0,5673.0,5770.0,5007.0,4636.0,3758.0,3342.0,2944.0,1647.0,978.0,448.0,322.0,0.0,0.0,0.0,0.0,0.0
2,843.0,20.0,vettel,2.0,1.0,Finished,2034.0,1944.0,1696.0,1958.0,2097.0,2067.0,2053.0,2023.0,1858.0,1880.0,1810.0,1605.0,998.0,3762.0,18097.0,12120.0,5521.0,5051.0,4799.0,5007.0,5029.0,4638.0,4159.0,3888.0,0.0,0.0,0.0,0.0,0.0,0.0,3278.0,20550.0,15778.0,16005.0,16531.0,16724.0,16729.0,16113.0,11523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.0,2805.0,4047.0,5223.0,5198.0
3,843.0,3.0,rosberg,5.0,1.0,Finished,2932.0,3134.0,3087.0,3575.0,4286.0,4443.0,4687.0,4787.0,4933.0,5530.0,6047.0,9645.0,23548.0,18180.0,13643.0,7813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,17888.0,16709.0,15858.0,14706.0,12235.0,8031.0,6283.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,5469.0,4964.0,6476.0,5976.0,5687.0,7171.0,8409.0,8910.0,9172.0,9563.0,10448.0,8884.0,8325.0,8786.0,10847.0,11198.0,13448.0
4,843.0,13.0,massa,6.0,1.0,Finished,3575.0,3700.0,3734.0,4240.0,4965.0,5093.0,5295.0,5507.0,5495.0,6183.0,6359.0,6157.0,4478.0,1323.0,2655.0,15526.0,7512.0,7347.0,7380.0,7445.0,7492.0,7385.0,7127.0,7214.0,3612.0,3279.0,3250.0,3413.0,3334.0,2510.0,0.0,0.0,0.0,17984.0,18539.0,18777.0,18912.0,18723.0,14354.0,3699.0,4054.0,3988.0,4132.0,4685.0,6524.0,7399.0,7989.0,8065.0,9368.0,11109.0,12163.0,12602.0,14282.0,15264.0,15913.0,15840.0
5,843.0,4.0,alonso,7.0,1.0,Finished,4171.0,4514.0,4464.0,5060.0,5795.0,6177.0,6188.0,6644.0,6965.0,6977.0,6849.0,6819.0,5684.0,2314.0,0.0,0.0,12343.0,12931.0,13352.0,13931.0,14594.0,14997.0,16187.0,17017.0,13968.0,14253.0,14749.0,16203.0,17880.0,18447.0,16642.0,21491.0,34107.0,34762.0,35886.0,36611.0,37035.0,37171.0,33673.0,22896.0,23295.0,23763.0,24405.0,24796.0,26270.0,27333.0,28578.0,29218.0,30556.0,30699.0,30151.0,29994.0,30660.0,31030.0,31201.0,30622.0
6,843.0,814.0,resta,11.0,1.0,Finished,4690.0,5852.0,6364.0,8471.0,10145.0,11127.0,11857.0,12743.0,14029.0,14711.0,20150.0,36684.0,35671.0,31073.0,26649.0,22379.0,15414.0,16419.0,17307.0,18425.0,19639.0,20503.0,21373.0,22628.0,19595.0,21310.0,23365.0,24810.0,25888.0,26613.0,25822.0,33628.0,48078.0,49252.0,52049.0,53252.0,54325.0,55329.0,51969.0,41843.0,42954.0,43963.0,45099.0,45716.0,46553.0,48184.0,49799.0,51027.0,52695.0,53248.0,53781.0,55322.0,59176.0,61951.0,65012.0,68757.0
7,843.0,16.0,sutil,15.0,11.0,+1 Lap,5364.0,6611.0,7059.0,9093.0,10834.0,11967.0,12826.0,13872.0,14538.0,15428.0,16063.0,16058.0,15897.0,13817.0,16466.0,29440.0,22242.0,23020.0,23905.0,25302.0,26656.0,27179.0,28142.0,28969.0,26530.0,27628.0,29228.0,30666.0,32659.0,37889.0,54514.0,55298.0,51893.0,53222.0,55399.0,57083.0,58543.0,59950.0,56927.0,47086.0,48034.0,49041.0,50220.0,51501.0,53767.0,56098.0,79692.0,106223.0,105853.0,104924.0,104538.0,104811.0,105685.0,104815.0,103872.0,
8,843.0,30.0,michael_schumacher,8.0,1.0,Finished,5729.0,7099.0,7858.0,9422.0,11242.0,12654.0,13377.0,14773.0,15440.0,20182.0,35290.0,33955.0,31308.0,26429.0,22732.0,17483.0,12036.0,12269.0,12921.0,13478.0,14134.0,14627.0,15865.0,16608.0,14360.0,19639.0,37421.0,35909.0,35975.0,35775.0,32813.0,32524.0,27701.0,28224.0,28388.0,28425.0,28526.0,29468.0,30097.0,37041.0,37423.0,36978.0,36462.0,35855.0,35347.0,35189.0,35174.0,34766.0,34879.0,34895.0,33373.0,32516.0,32480.0,32468.0,31923.0,31026.0
9,843.0,153.0,alguersuari,24.0,36.0,Wheel,6964.0,8664.0,10346.0,12690.0,14435.0,16987.0,19615.0,22129.0,29344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
