,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
10,843,18,button,1,4,1,Finished,105908,210767,315651,419664,523619,627656,731688,835850,940380,1045099.0,1150217.0,1255558.0,1361532.0,1472422.0,1597032.0,1700991.0,1804807.0,1908061.0,2010673.0,2113656.0,2216446.0,2319225.0,2422043.0,2528547.0,2646672.0,2749140.0,2850676.0,2952266.0,3054608.0,3156140.0,3257549.0,3358779.0,3459988.0,3561384.0,3663765.0,3767016.0,3873793.0,3991952.0,4092575.0,4193767.0,4295143.0,4396388.0,4498097.0,4599616.0,4702000.0,4804505.0,4906241.0,5008175.0,5110004.0,5211615.0,5313123.0,5415314.0,5517680.0,5620557.0,5724137.0,5828226.0
0,843,1,hamilton,1,1,1,Finished,107286,211927,316694,420849,524872,629040,732968,837275,941632,1046394.0,1151423.0,1256470.0,1362167.0,1469929.0,1581975.0,1703011.0,1806427.0,1909308.0,2012370.0,2115200.0,2217999.0,2320927.0,2424091.0,2526804.0,2633647.0,2751800.0,2853494.0,2955095.0,3056536.0,3157272.0,3258004.0,3359631.0,3460651.0,3562243.0,3663911.0,3765163.0,3866242.0,3971815.0,4089539.0,4191671.0,4293159.0,4395189.0,4496223.0,4598073.0,4698972.0,4799929.0,4900852.0,5001267.0,5102206.0,5204256.0,5307123.0,5409412.0,5510839.0,5612866.0,5715084.0,5818226.0
11,843,20,vettel,9,2,1,Finished,107942,212711,317347,421622,525716,629723,733741,837873,942238,1046979.0,1152027.0,1257163.0,1362530.0,1473691.0,1596075.0,1699275.0,1803699.0,1906483.0,2009244.0,2112260.0,2214882.0,2317440.0,2419907.0,2522584.0,2625520.0,2728574.0,2831301.0,2934412.0,3037376.0,3141473.0,3250570.0,3371045.0,3473437.0,3575675.0,3677410.0,3779205.0,3881132.0,3982807.0,4084264.0,4185815.0,4287486.0,4389419.0,4491216.0,4593437.0,4695214.0,4796587.0,4897908.0,4999620.0,5101228.0,5203808.0,5306801.0,5410674.0,5513644.0,5616913.0,5720307.0,5823424.0
2,843,3,rosberg,131,5,1,Finished,108840,213901,318738,423239,527905,632099,736375,840637,945313,1050629.0,1156264.0,1265203.0,1385080.0,1488109.0,1591621.0,1694968.0,1798178.0,1901432.0,2004445.0,2107253.0,2209853.0,2312802.0,2415748.0,2518696.0,2626323.0,2746462.0,2848010.0,2950270.0,3052082.0,3153708.0,3255323.0,3356778.0,3458198.0,3559670.0,3660879.0,3762481.0,3864403.0,3966694.0,4072741.0,4191284.0,4292450.0,4395895.0,4497192.0,4599124.0,4702385.0,4804996.0,4906818.0,5008792.0,5110791.0,5214256.0,5315685.0,5417737.0,5519625.0,5623713.0,5726282.0,5831674.0
6,843,13,massa,6,6,1,Finished,109483,214467,319385,423904,528584,632749,736983,841357,945875,1051282.0,1156576.0,1261715.0,1366010.0,1471252.0,1580633.0,1702681.0,1805690.0,1908779.0,2011825.0,2114698.0,2217345.0,2320187.0,2422875.0,2525910.0,2629132.0,2731853.0,2834551.0,2937825.0,3040710.0,3143983.0,3247292.0,3350495.0,3457659.0,3577654.0,3679418.0,3781258.0,3883315.0,3985417.0,4087095.0,4189514.0,4291540.0,4393407.0,4495348.0,4598122.0,4701738.0,4803986.0,4905897.0,5007685.0,5110596.0,5214917.0,5318964.0,5422014.0,5525121.0,5628130.0,5730997.0,5834066.0
3,843,4,alonso,6,7,1,Finished,110079,215281,320115,424724,529414,633833,737876,842494,947345,1052076.0,1157066.0,1262377.0,1367216.0,1472243.0,1577978.0,1687155.0,1810521.0,1914363.0,2017797.0,2121184.0,2224447.0,2327799.0,2431935.0,2535713.0,2639488.0,2742827.0,2846050.0,2950615.0,3055256.0,3159920.0,3263934.0,3371986.0,3491766.0,3594432.0,3696765.0,3799092.0,3901438.0,4003865.0,4106414.0,4208711.0,4310781.0,4413182.0,4515621.0,4618233.0,4721484.0,4823920.0,4926486.0,5028838.0,5131784.0,5234507.0,5336952.0,5439406.0,5541499.0,5643896.0,5746285.0,5848848.0
21,843,814,resta,10,11,1,Finished,110598,216619,322015,428135,533764,638783,743545,848593,954409,1059810.0,1170367.0,1292242.0,1397203.0,1501002.0,1604627.0,1709534.0,1813592.0,1917851.0,2021752.0,2125678.0,2229492.0,2333305.0,2437121.0,2541324.0,2645115.0,2749884.0,2854666.0,2959222.0,3063264.0,3168086.0,3273114.0,3384123.0,3505737.0,3608922.0,3712928.0,3815733.0,3918728.0,4022023.0,4124710.0,4227658.0,4330440.0,4433382.0,4536315.0,4639153.0,4741767.0,4844771.0,4947707.0,5050647.0,5153923.0,5257056.0,5360582.0,5464734.0,5570015.0,5674817.0,5780096.0,5886983.0
8,843,16,sutil,10,15,11,+1 Lap,111272,217378,322710,428757,534453,639623,744514,849722,954918,1060527.0,1166280.0,1271616.0,1377429.0,1483746.0,1594444.0,1716595.0,1820420.0,1924452.0,2028350.0,2132555.0,2236509.0,2339981.0,2443890.0,2547665.0,2652050.0,2756202.0,2860529.0,2965078.0,3070035.0,3179362.0,3301806.0,3405793.0,3509552.0,3612892.0,3716278.0,3819564.0,3922946.0,4026644.0,4129668.0,4232901.0,4335520.0,4438460.0,4541436.0,4644938.0,4748981.0,4852685.0,4977600.0,5105843.0,5207081.0,5308732.0,5411339.0,5514223.0,5616524.0,5717681.0,5818956.0,
14,843,30,michael_schumacher,131,8,1,Finished,111637,217866,323509,429086,534861,640310,745065,850623,955820,1065281.0,1185507.0,1289513.0,1392840.0,1496358.0,1600710.0,1704638.0,1810214.0,1913701.0,2017366.0,2120731.0,2223987.0,2327429.0,2431613.0,2535304.0,2639880.0,2748213.0,2868722.0,2970321.0,3073351.0,3177248.0,3280105.0,3383019.0,3485360.0,3587894.0,3689267.0,3790906.0,3892929.0,3996162.0,4102838.0,4222856.0,4324909.0,4426397.0,4527678.0,4629292.0,4730561.0,4831776.0,4933082.0,5034386.0,5136107.0,5238703.0,5340174.0,5441928.0,5543319.0,5645334.0,5747007.0,5849252.0
17,843,153,alguersuari,5,24,36,Wheel,112872,219431,325997,432354,538054,644643,751303,857979,969724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
