,0,1,2
0,20,6,1:16.488
1,830,9,1:16.524
2,1,131,1:16.934
3,822,131,1:16.958
4,8,6,1:17.238
5,839,10,1:17.437
6,817,9,1:17.447
7,807,4,1:17.466
8,832,4,1:17.753
9,815,10,1:17.807
10,13,3,1:18.099
11,840,3,1:18.902
12,843,5,1:18.683
13,4,1,1:17.710
14,838,1,1:18.578
15,828,15,1:19.176
16,836,15,1:19.333
17,825,210,1:19.443
18,154,210,1:19.473
