,0,1,2
0,15,4,1:56.232
1,30,6,1:56.304
2,4,4,1:56.686
3,14,1,1:57.990
4,21,15,1:58.040
5,22,6,1:58.175
6,17,19,1:58.729
7,13,15,1:59.008
8,44,7,1:59.552
9,8,1,1:59.635
10,31,3,1:59.681
11,18,16,2:00.237
12,32,19,2:01.246
13,42,3,2:01.447
14,11,16,2:01.813
15,2,17,2:02.645
16,46,18,2:02.651
17,47,18,2:03.303
18,45,17,2:03.833
19,41,7,2:03.895
