,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
10,338,20,vettel,9,17,36,Wheel,126947,290643,446872,597871,702849.0,806099.0,908874.0,1010350.0,1132118.0,1235690.0,1328747.0,1421186.0,1513042.0,1605329.0,1699254.0,1791701.0,1883567.0,1975379.0,2067123.0,2158749.0,2250307.0,2341863.0,2433927.0,2526866.0,2619257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,338,13,massa,6,3,1,Finished,128151,292298,448711,598769,704033.0,808720.0,911273.0,1038252.0,1145762.0,1240847.0,1336132.0,1429671.0,1522659.0,1615758.0,1709409.0,1803478.0,1895327.0,1987190.0,2079030.0,2170252.0,2262426.0,2355632.0,2446874.0,2538898.0,2630480.0,2723960.0,2816841.0,2910454.0,3002962.0,3094487.0,3185892.0,3278385.0,3369709.0,3460868.0,3551510.0,3641801.0,3732275.0,3822391.0,3912688.0,4003474.0,4094363.0,4185023.0,4275716.0,4366726.0,4457277.0,4547384.0,4637535.0,4728007.0,4818764.0,4908686.0,4998554.0,5088091.0,5177964.0,5268105.0,5358625.0,5448647.0,5539540.0,5631019.0
8,338,17,webber,9,9,1,Finished,129765,293527,450005,600209,704936.0,807886.0,910123.0,1011374.0,1113416.0,1233235.0,1338848.0,1431642.0,1523904.0,1616318.0,1709505.0,1809716.0,1900355.0,1991982.0,2082839.0,2173529.0,2264324.0,2356272.0,2447428.0,2539274.0,2630897.0,2724565.0,2817281.0,2909721.0,3001404.0,3093041.0,3184710.0,3296787.0,3393662.0,3484583.0,3574389.0,3665856.0,3755213.0,3843950.0,3932774.0,4021643.0,4110950.0,4200143.0,4289015.0,4377498.0,4466158.0,4554863.0,4643221.0,4732116.0,4821007.0,4910304.0,5000521.0,5090529.0,5180263.0,5270186.0,5360189.0,5497292.0,5595379.0,5683850.0
4,338,9,kubica,4,2,1,Finished,131051,294697,450606,600283,705647.0,809461.0,912098.0,1034867.0,1142136.0,1237430.0,1331641.0,1424988.0,1518491.0,1611688.0,1705713.0,1798206.0,1890762.0,1982698.0,2074729.0,2166271.0,2258128.0,2349997.0,2442009.0,2534071.0,2626443.0,2719304.0,2812684.0,2905572.0,2998003.0,3090031.0,3182005.0,3273848.0,3365440.0,3456555.0,3547978.0,3639040.0,3729764.0,3820534.0,3911325.0,4002589.0,4093603.0,4184419.0,4275187.0,4365662.0,4456078.0,4546318.0,4636444.0,4726371.0,4816973.0,4907198.0,4997303.0,5086873.0,5177124.0,5267000.0,5357591.0,5447346.0,5537469.0,5628565.0
1,338,3,rosberg,131,5,1,Finished,132133,295852,451309,601417,706429.0,809975.0,912688.0,1036031.0,1143339.0,1238172.0,1332298.0,1426266.0,1519582.0,1613364.0,1707286.0,1800182.0,1892885.0,1984805.0,2076611.0,2168214.0,2259729.0,2352005.0,2444828.0,2537109.0,2629150.0,2723515.0,2816228.0,2908414.0,3000808.0,3092451.0,3183992.0,3276001.0,3388610.0,3486146.0,3575955.0,3666298.0,3756467.0,3845971.0,3935451.0,4025004.0,4114570.0,4205082.0,4294837.0,4384117.0,4473234.0,4562228.0,4650778.0,4739818.0,4829033.0,4917662.0,5006197.0,5094973.0,5183462.0,5272096.0,5360891.0,5452206.0,5542816.0,5633214.0
9,338,18,button,1,1,1,Finished,133121,296839,452321,602374,706897.0,834657.0,944646.0,1043772.0,1141473.0,1236112.0,1329787.0,1422943.0,1515461.0,1608539.0,1702540.0,1794849.0,1887481.0,1979518.0,2071585.0,2163350.0,2255106.0,2347116.0,2439064.0,2531179.0,2623782.0,2716213.0,2809124.0,2901837.0,2992840.0,3084169.0,3175040.0,3265704.0,3356224.0,3446425.0,3536833.0,3627379.0,3717748.0,3808369.0,3898706.0,3989012.0,4079395.0,4169590.0,4260046.0,4350233.0,4440184.0,4530054.0,4619908.0,4709620.0,4800033.0,4889732.0,4979053.0,5068344.0,5158641.0,5249207.0,5339891.0,5429973.0,5521235.0,5616531.0
0,338,1,hamilton,1,6,1,Finished,134026,298446,453288,602661,707333.0,810587.0,913770.0,1042887.0,1151157.0,1244196.0,1339225.0,1432335.0,1524746.0,1617242.0,1710065.0,1804454.0,1895894.0,1988204.0,2079697.0,2170763.0,2262485.0,2354444.0,2445374.0,2537596.0,2629567.0,2722494.0,2813571.0,2905790.0,2998537.0,3090417.0,3182266.0,3274520.0,3365839.0,3477703.0,3573676.0,3664882.0,3753636.0,3842398.0,3930989.0,4020209.0,4109626.0,4198661.0,4287354.0,4376386.0,4465041.0,4553551.0,4642057.0,4730762.0,4820063.0,4909930.0,5000030.0,5090055.0,5179795.0,5269594.0,5359692.0,5463582.0,5554690.0,5646429.0
7,338,16,sutil,10,18,5,Engine,134951,299861,454029,603945,708281.0,811504.0,917098.0,1026567.0,1130685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,338,22,barrichello,3,8,1,Finished,135678,300504,455725,604671,709414.0,812444.0,915214.0,1040338.0,1146731.0,1242446.0,1340293.0,1434979.0,1529205.0,1624353.0,1718256.0,1811876.0,1904783.0,1997529.0,2090467.0,2182852.0,2274982.0,2367183.0,2459867.0,2552250.0,2644635.0,2737988.0,2831686.0,2924442.0,3017988.0,3111604.0,3225140.0,3323861.0,3414822.0,3506788.0,3598186.0,3689467.0,3780265.0,3870518.0,3961030.0,4051948.0,4142960.0,4234234.0,4324525.0,4414674.0,4505584.0,4595662.0,4685740.0,4776060.0,4866875.0,4958631.0,5049850.0,5139683.0,5229137.0,5318348.0,5407940.0,5497595.0,5587857.0,5677067.0
16,338,808,petrov,4,19,20,Spun off,137505,301973,458134,605282,709829.0,812961.0,916343.0,1045794.0,1155791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
