,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
12,196,57,hakkinen,1,1,1,Finished,89112,174297,259478,344717,430039,514960,599616,683962,768126,852166.0,936815.0,1020555.0,1104240.0,1187758.0,1272624.0,1355620.0,1438683.0,1522094.0,1605763.0,1689731.0,1775669.0,1860892.0,1945830.0,2030820.0,2116984.0,2202995.0,2289433.0,2373417.0,2456365.0,2539780.0,2623130.0,2707286.0,2791594.0,2875478.0,2959586.0,3043236.0,3147286.0,3235870.0,3321675.0,3408131.0,3493737.0,3579149.0,3665447.0,3753663.0,3840922.0,3927023.0,4013528.0,4098224.0,4182917.0,4267511.0,4351926.0,4437369.0,4522032.0,4606169.0,4690824.0,4776411.0,4862878.0,4948384.0,5032746.0,5116860.0,5201000.0,5286960.0,5376142.0,5462169.0,5547614.0,5632173.0,5716768.0,5802011.0,5888502.0,5975046.0,6060813.0,6146505.0,6233131.0,6320774.0,6410157.0,6499730.0,6590099.0,6683595.0
0,196,14,coulthard,1,18,5,Engine,90616,176960,262318,347920,433038,517789,602388,686721,771268,855407.0,939265.0,1022754.0,1106571.0,1189792.0,1276171.0,1359472.0,1442427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,196,21,fisichella,22,2,1,Finished,91983,178249,264701,350572,436370,522002,607430,692938,778490,863558.0,948146.0,1032563.0,1117019.0,1201331.0,1286317.0,1370486.0,1456032.0,1541111.0,1625261.0,1709107.0,1793359.0,1877382.0,1961387.0,2045708.0,2129302.0,2213372.0,2298000.0,2382958.0,2468521.0,2554304.0,2662244.0,2751535.0,2837681.0,2923595.0,3009174.0,3094437.0,3179998.0,3266012.0,3352896.0,3439851.0,3525159.0,3609901.0,3694778.0,3780641.0,3866203.0,3950780.0,4035559.0,4119827.0,4203904.0,4288399.0,4373328.0,4458186.0,4543917.0,4627995.0,4712677.0,4796550.0,4881778.0,4965449.0,5049765.0,5148174.0,5233253.0,5318783.0,5403396.0,5488052.0,5572802.0,5657829.0,5743103.0,5827810.0,5912493.0,5997302.0,6082100.0,6167490.0,6254786.0,6340667.0,6427687.0,6514681.0,6602382.0,6695070.0
6,196,30,michael_schumacher,6,10,12,+2 Laps,92385,178683,265038,351106,436925,522707,608030,693491,779295,864174.0,948969.0,1033427.0,1117930.0,1202511.0,1287133.0,1371610.0,1456550.0,1542021.0,1626395.0,1710383.0,1794511.0,1878418.0,1962439.0,2046520.0,2130483.0,2214698.0,2298837.0,2383822.0,2469376.0,2572014.0,2658638.0,2742571.0,2827179.0,2912725.0,2999055.0,3084597.0,3171064.0,3501117.0,3590272.0,3676118.0,3764579.0,3849652.0,3934723.0,4020477.0,4106605.0,4191695.0,4275925.0,4360025.0,4444286.0,4529945.0,4615287.0,4699088.0,4782652.0,4866661.0,4950842.0,5036679.0,5120438.0,5204199.0,5289342.0,5373320.0,5456754.0,5540428.0,5625293.0,5708651.0,5791840.0,5875728.0,5959068.0,6042280.0,6126547.0,6211031.0,6296934.0,6383275.0,6468331.0,6553365.0,6639397.0,6736790.0,,
5,196,25,wurz,22,16,20,Spun off,93947,180481,266848,352830,439784,526691,612902,698519,784197,870024.0,956105.0,1040905.0,1125900.0,1210814.0,1295925.0,1381294.0,1466464.0,1551804.0,1638324.0,1723537.0,1809188.0,1894248.0,1980181.0,2065102.0,2150117.0,2234662.0,2318725.0,2402806.0,2487221.0,2571303.0,2656879.0,2741621.0,2826613.0,2912309.0,2998567.0,3084053.0,3170605.0,3263061.0,3347448.0,3431418.0,3515655.0,3620557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,196,49,frentzen,3,20,4,Collision,94863,182209,269669,356535,443312,530497,617871,705144,792462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,196,56,irvine,6,3,1,Finished,95904,183635,270946,357677,444387,530982,618351,705619,793055,882243.0,968656.0,1054197.0,1139687.0,1225341.0,1310931.0,1396276.0,1481642.0,1567284.0,1653041.0,1738893.0,1824220.0,1909362.0,1994296.0,2079311.0,2164576.0,2249494.0,2334067.0,2418524.0,2503844.0,2589707.0,2676381.0,2762071.0,2847774.0,2933542.0,3018792.0,3103746.0,3188777.0,3274171.0,3359356.0,3444783.0,3531272.0,3617854.0,3703810.0,3790504.0,3894850.0,3984233.0,4069455.0,4154611.0,4239756.0,4325188.0,4411736.0,4497984.0,4583004.0,4667826.0,4752809.0,4837354.0,4922599.0,5008219.0,5093990.0,5178966.0,5263896.0,5348970.0,5434318.0,5519435.0,5605004.0,5690563.0,5776087.0,5862288.0,5948060.0,6034439.0,6119698.0,6206340.0,6292345.0,6379816.0,6465946.0,6551784.0,6638220.0,6724973.0
13,196,63,salo,21,4,1,Finished,96398,184242,272066,359356,446523,533873,620506,707201,794427,882958.0,969953.0,1057975.0,1143946.0,1229906.0,1315714.0,1401405.0,1486688.0,1572024.0,1657573.0,1743323.0,1828634.0,1913964.0,1999196.0,2084052.0,2169549.0,2254557.0,2339277.0,2424039.0,2508931.0,2593868.0,2679449.0,2765294.0,2851259.0,2938216.0,3024354.0,3109034.0,3194175.0,3278757.0,3363745.0,3448532.0,3554312.0,3642211.0,3730920.0,3818074.0,3907436.0,3995624.0,4081231.0,4166754.0,4252962.0,4339650.0,4425782.0,4511679.0,4596867.0,4681661.0,4766616.0,4851745.0,4937262.0,5022188.0,5107122.0,5192395.0,5277764.0,5362827.0,5449789.0,5535195.0,5619940.0,5704952.0,5789918.0,5877169.0,5962137.0,6046765.0,6131685.0,6218453.0,6303950.0,6391095.0,6478094.0,6565031.0,6652927.0,6743958.0
10,196,55,alesi,15,12,6,Gearbox,97472,185198,272823,360325,447674,534939,622092,708675,795368,884015.0,971669.0,1058996.0,1145518.0,1231621.0,1317285.0,1402930.0,1488403.0,1573663.0,1659151.0,1745321.0,1830570.0,1915350.0,2000079.0,2084933.0,2170195.0,2255753.0,2340912.0,2425477.0,2510137.0,2613024.0,2701528.0,2786329.0,2871488.0,2956766.0,3041688.0,3129054.0,3214324.0,3299496.0,3384566.0,3469742.0,3554459.0,3640147.0,3727865.0,3817359.0,3906686.0,3992367.0,4076961.0,4163175.0,4248246.0,4332832.0,4417371.0,4502374.0,4587075.0,4671765.0,4773918.0,4864646.0,4952416.0,5040609.0,5126310.0,5211717.0,5297142.0,5382321.0,5467357.0,5552018.0,5637372.0,5725087.0,5812854.0,5902422.0,5990391.0,6077622.0,6164485.0,6253826.0,,,,,,
1,196,15,trulli,20,13,6,Gearbox,98396,186525,275072,363070,450572,538532,626649,714777,802892,891248.0,979267.0,1066661.0,1154458.0,1241887.0,1329393.0,1417147.0,1504620.0,1591457.0,1678491.0,1765964.0,1853388.0,1941048.0,2027824.0,2115203.0,2201704.0,2289767.0,2377808.0,2465208.0,2552955.0,2640743.0,2728044.0,2816441.0,2904737.0,2992811.0,3081039.0,3169209.0,3281753.0,3372380.0,3459233.0,3546914.0,3635135.0,3727026.0,3816984.0,3906351.0,3997968.0,4086249.0,4174574.0,4262849.0,4351182.0,4441066.0,4529640.0,4618484.0,4706983.0,4794790.0,4884646.0,4973228.0,,,,,,,,,,,,,,,,,,,,,,
