,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
18,150,56,irvine,19,18,5,Engine,84945,164510,242923,321387,399719,478473.0,557030.0,635773.0,714480.0,793315.0,871575.0,950012.0,1028316.0,1107204.0,1185507.0,1264045.0,1342586.0,1421474.0,1500429.0,1579084.0,1657469.0,1734911.0,1812215.0,1889944.0,1967451.0,2045197.0,2125707.0,2222775.0,2300667.0,2379784.0,2458798.0,2537023.0,2615191.0,2693427.0,2771765.0,2849962.0,2928292.0,3006511.0,3084790.0,3163264.0,3242666.0,3321618.0,3400316.0,3477972.0,3555792.0,3633543.0,3710976.0,3791174.0,3889732.0,3967447.0,4045465.0,4122874.0,4200860.0,4279521.0,,,,,,,,,,,,,,,,,,
13,150,44,panis,16,9,11,+1 Lap,85331,163588,241983,320439,399044,477592.0,556574.0,635297.0,714004.0,792393.0,870751.0,949342.0,1027945.0,1106509.0,1185032.0,1263584.0,1342248.0,1421132.0,1500061.0,1578511.0,1657715.0,1737588.0,1820082.0,1916240.0,1994511.0,2072814.0,2151696.0,2230786.0,2309377.0,2388018.0,2466931.0,2545851.0,2624966.0,2704198.0,2783101.0,2862621.0,2941725.0,3020336.0,3098720.0,3177457.0,3257433.0,3335727.0,3414249.0,3492605.0,3574125.0,3672575.0,3752438.0,3830873.0,3909450.0,3989489.0,4069753.0,4149916.0,4228834.0,4307850.0,4386585.0,4465274.0,4547077.0,4626348.0,4705333.0,4784923.0,4864287.0,4943210.0,5021992.0,5100633.0,5178978.0,5257569.0,5336163.0,5414413.0,5493156.0,5572008.0,5650778.0,
16,150,54,burti,20,10,11,+1 Lap,86121,165512,244300,322656,401074,480029.0,559052.0,637727.0,716635.0,795480.0,874713.0,953597.0,1032568.0,1111144.0,1190024.0,1269244.0,1348125.0,1426858.0,1505749.0,1584367.0,1662769.0,1741553.0,1820362.0,1899186.0,1981309.0,2085945.0,2166287.0,2245641.0,2326195.0,2405635.0,2484806.0,2564742.0,2643396.0,2722278.0,2801175.0,2879766.0,2958354.0,3037051.0,3115958.0,3197116.0,3276237.0,3354908.0,3433941.0,3513048.0,3592903.0,3672104.0,3753785.0,3837204.0,3936897.0,4015150.0,4093565.0,4172501.0,4251388.0,4330100.0,4408985.0,4487686.0,4566907.0,4645987.0,4724888.0,4803910.0,4882748.0,4961697.0,5040811.0,5119670.0,5198959.0,5278009.0,5357017.0,5436100.0,5515490.0,5595668.0,5675257.0,
15,150,50,verstappen,21,13,12,+2 Laps,86350,166060,245222,324404,403350,482830.0,562286.0,641589.0,720858.0,800456.0,879680.0,959047.0,1038079.0,1117181.0,1196603.0,1275970.0,1355099.0,1434370.0,1513611.0,1592999.0,1672387.0,1751942.0,1832062.0,1912074.0,1994686.0,2114965.0,2193729.0,2273668.0,2353754.0,2434137.0,2514085.0,2593933.0,2675065.0,2754391.0,2833685.0,2914811.0,2994022.0,3072926.0,3153448.0,3232972.0,3312248.0,3392000.0,3471458.0,3550828.0,3633104.0,3731307.0,3809969.0,3888966.0,3969385.0,4048646.0,4128198.0,4208169.0,4289599.0,4369066.0,4448693.0,4528678.0,4609990.0,4690144.0,4770394.0,4853595.0,4936054.0,5015760.0,5095222.0,5174890.0,5254526.0,5333823.0,5413101.0,5494933.0,5574903.0,5654330.0,,
20,150,59,bernoldi,21,20,5,Engine,87317,166595,245829,325135,404397,483826.0,563098.0,642389.0,721651.0,801162.0,880602.0,959956.0,1039137.0,1118339.0,1197611.0,1276843.0,1356106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,150,21,fisichella,22,11,11,+1 Lap,87824,168745,247923,327435,406423,485572.0,564542.0,643615.0,723429.0,802957.0,882691.0,962246.0,1041208.0,1119994.0,1199327.0,1278477.0,1357727.0,1437596.0,1516579.0,1597904.0,1694132.0,1773976.0,1853808.0,1933630.0,2011807.0,2089775.0,2168671.0,2248581.0,2327207.0,2406880.0,2487269.0,2566520.0,2645391.0,2724596.0,2803561.0,2882138.0,2961883.0,3041849.0,3120574.0,3199590.0,3279119.0,3358321.0,3437140.0,3519116.0,3620423.0,3699258.0,3777829.0,3856387.0,3935178.0,4013792.0,4092481.0,4171528.0,4250556.0,4329460.0,4408162.0,4487016.0,4566256.0,4645203.0,4724341.0,4804787.0,4884376.0,4963681.0,5042920.0,5122484.0,5202297.0,5281131.0,5361124.0,5439696.0,5519182.0,5598888.0,5679036.0,
5,150,18,button,22,16,32,Fuel pressure,88288,167792,247100,325851,405277,484631.0,563826.0,642974.0,722356.0,801873.0,881398.0,960671.0,1039914.0,1119232.0,1198554.0,1277671.0,1356922.0,1436166.0,1518178.0,1616896.0,1696760.0,1778336.0,1856884.0,1935451.0,2013810.0,2093675.0,2172562.0,2251369.0,2330364.0,2410622.0,2489827.0,2568969.0,2648562.0,2730151.0,2810136.0,2889447.0,2968165.0,3047224.0,3125994.0,3204916.0,3283731.0,3364353.0,3443336.0,3527525.0,3640246.0,3719352.0,3798386.0,3877208.0,3955690.0,4034958.0,4113565.0,4192822.0,4272006.0,4351617.0,4431172.0,4510717.0,4590154.0,4669732.0,4749545.0,4828798.0,4921587.0,5000865.0,5080506.0,5159774.0,5240042.0,5318824.0,5397627.0,5478685.0,,,,
17,150,55,alesi,20,12,12,+2 Laps,88880,169638,249218,328779,408158,487966.0,567542.0,647015.0,726212.0,806051.0,885656.0,964939.0,1044282.0,1123099.0,1202549.0,1282083.0,1361337.0,1441133.0,1520719.0,1600201.0,1680787.0,1763338.0,1863620.0,1943634.0,2023309.0,2103595.0,2185030.0,2266591.0,2345959.0,2426356.0,2506425.0,2585969.0,2665387.0,2744656.0,2824407.0,2906112.0,2985960.0,3065762.0,3145531.0,3225280.0,3306567.0,3386396.0,3466256.0,3545941.0,3625516.0,3705476.0,3787781.0,3887080.0,3966348.0,4046949.0,4126063.0,4205495.0,4284970.0,4364394.0,4445450.0,4524792.0,4604085.0,4683571.0,4763199.0,4843097.0,4922773.0,5002315.0,5081337.0,5161434.0,5241292.0,5320523.0,5402057.0,5481063.0,5563360.0,5644983.0,,
19,150,58,marques,18,15,13,+3 Laps,89351,170933,251258,331564,413152,494855.0,576003.0,656890.0,737468.0,817774.0,898461.0,978885.0,1059162.0,1139584.0,1219828.0,1300346.0,1380043.0,1460316.0,1541197.0,1624709.0,1705220.0,1786749.0,1866923.0,1947498.0,2029715.0,2115113.0,2218070.0,2298364.0,2378560.0,2460280.0,2541901.0,2622300.0,2702071.0,2781965.0,2861592.0,2943154.0,3026101.0,3106645.0,3186557.0,3267554.0,3348103.0,3431404.0,3512000.0,3593537.0,3675977.0,3758000.0,3839563.0,3920096.0,3999823.0,4082973.0,4183782.0,4265722.0,4346131.0,4425739.0,4505950.0,4585615.0,4665415.0,4745177.0,4825120.0,4905363.0,4985541.0,5065628.0,5147059.0,5227819.0,5308189.0,5388679.0,5471416.0,5557934.0,5644033.0,,,
1,150,4,alonso,18,17,5,Engine,89925,171796,253238,333853,414752,495844.0,576816.0,657660.0,738457.0,819083.0,899855.0,980230.0,1060601.0,1140906.0,1221163.0,1301705.0,1382316.0,1462874.0,1545166.0,1626757.0,1707638.0,1788264.0,1868942.0,1949729.0,2030942.0,2112598.0,2192807.0,2273201.0,2353217.0,2433657.0,2513440.0,2593550.0,2675428.0,2755488.0,2836281.0,2919519.0,3023760.0,3104971.0,3185153.0,3265366.0,3345950.0,3426132.0,3506982.0,3588255.0,3668768.0,3748905.0,3829813.0,3911725.0,3995251.0,4075965.0,4156570.0,4236921.0,4318356.0,4398743.0,4478732.0,4559185.0,4638820.0,4718687.0,4798627.0,4878267.0,4957802.0,5037001.0,5117709.0,5203539.0,5296064.0,,,,,,,
